conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game
uaa,University Athletic Association (UAA),2025-26,msoc,Emory,"Dodwani, Sharan",0,,0,1,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,45:00,0,.00,.00,3,0,0,0,0,1.000,0.00,2,0,45:00,0,1,.00,1.000,.000,2.00
uaa,University Athletic Association (UAA),2025-26,msoc,Emory,"Eskenazi, Barrett",0,,00,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,msoc,Emory,"Skelly, Keirnan",0,,1,5,2,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,174:00,0,.00,.00,7,1,0,1,0,.667,0.51,2,1,175:12,2,5,.20,0.667,.000,.40
uaa,University Athletic Association (UAA),2025-26,msoc,Emory,"Barve, Vedin",0,,25,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,msoc,Emory,"Halpern, Geoffrey",0,,99,20,20,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,1784:00,0,.00,.00,134,3,2,15,8,.787,0.66,48,13,1782:10,19,20,.65,0.787,.400,2.40
uaa,University Athletic Association (UAA),2025-26,msoc,Emory,"Bayman, Prescott",0,,2,21,18,0,0,2,6,2,2,0,0,0,.29,.10,.10,.000,.095,2,0,0,0,0,0,0,.000,15,0,3,0,.71,.14,.00,.00,0,,1303:00,0,.00,.00,,,,,,,,,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,msoc,Emory,"Emoghene, Jaden",0,,3,15,2,0,0,0,8,1,1,0,0,0,.53,.00,.07,.000,.067,0,0,0,0,0,0,0,.000,2,0,2,0,.13,.13,.00,.00,0,,406:00,0,.00,.00,,,,,,,,,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,msoc,Emory,"Constant, Michael",0,,5,19,19,0,0,4,10,3,1,1,0,0,.53,.21,.16,.053,.053,3,0,0,0,0,0,0,.000,10,0,2,0,.53,.11,.00,.00,0,,1518:00,0,.00,.00,,,,,,,,,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,msoc,Emory,"Steren, Logan",0,,6,22,22,0,0,13,29,14,2,6,0,0,1.32,.59,.64,.273,.091,7,0,0,0,4,2,3,.136,11,0,2,0,.50,.09,.00,.00,0,,1850:00,0,.00,.00,,,,,,,,,,,,,,,,
uaa,University Athletic Association (UAA),2025-26,msoc,Emory,"Hee, Julian",0,,7,16,11,0,0,13,26,6,0,3,1,1,1.63,.81,.38,.188,.000,10,0,0,0,0,1,0,.000,11,0,1,0,.69,.06,.00,.00,0,,841:00,0,.00,.00,,,,,,,,,,,,,,,,
