season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats,composite_score,global_rank,rating,ranking_segment
2025-26,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Shane Williams,Shane,Williams,,623,Shane Williams,0,0SALVEREG,45,44,,,158,34,59,42,11,3,3,19,0,14,28,8,15,3,2,3,0,0,0,2,1,5,0,0.474,85,196,18,.833,.373,.538,96,5,3,0,0,0,0,2,0,104,.971,0,.000,,6,4,40,31,"15,48",0.31,15,48,"37,94",0.39,37,94,"23,62",0.37,23,62,"15,38",0.39,15,38,0,0,0,0,"15,31","15,18","73,112",230,0,0,0,"0,1",0,0,1,22,38,0,,Salve Regina,SALVEREG,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.871515445443187,11,96,batting
2025-26,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,John Spivey,John,Spivey,,398,John Spivey,0,0MIT,39,38,,,157,42,50,37,10,1,9,11,1,9,26,8,6,5,0,1,0,0,0,3,0,9,0,0.393,89,178,11,.545,.318,.567,77,3,2,0,0,0,0,0,0,82,.976,0,.000,,4,6,37,40,"15,51",0.29,15,51,"28,97",0.29,28,97,"16,57",0.28,16,57,"9,21",0.43,9,21,0,0,0,0,"10,19","7,12","45,107",11,0,0,0,0,0,0,0,4,45,0,,MIT,MIT,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.234438085208795,12,96,batting
2025-26,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Coast Guard,Rick Barkley,Rick,Barkley,,722,Rick Barkley,0,0BEARBAS,39,39,,,146,28,43,34,7,0,10,27,0,3,44,20,3,0,0,6,0,0,0,3,0,4,0,0.401,80,182,3,1.000,.295,.548,58,118,21,0,0,0,0,23,0,197,.893,0,.000,,5,1,26,34,"10,49",0.20,10,49,"28,92",0.30,28,92,"13,53",0.25,13,53,"7,22",0.32,7,22,0,0,0,0,"16,33","8,16","53,107",1,0,0,0,0,0,0,0,12,33,0,,Coast Guard,BEARBAS,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8911933866839,13,95,batting
2025-26,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,Reed Tubbs,Reed,Tubbs,,398,Reed Tubbs,0,0MIT,39,38,,,144,33,49,35,9,0,6,13,0,8,23,2,19,2,1,4,0,0,0,2,0,3,0,0.414,76,170,21,.905,.340,.528,50,93,9,0,0,0,0,23,0,152,.941,0,.000,,10,6,42,27,"14,40",0.35,14,40,"26,73",0.36,26,73,"18,47",0.38,18,47,"9,19",0.47,9,19,0,0,0,0,"20,37","9,14","49,84",13,0,0,0,"0,1",0,0,1,14,22,0,,MIT,MIT,0,False,5,1,0,0,2,1,0,0,0,0,6.1,3,3,10,5,2,0,0,4.26,23,34,4,0,0,0,1,0,1,2,.217,9,4,0,"1,1","1,4","0,3",0,"2,8",,,,5.497177337506157,14,95,batting
2025-26,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,Malachi Soqu,Malachi,Soqu,,398,Malachi Soqu,0,0MIT,35,35,,,129,23,37,40,8,0,9,14,1,4,25,6,3,0,0,1,0,0,0,1,1,2,0,0.372,72,148,3,1.000,.287,.558,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,2,1,28,35,"13,45",0.29,13,45,"24,81",0.30,24,81,"15,54",0.28,15,54,"4,17",0.24,4,17,0,0,0,0,"12,21","6,14","40,86",29,0,0,0,0,0,0,0,13,30,0,,MIT,MIT,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.456534636669071,15,94,batting
2025-26,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Christian Homa,Christian,Homa,,623,Christian Homa,0,0SALVEREG,45,45,,,175,38,57,46,14,2,4,26,1,5,20,6,3,1,1,6,0,0,0,2,0,4,0,0.415,87,213,4,.750,.326,.497,61,109,5,0,0,0,0,20,0,175,.971,0,.000,,3,5,57,44,"14,59",0.24,14,59,"35,101",0.35,35,101,"24,64",0.38,24,64,"15,43",0.35,15,43,0,0,0,0,"14,30","17,22","62,116",89,0,0,0,0,0,0,0,23,42,0,,Salve Regina,SALVEREG,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.212019148829606,16,94,batting
2025-26,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Clark,B. Sullivan,B.,Sullivan,,145,B. Sullivan,0,0CLARK UN,37,37,,,150,39,53,29,8,2,5,18,1,4,18,6,29,0,3,4,0,0,0,1,1,2,0,0.426,80,179,29,1.000,.353,.533,75,100,5,0,0,0,0,17,0,180,.972,0,.000,,5,4,38,44,"17,43",0.40,17,43,"29,82",0.35,29,82,"16,50",0.32,16,50,"5,15",0.33,5,15,0,0,0,0,"11,21","11,15","55,97",25,0,0,0,0,0,0,0,13,28,0,,Clark,CLARK UN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.180875149128632,17,93,batting
2025-26,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Brandon Grover,Brandon,Grover,,623,Brandon Grover,0,0SALVEREG,38,38,,,143,48,48,29,10,3,4,22,0,9,21,6,12,0,3,0,0,0,0,0,1,0,0,0.454,76,177,12,1.000,.336,.531,66,0,0,0,0,0,0,0,0,66,1.000,0,.000,,5,4,24,47,"10,41",0.24,10,41,"26,70",0.37,26,70,"19,53",0.36,19,53,"11,37",0.30,11,37,0,0,0,0,"27,54","7,14","49,83",104,0,0,0,0,0,0,0,9,32,0,,Salve Regina,SALVEREG,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.060167452049349,18,93,batting
2025-26,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,Cj Mccarthy,Cj,Mccarthy,,398,Cj Mccarthy,0,0MIT,35,35,,,135,37,45,25,13,1,6,12,0,6,38,8,6,2,1,0,0,0,0,1,1,1,0,0.412,78,154,8,.750,.333,.578,38,0,5,0,0,0,0,0,0,43,.884,0,.000,,5,5,31,16,"13,47",0.28,13,47,"18,59",0.31,18,59,"12,32",0.38,12,32,"9,19",0.47,9,19,0,0,0,0,"16,37","5,9","35,65",2,0,0,0,0,0,0,0,8,23,0,,MIT,MIT,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.994940380721857,19,92,batting
2025-26,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Babson,Ryan Liss,Ryan,Liss,,45,Ryan Liss,0,0BABSON,34,34,,,122,32,39,29,9,2,5,16,1,11,22,7,5,1,1,4,0,0,0,3,0,5,0,0.431,67,154,6,.833,.320,.549,75,3,6,0,0,0,0,2,0,84,.929,0,.000,,2,5,26,36,"14,41",0.34,14,41,"23,73",0.32,23,73,"13,47",0.28,13,47,"7,12",0.58,7,12,0,0,0,0,"7,25","11,14","48,87",29,0,0,0,0,0,0,0,17,28,0,,Babson,BABSON,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.846752932342161,20,92,batting
2025-26,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Evan O'Rourke,Evan,O'Rourke,,623,Evan O'Rourke,0,0SALVEREG,45,45,,,185,47,61,45,14,2,4,17,1,3,28,7,12,6,3,1,0,0,0,1,0,6,0,0.393,91,209,18,.667,.330,.492,57,0,1,0,0,0,0,0,0,58,.983,0,.000,,8,9,39,53,"23,59",0.39,23,59,"38,104",0.37,38,104,"23,70",0.33,23,70,"19,44",0.43,19,44,0,0,0,0,"12,30","15,24","61,114",98,0,0,0,0,0,0,0,14,33,0,,Salve Regina,SALVEREG,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.741433911281314,21,91,batting
2025-26,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Springfield,C. Balchius,C.,Balchius,,673,C. Balchius,0,0SPRINGFI,36,36,,,127,28,42,27,2,7,4,23,1,1,17,6,15,4,1,1,0,0,0,1,1,1,0,0.434,70,153,19,.789,.331,.551,78,18,4,0,0,0,0,0,0,100,.960,0,.000,,5,4,33,33,"9,39",0.23,9,39,"23,72",0.32,23,72,"14,46",0.30,14,46,"11,18",0.61,11,18,0,0,0,0,"9,26","9,14","45,84",97,0,0,0,0,0,0,0,10,30,0,,Springfield,SPRINGFI,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.622437767087037,22,91,batting
2025-26,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,MIT,Teddy Schoen,Teddy,Schoen,,398,Teddy Schoen,0,0MIT,39,39,,,152,35,55,24,15,1,2,25,1,6,16,5,10,3,0,3,0,0,0,1,0,1,0,0.462,78,186,13,.769,.362,.513,88,2,3,0,0,0,0,1,0,93,.968,0,.000,,2,3,37,45,"18,46",0.39,18,46,"22,56",0.39,22,56,"16,40",0.40,16,40,"9,17",0.53,9,17,0,0,0,0,"37,74","8,13","39,65",24,0,0,0,0,0,0,0,11,23,0,,MIT,MIT,0,False,3,1,0,0,0,0,0,0,0,0,1.0,2,2,0,1,0,0,1,18.00,6,7,0,1,0,0,0,0,0,0,.500,2,0,0,"1,1","1,3","1,1",0,"1,2",,,,4.432315999177903,23,90,batting
2025-26,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,WPI,Jonathan Lat,Jonathan,Lat,,808,Jonathan Lat,0,0WPI,35,34,,,131,22,49,27,5,0,3,10,0,3,17,5,1,1,0,2,0,0,0,0,0,2,0,0.425,63,146,2,.500,.374,.481,283,11,6,1,0,21,1,8,0,300,.980,22,.955,,6,5,32,29,"13,40",0.33,13,40,"30,80",0.38,30,80,"19,57",0.33,19,57,"9,22",0.41,9,22,0,0,0,0,"9,24","13,13","45,85",117,0,0,0,"0,1",0,0,1,12,33,0,,WPI,WPI,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.221553001434889,24,90,batting
2025-26,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Salve Regina,Wil McCarthy,Wil,McCarthy,,623,Wil McCarthy,0,0SALVEREG,33,33,,,116,21,42,24,8,0,2,13,1,12,8,3,1,2,3,3,0,0,0,3,0,5,0,0.465,56,147,3,.333,.362,.483,19,42,8,0,0,0,0,4,0,69,.884,0,.000,,2,8,39,31,"14,43",0.33,14,43,"27,67",0.40,27,67,"18,42",0.43,18,42,"13,34",0.38,13,34,0,0,0,0,"14,27","7,14","46,81",97,0,0,0,0,0,0,0,10,27,0,,Salve Regina,SALVEREG,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2080048970245665,25,89,batting
2025-26,baseball,New England Women's and Men's Athletic Conference (NEWMAC),newmac,Clark,B. Hollinrak,B.,Hollinrak,,145,B. Hollinrak,0,0CLARK UN,30,25,,,93,20,34,26,7,0,1,13,0,3,15,6,2,0,0,1,0,0,0,1,0,1,0,0.455,44,110,2,1.000,.366,.473,171,3,0,0,0,0,0,10,0,174,1.000,0,.000,,2,3,32,10,"8,27",0.30,8,27,"18,48",0.38,18,48,"12,32",0.38,12,32,"3,9",0.33,3,9,0,0,0,0,"9,25","12,13","37,56",84,0,0,0,2,0,0,0,12,16,0,,Clark,CLARK UN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8289154288108924,26,89,batting
