season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,FDU - Florham,"Martin, Kyleigh",Kyleigh,Martin,,221,"Martin, Kyleigh","MARTIN,KYLEIGH",FDU - Florham,FDU,1000-3879,2,2,10,0,10,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,172:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,FDU - Florham,"Oberman, Georgia",Georgia,Oberman,,221,"Oberman, Georgia","OBERMAN,GEORGIA",FDU - Florham,FDU,1000-3667,2,2,11,0,11,0,0,1,3,0,0,0,0,0,1.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,92:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,FDU - Florham,"Northridge, Riley",Riley,Northridge,,221,"Northridge, Riley","NORTHRIDGE,RILEY",FDU - Florham,FDU,1000-3882,2,2,12,0,12,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,141:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,FDU - Florham,"Gross, Chelsea",Chelsea,Gross,,221,"Gross, Chelsea","GROSS,CHELSEA",FDU - Florham,FDU,1000-4153,2,0,13,0,13,0,0,0,2,1,1,0,0,0,1.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,62:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,FDU - Florham,"Smith, Lindsay",Lindsay,Smith,,221,"Smith, Lindsay","SMITH,LINDSAY",FDU - Florham,FDU,1000-3676,2,0,14,0,14,0,0,2,3,0,0,0,0,0,1.50,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,65:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,FDU - Florham,"Jones, Teagan",Teagan,Jones,,221,"Jones, Teagan","JONES,TEAGAN",FDU - Florham,FDU,1000-3876,2,2,15,0,15,0,0,4,6,4,0,2,0,0,3.00,2.00,2.00,1.000,.000,2,0,0,0,1,0,1,.500,1,0,0,0,.50,.00,.00,.00,0,,129:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,FDU - Florham,"Bishop, Alanna",Alanna,Bishop,,221,"Bishop, Alanna","BISHOP,ALANNA",FDU - Florham,FDU,1000-3670,2,2,16,0,16,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,168:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,FDU - Florham,"Duffie, Leila",Leila,Duffie,,221,"Duffie, Leila","DUFFIE,LEILA",FDU - Florham,FDU,1000-3873,2,2,17,0,17,0,0,4,4,7,1,3,0,0,2.00,2.00,3.50,1.500,.500,1,0,0,0,1,3,1,.500,0,0,0,0,.00,.00,.00,.00,0,,93:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,FDU - Florham,"Kotaska, Anna",Anna,Kotaska,,221,"Kotaska, Anna","KOTASKA,ANNA",FDU - Florham,FDU,1000-3674,2,1,18,0,18,0,0,4,5,4,0,2,1,1,2.50,2.00,2.00,1.000,.000,2,0,0,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,72:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,FDU - Florham,"Lopez, Amelia",Amelia,Lopez,,221,"Lopez, Amelia","LOPEZ,AMELIA",FDU - Florham,FDU,1000-3878,0,0,22,0,22,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,FDU - Florham,"Abruzzo, Faith",Faith,Abruzzo,,221,"Abruzzo, Faith","ABRUZZO,FAITH",FDU - Florham,FDU,1000-3672,2,0,23,0,23,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,20:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,FDU - Florham,"Williams, Olivia",Olivia,Williams,,221,"Williams, Olivia","WILLIAMS,OLIVIA",FDU - Florham,FDU,1000-3669,2,0,24,0,24,0,0,0,2,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,68:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,FDU - Florham,"Hamouda, Reena",Reena,Hamouda,,221,"Hamouda, Reena","HAMOUDA,REENA",FDU - Florham,FDU,1000-3737,2,2,27,0,27,0,0,0,1,1,1,0,0,0,.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,129:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,FDU - Florham,"Sconda, Jessica",Jessica,Sconda,,221,"Sconda, Jessica","SCONDA,JESSICA",FDU - Florham,FDU,1000-4157,2,0,30,0,30,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,19:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,FDU - Florham,"Martinho, Audrey",Audrey,Martinho,,221,"Martinho, Audrey","MARTINHO,AUDREY",FDU - Florham,FDU,1000-3880,2,0,34,0,34,0,0,2,2,0,0,0,0,0,1.00,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,68:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,FDU - Florham,"McLeod, Ava",Ava,McLeod,,221,"McLeod, Ava","MCLEOD,AVA",FDU - Florham,FDU,1000-4155,2,0,36,0,36,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,67:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Coburn, Chelsea",Chelsea,Coburn,,966,"Coburn, Chelsea","COBURN,CHELSEA",Arcadia,ARC,1301-3105,2,0,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,89:00,0,.00,.00,,1,0,0,0,0,1.000,0.00,1,0,89:44,0,2,.00,1.000,.000,.50
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Ohnmeiss, Addy",Addy,Ohnmeiss,,966,"Ohnmeiss, Addy","OHNMEISS,ADDY",Arcadia,ARC,1301-2823,0,0,00,0,00,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Petty, Olivia",Olivia,Petty,,966,"Petty, Olivia","PETTY,OLIVIA",Arcadia,ARC,1301-3111,2,2,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,91:00,0,.00,.00,,3,1,0,1,0,1.000,0.00,3,0,90:16,2,2,.00,1.000,.000,1.50
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Walsh, Ella",Ella,Walsh,,966,"Walsh, Ella","WALSH,ELLA",Arcadia,ARC,1301-2618,0,0,99,0,99,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Mayo, Kaelin",Kaelin,Mayo,,966,"Mayo, Kaelin","MAYO,KAELIN",Arcadia,ARC,1301-2611,0,0,2,0,2,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Lindsay, Payton",Payton,Lindsay,,966,"Lindsay, Payton","LINDSAY,PAYTON",Arcadia,ARC,1301-2610,0,0,3,0,3,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Tocco, Kylie",Kylie,Tocco,,966,"Tocco, Kylie","TOCCO,KYLIE",Arcadia,ARC,1301-3115,2,2,4,0,4,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,143:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Gehman, Olivia",Olivia,Gehman,,966,"Gehman, Olivia","GEHMAN,OLIVIA",Arcadia,ARC,1301-2819,2,2,5,0,5,0,0,3,5,0,0,0,0,0,2.50,1.50,.00,.000,.000,3,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,88:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Ostroff, Julia",Julia,Ostroff,,966,"Ostroff, Julia","OSTROFF,JULIA",Arcadia,ARC,1301-2613,1,0,6,0,6,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,15:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Salt, Payton",Payton,Salt,,966,"Salt, Payton","SALT,PAYTON",Arcadia,ARC,1301-2435,2,2,7,0,7,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,95:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Varon, Ashley",Ashley,Varon,,966,"Varon, Ashley","VARON,ASHLEY",Arcadia,ARC,1301-3116,1,0,8,0,8,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,06:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Garrett, Ciara",Ciara,Garrett,,966,"Garrett, Ciara","GARRETT,CIARA",Arcadia,ARC,1301-2818,0,0,9,0,9,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"George, Anju",Anju,George,,966,"George, Anju","GEORGE,ANJU",Arcadia,ARC,1301-2606,0,0,10,0,10,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Nugent, Sadie",Sadie,Nugent,,966,"Nugent, Sadie","NUGENT,SADIE",Arcadia,ARC,1301-2822,2,2,11,0,11,0,0,7,9,8,2,3,0,0,4.50,3.50,4.00,1.500,1.000,4,0,1,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,136:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"DiMattia, Isabella",Isabella,DiMattia,,966,"DiMattia, Isabella","DIMATTIA,ISABELLA",Arcadia,ARC,1301-3106,2,0,12,0,12,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,94:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Vallone, Bella",Bella,Vallone,,966,"Vallone, Bella","VALLONE,BELLA",Arcadia,ARC,1301-2617,1,0,13,0,13,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,09:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Palko, Gianna",Gianna,Palko,,966,"Palko, Gianna","PALKO,GIANNA",Arcadia,ARC,1301-2614,2,0,14,0,14,0,0,1,3,0,0,0,0,0,1.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,71:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Muzechenko, Natasha",Natasha,Muzechenko,,966,"Muzechenko, Natasha","MUZECHENKO,NATASHA",Arcadia,ARC,1301-2434,2,0,15,0,15,0,0,1,2,1,1,0,0,0,1.00,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,73:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Hornsby, Olivia",Olivia,Hornsby,,966,"Hornsby, Olivia","HORNSBY,OLIVIA",Arcadia,ARC,1301-3109,1,0,16,0,16,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,28:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Goad, Victoria",Victoria,Goad,,966,"Goad, Victoria","GOAD,VICTORIA",Arcadia,ARC,1301-3108,2,2,17,0,17,0,0,1,2,2,0,1,0,0,1.00,.50,1.00,.500,.000,0,0,0,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,135:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Giddings, Azariah",Azariah,Giddings,,966,"Giddings, Azariah","GIDDINGS,AZARIAH",Arcadia,ARC,1301-2429,1,0,18,0,18,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,09:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Schoener, Emerson",Emerson,Schoener,,966,"Schoener, Emerson","SCHOENER,EMERSON",Arcadia,ARC,1301-2826,2,0,19,0,19,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,41:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Nash, Makaela",Makaela,Nash,,966,"Nash, Makaela","NASH,MAKAELA",Arcadia,ARC,1301-3110,2,2,20,0,20,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,140:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Aumiller, Charli",Charli,Aumiller,,966,"Aumiller, Charli","AUMILLER,CHARLI",Arcadia,ARC,1301-3102,2,2,21,0,21,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,80:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Devera, Leila",Leila,Devera,,966,"Devera, Leila","DEVERA,LEILA",Arcadia,ARC,1301-2829,0,0,22,0,22,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Klopchin, Abbi",Abbi,Klopchin,,966,"Klopchin, Abbi","KLOPCHIN,ABBI",Arcadia,ARC,1301-2820,2,2,24,0,24,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,95:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Riney, Kaila",Kaila,Riney,,966,"Riney, Kaila","RINEY,KAILA",Arcadia,ARC,1301-3112,1,0,26,0,26,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,32:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Palumbo, Mia",Mia,Palumbo,,966,"Palumbo, Mia","PALUMBO,MIA",Arcadia,ARC,1301-2824,0,0,27,0,27,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Baldovin, Bella",Bella,Baldovin,,966,"Baldovin, Bella","BALDOVIN,BELLA",Arcadia,ARC,1301-2604,2,0,28,0,28,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,82:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Stokes, Caroline",Caroline,Stokes,,966,"Stokes, Caroline","STOKES,CAROLINE",Arcadia,ARC,1301-2230,0,0,29,0,29,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,wsoc,Middle Atlantic Conferences (MAC),mac,Arcadia,"Sledge, Brooke",Brooke,Sledge,,966,"Sledge, Brooke","SLEDGE,BROOKE",Arcadia,ARC,1301-3114,1,0,30,0,30,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,28:00,0,.00,.00,,,,,,,,,,,,,,,,,
