season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source
2025-26,mgolf,Men,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Pablo Castro,,Third Year,4307,9,ACTIVE,71.65,-0.35,31,70.2864619941522,11,5,2,64.7838427136308,-8.25688197651572,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Michael Spitzer,,,14834,37,ACTIVE,72.64,0.64,28,71.5430961155792,10,2,1,47.0929236664265,-8.51091450387383,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Ryan Andrews,,Second Year,4320,66,ACTIVE,73.56,1.56,27,72.0906752148685,10,2,0,40.2997399009439,-9.03152211755191,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Aidan Healy,,,17280,73,ACTIVE,73.76,1.76,29,72.2895531768857,10,2,0,39.1304237364757,-8.09754020213861,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Juney Bai,,,20331,75,ACTIVE,73.82,1.82,28,72.4767954182159,10,0,0,38.749945264971,-8.4855793446849,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Myles Lahart,,,22471,84,ACTIVE,73.43,1.43,21,72.3234221074245,8,2,0,37.789556431786,-8.28696371793471,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Jared Code,,Second Year,4327,127,ACTIVE,74.24,2.24,17,73.4567807887667,7,1,1,33.4740382438283,-9.47777474734902,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Joey Sluzas,,Third Year,4308,152,ACTIVE,74.82,2.82,17,73.6416972872272,7,0,0,31.0374408158457,-9.43604624986137,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Millikin,Millikin University,Jack Bollinger,,,18584,201,ACTIVE,74.11,2.11,27,73.8824446789713,12,2,0,27.6690579446877,-10.0958825961698,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Illinois Wesleyan,Illinois Wesleyan University,Kevin Schuh,,Second Year,4316,220,ACTIVE,75.56,3.56,16,73.8606452898559,6,1,0,26.4825544588975,-9.96972547075573,Region V - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,College Conference of Illinois & Wisconsin,college_conference_of_illinois_wisconsin,Carthage College,Carthage College,Nick Barry,,Fourth Year,27123,282,ACTIVE,74.27,2.27,22,74.51539051142,11,0,0,23.5218102924079,-11.1024863688136,Region V - (M) DIII,clippd_scoreboard
