conference_code,conference,season,team,player_name,first_name,last_name,class_year,position,gp,mp_total,mpg,pts_total,ppg,reb_total,rpg,ast_total,apg,stl_total,spg,blk_total,bpg,tov_total,tov_pg,fgm,fga,fg_pct,tpm,tpa,tp_pct,ftm,fta,ft_pct
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Oshkosh,"Beck,Brandon",Brandon,Beck,0,F,20,397.0,19.85,317.0,15.85,67.0,3.35,19.0,0.95,21.0,1.05,18.0,0.9,37.0,1.85,111.0,221.0,0.5,45.0,118.0,0.38,50.0,65.0,0.77
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Oshkosh,"Hawkinson,Aiden",Aiden,Hawkinson,0,G,26,403.0,15.5,175.0,6.73,54.0,2.08,22.0,0.85,22.0,0.85,3.0,0.12,20.0,0.7692307692307693,57.0,137.0,0.42,34.0,93.0,0.37,27.0,34.0,0.79
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Oshkosh,"LaChapell,Joey",Joey,LaChapell,0,G,26,575.0,22.115384615384617,321.0,12.35,57.0,2.19,86.0,3.31,21.0,0.81,2.0,0.08,47.0,1.8076923076923077,97.0,198.0,0.49,41.0,108.0,0.38,86.0,94.0,0.91
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Oshkosh,"Niemi,Andrew",Andrew,Niemi,0,G,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Oshkosh,"Imig,Matt",Matt,Imig,0,G,26,372.0,14.307692307692308,86.0,3.31,30.0,1.15,59.0,2.27,12.0,0.46,0.0,0.0,23.0,0.8846153846153846,31.0,92.0,0.34,19.0,63.0,0.3,5.0,8.0,0.63
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Oshkosh,"Nazos,Nate",Nate,Nazos,0,G,26,518.0,19.923076923076923,91.0,3.5,74.0,2.85,52.0,2.0,33.0,1.27,3.0,0.12,20.0,0.7692307692307693,32.0,78.0,0.41,19.0,48.0,0.4,8.0,13.0,0.62
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Oshkosh,"Dalton,Jay",Jay,Dalton,0,G,22,167.0,7.590909090909091,70.0,3.18,24.0,1.09,10.0,0.45,7.0,0.32,3.0,0.14,12.0,0.5454545454545454,30.0,69.0,0.43,2.0,18.0,0.11,8.0,17.0,0.47
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Oshkosh,"Rindfleisch,Jonah",Jonah,Rindfleisch,0,F,26,427.0,16.423076923076923,121.0,4.65,111.0,4.27,34.0,1.31,13.0,0.5,12.0,0.46,22.0,0.8461538461538461,38.0,80.0,0.48,11.0,33.0,0.33,34.0,54.0,0.63
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Oshkosh,"Rindfleisch,Logan",Logan,Rindfleisch,0,G,25,323.0,12.92,95.0,3.8,63.0,2.52,19.0,0.76,12.0,0.48,5.0,0.2,13.0,0.52,32.0,85.0,0.38,13.0,38.0,0.34,18.0,26.0,0.69
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Oshkosh,"Dante,Vitorio",Vitorio,Dante,0,F,24,240.0,10.0,79.0,3.29,68.0,2.83,4.0,0.17,8.0,0.33,6.0,0.25,11.0,0.4583333333333333,28.0,88.0,0.32,8.0,41.0,0.2,15.0,26.0,0.58
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Oshkosh,"Thomas,Carter",Carter,Thomas,0,G,26,564.0,21.692307692307693,282.0,10.85,76.0,2.92,28.0,1.08,22.0,0.85,8.0,0.31,26.0,1.0,70.0,176.0,0.4,41.0,121.0,0.34,101.0,120.0,0.84
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Oshkosh,"Seckar,Reed",Reed,Seckar,0,G,8,16.0,2.0,10.0,1.25,3.0,0.38,3.0,0.38,3.0,0.38,0.0,0.0,0.0,0.0,4.0,10.0,0.4,2.0,6.0,0.33,0.0,0.0,0.0
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Oshkosh,"Kangas,Oskar",Oskar,Kangas,0,F,26,461.0,17.73076923076923,144.0,5.54,95.0,3.65,19.0,0.73,25.0,0.96,9.0,0.35,23.0,0.8846153846153846,53.0,129.0,0.41,28.0,89.0,0.31,10.0,21.0,0.48
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Oshkosh,"Tutas,Max",Max,Tutas,0,G,11,40.0,3.636363636363636,8.0,0.73,9.0,0.82,1.0,0.09,0.0,0.0,0.0,0.0,1.0,0.0909090909090909,3.0,9.0,0.33,1.0,4.0,0.25,1.0,2.0,0.5
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Oshkosh,"Guyette,Adam",Adam,Guyette,0,G,8,33.0,4.125,7.0,0.88,1.0,0.13,1.0,0.13,1.0,0.13,1.0,0.13,0.0,0.0,3.0,10.0,0.3,0.0,6.0,0.0,1.0,2.0,0.5
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,UW-Oshkosh,"Rindfleisch,Riley",Riley,Rindfleisch,0,F,7,12.0,1.7142857142857142,5.0,0.71,2.0,0.29,1.0,0.14,0.0,0.0,1.0,0.14,0.0,0.0,2.0,3.0,0.67,1.0,1.0,1.0,0.0,0.0,0.0
