conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
nescac,New England Small College Athletic Conference (NESCAC),2025-26,baseball,Williams,Peyton Rose,,,,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,7,1,0,0,10,1,0,0,9,.889,11,.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,10,0,1,0,0,0,0,0,37.0,41,35,28,26,8,0,3,8.51,146,194,1,11,2,3,6,0,0,7,.301,43,38,0,"2,4","6,10","1,2",0,"2,5"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,baseball,Williams,Lucas Brandt,,,,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,4,0,0,0,8,3,1,0,5,1.000,11,.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,7,2,2,0,0,0,0,0,43.1,33,28,16,30,11,1,4,5.82,177,203,4,5,1,3,2,0,0,9,.322,43,46,0,"4,7","5,19","1,4",0,"1,7"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,baseball,Williams,Michael Amendola,,,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,2,1,0,0,4,0,0,0,3,.667,4,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,1,0,0,0,0,0,13.0,16,11,18,19,2,0,0,7.62,56,78,0,1,2,1,2,0,0,7,.304,12,8,0,"0,1","0,1","0,1",0,"0,1"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,baseball,Williams,Lucas Asanovic,,,,19,11,29,6,8,6,2,0,1,8,0,4,6,2,1,0,1,1,0,0,0,0,0,0,0,0.476,13,43,1,1.000,.276,.448,6,10,3,0,0,1,0,0,0,19,.842,1,1.000,1,3,7,9,"4,10",0.40,4,10,"5,15",0.33,5,15,"3,10",0.30,3,10,"3,5",0.60,3,5,0,0,0,0,"4,10","1,1","11,19",0,0,0,0,8,0,0,0,3,5,0,8,1,0,2,0,4,0,0,0,0,13.1,2,2,1,10,0,0,1,1.35,45,51,0,3,0,1,1,0,0,4,.178,20,9,0,"0,1","1,3",0,0,"1,3"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,baseball,Williams,Max Hart,,,,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,2,0,0,0,10,3,0,0,3,1.000,13,.769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,5,2,1,0,0,0,0,0,24.1,24,22,17,22,10,1,0,8.14,104,128,4,2,0,2,3,0,0,6,.365,30,17,0,"1,2","1,3","0,2",0,"1,2"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,baseball,Williams,Andrew Rocha,,,,5,1,6,1,1,1,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.375,2,8,0,.000,.167,.333,0,4,1,0,0,0,0,0,0,5,.800,0,.000,0,0,2,2,"0,2",0,0,2,"1,3",0.33,1,3,"1,3",0.33,1,3,"1,3",0.33,1,3,0,0,0,0,"1,4",0,"2,4",0,0,0,0,143,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,baseball,Williams,Will Scott,,,,14,14,54,16,17,8,5,0,0,7,0,2,11,3,3,0,0,1,0,0,0,2,0,3,0,0.406,22,64,3,1.000,.315,.407,7,0,0,0,0,0,0,0,0,7,1.000,0,.000,3,1,14,11,"7,19",0.37,7,19,"9,29",0.31,9,29,"6,19",0.32,6,19,"2,11",0.18,2,11,0,0,0,0,"9,15","3,7","17,34",10,0,0,0,0,0,0,0,4,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,baseball,Williams,Ellington Fagan,,,,5,0,5,2,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.429,1,7,0,.000,.200,.200,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,0,0,1,1,"1,1",1.00,1,1,"0,2",0,0,2,"0,2",0,0,2,0,0,0,0,0,0,0,0,"1,2",0,"2,3",0,0,0,0,23,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,baseball,Williams,Hank Jacobus,,,,16,13,46,12,15,10,1,0,0,8,0,1,5,1,2,1,2,0,0,0,0,0,0,0,0,0.436,16,57,3,.667,.326,.348,85,9,3,3,1,15,5,2,0,97,.969,20,.750,2,3,16,10,"4,16",0.25,4,16,"8,22",0.36,8,22,"7,18",0.39,7,18,"1,9",0.11,1,9,0,0,0,0,"7,8","3,4","17,26",110,0,0,0,0,0,0,0,5,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,baseball,Williams,Nate Rosner,,,,21,7,36,6,10,4,4,0,1,1,0,0,9,4,2,0,0,0,0,0,0,0,0,2,0,0.297,17,37,2,1.000,.278,.472,13,2,0,0,0,0,0,0,0,15,1.000,0,.000,0,0,4,13,"2,14",0.14,2,14,"5,22",0.23,5,22,"4,15",0.27,4,15,"1,3",0.33,1,3,0,0,0,0,"3,5","1,4","5,22",152,0,0,0,326,0,0,0,0,16,0,3,1,0,0,0,0,0,0,0,0,5.0,7,5,9,5,0,0,0,9.00,17,29,0,1,0,1,1,0,1,2,.176,6,4,0,"2,2","2,7",0,0,"0,2"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,baseball,Williams,Matt Keene,,,,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,1,0,0,0,0,2,0,0,1,1.000,2,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2,1,1,0,0,0,0,0,11.2,10,10,7,9,1,1,1,7.71,46,57,0,2,0,0,2,0,0,3,.283,11,13,0,"3,5","2,10","0,2",0,"0,4"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,baseball,Williams,Oliver Rey,,,,21,9,31,6,9,4,2,0,0,4,0,1,5,2,1,0,2,1,0,0,0,0,1,0,0,0.378,11,39,1,1.000,.290,.355,8,9,3,0,0,2,0,1,0,20,.850,2,1.000,0,1,9,11,"3,10",0.30,3,10,"4,17",0.24,4,17,"2,11",0.18,2,11,"2,4",0.50,2,4,0,0,0,0,"3,7","2,4","9,20",0,0,0,0,55,0,0,0,7,9,0,6,1,0,1,1,0,0,0,0,0,5.1,6,4,6,3,2,0,0,6.75,22,30,0,1,0,1,0,0,0,1,.273,4,9,0,"1,1","1,1","1,1",0,"0,2"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,baseball,Williams,Anthony Lods,,,,22,16,53,13,15,12,2,0,2,12,0,6,19,5,1,1,0,0,0,0,0,0,0,0,0,0.465,23,71,2,.500,.283,.434,25,2,4,0,0,0,0,0,0,31,.871,0,.000,0,0,7,12,"4,20",0.20,4,20,"10,32",0.31,10,32,"6,26",0.23,6,26,"3,13",0.23,3,13,0,0,0,0,"8,16","3,10","19,38",124,0,0,0,302,0,0,0,3,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,baseball,Williams,Grant Greiner,,,,12,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.000,0,1,0,.000,.000,.000,0,4,1,0,0,9,1,0,0,5,.800,10,.900,0,0,0,0,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,35,1,2,3,2,0,0,0,0,0,37.0,20,18,22,39,9,1,3,4.38,139,170,3,6,1,2,1,0,0,11,.252,41,25,2,"3,7","2,14","1,4",0,"1,8"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,baseball,Williams,Jacob Martin,,,,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,4,1,0,0,12,1,0,0,5,.800,13,.923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,1,0,0,0,0,0,0,18.0,15,15,11,14,9,0,1,7.50,66,91,1,8,0,5,1,0,0,4,.288,22,16,0,"1,1","0,2","0,1",0,"0,1"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,baseball,Williams,Jh Vaughan,,,,20,2,11,2,2,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0.167,3,12,0,.000,.182,.273,14,2,4,0,0,1,1,1,0,20,.800,2,.500,1,0,2,5,"1,4",0.25,1,4,"1,6",0.17,1,6,"1,5",0.20,1,5,0,0,0,0,0,0,0,0,"1,4","1,1","3,7",0,0,0,0,39,0,0,0,2,3,0,22,1,0,4,1,0,0,0,0,0,18.2,11,9,5,15,6,0,1,4.34,74,92,1,8,0,1,3,0,0,6,.297,18,20,0,"1,1","0,4","1,1",0,"0,2"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,baseball,Williams,Daniel Okstein,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,0,0,0,0,5,2,0,0,0,0.000,7,.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,1,0,0,0,0,0,7.1,11,6,8,7,4,0,0,7.36,30,40,0,1,3,1,0,0,0,3,.333,3,8,0,"0,1","0,2","0,1",0,"0,1"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,baseball,Williams,James Murray,,,,11,2,4,0,2,2,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0.600,3,6,1,.000,.500,.750,1,5,1,0,0,0,0,0,0,7,.857,0,.000,0,0,2,0,"1,1",1.00,1,1,"1,1",1.00,1,1,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,"1,1",0,"3,3",0,0,0,0,5,0,0,0,1,0,0,8,1,0,1,0,0,0,0,0,0,8.2,10,6,8,8,1,0,2,6.23,34,46,0,2,0,0,2,0,0,5,.235,6,10,0,"0,1","0,1","0,1",0,"1,2"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,baseball,Williams,Issey Gestel,,,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,0,4,0,0,0,2,0,0,0,4,1.000,2,1.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,1,1,0,0,0,0,0,11.0,8,7,10,14,3,0,0,5.73,40,56,3,3,1,0,3,0,0,7,.300,4,13,0,"1,1","0,2","0,2",0,"0,1"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,baseball,Williams,Jake Jeffries,,,,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,2,0,0,0,1,2,0,0,3,1.000,3,.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,2,0,2,0,0,0,0,0,16.0,24,20,9,9,5,3,2,11.25,75,91,3,6,1,1,0,0,0,5,.360,21,14,0,"1,1","2,4","1,1",0,"0,1"
nescac,New England Small College Athletic Conference (NESCAC),2025-26,baseball,Colby,Patrick Shrake,,,,31,30,113,27,28,9,0,2,0,13,0,2,8,3,12,1,6,1,0,0,0,1,0,2,0,0.333,32,135,13,.923,.248,.283,33,78,10,0,0,0,0,14,0,121,.917,0,.000,4,9,42,34,"7,22",0.32,7,22,"11,46",0.24,11,46,"5,30",0.17,5,30,"6,18",0.33,6,18,0,0,0,0,"15,43","6,7","34,58",26,0,0,0,0,0,0,0,11,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
