season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats,composite_score,global_rank,rating,ranking_segment
2025-26,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,D. Siens,D.,Siens,,266,D. Siens,0,0GAC,46,45,,,169,37,59,40,11,2,4,25,1,4,43,24,3,1,0,2,0,0,0,4,0,5,0,0.440,86,200,4,.750,.349,.509,59,67,4,0,0,0,0,10,0,130,.969,0,.000,,7,1,25,37,"23,60",0.38,23,60,"30,93",0.32,30,93,"25,64",0.39,25,64,"5,21",0.24,5,21,0,0,0,0,"20,44","9,15","52,106",137,0,0,0,0,0,0,0,7,46,0,,Gustavus,GAC,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.526507094774312,11,96,batting
2025-26,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint John's,Zach Helfmann,Zach,Helfmann,,602,Zach Helfmann,0,0SJU,38,36,,,115,22,35,31,9,1,8,15,0,1,31,6,1,0,0,0,0,0,0,3,1,3,0,0.389,70,131,1,1.000,.304,.609,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,2,3,16,30,"13,34",0.38,13,34,"23,71",0.32,23,71,"13,48",0.27,13,48,"8,23",0.35,8,23,0,0,0,0,"11,29","5,15","35,78",82,0,0,0,24,0,0,0,4,23,0,,Saint John's,SJU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.502969197863802,12,96,batting
2025-26,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,Oran Hinkle,Oran,Hinkle,,60,Oran Hinkle,0,0BU,43,43,,,170,35,56,30,7,1,9,16,1,2,22,2,6,2,1,4,0,0,0,3,0,4,0,0.385,92,193,8,.750,.329,.541,94,0,3,0,0,0,0,0,0,97,.969,0,.000,,5,5,35,58,"14,41",0.34,14,41,"24,73",0.33,24,73,"16,46",0.35,16,46,"9,32",0.28,9,32,0,0,0,0,"30,70","7,13","44,85",12,0,0,0,0,0,0,0,10,29,0,,Bethel,BU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.500156604057205,13,95,batting
2025-26,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,L. Siegle,L.,Siegle,,266,L. Siegle,0,0GAC,46,46,,,130,27,44,36,15,2,3,20,0,3,30,15,1,2,0,2,0,0,0,0,0,2,0,0.432,72,155,3,.333,.338,.554,29,66,10,0,0,7,4,3,0,105,.905,11,.636,,2,5,12,44,"14,47",0.30,14,47,"27,70",0.39,27,70,"21,52",0.40,21,52,"6,15",0.40,6,15,0,0,0,0,"16,31","13,17","46,83",37,0,0,0,0,0,0,0,8,31,0,,Gustavus,GAC,0,False,43,1,11,5,2,1,1,0,0,0,46.2,33,31,21,39,5,2,3,5.98,173,205,12,8,0,2,1,0,0,18,.249,29,63,0,"2,6","0,1","2,6",0,"0,1",,,,5.86605253717417,14,95,batting
2025-26,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Macalester,Nathan Gumagay,Nathan,Gumagay,,376,Nathan Gumagay,0,0MAC,28,24,,,64,22,26,17,6,1,0,12,0,7,14,7,2,1,2,3,0,0,0,0,1,1,0,0.523,34,88,3,.667,.406,.531,40,47,5,0,0,0,0,9,0,92,.946,0,.000,,1,0,12,16,"9,16",0.56,9,16,"13,28",0.46,13,28,"6,15",0.40,6,15,"5,16",0.31,5,16,0,0,0,0,"11,22","7,8","29,43",45,0,0,0,0,0,0,0,7,5,0,,Macalester,MAC,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7253930265194075,15,94,batting
2025-26,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,Riley Bauman,Riley,Bauman,,612,Riley Bauman,0,0SMU,37,37,,,128,26,47,25,9,2,3,16,3,4,27,8,15,3,0,4,0,0,0,1,1,1,0,0.441,69,152,18,.833,.367,.539,113,4,2,0,0,0,0,0,0,119,.983,0,.000,,2,3,21,35,"17,44",0.39,17,44,"25,65",0.38,25,65,"15,41",0.37,15,41,"11,24",0.46,11,24,0,0,0,0,"12,25","9,14","39,75",49,0,0,0,0,0,0,0,9,21,0,,Saint Mary's,SMU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4238701503421325,16,94,batting
2025-26,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,Stephen Golden,Stephen,Golden,,612,Stephen Golden,0,0SMU,29,25,,,78,19,32,14,10,0,0,16,1,0,15,6,8,1,3,1,0,0,0,0,1,0,0,0.505,42,98,9,.889,.410,.538,44,8,2,3,0,8,6,3,0,54,.963,14,.571,,3,1,22,10,"12,33",0.36,12,33,"16,43",0.37,16,43,"10,34",0.29,10,34,"1,8",0.13,1,8,0,0,0,0,"13,22","6,9","28,51",6,0,0,0,7,0,0,0,8,24,0,,Saint Mary's,SMU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.253140151612171,17,94,batting
2025-26,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Olaf,Frank Lavin,Frank,Lavin,,615,Frank Lavin,0,0STO,39,37,,,127,29,40,37,7,1,5,14,1,1,35,12,1,2,3,0,0,0,0,2,0,2,0,0.387,64,145,3,.333,.315,.504,104,2,0,0,0,0,0,8,0,106,1.000,0,.000,,5,3,13,35,"15,47",0.32,15,47,"26,67",0.39,26,67,"22,50",0.44,22,50,"7,23",0.30,7,23,0,0,0,0,"12,30","9,10","32,71",142,0,0,0,0,0,0,0,6,28,0,,St. Olaf,STO,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.932628718448539,18,93,batting
2025-26,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,Thomas Horan,Thomas,Horan,,161,Thomas Horan,0,0CCM,38,37,,,126,28,42,35,12,2,1,21,0,5,22,6,14,0,2,3,0,0,0,0,1,0,0,0.439,61,157,14,1.000,.333,.484,37,104,10,0,0,0,0,20,0,151,.934,0,.000,,4,3,21,42,"12,38",0.32,12,38,"28,66",0.42,28,66,"21,50",0.42,21,50,"8,31",0.26,8,31,0,0,0,0,"13,21","11,18","50,81",113,0,0,0,0,0,0,0,11,24,0,,Concordia,CCM,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2850758800423225,19,93,batting
2025-26,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Gustavus,B. Schmitz,B.,Schmitz,,266,B. Schmitz,0,0GAC,40,40,,,133,43,43,34,9,0,2,20,0,14,20,4,7,2,1,4,0,0,0,0,1,2,0,0.450,58,172,9,.778,.323,.436,36,93,9,0,0,0,0,10,0,138,.935,0,.000,,2,8,29,43,"11,40",0.28,11,40,"26,84",0.31,26,84,"17,57",0.30,17,57,"4,15",0.27,4,15,0,0,0,0,"14,32","15,20","59,104",90,0,0,0,0,0,0,0,14,36,0,,Gustavus,GAC,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.112739370232463,20,92,batting
2025-26,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,Zach Thompson,Zach,Thompson,,60,Zach Thompson,0,0BU,43,43,,,170,29,63,18,20,1,2,14,1,2,23,8,7,3,0,1,0,0,0,2,0,3,0,0.422,91,187,10,.700,.371,.535,74,127,8,0,0,0,0,25,0,209,.962,0,.000,,3,4,33,49,"17,49",0.35,17,49,"30,70",0.43,30,70,"16,46",0.35,16,46,"10,31",0.32,10,31,0,0,0,0,"18,41","4,10","38,75",20,0,0,0,0,0,0,0,3,31,0,,Bethel,BU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.050997468713019,21,92,batting
2025-26,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Scholastica,Jack Tiemann,Jack,Tiemann,,618,Jack Tiemann,0,0CSSBSB,38,33,,,129,28,45,31,7,3,2,8,0,5,22,4,5,0,1,4,0,1,0,1,0,3,0,0.397,64,148,5,1.000,.349,.496,106,40,4,0,0,0,0,16,0,150,.973,0,.000,,1,3,29,33,"11,34",0.32,11,34,"25,60",0.42,25,60,"20,36",0.56,20,36,"6,18",0.33,6,18,0,0,0,0,"15,35","10,17","38,66",96,0,0,0,0,0,0,0,12,17,0,,St. Scholastica,CSSBSB,0,False,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,,,,3.939678240384204,22,92,batting
2025-26,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,Will Boeckman,Will,Boeckman,,612,Will Boeckman,0,0SMU,29,26,,,98,19,33,19,8,0,4,10,1,0,20,7,9,1,3,0,0,0,0,2,1,3,0,0.398,53,111,10,.900,.337,.541,93,9,2,5,0,11,8,0,0,104,.981,19,.579,,1,3,26,21,"7,29",0.24,7,29,"16,46",0.35,16,46,"9,31",0.29,9,31,"10,22",0.45,10,22,0,0,0,0,"10,23","5,11","28,54",3,0,0,0,11,0,0,0,9,22,0,,Saint Mary's,SMU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8955925334404755,23,91,batting
2025-26,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint John's,Alex Matchey,Alex,Matchey,,602,Alex Matchey,0,0SJU,35,27,,,101,20,37,24,6,1,1,11,0,4,18,12,4,1,2,2,0,0,0,2,1,2,0,0.441,48,120,5,.800,.366,.475,42,31,2,0,0,0,0,9,0,75,.973,0,.000,,1,4,24,25,"14,40",0.35,14,40,"25,62",0.40,25,62,"19,38",0.50,19,38,"5,24",0.21,5,24,0,0,0,0,"10,19","7,9","39,73",11,0,0,0,119,0,0,0,7,23,0,,Saint John's,SJU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8471448261678614,24,91,batting
2025-26,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint John's,Reed Marquardt,Reed,Marquardt,,602,Reed Marquardt,0,0SJU,39,39,,,145,43,48,24,8,3,3,20,0,4,28,9,2,1,1,3,0,0,0,0,0,0,0,0.419,71,173,3,.667,.331,.490,45,109,19,0,0,0,0,26,0,173,.890,0,.000,,0,3,26,47,"8,34",0.24,8,34,"20,59",0.34,20,59,"12,39",0.31,12,39,"10,29",0.34,10,29,0,0,0,0,"28,63","10,16","36,66",68,0,0,0,0,0,0,0,12,25,0,,Saint John's,SJU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7131048026424276,25,90,batting
2025-26,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Hamline,Tyler Johnso,Tyler,Johnso,,268,Tyler Johnso,0,0HAMLINE,26,26,,,99,21,32,26,6,0,4,6,2,5,10,2,10,4,0,2,0,0,0,0,0,1,0,0.384,50,112,14,.714,.323,.505,153,9,5,0,0,0,0,14,0,167,.970,0,.000,,3,7,22,33,"8,31",0.26,8,31,"22,51",0.43,22,51,"12,34",0.35,12,34,"5,15",0.33,5,15,0,0,0,0,"8,17","9,11","34,55",11,0,0,0,0,0,0,0,6,17,0,,Hamline,HAMLINE,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6278755584136113,26,90,batting
