conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,msoc,Aurora,"Miller, Brett",0,,00,3,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,135:00,0,.00,.00,4,0,0,2,0,1.000,0.00,1,0,135:00,1,3,.00,1.000,.000,.33
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,msoc,Aurora,"Qorri, Eron",0,,0,3,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,113:00,0,.00,.00,12,0,0,0,0,.833,0.80,5,1,113:06,0,3,.33,0.833,.000,1.67
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,msoc,Aurora,"Ageladelis, Alex",0,,1,19,19,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,1480:00,0,.00,.00,148,3,4,11,4,.716,1.28,53,21,1479:23,19,19,1.11,0.716,.211,2.79
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,msoc,Aurora,"Lakin, Tyler",0,,50,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,msoc,Aurora,"Farias, Adan",0,,60,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,msoc,Aurora,"Abi-Jaoude, Ethan",0,,99,2,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,4,0,0,0,0,1.000,0.00,2,0,90:00,0,2,.00,1.000,.000,1.00
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,msoc,Aurora,"Crawford, Max",0,,2,18,16,0,0,7,21,8,4,2,0,0,1.17,.39,.44,.111,.222,5,0,0,0,0,0,0,.000,1,0,0,0,.06,.00,.00,.00,0,,961:00,0,.00,.00,,,,,,,,,,,,,,,,
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,msoc,Aurora,"Rosiles, Adrian",0,,3,17,15,0,0,0,1,0,0,0,0,0,.06,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,6,0,1,0,.35,.06,.00,.00,0,,1249:00,0,.00,.00,,,,,,,,,,,,,,,,
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,msoc,Aurora,"Orozco, Julian",0,,4,17,17,0,0,0,1,2,2,0,0,0,.06,.00,.12,.000,.118,0,0,0,0,0,0,0,.000,6,0,0,0,.35,.00,.00,.00,0,,1459:00,0,.00,.00,,,,,,,,,,,,,,,,
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,msoc,Aurora,"Fiet, Nick",0,,5,20,14,0,0,0,1,2,2,0,0,0,.05,.00,.10,.000,.100,0,0,0,0,0,0,0,.000,5,0,3,0,.25,.15,.00,.00,0,,925:00,0,.00,.00,,,,,,,,,,,,,,,,
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,msoc,Aurora,"Delapaz, Walter",0,,6,20,20,0,0,8,24,10,0,5,3,3,1.20,.40,.50,.250,.000,3,1,0,0,3,3,3,.150,10,0,0,0,.50,.00,.00,.00,0,,1354:00,0,.00,.00,,,,,,,,,,,,,,,,
