season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,goal_stats,penalty_stats,misc_stats,shot_stats,composite_score,global_rank,rating
2026-27,mlax,North Eastern Athletic Conference,north_eastern_athletic_c,Pitt-Bradford,Luke Amberman,Luke,Amberman,,1315,Luke Amberman,"AMBERMAN,LUKE",AMBERMANLUKEPITT.-BR,17,12,,,Pitt-Bradford,PITT.-BR,0,0,0,0,0,0,4,20,0,12,4,0,0,0,0,0,0,0,2,2,0,0,0,0,51,0,40,12,723:00,0,0,1.000,,129,222,0,95,26,69,.581,5.59,,,,,,,,,,,,,,,,,,,16.561610615488366,1,99
2026-27,mlax,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Elliot Dotson,Elliot,Dotson,,30190,Elliot Dotson,"DOTSON,ELLIOT",DOTSONELLIOTPENN COL,19,16,,,Penn College,PENN COL,2220-1867,0,0,0,0,0,4,13,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,46,0,33,8,947:00,106,0,1.000,,86,136,0,94,49,45,.632,4.95,,,,,,,,,,,,,,,,,,,16.458618789158283,2,99
2026-27,mlax,North Eastern Athletic Conference,north_eastern_athletic_c,Pitt-Bradford,Logan Watts,Logan,Watts,,1315,Logan Watts,"WATTS,LOGAN",WATTSLOGANPITT.-BR,17,17,,,Pitt-Bradford,PITT.-BR,0,0,0,0,0,1,2,4,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,40,6,1026:00,31,0,1.000,,68,117,0,80,41,39,.581,4.71,,,,,,,,,,,,,,,,,,,13.459100126944177,3,99
2026-27,mlax,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Owen Kupsey,Owen,Kupsey,,30190,Owen Kupsey,"KUPSEY,OWEN",KUPSEYOWENPENN COL,18,16,,,Penn College,PENN COL,2220-1860,0,0,0,0,0,2,1,1,4,3,0,0,0,0,0,0,0,2,2,0,0,0,0,27,0,16,14,947:00,106,0,1.000,,97,139,0,75,10,65,.698,4.17,,,,,,,,,,,,,,,,,,,12.418357474672495,4,98
2026-27,mlax,North Eastern Athletic Conference,north_eastern_athletic_c,St. Mary's (Md.),Gavin McKay,Gavin,McKay,,611,Gavin McKay,"MCKAY,GAVIN",MCKAYGAVINSMC,19,19,,,St. Mary's (Md.),SMC,659-3828,0,0,0,0,0,4,31,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,35,3,1029:00,206,0,1.000,,65,118,0,76,29,47,.551,4.00,,,,,,,,,,,,,,,,,,,11.985020448955662,5,98
2026-27,mlax,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Aidan McFalls,Aidan,McFalls,,30190,Aidan McFalls,"MCFALLS,AIDAN",MCFALLSAIDANPENN COL,19,1,,,Penn College,PENN COL,2220-1641,0,0,0,0,0,2,20,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14,3,60:00,0,0,1.000,,76,120,0,59,15,44,.633,3.11,,,,,,,,,,,,,,,,,,,7.985662842993252,6,98
2026-27,mlax,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,AJ Dotson,AJ,Dotson,,30190,AJ Dotson,"DOTSON,AJ",DOTSONAJPENN COL,13,9,,,Penn College,PENN COL,2220-1472,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,26,0,19,6,536:00,55,0,1.000,,27,39,0,50,32,18,.692,3.85,,,,,,,,,,,,,,,,,,,7.950645007605024,7,97
2026-27,mlax,North Eastern Athletic Conference,north_eastern_athletic_c,Penn College,Will Ehret,Will,Ehret,,30190,Will Ehret,"EHRET,WILL",EHRETWILLPENN COL,19,1,,,Penn College,PENN COL,2220-1649,0,0,0,0,0,3,12,0,4,2,0,0,0,0,0,0,1,3,3,0,0,0,0,18,0,19,5,60:00,0,0,1.000,,52,78,0,46,22,24,.667,2.42,,,,,,,,,,,,,,,,,,,6.65682358478496,8,97
2026-27,mlax,North Eastern Athletic Conference,north_eastern_athletic_c,Cairn University,Cole Heffler,Cole,Heffler,,1305,Cole Heffler,"HEFFLER,COLE",HEFFLERCOLECAI,11,11,,,Cairn University,CAI,0,0,0,0,0,0,1,11,0,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,45,0,20,9,648:00,12,0,1.000,,60,96,0,41,9,32,.625,3.73,,,,,,,,,,,,,,,,,,,6.6551106684580805,9,97
2026-27,mlax,North Eastern Athletic Conference,north_eastern_athletic_c,St. Mary's (Md.),Joshua Martel,Joshua,Martel,,611,Joshua Martel,"MARTEL,JOSHUA",MARTELJOSHUASMC,18,15,,,St. Mary's (Md.),SMC,659-3008,0,0,0,0,0,4,2,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,7,5,822:00,125,0,1.000,,65,98,0,46,9,37,.663,2.56,,,,,,,,,,,,,,,,,,,6.316731734015725,10,96
