season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source
2025-26,mgolf,Men,American Southwest Conference,asc,Mary Hardin-Baylor,University of Mary Hardin-Baylor,Cole MacMillan,,Third Year,30936,10,ACTIVE,71.8,-0.2,30,70.7146078893882,10,5,2,62.3643071524397,-7.93864277666859,Region VII - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Southwest Conference,asc,Mary Hardin-Baylor,University of Mary Hardin-Baylor,Cade Barone,,,3285,25,ACTIVE,72.54,0.54,24,71.0794346539181,8,2,1,54.5205862388669,-8.06824888077957,Region VII - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Southwest Conference,asc,Mary Hardin-Baylor,University of Mary Hardin-Baylor,Lucas Latimer,,Second Year,3303,31,ACTIVE,72.17,0.17,30,71.0812745560548,10,3,1,51.368981320775,-7.93864277666859,Region VII - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Southwest Conference,asc,Mary Hardin-Baylor,University of Mary Hardin-Baylor,Colton O'Dell,,,3298,36,ACTIVE,72.87,0.87,30,71.7812745560548,10,3,1,47.963343134131,-7.93864277666859,Region VII - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Southwest Conference,asc,Mary Hardin-Baylor,University of Mary Hardin-Baylor,Carter Demske,,Second Year,3291,97,ACTIVE,73.67,1.67,30,72.5812745560548,10,1,1,36.6119366533114,-7.93864277666859,Region VII - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Southwest Conference,asc,Mary Hardin-Baylor,University of Mary Hardin-Baylor,Evan Acevedo,,Third Year,30935,105,ACTIVE,73.29,1.29,14,72.6638298519903,5,0,0,35.5998658296408,-8.1451253057263,Region VII - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Southwest Conference,asc,Hardin-Simmons,Hardin-Simmons University,Tyler Merchant,,,18871,148,ACTIVE,74.88,2.88,24,73.458420763047,9,1,0,31.5040933949791,-9.38277928814695,Region VII - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Southwest Conference,asc,Schreiner,Schreiner University,Mathew McKenzie,,,28329,161,ACTIVE,74.09,2.09,23,73.5262639047754,9,1,1,30.2327607811638,-10.2768105543835,Region VII - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Southwest Conference,asc,East Texas Baptist,East Texas Baptist University,Coleman Bales,,Second Year,6917,301,ACTIVE,76.7,4.7,23,75.0684774501636,9,0,0,22.8930058302088,-9.50556104369174,Region VII - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Southwest Conference,asc,Schreiner,Schreiner University,Colin Perez,,,28339,319,ACTIVE,75.42,3.42,23,74.8306117308624,9,1,0,22.2594675943097,-10.2768105543835,Region VII - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Southwest Conference,asc,McMurry,McMurry University,Eli Brinton,,Fourth Year,31289,334,ACTIVE,75.68,3.68,19,74.6000422332822,9,0,0,21.671928760214,-10.4478446103237,Region VII - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Southwest Conference,asc,East Texas Baptist,East Texas Baptist University,Kade Bazzell,,Second Year,6918,346,ACTIVE,76.43,4.43,23,74.8076078849462,9,0,0,21.235098865134,-9.50556104369174,Region VII - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Southwest Conference,asc,East Texas Baptist,East Texas Baptist University,Caleb Kesting,,,20717,365,ACTIVE,77.26,5.26,23,75.6336948414679,9,2,0,20.6875627883695,-9.50556104369174,Region VII - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Southwest Conference,asc,Hardin-Simmons,Hardin-Simmons University,Harrison Cox,,Third Year,35172,375,ACTIVE,75.95,3.95,19,74.9172218252354,7,1,0,20.5163913332796,-9.64065626680031,Region VII - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Southwest Conference,asc,Hardin-Simmons,Hardin-Simmons University,Caden Fields,,Second Year,9431,428,ACTIVE,76.0,4.0,19,75.2219703125407,7,0,0,18.8672334616301,-9.37508755828755,Region VII - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Southwest Conference,asc,McMurry,McMurry University,Kendrick Hoster,,Fourth Year,17457,455,ACTIVE,76.92,4.92,19,75.8105685490717,9,0,0,17.9746265361298,-10.4478446103237,Region VII - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Southwest Conference,asc,Schreiner,Schreiner University,Ryan Avila,,,37921,471,ACTIVE,76.22,4.22,23,75.6132204265146,9,0,0,17.6601482165297,-10.2768105543835,Region VII - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Southwest Conference,asc,East Texas Baptist,East Texas Baptist University,Drew Marshall,,Third Year,31236,570,ACTIVE,77.83,5.83,18,76.9682253295531,7,1,0,15.2159573902606,-9.45991943234666,Region VII - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,American Southwest Conference,asc,McMurry,McMurry University,Chase Allison,,Third Year,31288,603,ACTIVE,77.84,5.84,19,76.7053053911769,9,1,0,14.4979657342773,-10.4478446103237,Region VII - (M) DIII,clippd_scoreboard
