season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goalie_stats,goal_stats,penalty_stats,misc_stats,shot_stats,composite_score,global_rank,rating
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Conn. College,Andrew Rainville,Andrew,Rainville,,163,Andrew Rainville,"RAINVILLE,ANDREW",RAINVILLEANDREWCONN,14,14,,,Conn. College,CONN,1125-2944,0,0,0,0,0,2,17,0,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,23,0,20,3,842:00,104,0,1.000,,,,,,,,,,,,,,,61,94,0,48,14,34,.649,3.43,,,,,,8.624404802827,19,95
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Trinity,Bo Page,Bo,Page,,713,Bo Page,"PAGE,BO",PAGEBOTRINITY,15,15,,,Trinity,TRINITY,1127-5191,0,0,0,0,0,1,3,1,4,2,0,0,0,0,0,0,0,1,2,0,0,0,0,23,0,20,5,894:00,88,0,1.000,,,,,,,,,,,,,,,62,104,0,46,16,30,.596,3.07,,,,,,8.587660325058508,20,94
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Wesleyan,Will Miller,Will,Miller,,764,Will Miller,"MILLER,WILL",MILLERWILLWESLEYAN,19,18,,,Wesleyan,WESLEYAN,0,0,0,0,0,0,0,18,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,11,0,27,1,1077:00,101,0,1.000,,,,,,,,,,,,,,,67,120,0,50,12,38,.558,2.63,,,,,,8.186966113833979,21,94
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Colby,Eli Chilicki,Eli,Chilicki,,151,Eli Chilicki,"CHILICKI,ELI",CHILICKIELICOLBY,13,13,,,Colby,COLBY,0,0,0,0,0,0,3,16,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,31,0,19,4,775:00,11,0,1.000,,,,,,,,,,,,,,,62,96,0,42,11,31,.646,3.23,,,,,,7.800618144565576,22,94
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Middlebury,Will Ford,Will,Ford,,420,Will Ford,"FORD,WILL",FORDWILLMIDD,17,17,,,Middlebury,MIDD,1126-5925,0,0,0,0,0,2,9,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,24,0,25,4,1020:00,0,0,1.000,,,,,,,,,,,,,,,56,87,0,42,13,29,.644,2.47,,,,,,7.6167895359166415,23,94
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Brendan Reilly,Brendan,Reilly,,24,Brendan Reilly,"REILLY,BRENDAN",REILLYBRENDANAMHERST,16,15,,,Amherst,AMHERST,0,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,39,0,24,5,900:00,6,0,1.000,,,,,,,,,,,,,,,35,76,0,36,18,18,.461,2.25,,,,,,7.440722679447229,24,94
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Hamilton,Thomas Healy,Thomas,Healy,,267,Thomas Healy,"HEALY,THOMAS",HEALYTHOMASHAMILTON,14,13,,,Hamilton,HAMILTON,1058-2522,0,0,0,0,0,0,19,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,34,0,30,2,781:00,42,0,1.000,,,,,,,,,,,,,,,47,70,0,40,14,26,.671,2.86,,,,,,7.439069967960552,25,94
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Hudson Greene,Hudson,Greene,,69,Hudson Greene,"GREENE,HUDSON",GREENEHUDSONBOWDOIN,21,9,,,Bowdoin,BOWDOIN,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,13,7,540:00,0,0,1.000,,,,,,,,,,,,,,,40,57,0,41,15,26,.702,1.95,,,,,,7.257431498918629,26,94
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Wesleyan,James Bailey,James,Bailey,,764,James Bailey,"BAILEY,JAMES",BAILEYJAMESWESLEYAN,17,16,,,Wesleyan,WESLEYAN,0,0,0,0,0,0,0,12,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,23,0,956:00,45,0,1.000,,,,,,,,,,,,,,,40,81,0,41,22,19,.494,2.41,,,,,,6.962204350277414,27,94
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Bates,Henry McCann,Henry,McCann,,50,Henry McCann,"MCCANN,HENRY",MCCANNHENRYBATES,18,0,,,Bates,BATES,1120-6184,0,0,0,0,0,1,7,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,22,0,00:00,0,0,1.000,,,,,,,,,,,,,,,33,71,0,40,18,22,.465,2.22,,,,,,6.866058709638873,28,94
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Nico Schermer,Nico,Schermer,,69,Nico Schermer,"SCHERMER,NICO",SCHERMERNICOBOWDOIN,21,18,,,Bowdoin,BOWDOIN,0,0,0,0,0,0,1,6,1,0,1,0,0,0,0,0,0,0,10,3,0,0,0,0,77,0,8,25,1080:00,0,0,1.000,,,,,,,,,,,,,,,19,25,0,15,5,10,.760,0.71,,,,,,6.8568209818094115,29,94
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Wesleyan,Ben Burns,Ben,Burns,,764,Ben Burns,"BURNS,BEN",BURNSBENWESLEYAN,15,15,,,Wesleyan,WESLEYAN,0,0,0,0,0,1,3,6,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,11,4,894:00,96,0,1.000,,,,,,,,,,,,,,,61,120,0,42,4,38,.508,2.80,,,,,,6.843650087016736,30,94
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Tufts,Davis Owens,Davis,Owens,,717,Davis Owens,"OWENS,DAVIS",OWENSDAVISTUFTS,23,0,,,Tufts,TUFTS,1129-4906,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,57,0,4,25,00:00,0,0,1.000,,,,,,,,,,,,,,,15,25,0,18,6,12,.600,0.78,,,,,,6.67449285516444,31,94
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Bob Gross,Bob,Gross,,24,Bob Gross,"GROSS,BOB",GROSSBOBAMHERST,16,16,,,Amherst,AMHERST,0,0,0,0,0,0,0,9,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,28,0,26,3,960:00,6,0,1.000,,,,,,,,,,,,,,,67,127,0,37,11,26,.528,2.31,,,,,,6.623657647120604,32,94
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Williams,Aidan Housenbold,Aidan,Housenbold,,789,Aidan Housenbold,"HOUSENBOLD,AIDAN",HOUSENBOLDAIDANWILLIAMS,18,6,,,Williams,WILLIAMS,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,2,0,0,1,7,66,0,20,33,360:00,40,8,1.000,,,,,,,,,,,,,,,7,21,0,8,4,4,.333,0.44,,,,,,6.044869104700812,33,94
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Wesleyan,Thomas Girimonti,Thomas,Girimonti,,764,Thomas Girimonti,"GIRIMONTI,THOMAS",GIRIMONTITHOMASWESLEYAN,19,9,,,Wesleyan,WESLEYAN,0,0,0,0,0,0,1,4,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,25,0,16,7,543:00,5,0,1.000,,,,,,,,,,,,,,,40,79,0,31,13,18,.506,1.63,,,,,,5.964452639946911,34,93
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Huck Trafton,Huck,Trafton,,69,Huck Trafton,"TRAFTON,HUCK",TRAFTONHUCKBOWDOIN,21,21,,,Bowdoin,BOWDOIN,0,0,0,0,0,0,1,16,0,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,19,0,20,4,1260:00,0,0,1.000,,,,,,,,,,,,,,,59,104,0,35,9,26,.567,1.67,,,,,,5.923284664563443,35,93
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Williams,Ryan Johnson,Ryan,Johnson,,789,Ryan Johnson,"JOHNSON,RYAN",JOHNSONRYANWILLIAMS,15,15,,,Williams,WILLIAMS,0,0,0,0,0,0,1,10,0,3,1,0,0,0,0,0,0,0,1,2,0,0,0,0,19,0,21,6,900:00,40,0,1.000,,,,,,,,,,,,,,,56,101,0,33,9,24,.554,2.20,,,,,,5.793761948166336,36,93
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Alex Byrne,Alex,Byrne,,69,Alex Byrne,"BYRNE,ALEX",BYRNEALEXBOWDOIN,21,7,,,Bowdoin,BOWDOIN,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,83,0,12,25,420:00,0,0,1.000,,,,,,,,,,,,,,,14,20,0,9,1,8,.700,0.43,,,,,,5.785180023979789,37,93
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Trinity,Conley Bohan,Conley,Bohan,,713,Conley Bohan,"BOHAN,CONLEY",BOHANCONLEYTRINITY,15,12,,,Trinity,TRINITY,1127-5464,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,23,0,37,4,714:00,88,0,1.000,,,,,,,,,,,,,,,29,62,0,30,20,10,.468,2.00,,,,,,5.6556459793137135,38,93
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Williams,Jack Sartorius,Jack,Sartorius,,789,Jack Sartorius,"SARTORIUS,JACK",SARTORIUSJACKWILLIAMS,17,17,,,Williams,WILLIAMS,0,0,0,0,0,0,3,8,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,0,35,1,1020:00,40,0,1.000,,,,,,,,,,,,,,,69,122,0,33,6,27,.566,1.94,,,,,,5.635150286373781,39,93
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Bates,Charles Lowe,Charles,Lowe,,50,Charles Lowe,"LOWE,CHARLES",LOWECHARLESBATES,18,3,,,Bates,BATES,1120-6182,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,15,0,180:00,0,0,1.000,,,,,,,,,,,,,,,18,31,0,32,20,12,.581,1.78,,,,,,5.619329918583798,40,93
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Colby,Gavin Rothenberg,Gavin,Rothenberg,,151,Gavin Rothenberg,"ROTHENBERG,GAVIN",ROTHENBERGGAVINCOLBY,13,13,,,Colby,COLBY,0,0,0,0,0,0,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,12,6,775:00,11,0,1.000,,,,,,,,,,,,,,,36,62,0,29,15,14,.581,2.23,,,,,,5.520888940900715,41,93
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Conn. College,Liam Horkan,Liam,Horkan,,163,Liam Horkan,"HORKAN,LIAM",HORKANLIAMCONN,14,14,,,Conn. College,CONN,1125-2497,0,0,0,0,1,0,3,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,25,3,842:00,104,0,1.000,,,,,,,,,,,,,,,45,70,0,33,8,25,.643,2.36,,,,,,5.4195841353679075,42,93
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Trinity,Miles Harvey,Miles,Harvey,,713,Miles Harvey,"HARVEY,MILES",HARVEYMILESTRINITY,15,1,,,Trinity,TRINITY,1127-5468,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,14,0,12,1,60:00,0,0,1.000,,,,,,,,,,,,,,,67,101,0,35,10,25,.663,2.33,,,,,,5.404793507012877,43,93
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Hamilton,Frank Coyle,Frank,Coyle,,267,Frank Coyle,"COYLE,FRANK",COYLEFRANKHAMILTON,14,14,,,Hamilton,HAMILTON,1058-2525,0,0,0,0,0,3,6,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,19,0,10,4,841:00,42,0,1.000,,,,,,,,,,,,,,,26,54,0,30,13,17,.481,2.14,,,,,,5.172861088526387,44,93
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Bates,Xander Frey,Xander,Frey,,50,Xander Frey,"FREY,XANDER",FREYXANDERBATES,18,0,,,Bates,BATES,1120-5910,0,0,0,0,0,2,11,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20,0,16,0,00:00,0,0,1.000,,,,,,,,,,,,,,,44,74,0,32,13,19,.595,1.78,,,,,,5.097029763899679,45,93
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Conn. College,Matthew Sofarelli,Matthew,Sofarelli,,163,Matthew Sofarelli,"SOFARELLI,MATTHEW",SOFARELLIMATTHEWCONN,14,14,,,Conn. College,CONN,1125-3132,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,17,0,842:00,104,0,1.000,,,,,,,,,,,,,,,28,46,0,33,18,15,.609,2.36,,,,,,5.081503468265357,46,93
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Ben Wick,Ben,Wick,,24,Ben Wick,"WICK,BEN",WICKBENAMHERST,10,8,,,Amherst,AMHERST,0,0,0,0,0,0,1,2,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,3,1,480:00,0,0,1.000,,,,,,,,,,,,,,,45,71,0,34,10,24,.634,3.40,,,,,,5.0595364407668475,47,92
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Hamilton,Finn Vaccaro,Finn,Vaccaro,,267,Finn Vaccaro,"VACCARO,FINN",VACCAROFINNHAMILTON,15,14,,,Hamilton,HAMILTON,1058-3234,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,18,0,841:00,42,0,1.000,,,,,,,,,,,,,,,26,46,0,31,18,13,.565,2.07,,,,,,4.9837182942251905,48,92
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Trinity,Jay Ottomanelli,Jay,Ottomanelli,,713,Jay Ottomanelli,"OTTOMANELLI,JAY",OTTOMANELLIJAYTRINITY,14,14,,,Trinity,TRINITY,1127-4922,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,32,0,23,3,841:00,48,0,1.000,,,,,,,,,,,,,,,52,106,0,27,8,19,.491,1.93,,,,,,4.770591238176273,49,92
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Hamilton,Jesse Delinsky,Jesse,Delinsky,,267,Jesse Delinsky,"DELINSKY,JESSE",DELINSKYJESSEHAMILTON,16,16,,,Hamilton,HAMILTON,1058-2518,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,22,5,961:00,42,0,1.000,,,,,,,,,,,,,,,35,58,0,28,14,14,.603,1.75,,,,,,4.730201255602527,50,92
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Colby,Daniel O'Connor,Daniel,O'Connor,,151,Daniel O'Connor,"O'CONNOR,DANIEL",O'CONNORDANIELCOLBY,13,8,,,Colby,COLBY,0,0,0,0,0,0,0,12,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,10,3,475:00,11,0,1.000,,,,,,,,,,,,,,,34,56,0,31,9,22,.607,2.38,,,,,,4.696428594396575,51,92
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Williams,Cade Schuckman,Cade,Schuckman,,789,Cade Schuckman,"SCHUCKMAN,CADE",SCHUCKMANCADEWILLIAMS,18,16,,,Williams,WILLIAMS,0,0,0,0,0,0,2,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,18,1,960:00,40,0,1.000,,,,,,,,,,,,,,,30,52,0,29,13,16,.577,1.61,,,,,,4.381269537105861,52,92
2026-27,mlax,New England Small College Athletic Conference (NESCAC),nescac,Tufts,Victor Salcedo,Victor,Salcedo,,717,Victor Salcedo,"SALCEDO,VICTOR",SALCEDOVICTORTUFTS,22,21,,,Tufts,TUFTS,1129-4399,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,120,113,0,3,11,1260:00,0,288,1.000,,,,,,,,,,,,,,,6,11,0,4,1,3,.545,0.18,,,,,,4.320572753145024,53,92
