season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
2025-26,softball,Northwest Conference (NWC),nwc,Linfield,"Sain, Meara",Meara,Sain,,1179,"Sain, Meara",0,0LIN,45,45,,,159,53,67,35,15,0,6,11,0,2,7,4,9,0,2,1,0,0,0,0,0,0,0,0.462,100,175,9,1.000,.421,.629,57,1,1,0,0,0,0,0,0,59,.983,0,.000,,5,6,35,46,"17,36",0.47,17,36,"32,70",0.46,32,70,"22,46",0.48,22,46,"6,14",0.43,6,14,0,0,0,0,"34,69","11,15","43,75",58,0,0,0,0,0,0,0,8,18,0,,Linfield,LIN,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,Northwest Conference (NWC),nwc,Linfield,"Saathoff, Kaili",Kaili,Saathoff,,1179,"Saathoff, Kaili",0,0LIN,52,52,,,171,63,67,47,9,1,7,27,0,4,13,5,15,3,1,2,0,0,0,0,0,1,0,0.480,99,205,18,.833,.392,.579,276,5,8,0,0,0,0,13,0,289,.972,0,.000,,4,12,34,55,"18,48",0.38,18,48,"43,106",0.41,43,106,"31,66",0.47,31,66,"4,17",0.24,4,17,0,0,0,0,"12,25","13,16","68,116",69,0,0,0,0,0,0,0,18,30,0,,Linfield,LIN,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,Northwest Conference (NWC),nwc,Linfield,"Seats, Claire",Claire,Seats,,1179,"Seats, Claire",0,0LIN,52,52,,,173,65,80,85,24,0,23,13,4,3,9,1,5,0,1,5,0,0,0,0,0,1,0,0.495,173,195,5,1.000,.462,1.000,78,6,1,0,0,0,0,1,0,85,.988,0,.000,,3,4,14,73,"21,51",0.41,21,51,"51,107",0.48,51,107,"34,66",0.52,34,66,"7,15",0.47,7,15,0,0,0,0,"17,33","14,20","70,121",78,0,0,0,0,0,0,0,14,31,0,,Linfield,LIN,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,Northwest Conference (NWC),nwc,Linfield,"Nelson, Brynn",Brynn,Nelson,,1179,"Nelson, Brynn",0,0LIN,52,52,,,177,36,74,58,9,0,10,15,0,1,2,1,1,0,0,3,0,0,0,0,0,2,0,0.459,113,196,1,1.000,.418,.638,94,83,4,0,0,0,0,9,0,181,.978,0,.000,,7,9,24,71,"23,63",0.37,23,63,"49,116",0.42,49,116,"35,77",0.45,35,77,"6,18",0.33,6,18,0,0,0,0,"13,26","13,20","71,125",58,0,0,0,11,0,0,0,9,37,0,,Linfield,LIN,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,Northwest Conference (NWC),nwc,Linfield,"Young, Kaia",Kaia,Young,,1179,"Young, Kaia",0,0LIN,44,0,,,1,24,0,0,0,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,1,0,0.000,0,1,24,.917,.000,.000,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,,0,0,1,0,0,0,0,0,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,0,0,1,0,0,0,0,0,0,,Linfield,LIN,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,Northwest Conference (NWC),nwc,Linfield,"Hess, Cydney",Cydney,Hess,,1179,"Hess, Cydney",0,0LIN,51,51,,,147,47,61,59,10,0,17,24,0,2,8,2,6,1,0,2,0,0,0,0,0,2,0,0.497,122,175,7,.857,.415,.830,62,65,15,0,0,0,0,5,0,142,.894,0,.000,,4,7,23,53,"16,43",0.37,16,43,"42,95",0.44,42,95,"31,64",0.48,31,64,"6,14",0.43,6,14,0,0,0,0,"14,29","13,14","58,103",49,0,0,0,55,0,0,0,9,31,0,,Linfield,LIN,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,Northwest Conference (NWC),nwc,Linfield,"Leyvas, Jacey",Jacey,Leyvas,,1179,"Leyvas, Jacey",0,0LIN,52,52,,,152,33,61,57,9,0,16,17,0,5,13,5,0,0,1,4,0,0,0,0,0,1,0,0.466,118,179,0,.000,.401,.776,30,79,7,0,0,0,0,5,0,116,.940,0,.000,,6,5,20,54,"16,46",0.35,16,46,"33,89",0.37,33,89,"22,58",0.38,22,58,"3,13",0.23,3,13,0,0,0,0,"12,25","12,19","52,99",64,0,0,0,0,0,0,0,11,29,0,,Linfield,LIN,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,Northwest Conference (NWC),nwc,Linfield,"Dayberry, Annika",Annika,Dayberry,,1179,"Dayberry, Annika",0,0LIN,27,0,,,0,15,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0.000,0,0,5,.800,.000,.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Linfield,LIN,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-26,softball,Northwest Conference (NWC),nwc,Linfield,"Aven, Ashlyn",Ashlyn,Aven,,1179,"Aven, Ashlyn",0,0LIN,52,51,,,164,34,66,41,12,2,16,6,0,6,9,2,1,0,0,1,0,0,0,0,0,0,0,0.441,130,177,1,1.000,.402,.793,3,1,2,0,0,0,0,0,0,6,.667,0,.000,,2,7,25,62,"17,54",0.31,17,54,"31,91",0.34,31,91,"19,55",0.35,19,55,"6,17",0.35,6,17,0,0,0,0,"16,27","4,12","43,98",37,0,0,0,60,0,0,0,4,36,0,,Linfield,LIN,0,True,6,1,0,0,0,0,0,0,0,0,3.0,6,4,1,1,2,0,1,9.33,15,18,0,1,0,0,1,0,0,0,.400,2,6,0,"0,3","4,7","0,1",0,"1,4"
2025-26,softball,Northwest Conference (NWC),nwc,Linfield,"Bartek, Breanna",Breanna,Bartek,,1179,"Bartek, Breanna",0,0LIN,32,0,,,0,18,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.000,0,0,11,1.000,.000,.000,0,1,0,0,0,0,0,0,0,1,1.000,0,.000,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Linfield,LIN,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
