conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,z_shot_stats_goals,z_shot_stats_assists,z_shot_stats_points,z_shot_stats_shots_on_goal,z_caution_stats_yellow_cards,z_caution_stats_red_cards,composite_score,rank,rating
nwc,Northwest Conference (NWC),2025-26,msoc,Whitman,Lucas McAllister,0,,10,21,20,0,0,31,61,32,8,12,2,1,2.9,1.48,1.52,0.571,0.381,19,1,1,0,3,4,2,0.095,31,0,1,0,1.48,0.05,0.0,0.0,0,,1455:00,0,0.0,0.0,,,,,,,,,,,,,,,,,5.445592731198515,5.190440376504149,5.8113830762847805,4.967527821892337,0.06509232378090227,-0.21747941810041996,14.217602631202261,1,99
nwc,Northwest Conference (NWC),2025-26,msoc,Puget Sound,"Foote, Rhys",0,,10,17,16,0,0,30,48,28,6,11,3,2,2.82,1.76,1.65,0.647,0.353,19,2,0,0,1,5,3,0.176,30,0,7,0,1.76,0.41,0.0,0.0,0,,1227:00,0,0.0,0.0,,,,,,,,,,,,,,,,,4.9568452654568995,3.780241851774713,5.027257394609794,4.789829503777102,4.239979297314635,-0.21747941810041996,11.531055511324448,2,96
nwc,Northwest Conference (NWC),2025-26,msoc,Pacific Lutheran ,"O'Brien, Connor",0,,10,20,20,0,0,24,52,23,11,6,4,3,2.6,1.2,1.15,0.3,0.55,18,1,0,0,0,4,1,0.05,24,0,3,0,1.2,0.15,0.0,0.0,0,,1363:00,0,0.0,0.0,,,,,,,,,,,,,,,,,2.513107936748822,7.305738163598303,4.047100292516061,3.723639595085693,1.4567213149588134,-0.21747941810041996,11.073306345042361,3,94
nwc,Northwest Conference (NWC),2025-26,msoc,Pacific Lutheran ,"Bliskis, Owen",0,,27,19,18,0,0,24,58,29,1,14,4,4,3.05,1.26,1.53,0.737,0.053,10,0,0,0,6,4,3,0.158,24,0,3,0,1.26,0.16,0.0,0.0,0,,1144:00,0,0.0,0.0,,,,,,,,,,,,,,,,,6.423087662681746,0.2547455399511239,5.223288815028541,3.723639595085693,1.4567213149588134,-0.21747941810041996,10.870923200180997,4,93
nwc,Northwest Conference (NWC),2025-26,msoc,Whitman,Remy Marcks,0,,13,21,9,0,0,17,37,23,7,8,0,0,1.76,0.81,1.1,0.381,0.333,9,3,0,0,1,2,2,0.095,5,0,1,0,0.24,0.05,0.0,0.0,0,,737:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.490602868232053,4.485341114139431,4.047100292516061,2.47975136827905,0.06509232378090227,-0.21747941810041996,10.036490045219738,5,92
nwc,Northwest Conference (NWC),2025-26,msoc,Whitworth,"Gusman, Dominic",0,,3,17,17,0,0,22,49,22,4,9,3,3,2.88,1.29,1.29,0.529,0.235,13,1,0,0,5,7,2,0.118,21,0,1,0,1.24,0.06,0.0,0.0,0,,1293:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.9793503339736684,2.3700433270452774,3.851068872097314,3.3682429588552236,0.06509232378090227,-0.21747941810041996,9.085005383817558,6,91
nwc,Northwest Conference (NWC),2025-26,msoc,Willamette,"Iliev, Ky",0,,9,20,20,0,0,28,65,22,4,9,0,0,3.25,1.4,1.1,0.45,0.2,19,2,0,0,4,2,2,0.1,30,0,4,0,1.5,0.2,0.0,0.0,0,,1271:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.9793503339736684,2.3700433270452774,3.851068872097314,4.434432867546632,2.1525358105477688,-0.21747941810041996,8.98512684254081,7,91
nwc,Northwest Conference (NWC),2025-26,msoc,Pacific Lutheran ,"Shimazu, Yuta",0,,7,20,20,0,0,27,57,19,7,6,0,0,2.85,1.35,0.95,0.3,0.35,21,0,0,0,2,2,2,0.1,14,0,0,0,0.7,0.0,0.0,0.0,0,,1510:00,0,0.0,0.0,,,,,,,,,,,,,,,,,2.513107936748822,4.485341114139431,3.262974610841074,4.256734549431398,-0.6307221718080532,-0.21747941810041996,8.96987594713283,8,90
nwc,Northwest Conference (NWC),2025-26,msoc,Pacific Lutheran ,"Brunner, Ty",0,,4,20,17,0,0,23,69,21,3,9,0,0,3.45,1.15,1.05,0.45,0.15,14,1,0,0,4,3,3,0.15,13,0,3,0,0.65,0.15,0.0,0.0,0,,1315:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.9793503339736684,1.6649440646805596,3.655037451678567,3.5459412769704586,1.4567213149588134,-0.21747941810041996,8.281009220815495,9,90
nwc,Northwest Conference (NWC),2025-26,msoc,Willamette,"McKee, Rory",0,,8,20,19,0,0,16,35,20,4,8,0,0,1.75,0.8,1.0,0.4,0.2,8,1,0,0,1,0,0,0.0,21,0,4,0,1.05,0.2,0.0,0.0,0,,1520:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.490602868232053,2.3700433270452774,3.4590060312598205,2.3020530501638157,2.1525358105477688,-0.21747941810041996,7.7954594247363875,10,89
