conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Virginia Wesleyan,"Harris, Christian",0,,11,83,33,.207,551,107,221,17,2,65,0,13,37,281,0,0,524,24,122,24,3,18,6,249,3,2.66,0.20,1.47,0.29,0.16,3.00
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Virginia Wesleyan,"Wills, JaMarhe",0,,2,91,42,.207,690,136,279,23,1,97,0,20,50,340,0,0,294,19,168,42,5,35,7,323.5,1,3.07,0.25,1.85,0.46,0.22,3.55
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Virginia Wesleyan,"Duvall, Albie",0,,4,30,3,.259,81,12,33,0,1,6,0,3,11,47,0,0,0,0,7,20,6,16,4,48,0,1.10,0.00,0.23,0.67,0.10,1.60
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Virginia Wesleyan,"Parker, Aiden",0,,12,12,3,.500,30,2,17,2,0,5,0,4,6,30,0,0,26,1,15,2,0,2,0,22,0,1.42,0.17,1.25,0.17,0.33,1.83
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Virginia Wesleyan,"Rombaoa, Beckham",0,,7,52,13,.125,16,1,3,277,3,638,0,11,35,154,0,0,2,0,50,0,0,0,0,14,0,0.06,5.33,0.96,0.00,0.21,0.27
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Virginia Wesleyan,"Nuss, Kenshin",0,,8,55,0,.000,2,0,0,4,1,19,0,0,0,0,0,0,40,2,28,0,0,0,0,0,0,0.00,0.07,0.51,0.00,0.00,0.00
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Virginia Wesleyan,"Hall, Siah",0,,9,93,0,.105,19,1,3,52,0,177,0,0,0,0,0,0,476,24,173,0,0,0,0,3,0,0.03,0.56,1.86,0.00,0.00,0.03
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Virginia Wesleyan,"Sheppard, Matthew",0,,6,81,36,.137,510,116,186,19,3,67,0,16,48,256,0,0,3,0,143,81,6,75,6,245.5,0,2.30,0.23,1.77,1.00,0.20,3.03
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Virginia Wesleyan,"Campbell, Carlyle",0,,16,82,40,.297,239,43,114,2,2,26,0,11,48,289,0,0,4,1,35,74,6,64,10,167,0,1.39,0.02,0.43,0.90,0.13,2.04
odac,Old Dominion Athletic Conference (ODAC),2025-26,mvball,Virginia Wesleyan,"Brinkley, Landon",0,,18,72,17,.226,368,74,157,9,1,53,0,23,40,261,0,0,309,12,103,20,2,17,3,191.5,0,2.18,0.13,1.43,0.28,0.32,2.66
