season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats,composite_score,global_rank,rating,ranking_segment
2025-26,baseball,Midwest Conference (MWC),mwc,Monmouth (IL),Daniel Lummus,Daniel,Lummus,,438,Daniel Lummus,0,0MONMOUTH,43,43,,,190,44,70,33,6,6,5,17,0,8,18,9,8,4,1,2,0,0,0,2,0,3,0,0.438,103,218,12,.667,.368,.542,233,33,4,16,0,38,11,0,0,270,.985,49,.776,,11,3,43,49,"25,54",0.46,25,54,"33,74",0.45,33,74,"22,52",0.42,22,52,"16,44",0.36,16,44,0,0,0,0,"29,80","5,8","54,87",212,0,0,0,0,0,0,0,9,31,0,,Monmouth (IL),MONMOUTH,0,False,-11,1,0,-1,0,0,0,0,0,0,-8.0,-5,-5,-1,-3,0,0,0,5.63,-35,-36,0,0,0,0,0,0,0,0,.314,-4,-17,0,0,0,0,0,0,,,,5.134919871511771,11,96,batting
2025-26,baseball,Midwest Conference (MWC),mwc,Beloit,Jack Alport,Jack,Alport,,53,Jack Alport,0,0BELOIT,50,50,,,212,53,80,38,15,0,3,31,1,4,13,1,15,3,0,4,0,0,0,3,0,4,0,0.458,104,251,18,.833,.377,.491,112,-1,2,0,0,0,0,0,0,113,.982,0,.000,,10,7,47,66,"26,64",0.41,26,64,"48,126",0.38,48,126,"35,90",0.39,35,90,"10,31",0.32,10,31,0,0,0,0,"17,39","7,19","79,140",159,0,0,0,0,0,0,0,14,47,0,,Beloit,BELOIT,0,False,0,1,0,0,0,1,0,0,0,0,4.0,0,0,1,4,0,0,0,0.00,12,13,0,0,0,0,0,0,0,4,.000,8,0,0,0,"0,3",0,0,0,,,,4.9214125163947084,12,96,batting
2025-26,baseball,Midwest Conference (MWC),mwc,Illinois Col.,Barker Tyle,Barker,Tyle,,297,Barker Tyle,0,0ILLINOIS,39,38,,,136,29,44,35,11,0,5,25,0,5,18,7,4,0,0,1,0,0,0,0,0,0,0,0.443,70,167,4,1.000,.324,.515,58,4,2,0,0,0,0,0,0,64,.969,0,.000,,7,4,31,35,"12,45",0.27,12,45,"25,79",0.32,25,79,"19,57",0.33,19,57,"8,20",0.40,8,20,0,0,0,0,"12,30","12,18","50,90",79,0,0,0,"1,1",1.00,1,1,8,33,0,,Illinois Col.,ILLINOIS,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.379836470804138,13,95,batting
2025-26,baseball,Midwest Conference (MWC),mwc,Lawrence,CJ Filipek,CJ,Filipek,,348,CJ Filipek,0,0LU,40,39,,,143,20,43,44,11,0,7,12,0,10,39,10,3,3,0,5,0,0,0,0,1,2,0,0.382,75,170,6,.500,.301,.524,141,2,3,0,0,0,0,15,0,146,.979,0,.000,,9,4,32,26,"14,47",0.30,14,47,"28,85",0.33,28,85,"22,59",0.37,22,59,"7,26",0.27,7,26,0,0,0,0,"11,29","15,27","56,97",41,0,0,0,"1,1",1.00,1,1,16,29,0,,Lawrence,LU,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.237528749565386,14,94,batting
2025-26,baseball,Midwest Conference (MWC),mwc,Beloit,Miles Souza,Miles,Souza,,53,Miles Souza,0,0BELOIT,52,50,,,175,41,53,51,8,0,6,33,0,2,33,7,2,0,4,8,0,0,0,0,0,1,0,0.404,79,222,2,1.000,.303,.451,20,83,12,0,0,0,0,1,0,115,.896,0,.000,,8,5,48,45,"19,53",0.36,19,53,"36,90",0.40,36,90,"29,64",0.45,29,64,"8,29",0.28,8,29,0,0,0,0,"16,51","17,23","73,117",251,0,0,0,0,0,0,0,20,32,0,,Beloit,BELOIT,0,False,7,1,0,0,0,0,0,0,0,0,5.1,4,0,1,4,2,0,0,0.00,24,26,0,0,2,0,1,0,0,4,.292,5,6,0,0,0,0,0,0,,,,4.179590846744391,15,94,batting
2025-26,baseball,Midwest Conference (MWC),mwc,Beloit,Blake Nelson,Blake,Nelson,,53,Blake Nelson,0,0BELOIT,52,46,,,158,34,51,39,8,1,5,28,0,3,36,17,1,0,1,4,0,0,0,1,0,1,0,0.425,76,194,1,1.000,.323,.481,316,25,0,11,0,56,13,0,0,341,1.000,69,.812,,1,2,29,46,"21,62",0.34,21,62,"37,87",0.43,37,87,"22,58",0.38,22,58,"5,23",0.22,5,23,0,0,0,0,"11,36","11,18","58,106",64,0,0,0,"0,1",0,0,1,12,38,0,,Beloit,BELOIT,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.007856387750694,16,93,batting
2025-26,baseball,Midwest Conference (MWC),mwc,Ripon,"Peterson, Brock",Brock,Peterson,,577,"Peterson, Brock",0,0RCBSB25,25,20,,,83,21,35,22,6,0,1,3,0,0,10,5,2,0,4,2,0,0,0,1,0,4,0,0.432,44,92,2,1.000,.422,.530,17,30,14,0,0,0,0,4,0,61,.770,0,.000,,5,3,24,16,"11,28",0.39,11,28,"21,49",0.43,21,49,"15,39",0.38,15,39,"3,8",0.38,3,8,0,0,0,0,"5,12","8,10","35,57",105,0,0,0,36,0,0,0,9,19,0,,Ripon,RCBSB25,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.821483826701764,17,93,batting
2025-26,baseball,Midwest Conference (MWC),mwc,Beloit,Seth Brankey,Seth,Brankey,,53,Seth Brankey,0,0BELOIT,45,44,,,165,60,57,28,9,3,3,34,0,7,27,7,16,3,5,5,0,0,0,0,0,1,0,0.464,81,216,19,.842,.345,.491,116,7,1,0,0,0,0,0,0,124,.992,0,.000,,9,6,34,49,"9,39",0.23,9,39,"26,66",0.39,26,66,"14,45",0.31,14,45,"11,25",0.44,11,25,0,0,0,0,"32,72","7,16","61,86",10,0,0,0,0,0,0,0,28,29,0,,Beloit,BELOIT,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7748354573192717,18,92,batting
2025-26,baseball,Midwest Conference (MWC),mwc,Beloit,Rj Pouzar,Rj,Pouzar,,53,Rj Pouzar,0,0BELOIT,31,8,,,38,11,16,11,4,0,0,5,0,0,8,2,0,0,11,0,0,0,0,0,0,0,0,0.488,20,54,0,.000,.421,.526,32,-2,1,0,0,0,0,0,0,31,.968,0,.000,,0,0,15,14,"5,24",0.21,5,24,"10,24",0.42,10,24,"8,21",0.38,8,21,"3,3",1.00,3,3,0,0,0,0,"3,3","4,4","21,34",38,0,0,0,0,0,0,0,11,20,0,,Beloit,BELOIT,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6773360406195423,19,92,batting
2025-26,baseball,Midwest Conference (MWC),mwc,Monmouth (IL),Nathan Reed,Nathan,Reed,,438,Nathan Reed,0,0MONMOUTH,43,43,,,152,41,55,16,11,0,2,39,0,8,41,24,4,0,1,0,0,0,0,0,0,0,0,0.513,72,200,4,1.000,.362,.474,264,14,2,0,0,0,0,12,0,280,.993,0,.000,,2,3,25,29,"15,36",0.42,15,36,"28,72",0.39,28,72,"13,41",0.32,13,41,"11,27",0.41,11,27,0,0,0,0,"17,37","3,10","45,85",6,0,0,0,0,0,0,0,5,29,0,,Monmouth (IL),MONMOUTH,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6106647266618657,20,91,batting
2025-26,baseball,Midwest Conference (MWC),mwc,Ripon,"Hanselman, Chase",Chase,Hanselman,,577,"Hanselman, Chase",0,0RCBSB25,40,40,,,173,46,55,34,10,1,5,22,1,4,46,14,16,2,0,0,0,0,0,2,1,4,0,0.407,82,199,18,.889,.318,.474,105,13,5,0,0,0,0,2,0,123,.959,0,.000,,3,6,37,32,"14,54",0.26,14,54,"30,97",0.31,30,97,"18,54",0.33,18,54,"8,25",0.32,8,25,0,0,0,0,"15,39","8,17","44,104",132,0,0,0,0,0,0,0,9,47,0,,Ripon,RCBSB25,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.175790390747592,21,91,batting
2025-26,baseball,Midwest Conference (MWC),mwc,Monmouth (IL),Alexander Dye,Alexander,Dye,,438,Alexander Dye,0,0MONMOUTH,43,43,,,173,38,58,35,11,1,4,15,0,3,37,7,1,1,0,1,0,0,0,3,0,6,0,0.396,83,192,2,.500,.335,.480,78,12,2,0,0,0,0,0,0,92,.978,0,.000,,6,8,40,34,"16,59",0.27,16,59,"41,108",0.38,41,108,"24,67",0.36,24,67,"20,42",0.48,20,42,0,0,0,0,"13,26","16,24","63,115",216,0,0,0,0,0,0,0,13,44,0,,Monmouth (IL),MONMOUTH,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0908096320730336,22,90,batting
2025-26,baseball,Midwest Conference (MWC),mwc,Ripon,"Olson, Evan",Evan,Olson,,577,"Olson, Evan",0,0RCBSB25,31,30,,,130,31,44,34,11,1,4,8,1,1,5,2,10,2,2,5,0,0,0,1,0,5,0,0.368,69,146,12,.833,.338,.531,80,27,3,0,0,6,3,3,0,110,.973,9,.667,,4,10,40,42,"11,41",0.27,11,41,"30,83",0.36,30,83,"16,49",0.33,16,49,"5,19",0.26,5,19,0,0,0,0,"11,22","12,17","48,92",285,0,0,0,25,0,0,0,15,29,0,,Ripon,RCBSB25,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.048980732895495,23,90,batting
2025-26,baseball,Midwest Conference (MWC),mwc,Grinnell,Joe Chanis,Joe,Chanis,,264,Joe Chanis,0,0GCBB,35,33,,,137,26,54,25,11,0,1,5,0,3,19,3,8,2,3,3,0,0,0,0,2,1,0,0.419,68,151,10,.800,.394,.496,30,82,7,0,0,0,0,9,0,119,.941,0,.000,,6,4,27,37,"14,46",0.30,14,46,"28,68",0.41,28,68,"20,45",0.44,20,45,"7,24",0.29,7,24,0,0,0,0,"12,27","11,15","43,78",278,0,0,0,"0,1",0,0,1,13,32,0,,Grinnell,GCBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.016770686363054,24,89,batting
2025-26,baseball,Midwest Conference (MWC),mwc,Grinnell,Nikolas Ruden,Nikolas,Ruden,,264,Nikolas Ruden,0,0GCBB,26,14,,,64,19,21,13,4,0,4,6,0,6,19,9,1,0,0,0,0,0,0,1,0,1,0,0.434,37,76,1,1.000,.328,.578,14,18,2,0,0,0,0,4,0,34,.941,0,.000,,0,1,12,12,"7,22",0.32,7,22,"11,35",0.31,11,35,"8,18",0.44,8,18,"2,7",0.29,2,7,0,0,0,0,"6,13","4,6","17,39",77,0,0,0,171,0,0,0,1,9,0,,Grinnell,GCBB,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.99524889615472,25,89,batting
2025-26,baseball,Midwest Conference (MWC),mwc,Cornell College,Kal. Rose,Kal.,Rose,,166,Kal. Rose,0,0CORNELL,36,36,,,144,33,48,26,12,0,3,27,1,4,15,7,2,0,0,3,0,0,0,0,0,0,0,0.444,69,178,2,1.000,.333,.479,38,83,12,0,0,0,0,14,0,133,.910,0,.000,,5,4,35,46,"10,37",0.27,10,37,"21,61",0.34,21,61,"9,35",0.26,9,35,"10,34",0.29,10,34,0,0,0,0,"14,34","14,15","49,79",17,0,0,0,0,0,0,0,12,19,0,,Cornell College,CORNELL,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9591265320796345,26,88,batting
