season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
2026-27,baseball,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Jackson Boyer,Jackson,Boyer,,24,Jackson Boyer,0,0AMHERST,9,8,,,32,4,10,7,1,0,0,2,0,1,2,0,2,0,0,0,0,0,0,0,2,0,0,0.371,11,35,2,1.000,.313,.344,16,0,1,0,0,0,0,0,0,17,.941,0,.000,,2,5,10,8,"6,14",0.43,6,14,"8,21",0.38,8,21,"7,14",0.50,7,14,"3,7",0.43,3,7,0,0,0,0,"3,8","1,2","13,22",0,0,0,0,0,0,0,0,1,4,0,,Amherst,AMHERST,1119-5671,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Aiden Dubetsky,Aiden,Dubetsky,,24,Aiden Dubetsky,0,0AMHERST,12,11,,,49,17,17,10,5,0,0,6,0,0,4,1,1,0,0,1,0,0,0,1,0,1,0,0.411,22,56,1,1.000,.347,.449,9,19,3,0,0,2,0,2,0,31,.903,2,1.000,,4,1,12,13,"5,14",0.36,5,14,"12,29",0.41,12,29,"8,17",0.47,8,17,"4,8",0.50,4,8,0,0,0,0,"6,15","4,6","19,32","0,2",0,0,2,0,0,0,0,3,7,0,,Amherst,AMHERST,1119-5492,False,1,1,0,0,0,0,0,0,0,0,1.0,1,0,0,0,0,0,0,0.00,4,4,0,0,0,0,0,0,0,0,.250,3,0,0,"0,1",0,"0,1",0,"1,2"
2026-27,baseball,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Tyler Mccord,Tyler,Mccord,,24,Tyler Mccord,0,0AMHERST,12,12,,,48,15,22,22,7,1,0,8,0,0,1,1,2,1,0,0,0,0,0,1,1,2,0,0.536,31,56,3,.667,.458,.646,17,26,0,0,0,0,0,3,0,43,1.000,0,.000,,1,2,11,13,"9,20",0.45,9,20,"16,31",0.52,16,31,"11,23",0.48,11,23,"4,8",0.50,4,8,0,0,0,0,"2,5","8,10","27,37",44,0,0,0,0,0,0,0,3,8,0,,Amherst,AMHERST,1119-5142,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Justin Orridge,Justin,Orridge,,24,Justin Orridge,0,0AMHERST,12,11,,,38,11,13,10,2,0,1,7,0,0,4,1,1,0,0,0,0,0,0,1,0,2,0,0.444,18,45,1,1.000,.342,.474,22,3,0,0,0,0,0,1,0,25,1.000,0,.000,,1,0,12,8,"2,12",0.17,2,12,"9,22",0.41,9,22,"8,21",0.38,8,21,"2,8",0.25,2,8,0,0,0,0,"5,10","4,7","15,26",1,0,0,0,0,0,0,0,2,13,0,,Amherst,AMHERST,1119-5490,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Leo Foust,Leo,Foust,,24,Leo Foust,0,0AMHERST,12,11,,,50,20,22,11,2,0,2,4,0,0,10,4,4,0,0,1,0,0,0,2,0,2,0,0.473,30,55,4,1.000,.440,.600,17,0,1,0,0,0,0,0,0,18,.944,0,.000,,2,1,4,13,"6,12",0.50,6,12,"16,36",0.44,16,36,"10,23",0.43,10,23,"3,8",0.38,3,8,0,0,0,0,"3,5","5,8","22,39",78,0,0,0,0,0,0,0,4,8,0,,Amherst,AMHERST,1119-5493,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Charlie Lafreniere,Charlie,Lafreniere,,24,Charlie Lafreniere,0,0AMHERST,12,12,,,39,13,18,14,3,0,1,9,0,0,5,0,1,0,0,3,0,0,0,0,1,0,0,0.529,24,51,1,1.000,.462,.615,19,1,0,0,0,0,0,0,0,20,1.000,0,.000,,0,3,6,12,"6,12",0.50,6,12,"10,24",0.42,10,24,"8,15",0.53,8,15,"4,5",0.80,4,5,0,0,0,0,"8,13","6,8","22,31",1,0,0,0,0,0,0,0,8,7,0,,Amherst,AMHERST,1119-5299,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Jj Grimes,Jj,Grimes,,24,Jj Grimes,0,0AMHERST,8,7,,,27,7,9,5,3,0,1,2,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0.379,15,29,0,.000,.333,.556,56,4,1,3,0,14,2,0,0,61,.984,16,.875,,0,2,3,7,"0,8",0,0,8,"5,18",0.28,5,18,"5,12",0.42,5,12,"1,6",0.17,1,6,0,0,0,0,"3,3","2,3","7,19",7,0,0,0,0,0,0,0,1,12,0,,Amherst,AMHERST,1119-5491,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Zander Carnahan,Zander,Carnahan,,24,Zander Carnahan,0,0AMHERST,8,7,,,29,5,5,11,0,0,2,1,0,0,9,1,2,0,0,0,0,0,0,0,0,0,0,0.200,11,30,2,1.000,.172,.379,7,1,0,0,0,0,0,0,0,8,1.000,0,.000,,0,0,5,10,"2,9",0.22,2,9,"4,23",0.17,4,23,"3,19",0.16,3,19,"2,3",0.67,2,3,0,0,0,0,"2,4","3,4","8,23",24,0,0,0,"0,1",0,0,1,4,13,0,,Amherst,AMHERST,1119-5667,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Jack Darcy,Jack,Darcy,,24,Jack Darcy,0,0AMHERST,9,9,,,32,9,11,9,1,2,0,6,0,2,3,0,0,1,0,0,0,0,0,0,1,0,0,0.475,16,40,1,.000,.344,.500,60,2,0,0,0,0,0,2,0,62,1.000,0,.000,,4,3,7,8,"3,10",0.30,3,10,"7,19",0.37,7,19,"4,8",0.50,4,8,"2,6",0.33,2,6,0,0,0,0,"3,8","2,3","15,23",22,0,0,0,0,0,0,0,2,2,0,,Amherst,AMHERST,1119-5669,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Carson Ames,Carson,Ames,,24,Carson Ames,0,0AMHERST,12,12,,,41,16,18,13,4,1,0,9,0,0,3,2,1,0,1,0,0,0,0,1,0,1,0,0.540,24,51,1,1.000,.439,.585,9,24,1,0,0,0,0,1,0,34,.971,0,.000,,5,0,10,6,"4,12",0.33,4,12,"10,24",0.42,10,24,"7,20",0.35,7,20,"1,4",0.25,1,4,0,0,0,0,"6,9","4,4","19,27",22,0,0,0,0,0,0,0,4,7,0,,Amherst,AMHERST,1119-5668,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
