season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating,ranking_segment
2025-26,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,Adam Cootway,Adam,Cootway,,805,Adam Cootway,0,0WIS.-WHI,55,55,,,217,77,92,72,19,3,22,29,2,11,23,10,9,4,0,1,0,0,0,4,0,4,0,0.512,183,258,13,.692,.424,.843,14,0,0,0,0,0,0,0,0,14,1.000,0,.000,,3,12,35,63,"24,68",0.35,24,68,"50,123",0.41,50,123,"38,81",0.47,38,81,"8,19",0.42,8,19,0,0,0,0,"29,48","14,23","76,136",85,0,0,0,0,0,0,0,4,35,0,,UW-Whitewater,WIS.-WHI,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.023608239386636,1,99,batting
2025-26,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,Matt Scolan,Matt,Scolan,,805,Matt Scolan,0,0WIS.-WHI,55,55,,,226,82,87,65,19,4,19,38,2,4,27,8,17,4,0,4,0,0,0,1,0,2,0,0.474,171,272,21,.810,.385,.757,73,0,0,0,0,0,0,0,0,73,1.000,0,.000,,6,6,48,63,"19,55",0.35,19,55,"45,117",0.38,45,117,"23,62",0.37,23,62,"8,22",0.36,8,22,0,0,0,0,"20,36","10,15","78,132",48,0,0,0,0,0,0,0,21,35,0,,UW-Whitewater,WIS.-WHI,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.923959243088552,2,99,batting
2025-26,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,Aaron Holland,Aaron,Holland,,805,Aaron Holland,0,0WIS.-WHI,54,53,,,233,66,94,58,13,2,14,18,0,8,32,6,9,5,1,4,0,0,0,3,0,3,0,0.456,153,264,14,.643,.403,.657,389,40,6,10,1,20,16,0,0,435,.986,36,.556,,3,7,57,51,"17,53",0.32,17,53,"35,94",0.37,35,94,"26,70",0.37,26,70,"8,21",0.38,8,21,0,0,0,0,"47,104","17,29","55,105",214,0,0,0,0,0,0,0,14,44,0,,UW-Whitewater,WIS.-WHI,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.659457202033249,3,99,batting
2025-26,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-La Crosse,George Seaman,George,Seaman,,795,George Seaman,0,0UWL,46,46,,,183,50,67,53,10,0,16,27,1,1,36,11,10,2,0,2,0,0,0,2,1,3,0,0.446,125,213,12,.833,.366,.683,362,19,2,0,0,0,0,32,0,383,.995,0,.000,,0,4,33,46,"23,58",0.40,23,58,"42,108",0.39,42,108,"25,77",0.32,25,77,"7,20",0.35,7,20,0,0,0,0,"10,28","10,15","70,118",110,0,0,0,0,0,0,0,19,30,0,,UW-La Crosse,UWL,1124-3895,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.165315756605954,4,98,batting
2025-26,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,Andy Thies,Andy,Thies,,805,Andy Thies,0,0WIS.-WHI,55,55,,,217,55,75,69,12,3,15,27,1,4,35,14,11,0,0,6,0,0,0,4,0,5,0,0.417,138,254,11,1.000,.346,.636,90,171,8,0,0,0,0,33,0,269,.970,0,.000,,7,7,45,62,"28,78",0.36,28,78,"46,119",0.39,46,119,"31,82",0.38,31,82,"5,20",0.25,5,20,0,0,0,0,"15,43","18,23","79,135",163,0,0,0,0,0,0,0,21,50,0,,UW-Whitewater,WIS.-WHI,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.615629484833324,5,98,batting
2025-26,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stout,Leyten Bowers,Leyten,Bowers,,803,Leyten Bowers,0,0WIS.-STO,40,40,,,143,43,55,55,10,4,8,25,0,4,23,6,11,2,3,5,0,0,0,4,0,4,0,0.475,97,180,13,.846,.385,.678,70,115,12,0,0,0,0,23,0,197,.939,0,.000,,2,1,31,39,"17,52",0.33,17,52,"37,76",0.49,37,76,"28,54",0.52,28,54,"6,23",0.26,6,23,0,0,0,0,"12,28","14,15","63,93",198,0,0,0,0,0,0,0,21,25,0,,UW-Stout,WIS.-STO,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.512259967018888,6,98,batting
2025-26,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stout,Austin Miller,Austin,Miller,,803,Austin Miller,0,0WIS.-STO,35,33,,,116,25,47,37,11,0,8,16,0,2,17,5,2,0,0,1,0,0,0,0,0,0,0,0.481,82,135,2,1.000,.405,.707,30,50,6,0,0,3,0,12,0,86,.930,3,1.000,,4,1,17,31,"17,45",0.38,17,45,"29,65",0.45,29,65,"18,42",0.43,18,42,"3,13",0.23,3,13,0,0,0,0,"8,15","6,10","40,74",181,0,0,0,"0,1",0,0,1,2,32,0,,UW-Stout,WIS.-STO,0,False,39,1,6,2,4,0,0,0,0,0,26.2,31,26,13,18,5,0,8,8.77,118,139,1,2,1,2,4,0,0,8,.331,23,39,0,"18,28","22,70","8,31",0,"14,42",8.170823707554502,7,97,batting
2025-26,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Stout,Justin Sedin,Justin,Sedin,,803,Justin Sedin,0,0WIS.-STO,40,40,,,144,34,51,44,7,1,14,23,4,3,20,7,2,2,0,8,0,0,0,1,2,1,0,0.433,102,178,4,.500,.354,.708,312,23,4,0,0,0,0,24,0,339,.988,0,.000,,5,4,24,51,"17,48",0.35,17,48,"22,74",0.30,22,74,"14,51",0.27,14,51,"6,21",0.29,6,21,0,0,0,0,"18,36","8,17","47,90",15,0,0,0,0,0,0,0,18,32,0,,UW-Stout,WIS.-STO,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.011553984618661,8,97,batting
2025-26,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Whitewater,Eli Frank,Eli,Frank,,805,Eli Frank,0,0WIS.-WHI,55,55,,,227,61,78,60,18,1,13,22,0,7,35,14,3,1,1,9,0,0,0,7,2,7,0,0.404,137,266,4,.750,.344,.604,440,23,5,0,0,0,0,40,0,468,.989,0,.000,,8,4,39,77,"27,75",0.36,27,75,"45,131",0.34,45,131,"31,92",0.34,31,92,"7,21",0.33,7,21,0,0,0,0,"17,34","18,33","87,150",94,0,0,0,0,0,0,0,29,42,0,,UW-Whitewater,WIS.-WHI,0,False,3,1,1,0,0,0,0,0,0,0,3.0,1,1,2,2,0,0,1,3.00,11,13,0,0,0,0,0,0,0,1,.273,3,3,1,"2,3","1,4",0,0,"1,4",7.1531872449287395,9,97,batting
2025-26,baseball,Wisconsin Intercollegiate Athletic Conference (WIAC),wiac,UW-Platteville,Meidenbauer Sam,Meidenbauer,Sam,,800,Meidenbauer Sam,0,0WIS.-PLA,35,34,,,130,26,45,35,15,0,11,16,1,4,30,11,1,0,0,0,0,0,0,1,0,1,0,0.433,93,150,1,1.000,.346,.715,209,8,5,0,0,0,0,14,0,222,.977,0,.000,,5,4,24,25,"14,47",0.30,14,47,"26,74",0.35,26,74,"13,43",0.30,13,43,"8,17",0.47,8,17,0,0,0,0,"13,27","7,11","44,80",6,0,0,0,0,0,0,0,9,27,0,,UW-Platteville,WIS.-PLA,0,False,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0,6.816317962433189,10,96,batting
