conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
aec,Atlantic East Conference (AEC),2025-26,softball,Marywood,Kat Davis,,,,38,38,130,33,46,10,1,0,0,16,0,2,18,3,18,2,0,0,0,0,0,0,0,2,0,0.432,47,148,20,.900,.354,.362,60,73,2,0,0,0,0,10,0,135,.985,0,.000,11,3,20,38,"10,41",0.24,10,41,"19,66",0.29,19,66,"10,42",0.24,10,42,"3,11",0.27,3,11,0,0,0,0,"29,50","5,10","30,70",207,0,0,0,0,0,0,0,6,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aec,Atlantic East Conference (AEC),2025-26,softball,Marywood,Marley Sarafinko,,,,38,37,104,24,29,17,2,1,0,11,0,0,13,3,9,1,1,3,0,0,0,1,0,2,0,0.339,33,119,10,.900,.279,.317,41,91,11,0,0,0,0,7,0,143,.923,0,.000,2,8,23,40,"9,26",0.35,9,26,"18,62",0.29,18,62,"11,37",0.30,11,37,"5,10",0.50,5,10,0,0,0,0,"8,26","11,19","30,69",213,0,0,0,33,0,0,0,14,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aec,Atlantic East Conference (AEC),2025-26,softball,Marywood,Tori Para,,,,38,38,127,34,61,42,23,2,2,7,0,4,5,3,3,0,0,3,0,0,0,0,0,1,0,0.511,94,141,3,1.000,.480,.740,43,79,6,0,0,13,1,6,0,128,.953,14,.929,5,11,26,34,"21,39",0.54,21,39,"42,91",0.46,42,91,"27,62",0.44,27,62,"6,12",0.50,6,12,0,0,0,0,"10,17","10,14","65,97",169,0,0,0,3,0,0,0,16,22,0,39,1,2,1,5,0,0,0,0,0,22.1,29,24,14,13,3,1,0,7.52,106,123,5,1,0,1,1,0,0,2,.368,18,33,0,"1,1",0,"0,1",0,0
aec,Atlantic East Conference (AEC),2025-26,softball,Marywood,Riley Knott,,,,36,34,112,21,42,27,13,1,1,4,0,1,22,6,1,0,0,1,0,0,0,0,0,1,0,0.398,60,118,1,1.000,.375,.536,87,15,0,6,0,37,6,0,0,102,1.000,43,.860,9,6,15,26,"12,38",0.32,12,38,"27,81",0.33,27,81,"20,57",0.35,20,57,"4,11",0.36,4,11,0,0,0,0,"9,18","10,14","40,85",44,0,0,0,5,0,0,0,6,31,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aec,Atlantic East Conference (AEC),2025-26,softball,Marywood,Alex Dusman,,,,35,15,44,10,13,3,0,0,0,8,0,0,12,8,8,1,2,0,0,0,0,0,1,0,0,0.404,13,54,9,.889,.295,.295,19,1,1,0,0,0,0,0,0,21,.952,0,.000,0,0,11,9,"5,13",0.38,5,13,"7,20",0.35,7,20,"6,12",0.50,6,12,"0,2",0,0,2,0,0,0,0,"3,12","2,2","16,26",1,0,0,0,143,0,0,0,7,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aec,Atlantic East Conference (AEC),2025-26,softball,Marywood,Marissa Hoffman,,,,36,33,102,19,33,22,5,2,0,17,0,0,12,7,4,0,1,1,0,0,0,0,0,2,0,0.417,42,121,4,1.000,.324,.412,51,17,7,9,1,15,1,0,0,75,.907,16,.938,2,10,33,24,"19,43",0.44,19,43,"27,75",0.36,27,75,"18,53",0.34,18,53,"2,11",0.18,2,11,0,0,0,0,"3,14","6,14","51,85",15,0,0,0,181,0,0,0,12,29,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0
aec,Atlantic East Conference (AEC),2025-26,softball,Marywood,Jessica Hanley,,,,33,27,86,12,32,18,3,1,0,6,0,0,6,4,0,0,0,2,0,0,0,0,0,0,0,0.404,37,94,0,.000,.372,.430,195,7,4,0,0,0,0,13,0,206,.981,0,.000,3,1,15,32,"13,37",0.35,13,37,"18,53",0.34,18,53,"12,35",0.34,12,35,"4,10",0.40,4,10,0,0,0,0,"9,19","6,9","31,57",28,0,0,0,329,0,0,0,11,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aec,Atlantic East Conference (AEC),2025-26,softball,Marywood,Renee Mcdonald,,,,35,29,93,9,29,17,5,0,0,7,0,0,8,3,0,0,0,1,0,0,0,0,0,3,0,0.356,34,101,0,.000,.312,.366,26,5,1,0,0,0,0,0,0,32,.969,0,.000,3,4,20,33,"11,33",0.33,11,33,"16,58",0.28,16,58,"15,44",0.34,15,44,"2,10",0.20,2,10,0,0,0,0,"9,23","4,11","28,61",364,0,0,0,32,0,0,0,9,31,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0
aec,Atlantic East Conference (AEC),2025-26,softball,Marywood,Riley Marshall,,,,38,34,108,30,42,25,4,4,3,8,0,2,10,3,10,0,2,1,0,0,0,0,0,0,0,0.437,63,121,10,1.000,.389,.583,59,3,3,0,0,0,0,0,0,65,.954,0,.000,5,8,19,33,"14,40",0.35,14,40,"23,67",0.34,23,67,"18,52",0.35,18,52,"4,10",0.40,4,10,0,0,0,0,"12,24","3,13","40,74",46,0,0,0,99,0,0,0,5,34,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aec,Atlantic East Conference (AEC),2025-26,softball,Marywood,Brianna Voyer,,,,34,32,70,21,27,8,3,0,0,10,0,0,21,10,1,1,0,0,0,0,0,0,0,0,0,0.463,30,80,2,.500,.386,.429,14,27,4,0,0,18,2,1,0,45,.911,20,.900,4,7,12,5,"12,27",0.44,12,27,"15,46",0.33,15,46,"8,26",0.31,8,26,"2,5",0.40,2,5,0,0,0,0,"6,7","0,2","28,51",39,0,0,0,88,0,0,0,2,21,0,177,1,18,10,9,1,14,1,0,0,126.1,84,59,32,53,25,3,1,3.27,541,594,7,4,0,5,11,0,0,20,.327,123,185,2,"1,4","7,15","3,7",0,"2,7"
