season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source
2025-26,wgolf,Women,Southern Collegiate Athletic Conference,southern_collegiate_athletic_conference,St. Thomas (TX),University of St. Thomas - Texas,Cameron Frazier,,Third Year,38041,185,ACTIVE,78.85,6.85,17,78.584408688575,8,3,0,11.9869951068693,-19.5188969190245,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Collegiate Athletic Conference,southern_collegiate_athletic_conference,St. Thomas (TX),University of St. Thomas - Texas,Leah Torres,,,38039,203,ACTIVE,78.64,6.64,13,78.7007924657634,6,2,1,11.132559471511,-18.9165876784205,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Collegiate Athletic Conference,southern_collegiate_athletic_conference,Texas Lutheran,Texas Lutheran University,Belle Asbury,,Third Year,33512,265,ACTIVE,81.88,9.88,17,80.3980089234989,8,3,1,7.91101921887003,-23.1869519990825,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Collegiate Athletic Conference,southern_collegiate_athletic_conference,St. Thomas (TX),University of St. Thomas - Texas,Regina Garcia Perez,,,15535,351,ACTIVE,82.48,10.48,17,82.1138204532809,8,1,0,5.03283487247609,-19.5188969190245,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Collegiate Athletic Conference,southern_collegiate_athletic_conference,Schreiner,Schreiner University,Abby Yanta,,,28352,364,ACTIVE,82.97,10.97,19,82.2417922162786,9,0,0,4.84143457537253,-20.5782216885932,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Collegiate Athletic Conference,southern_collegiate_athletic_conference,Centenary,Centenary College,Haylee Crowder,,Third Year,32775,413,ACTIVE,84.0,12.0,15,82.9714568229587,7,0,0,3.86457723591166,-22.1283790022974,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Collegiate Athletic Conference,southern_collegiate_athletic_conference,Schreiner,Schreiner University,Micah Rabey,,,28326,453,ACTIVE,85.89,13.89,19,85.0838974794364,9,0,0,3.03806570065542,-20.5782216885932,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Collegiate Athletic Conference,southern_collegiate_athletic_conference,Schreiner,Schreiner University,Caroline Garcia,,,9580,474,ACTIVE,84.67,12.67,17,84.6264998254865,8,0,0,2.78233167049972,-20.4991839320366,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Collegiate Athletic Conference,southern_collegiate_athletic_conference,Concordia (TX),Concordia University Texas,Remme Trujillo,,Third Year,7828,491,ACTIVE,85.3,13.3,22,84.5897674869066,11,0,0,2.59899063903765,-20.645901214286,West - (W) - DIII,clippd_scoreboard
2025-26,wgolf,Women,Southern Collegiate Athletic Conference,southern_collegiate_athletic_conference,Hendrix,Hendrix College,Amber Alsup,,,17321,495,ACTIVE,84.88,12.88,22,85.1225038701234,11,3,2,2.55072949833274,-23.0930212731836,Southeast - (W) DIII,clippd_scoreboard
