season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats,penalty_stats,misc_stats,goalie_stats,shot_stats,avg_points_game,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Nick Witcher,Nick,Witcher,,132,Nick Witcher,"WITCHER,NICK",WITCHERNICKCENTRE,13,3,,,Centre,CENTRE,1268-2739,,,,,,1.00,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,3,193:00,107,0,1.000,16,27,0,13,6,7,.593,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Ryan Hall,Ryan,Hall,,132,Ryan Hall,"HALL,RYAN",HALLRYANCENTRE,12,3,,,Centre,CENTRE,1268-3017,,,,,,0.50,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,5,0,213:00,109,0,1.000,24,48,0,6,1,5,.500,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Patrick Tatro,Patrick,Tatro,,132,Patrick Tatro,"TATRO,PATRICK",TATROPATRICKCENTRE,13,12,,,Centre,CENTRE,1268-3020,,,,,,0.23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51,0,8,15,682:00,130,0,1.000,6,8,0,3,0,3,.750,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Luke Price,Luke,Price,,132,Luke Price,"PRICE,LUKE",PRICELUKECENTRE,10,0,,,Centre,CENTRE,1268-2747,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,18:00,36,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Nico Valentino,Nico,Valentino,,132,Nico Valentino,"VALENTINO,NICO",VALENTINONICOCENTRE,13,2,,,Centre,CENTRE,1268-3281,,,,,,0.85,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,124:00,70,0,1.000,15,28,0,11,3,8,.536,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Mac Shafer,Mac,Shafer,,132,Mac Shafer,"SHAFER,MAC",SHAFERMACCENTRE,12,7,,,Centre,CENTRE,1268-2751,,,,,,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4,6,420:00,59,0,1.000,0,1,0,1,1,0,.000,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Caden Canzano,Caden,Canzano,,132,Caden Canzano,"CANZANO,CADEN",CANZANOCADENCENTRE,11,1,,,Centre,CENTRE,1268-2746,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,19,2,0,0,1,60:00,0,41,1.000,0,2,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Bryant Brown,Bryant,Brown,,132,Bryant Brown,"BROWN,BRYANT",BROWNBRYANTCENTRE,9,1,,,Centre,CENTRE,1268-2755,,,,,,0.67,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,60:00,0,0,1.000,10,16,0,6,3,3,.625,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,David Durnham,David,Durnham,,132,David Durnham,"DURNHAM,DAVID",DURNHAMDAVIDCENTRE,11,0,,,Centre,CENTRE,1268-3282,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,3,2,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Ben Hubbs,Ben,Hubbs,,132,Ben Hubbs,"HUBBS,BEN",HUBBSBENCENTRE,13,8,,,Centre,CENTRE,1268-2741,,,,,,3.08,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,15,3,466:00,82,0,1.000,64,105,0,40,9,31,.610,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Andrew Dittmore,Andrew,Dittmore,,132,Andrew Dittmore,"DITTMORE,ANDREW",DITTMOREANDREWCENTRE,9,0,,,Centre,CENTRE,1268-3013,,,,,,0.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,00:00,0,0,1.000,11,14,0,8,5,3,.786,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Henry Cato,Henry,Cato,,132,Henry Cato,"CATO,HENRY",CATOHENRYCENTRE,13,1,,,Centre,CENTRE,1268-3012,,,,,,0.23,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19,0,5,2,98:00,43,0,1.000,6,10,0,3,1,2,.600,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Samuel Berry,Samuel,Berry,,132,Samuel Berry,"BERRY,SAMUEL",BERRYSAMUELCENTRE,13,4,,,Centre,CENTRE,1268-3280,,,,,,0.08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,83,29,0,1,2,295:00,85,161,1.000,2,5,0,1,0,1,.400,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Luca Bowling,Luca,Bowling,,132,Luca Bowling,"BOWLING,LUCA",BOWLINGLUCACENTRE,13,4,,,Centre,CENTRE,1268-3283,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,48,11,0,3,1,240:00,0,86,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Holden Techet,Holden,Techet,,132,Holden Techet,"TECHET,HOLDEN",TECHETHOLDENCENTRE,13,8,,,Centre,CENTRE,1268-2743,,,,,,0.46,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,27,0,10,5,438:00,108,0,1.000,6,9,0,6,1,5,.667,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Joey Roberts,Joey,Roberts,,132,Joey Roberts,"ROBERTS,JOEY",ROBERTSJOEYCENTRE,9,0,,,Centre,CENTRE,1268-3533,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Sims Anderson,Sims,Anderson,,132,Sims Anderson,"ANDERSON,SIMS",ANDERSONSIMSCENTRE,13,0,,,Centre,CENTRE,1268-3522,,,,,,1.08,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,00:00,0,0,1.000,13,17,0,14,5,9,.765,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Walker Forrester,Walker,Forrester,,132,Walker Forrester,"FORRESTER,WALKER",FORRESTERWALKERCENTRE,9,0,,,Centre,CENTRE,1268-3526,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,00:00,0,0,1.000,0,1,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Miguel Sayers,Miguel,Sayers,,132,Miguel Sayers,"SAYERS,MIGUEL",SAYERSMIGUELCENTRE,11,0,,,Centre,CENTRE,1268-2745,,,,,,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,00:00,0,0,1.000,5,7,0,3,0,3,.714,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Jesse Garcia,Jesse,Garcia,,132,Jesse Garcia,"GARCIA,JESSE",GARCIAJESSECENTRE,8,0,,,Centre,CENTRE,1268-3285,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Ethan Wills,Ethan,Wills,,132,Ethan Wills,"WILLS,ETHAN",WILLSETHANCENTRE,3,0,,,Centre,CENTRE,1268-3021,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Kian Robbins,Kian,Robbins,,132,Kian Robbins,"ROBBINS,KIAN",ROBBINSKIANCENTRE,3,0,,,Centre,CENTRE,1268-3532,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Henry Bonds,Henry,Bonds,,132,Henry Bonds,"BONDS,HENRY",BONDSHENRYCENTRE,9,0,,,Centre,CENTRE,1268-3011,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,00:00,0,0,1.000,1,1,0,0,0,0,1.000,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Travis Maufer,Travis,Maufer,,132,Travis Maufer,"MAUFER,TRAVIS",MAUFERTRAVISCENTRE,9,0,,,Centre,CENTRE,1268-3529,,,,,,0.56,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,00:00,0,0,1.000,5,14,0,5,3,2,.357,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Aaron Price,Aaron,Price,,132,Aaron Price,"PRICE,AARON",PRICEAARONCENTRE,8,0,,,Centre,CENTRE,1268-3531,,,,,,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,00:00,0,0,1.000,3,4,0,2,0,2,.750,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Kyle Granquist,Kyle,Granquist,,132,Kyle Granquist,"GRANQUIST,KYLE",GRANQUISTKYLECENTRE,8,0,,,Centre,CENTRE,1268-2749,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,00:00,0,0,1.000,0,0,0,0,0,0,.000,3,37:06,3,7,0,0,0,0,0,0,0,19,4.85,.700
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Nick Kellogg,Nick,Kellogg,,132,Nick Kellogg,"KELLOGG,NICK",KELLOGGNICKCENTRE,12,1,,,Centre,CENTRE,1268-2750,,,,,,0.08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,4,5,60:00,0,0,1.000,1,1,0,1,0,1,1.000,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Graham Hodge,Graham,Hodge,,132,Graham Hodge,"HODGE,GRAHAM",HODGEGRAHAMCENTRE,9,0,,,Centre,CENTRE,1268-3527,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,03:00,9,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Max Moldenhaur,Max,Moldenhaur,,132,Max Moldenhaur,"MOLDENHAUR,MAX",MOLDENHAURMAXCENTRE,13,11,,,Centre,CENTRE,1268-2752,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0,8,6,607:00,173,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Charlie Cloe,Charlie,Cloe,,132,Charlie Cloe,"CLOE,CHARLIE",CLOECHARLIECENTRE,8,0,,,Centre,CENTRE,1268-3524,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,0,1,0,0,0,0,.000,2,26:30,2,0,0,0,0,0,0,0,0,4,4.53,.000
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Liam Farley,Liam,Farley,,132,Liam Farley,"FARLEY,LIAM",FARLEYLIAMCENTRE,8,0,,,Centre,CENTRE,1268-3525,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Devin Melton,Devin,Melton,,132,Devin Melton,"MELTON,DEVIN",MELTONDEVINCENTRE,9,1,,,Centre,CENTRE,1268-3287,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,67:00,59,0,1.000,0,0,0,0,0,0,.000,4,71:06,8,17,0,0,0,0,0,0,0,44,6.75,.680
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Owen Techet,Owen,Techet,,132,Owen Techet,"TECHET,OWEN",TECHETOWENCENTRE,13,12,,,Centre,CENTRE,1268-3015,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,2,15,0,3,9,657:00,163,2,1.000,1,2,0,0,0,0,.500,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Andrew Duckwall,Andrew,Duckwall,,132,Andrew Duckwall,"DUCKWALL,ANDREW",DUCKWALLANDREWCENTRE,8,0,,,Centre,CENTRE,1268-3288,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Cooper Acuff,Cooper,Acuff,,132,Cooper Acuff,"ACUFF,COOPER",ACUFFCOOPERCENTRE,6,0,,,Centre,CENTRE,1268-3521,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Eli Carberry,Eli,Carberry,,132,Eli Carberry,"CARBERRY,ELI",CARBERRYELICENTRE,12,1,,,Centre,CENTRE,1268-3523,,,,,,1.00,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,8,0,60:00,0,1,1.000,11,22,0,12,8,4,.500,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Centre,Jack Forrester,Jack,Forrester,,132,Jack Forrester,"FORRESTER,JACK",FORRESTERJACKCENTRE,12,0,,,Centre,CENTRE,1268-3016,,,,,,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,3,2,07:00,0,0,1.000,0,2,0,1,1,0,.000,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Cooper Littleton,Cooper,Littleton,,1124,Cooper Littleton,"LITTLETON,COOPER",LITTLETONCOOPERHENDRIX,11,11,,,Hendrix,HENDRIX,1280-3008,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,12,3,655:00,10,0,1.000,0,1,0,0,0,0,.000,11,591:54,156,146,0,1,8,0,0,0,0,455,15.81,.483
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Nick Pesce,Nick,Pesce,,1124,Nick Pesce,"PESCE,NICK",PESCENICKHENDRIX,11,11,,,Hendrix,HENDRIX,1280-2822,,,,,,0.18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,26,0,13,8,655:00,10,0,1.000,3,5,0,2,0,2,.600,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Ethan Miller,Ethan,Miller,,1124,Ethan Miller,"MILLER,ETHAN",MILLERETHANHENDRIX,12,11,,,Hendrix,HENDRIX,1280-2620,,,,,,1.50,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,56,118,37,0,23,1,655:00,10,174,1.000,28,59,0,18,8,10,.475,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Christopher Whitman,Christopher,Whitman,,1124,Christopher Whitman,"WHITMAN,CHRISTOPHER",WHITMANCHRISTOPHERHENDRIX,8,1,,,Hendrix,HENDRIX,1280-3010,,,,,,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,2,0,2,2,45:00,0,1,1.000,1,2,0,1,1,0,.500,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Bennett Davidson,Bennett,Davidson,,1124,Bennett Davidson,"DAVIDSON,BENNETT",DAVIDSONBENNETTHENDRIX,12,11,,,Hendrix,HENDRIX,1280-2616,,,,,,1.08,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16,0,19,4,655:00,10,0,1.000,13,19,0,13,8,5,.684,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Harrison Briggs,Harrison,Briggs,,1124,Harrison Briggs,"BRIGGS,HARRISON",BRIGGSHARRISONHENDRIX,9,3,,,Hendrix,HENDRIX,1280-2817,,,,,,0.11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,2,0,14,1,195:00,0,0,1.000,6,17,0,1,0,1,.353,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Nicholas Smith,Nicholas,Smith,,1124,Nicholas Smith,"SMITH,NICHOLAS",SMITHNICHOLASHENDRIX,4,3,,,Hendrix,HENDRIX,1280-3011,,,,,,2.50,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,2,3,0,0,0,0,4,0,11,1,150:00,0,0,1.000,17,23,0,10,2,8,.739,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Austin Williams,Austin,Williams,,1124,Austin Williams,"WILLIAMS,AUSTIN",WILLIAMSAUSTINHENDRIX,6,6,,,Hendrix,HENDRIX,1280-2401,,,,,,4.33,0,0,0,0,0,2,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,10,3,330:00,0,0,1.000,34,57,0,26,2,24,.596,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Gabriel Baker,Gabriel,Baker,,1124,Gabriel Baker,"BAKER,GABRIEL",BAKERGABRIELHENDRIX,8,0,,,Hendrix,HENDRIX,1280-2891,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,1,00:00,0,3,1.000,0,1,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Kellan Harger,Kellan,Harger,,1124,Kellan Harger,"HARGER,KELLAN",HARGERKELLANHENDRIX,7,2,,,Hendrix,HENDRIX,1280-2617,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,1,120:00,0,0,1.000,0,0,0,0,0,0,.000,6,123:16,35,32,0,0,1,0,0,0,0,109,17.04,.478
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Zachary Cox,Zachary,Cox,,1124,Zachary Cox,"COX,ZACHARY",COXZACHARYHENDRIX,12,12,,,Hendrix,HENDRIX,1280-2819,,,,,,2.67,0,0,0,0,3,1,6,0,2,2,0,0,0,0,0,0,0,0,2,0,0,1,9,19,0,21,7,715:00,10,10,1.000,37,75,0,32,15,17,.493,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Matthew Parsons,Matthew,Parsons,,1124,Matthew Parsons,"PARSONS,MATTHEW",PARSONSMATTHEWHENDRIX,12,11,,,Hendrix,HENDRIX,1280-2396,,,,,,1.75,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,19,19,0,15,3,685:00,10,26,1.000,28,45,0,21,5,16,.622,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,William Schewee,William,Schewee,,1124,William Schewee,"SCHEWEE,WILLIAM",SCHEWEEWILLIAMHENDRIX,11,9,,,Hendrix,HENDRIX,1280-2824,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,4,535:00,10,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Christopher Bourque,Christopher,Bourque,,1124,Christopher Bourque,"BOURQUE,CHRISTOPHER",BOURQUECHRISTOPHERHENDRIX,0,0,,,Hendrix,HENDRIX,1280-3005,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Dominic Vinnola,Dominic,Vinnola,,1124,Dominic Vinnola,"VINNOLA,DOMINIC",VINNOLADOMINICHENDRIX,10,0,,,Hendrix,HENDRIX,1280-3009,,,,,,0.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,20,33,0,12,17,30:00,0,24,1.000,2,3,0,1,1,0,.667,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Joshua Cantu,Joshua,Cantu,,1124,Joshua Cantu,"CANTU,JOSHUA",CANTUJOSHUAHENDRIX,11,4,,,Hendrix,HENDRIX,1280-3006,,,,,,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,19,0,8,6,235:00,10,4,1.000,4,5,0,2,1,1,.800,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Jacob Antoon,Jacob,Antoon,,1124,Jacob Antoon,"ANTOON,JACOB",ANTOONJACOBHENDRIX,9,2,,,Hendrix,HENDRIX,1280-2398,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,7,3,120:00,0,2,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Tyler Golden,Tyler,Golden,,1124,Tyler Golden,"GOLDEN,TYLER",GOLDENTYLERHENDRIX,3,0,,,Hendrix,HENDRIX,1280-3007,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,36,6,0,0,0,00:00,0,48,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Joseph Davis,Joseph,Davis,,1124,Joseph Davis,"DAVIS,JOSEPH",DAVISJOSEPHHENDRIX,-11,-12,,,Hendrix,HENDRIX,1280-2821,,,,,,1.64,0,0,0,0,0,0,-4,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,-1,-15,-12,0,-26,-5,-694:00,-128,-16,1.000,-32,-63,0,-18,-9,-9,.508,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Lucius Crystal,Lucius,Crystal,,1124,Lucius Crystal,"CRYSTAL,LUCIUS",CRYSTALLUCIUSHENDRIX,-11,-11,,,Hendrix,HENDRIX,1280-2820,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-3,0,0,0,0,-17,0,-8,-15,-634:00,-128,0,1.000,-1,0,0,0,0,0,.000,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Christopher Borque,Christopher,Borque,,1124,Christopher Borque,"BORQUE,CHRISTOPHER",BORQUECHRISTOPHERHENDRIX,0,0,,,Hendrix,HENDRIX,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Joey Davis,Joey,Davis,,1124,Joey Davis,"DAVIS,JOEY",DAVISJOEYHENDRIX,9,9,,,Hendrix,HENDRIX,0,,,,,,2.11,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,10,14,0,21,3,550:00,10,12,1.000,23,59,0,19,10,9,.390,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Hendrix,Luke Crystal,Luke,Crystal,,1124,Luke Crystal,"CRYSTAL,LUKE",CRYSTALLUKEHENDRIX,9,9,,,Hendrix,HENDRIX,0,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,12,0,8,9,550:00,10,0,1.000,1,4,0,0,0,0,.250,,,,,,,,,,,,,,
2026-27,mlax,Southern Athletic Association (SAA),saa,Oglethorpe,Daniel Carpenter,Daniel,Carpenter,,2713,Daniel Carpenter,"CARPENTER,DANIEL",CARPENTERDANIELOGL,13,12,,,Oglethorpe,OGL,1284-2879,,,,,,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,0,16,13,720:00,0,0,1.000,2,3,0,0,0,0,.667,,,,,,,,,,,,,,
