conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Bethany Lutheran,"Baker, Arayah",0,,0,16,15,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.06,.00,.00,0,,1305:00,0,.00,.00,247,2,6,7,3,.762,2.14,99,31,1305:00,15,16,1.94,0.762,.188,6.19
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Bethany Lutheran,"Lara Tabuena, Sara",0,,99,6,4,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.17,.00,.00,.00,0,,405:00,0,.00,.00,56,0,2,2,1,.543,3.56,19,16,405:00,4,6,2.67,0.543,.167,3.17
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Bethany Lutheran,"LeKander, Kia",0,,2,17,15,0,0,5,15,1,1,0,0,0,.88,.29,.06,.000,.059,5,0,0,0,0,0,0,.000,8,0,0,0,.47,.00,.00,.00,0,,1146:00,0,.00,.00,,,,,,,,,,,,,,,,
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Bethany Lutheran,"Johnson, Mia",0,,3,19,19,0,0,22,36,15,3,6,0,0,1.89,1.16,.79,.316,.158,16,0,0,0,1,4,2,.105,8,0,1,0,.42,.05,.00,.00,0,,1487:00,0,.00,.00,,,,,,,,,,,,,,,,
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Bethany Lutheran,"van der Wegen, Inez",0,,4,19,5,0,0,1,4,2,0,1,0,0,.21,.05,.11,.053,.000,0,0,0,0,0,0,0,.000,3,0,0,0,.16,.00,.00,.00,0,,728:00,0,.00,.00,,,,,,,,,,,,,,,,
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Bethany Lutheran,"Danielson, Payton",0,,5,19,7,0,0,1,3,0,0,0,0,0,.16,.05,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.05,.00,.00,.00,0,,961:00,0,.00,.00,,,,,,,,,,,,,,,,
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Bethany Lutheran,"Sundby, Grace",0,,6,18,1,0,0,5,9,8,0,4,0,0,.50,.28,.44,.222,.000,1,0,0,0,0,0,0,.000,3,0,0,0,.17,.00,.00,.00,0,,714:00,0,.00,.00,,,,,,,,,,,,,,,,
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Bethany Lutheran,"Moorad, Reese",0,,7,19,18,0,0,28,48,18,4,7,0,0,2.53,1.47,.95,.368,.211,21,0,1,0,1,2,0,.000,7,0,0,0,.37,.00,.00,.00,0,,1279:00,0,.00,.00,,,,,,,,,,,,,,,,
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Bethany Lutheran,"Rowen, Emma",0,,8,17,17,0,0,5,11,0,0,0,0,0,.65,.29,.00,.000,.000,5,0,0,0,0,0,0,.000,3,0,0,0,.18,.00,.00,.00,0,,1325:00,0,.00,.00,,,,,,,,,,,,,,,,
umac,Upper Midwest Athletic Conference (UMAC),2025-26,wsoc,Bethany Lutheran,"Scherber, Marin",0,,9,11,0,0,0,0,1,1,1,0,0,0,.09,.00,.09,.000,.091,0,0,0,0,0,0,0,.000,4,0,0,0,.36,.00,.00,.00,0,,186:00,0,.00,.00,,,,,,,,,,,,,,,,
