conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Aslanides, Joanna",0,,1,11,10,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,914:00,0,.00,.00,65,0,0,10,5,.800,0.59,24,6,914:49,10,11,.55,0.800,.455,2.18
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Norville, Greta",0,,33,12,12,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,1066:00,0,.00,.00,85,0,1,11,5,.800,0.59,28,7,1065:11,12,12,.58,0.800,.417,2.33
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Chicone, Ella",0,,2,15,0,0,0,3,6,4,0,2,0,0,.40,.20,.27,.133,.000,1,0,0,0,0,0,0,.000,2,0,0,0,.13,.00,.00,.00,0,,356:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Vasquez, Maddie",0,,3,21,21,0,0,30,52,24,6,9,0,0,2.48,1.43,1.14,.429,.286,21,0,1,0,2,5,4,.190,14,0,1,0,.67,.05,.00,.00,0,,1425:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Dapper, Lorelei",0,,5,5,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,50:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Lubarsky, Ella",0,,7,22,3,0,0,3,3,1,1,0,0,0,.14,.14,.05,.000,.045,3,0,0,0,0,0,0,.000,5,0,0,0,.23,.00,.00,.00,0,,1038:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Rivera, Bella",0,,8,10,0,0,0,3,4,0,0,0,0,0,.40,.30,.00,.000,.000,3,0,0,0,0,0,0,.000,2,0,0,0,.20,.00,.00,.00,0,,138:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Halsband, Lola",0,,9,21,19,0,0,4,8,5,3,1,0,0,.38,.19,.24,.048,.143,3,0,0,0,0,1,0,.000,7,0,0,0,.33,.00,.00,.00,0,,1456:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Covarrubias, Lauren",0,,10,19,0,0,0,6,12,6,0,3,1,1,.63,.32,.32,.158,.000,3,0,0,0,0,2,1,.053,7,0,1,0,.37,.05,.00,.00,0,,434:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Gracia, Anna",0,,11,21,21,0,0,45,80,36,2,17,0,0,3.81,2.14,1.71,.810,.095,28,0,0,0,7,1,7,.333,15,0,2,0,.71,.10,.00,.00,0,,1461:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Henrichs, Riley",0,,12,22,0,0,0,5,10,3,1,1,0,0,.45,.23,.14,.045,.045,4,0,0,0,0,0,0,.000,5,0,0,0,.23,.00,.00,.00,0,,667:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"VanPelt, Lily",0,,13,11,0,0,0,2,6,0,0,0,0,0,.55,.18,.00,.000,.000,2,0,0,0,0,0,0,.000,4,0,0,0,.36,.00,.00,.00,0,,206:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Grajeda, Alexa",0,,14,11,0,0,0,2,3,0,0,0,0,0,.27,.18,.00,.000,.000,2,0,0,0,0,0,0,.000,2,0,0,0,.18,.00,.00,.00,0,,156:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Diebold, Anna",0,,17,22,2,0,0,14,27,7,1,3,0,0,1.23,.64,.32,.136,.045,11,0,0,0,0,1,0,.000,12,0,0,0,.55,.00,.00,.00,0,,801:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Mulcahy, Caitlin",0,,18,22,22,0,0,11,25,5,3,1,0,0,1.14,.50,.23,.045,.136,10,0,0,0,0,0,0,.000,9,0,2,0,.41,.09,.00,.00,0,,1282:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"DeStefano, Izzy",0,,19,22,22,0,0,44,76,41,15,13,1,1,3.45,2.00,1.86,.591,.682,31,0,1,0,4,6,4,.182,7,0,0,0,.32,.00,.00,.00,0,,1220:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Schroeder, Annabelle",0,,20,22,22,0,0,13,22,20,8,6,0,0,1.00,.59,.91,.273,.364,7,0,0,0,0,0,0,.000,4,0,0,0,.18,.00,.00,.00,0,,1309:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Balas, Maggie",0,,21,22,0,0,0,13,22,21,13,4,0,0,1.00,.59,.95,.182,.591,9,0,0,0,0,1,2,.091,4,0,0,0,.18,.00,.00,.00,0,,730:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Hoffman, Anna",0,,22,22,22,0,0,43,79,52,10,21,0,0,3.59,1.95,2.36,.955,.455,22,0,0,0,8,0,3,.136,21,0,0,0,.95,.00,.00,.00,0,,1547:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Thompson, Annabelle",0,,23,11,0,0,0,1,1,0,0,0,0,0,.09,.09,.00,.000,.000,1,0,0,0,0,0,0,.000,2,0,0,0,.18,.00,.00,.00,0,,162:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Norman, Naomi",0,,24,10,0,0,0,1,2,0,0,0,0,0,.20,.10,.00,.000,.000,1,0,0,0,0,0,0,.000,5,0,0,0,.50,.00,.00,.00,0,,179:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Castillo, Sammy",0,,25,9,0,0,0,1,1,2,0,1,0,0,.11,.11,.22,.111,.000,0,0,0,0,0,1,0,.000,2,0,0,0,.22,.00,.00,.00,0,,122:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Logue, Gianna",0,,26,22,22,0,0,4,10,3,1,1,0,0,.45,.18,.14,.045,.045,3,0,0,0,0,0,0,.000,5,0,1,0,.23,.05,.00,.00,0,,1820:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Presberg, Veronica",0,,27,22,22,0,0,8,13,4,0,2,0,0,.59,.36,.18,.091,.000,6,0,0,0,0,1,0,.000,13,0,1,0,.59,.05,.00,.00,0,,1815:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Presberg, Theresa",0,,28,22,22,0,0,5,9,11,9,1,0,0,.41,.23,.50,.045,.409,4,0,0,0,0,1,0,.000,10,0,0,0,.45,.00,.00,.00,0,,1193:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Lake Forest,"Vivar, Tais",0,,29,9,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.11,.00,.00,.00,0,,226:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Schuerman, Haley",0,,0,3,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,75:00,0,.00,.00,5,0,0,1,0,.500,2.37,2,2,76:49,1,3,.67,0.500,.000,.67
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Gonzalez, Stella",0,,1,13,13,0,0,1,1,0,0,0,0,0,.08,.08,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,998:00,0,.00,.00,125,2,5,3,3,.795,1.35,58,15,997:57,13,13,1.15,0.795,.231,4.46
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Trost, Jesse",0,,30,10,6,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,726:00,0,.00,.00,75,0,3,5,1,.694,1.86,34,15,725:14,6,10,1.50,0.694,.100,3.40
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Noud, Brianna",0,,2,20,1,0,0,5,8,3,1,1,0,0,.40,.25,.15,.050,.050,4,0,0,0,0,0,0,.000,3,0,0,0,.15,.00,.00,.00,0,,554:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Russo, Sofia",0,,3,20,1,0,0,7,10,5,1,2,0,0,.50,.35,.25,.100,.050,5,0,0,0,1,2,0,.000,1,0,0,0,.05,.00,.00,.00,0,,509:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Stevens, Jourdan",0,,4,20,17,0,0,2,5,0,0,0,0,0,.25,.10,.00,.000,.000,2,0,0,0,0,0,0,.000,4,0,0,0,.20,.00,.00,.00,0,,1018:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Huelskamp, Emma",0,,6,9,9,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,3,0,1,0,.33,.11,.00,.00,0,,469:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Fulton, Sammy",0,,7,12,0,0,0,2,2,0,0,0,0,0,.17,.17,.00,.000,.000,2,0,0,0,0,0,0,.000,2,0,0,0,.17,.00,.00,.00,0,,218:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Murray, Bailey",0,,9,4,0,0,0,1,1,0,0,0,0,0,.25,.25,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,26:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Van Dyke, Lexi",0,,10,20,18,0,0,5,18,2,2,0,0,0,.90,.25,.10,.000,.100,5,0,0,0,0,0,0,.000,11,0,2,0,.55,.10,.00,.00,0,,1432:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Renwick, Abbi",0,,11,20,20,0,0,13,23,1,1,0,0,0,1.15,.65,.05,.000,.050,13,0,0,0,0,0,0,.000,16,0,0,0,.80,.00,.00,.00,0,,1576:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Love, Abby",0,,12,20,5,0,0,9,15,5,1,2,0,0,.75,.45,.25,.100,.050,7,0,0,0,0,1,1,.050,13,0,0,0,.65,.00,.00,.00,0,,999:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Reardon, Isabelle",0,,13,9,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.11,.00,.00,.00,0,,102:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Riley, Brooke",0,,14,11,0,0,0,1,2,0,0,0,0,0,.18,.09,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,69:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Brewer, Mady",0,,15,18,0,0,0,0,1,1,1,0,0,0,.06,.00,.06,.000,.056,0,0,0,0,0,0,0,.000,1,0,0,0,.06,.00,.00,.00,0,,480:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Keeton, Abby",0,,16,20,2,0,0,6,11,8,0,4,0,0,.55,.30,.40,.200,.000,2,0,0,0,1,0,2,.100,11,0,1,0,.55,.05,.00,.00,0,,687:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Adler, Katy",0,,17,20,18,0,0,38,67,25,7,9,0,0,3.35,1.90,1.25,.450,.350,29,1,0,0,1,2,3,.150,11,0,1,0,.55,.05,.00,.00,0,,1254:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Weideman, Kassie",0,,18,18,2,0,0,0,4,0,0,0,0,0,.22,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,.11,.00,.00,.00,0,,322:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Hulsey, Olivia",0,,19,20,1,0,0,6,8,6,0,3,0,0,.40,.30,.30,.150,.000,3,1,0,0,0,1,0,.000,4,0,1,0,.20,.05,.00,.00,0,,634:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Ralston, Olivia",0,,20,19,18,0,0,13,31,9,3,3,0,0,1.63,.68,.47,.158,.158,10,1,0,0,0,0,0,.000,6,0,0,0,.32,.00,.00,.00,0,,1081:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Smith, Ella",0,,21,6,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,76:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Morehart, Holly",0,,22,20,19,0,0,10,24,9,3,3,0,0,1.20,.50,.45,.150,.150,7,1,0,0,1,0,1,.050,9,0,2,0,.45,.10,.00,.00,0,,1179:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Rodriguez, Aliza",0,,24,20,19,0,0,20,33,18,2,8,1,0,1.65,1.00,.90,.400,.100,12,0,0,0,3,2,3,.150,6,0,0,0,.30,.00,.00,.00,0,,1300:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"O'Connell, Erin",0,,26,20,20,0,0,10,17,11,5,3,3,3,.85,.50,.55,.150,.250,7,0,0,0,1,2,0,.000,3,0,1,0,.15,.05,.00,.00,0,,1614:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Reyes, Jordyn",0,,28,18,12,0,0,1,1,0,0,0,0,0,.06,.06,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,1083:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Parks, Alesia",0,,33,4,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.25,.00,.00,.00,0,,33:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Morris, Arianna",0,,34,1,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,07:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Murray, McKenzie",0,,35,20,18,0,0,13,27,5,3,1,0,0,1.35,.65,.25,.050,.150,12,0,0,0,0,0,0,.000,17,0,0,0,.85,.00,.00,.00,0,,1274:00,0,.00,.00,,,,,,,,,,,,,,,,
mwc,Midwest Conference (MWC),2025-26,wsoc,Illinois Col.,"Gardner, Riley",0,,5,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
