season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating
2026-27,softball,Liberty League (LL),ll,Rochester,Riley Laygo,Riley,Laygo,,581,Riley Laygo,0,0ROCSB,46,46,,,159,68,85,76,24,4,17,18,0,1,13,1,24,2,1,2,0,0,0,0,0,1,0,0.578,168,181,26,.923,.535,1.057,314,4,3,0,0,0,0,11,1,321,.991,0,.000,,7,6,33,22,"25,46",0.54,25,46,"47,89",0.53,47,89,"38,72",0.53,38,72,"2,6",0.33,2,6,0,0,0,0,"15,24","10,14","62,95",292,0,0,0,0,0,0,0,10,18,0,,Rochester,ROCSB,1061-3486,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.598068487729247,1,99
2026-27,softball,Liberty League (LL),ll,Rochester,Maddie White,Maddie,White,,581,Maddie White,0,0ROCSB,30,13,,,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1,1,0,.000,1.000,1.000,4,14,3,0,0,14,1,0,1,21,.857,15,.933,,0,0,0,0,0,0,0,0,"1,1",1.00,1,1,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,"1,1","1,1",33,0,0,0,33,0,0,0,0,0,0,,Rochester,ROCSB,1061-3239,True,107,1,13,14,4,4,4,0,2,0,104.0,70,44,29,106,18,1,11,2.96,418,466,4,8,0,2,9,0,0,28,.256,124,75,0,"4,14","9,27","2,11",0,"3,21",15.405500264389108,2,99
2026-27,softball,Liberty League (LL),ll,Ithaca,Gabbi Wickeri,Gabbi,Wickeri,,313,Gabbi Wickeri,0,0ITHACA,1,0,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1,1,0,.000,1.000,1.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,0,0,0,0,0,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,22,0,0,0,0,0,0,,Ithaca,ITHACA,1006-11720,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.902592922310426,3,99
2026-27,softball,Liberty League (LL),ll,Rochester,Jensen Sminchak,Jensen,Sminchak,,581,Jensen Sminchak,0,0ROCSB,46,46,,,139,44,56,45,7,5,4,22,0,0,21,4,20,1,5,2,0,0,0,1,0,2,0,0.479,85,168,21,.952,.403,.612,42,2,0,0,0,0,0,1,0,44,1.000,0,.000,,5,3,28,36,"21,49",0.43,21,49,"35,86",0.41,35,86,"28,63",0.44,28,63,"1,5",0.20,1,5,0,0,0,0,"13,25","10,17","55,99",105,0,0,0,0,0,0,0,15,27,0,,Rochester,ROCSB,1061-3241,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.563588578667938,4,98
2026-27,softball,Liberty League (LL),ll,RIT,Taryn Jones,Taryn,Jones,,580,Taryn Jones,0,0RIT,38,38,,,117,25,45,41,10,1,8,11,0,0,5,2,4,0,2,2,0,0,0,0,0,0,0,0.431,81,132,4,1.000,.385,.692,69,14,9,0,0,0,0,2,0,92,.902,0,.000,,5,8,19,46,"17,44",0.39,17,44,"26,69",0.38,26,69,"20,46",0.43,20,46,0,0,0,0,0,0,0,0,"8,17","16,21","40,78",22,0,0,0,0,0,0,0,7,24,0,,RIT,RIT,1008-11996,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.74846466260699,5,98
2026-27,softball,Liberty League (LL),ll,Rochester,Julianna Lyons,Julianna,Lyons,,581,Julianna Lyons,0,0ROCSB,46,46,,,138,38,44,38,7,1,9,21,0,4,21,7,4,0,2,2,0,0,0,1,0,1,0,0.418,80,167,4,1.000,.319,.580,37,70,15,0,0,1,1,2,1,122,.877,2,.500,,5,4,34,37,"16,48",0.33,16,48,"33,91",0.36,33,91,"22,62",0.35,22,62,"4,6",0.67,4,6,0,0,0,0,"11,30","8,12","54,102",93,0,0,0,0,0,0,0,12,32,0,,Rochester,ROCSB,1061-3487,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.515509923405512,6,98
2026-27,softball,Liberty League (LL),ll,Rochester,Rowan Mulholland,Rowan,Mulholland,,581,Rowan Mulholland,0,0ROCSB,46,46,,,150,32,55,50,10,1,7,16,0,1,16,8,1,0,2,3,0,0,0,0,0,1,0,0.424,88,172,1,1.000,.367,.587,247,18,4,1,0,46,4,1,0,269,.985,50,.920,,2,6,31,50,"24,55",0.44,24,55,"42,106",0.40,42,106,"31,79",0.39,31,79,"1,3",0.33,1,3,0,0,0,0,"8,18","13,20","64,116",35,0,0,0,0,0,0,0,18,36,0,,Rochester,ROCSB,1061-3711,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.347832958285316,7,97
2026-27,softball,Liberty League (LL),ll,Skidmore,Sam Waters,Sam,Waters,,642,Sam Waters,0,0SKIDMORE,37,36,,,132,39,52,21,7,5,3,9,0,4,36,3,36,3,1,3,0,0,0,0,0,0,0,0.439,78,149,39,.923,.394,.591,71,54,6,0,0,0,0,7,0,131,.954,0,.000,,3,0,15,30,"13,31",0.42,13,31,"26,57",0.46,26,57,"20,50",0.40,20,50,"3,9",0.33,3,9,0,0,0,0,"25,66","6,12","34,64",29,0,0,0,0,0,0,0,12,20,0,,Skidmore,SKIDMORE,1063-2938,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.189189353436458,8,97
2026-27,softball,Liberty League (LL),ll,Rochester,Marie Kinchington,Marie,Kinchington,,581,Marie Kinchington,0,0ROCSB,44,39,,,116,21,39,36,2,0,9,20,0,1,17,4,0,0,1,0,0,0,0,1,0,1,0,0.438,68,138,0,.000,.336,.586,7,0,0,0,0,0,0,0,0,7,1.000,0,.000,,3,4,25,31,"16,47",0.34,16,47,"25,73",0.34,25,73,"19,57",0.33,19,57,"3,5",0.60,3,5,0,0,0,0,"13,22","5,14","41,81",60,0,0,0,156,0,0,0,6,33,0,,Rochester,ROCSB,1061-3243,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.446571001687778,9,97
2026-27,softball,Liberty League (LL),ll,Skidmore,Natalie Mayne,Natalie,Mayne,,642,Natalie Mayne,0,0SKIDMORE,37,37,,,121,38,49,33,11,2,3,16,0,3,24,5,11,0,0,2,0,0,0,0,0,1,0,0.479,73,142,11,1.000,.405,.603,30,27,2,0,0,9,2,1,0,59,.966,11,.818,,4,3,17,27,"15,44",0.34,15,44,"31,81",0.38,31,81,"23,65",0.35,23,65,"3,7",0.43,3,7,0,0,0,0,"12,21","12,20","49,89",51,0,0,0,0,0,0,0,13,31,0,,Skidmore,SKIDMORE,1063-2811,True,103,1,9,7,4,0,8,0,0,0,76.0,52,43,17,27,13,3,2,3.96,325,352,13,0,0,5,5,0,0,5,.317,63,130,0,"2,4","3,11","6,11",0,"2,6",8.362965221780902,10,96
