season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating
2025-26,softball,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,Peyton Bennett,Peyton,Bennett,,804,Peyton Bennett,0,0UWS,43,43,,,145,54,61,35,14,6,4,10,0,2,15,3,28,3,0,0,0,0,0,0,0,0,0,0.465,99,157,31,.903,.421,.683,42,0,7,0,0,0,0,0,0,49,.857,0,.000,,4,11,28,37,"19,46",0.41,19,46,"26,72",0.36,26,72,"20,53",0.38,20,53,"1,3",0.33,1,3,0,0,0,0,"25,49","6,14","39,74",348,0,0,0,0,0,0,0,6,26,0,,UW-Superior,UWS,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.674678976632283,1,99
2025-26,softball,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,Ellie Macal,Ellie,Macal,,804,Ellie Macal,0,0UWS,43,43,,,119,35,55,39,10,4,6,19,0,1,19,11,2,0,1,3,0,0,0,0,0,0,0,0.528,91,143,2,1.000,.462,.765,147,16,5,5,1,26,7,1,0,168,.970,33,.788,,3,1,15,31,"27,53",0.51,27,53,"42,82",0.51,42,82,"23,46",0.50,23,46,"1,2",0.50,1,2,0,0,0,0,"10,18","6,12","62,95",169,0,0,0,0,0,0,0,11,20,0,,UW-Superior,UWS,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.14647744766475,2,99
2025-26,softball,Upper Midwest Athletic Conference (UMAC),umac,Bethany Lutheran,Kaija Mork,Kaija,Mork,,30038,Kaija Mork,0,0BLCSB,45,45,,,149,35,60,30,10,4,8,6,0,2,12,3,2,2,1,2,0,0,0,0,0,0,0,0.428,102,160,4,.500,.403,.685,68,33,6,0,0,12,2,2,0,107,.944,14,.857,,5,4,33,43,"13,43",0.30,13,43,"24,69",0.35,24,69,"11,45",0.24,11,45,"4,4",1.00,4,4,0,0,0,0,"20,41","8,9","39,75",50,0,0,0,0,0,0,0,10,25,0,,Bethany Lutheran,BLCSB,0,True,57,1,12,5,3,0,2,2,0,0,45.2,22,20,17,16,11,1,2,3.07,185,207,3,1,0,1,3,0,0,3,.308,45,67,0,0,0,"2,9",0,0,10.05692318842703,3,99
2025-26,softball,Upper Midwest Athletic Conference (UMAC),umac,Bethany Lutheran,Emily Meyer,Emily,Meyer,,30038,Emily Meyer,0,0BLCSB,40,34,,,70,19,20,16,5,0,4,4,0,5,11,2,1,0,0,1,0,0,0,0,0,0,0,0.363,37,80,1,1.000,.286,.529,14,44,1,0,0,52,7,0,0,59,.983,59,.881,,2,3,14,24,"4,15",0.27,4,15,"10,32",0.31,10,32,"7,20",0.35,7,20,"0,3",0,0,3,0,0,0,0,"7,21","4,7","17,36",0,0,0,0,0,0,0,0,3,6,0,,Bethany Lutheran,BLCSB,0,True,186,1,34,23,13,1,27,7,1,0,224.1,101,71,67,237,37,6,12,2.22,832,937,10,10,0,8,20,0,0,46,.224,240,180,0,"7,20","6,30","4,18",0,"3,22",9.831116380715955,4,98
2025-26,softball,Upper Midwest Athletic Conference (UMAC),umac,Bethany Lutheran,Emily Doyle,Emily,Doyle,,30038,Emily Doyle,0,0BLCSB,46,46,,,137,27,52,35,14,3,7,16,1,3,9,5,0,2,0,2,0,0,0,1,0,1,0,0.449,93,158,2,.000,.380,.679,34,81,3,0,0,0,0,4,0,118,.975,0,.000,,4,2,26,50,"18,56",0.32,18,56,"29,64",0.45,29,64,"21,40",0.53,21,40,"1,4",0.25,1,4,0,0,0,0,"8,27","6,10","37,67",2,0,0,0,0,0,0,0,5,15,0,,Bethany Lutheran,BLCSB,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.332054799828226,5,98
2025-26,softball,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,Lily Hanson,Lily,Hanson,,804,Lily Hanson,0,0UWS,43,43,,,128,41,54,37,11,4,3,8,0,0,13,4,15,1,6,2,0,0,0,0,0,2,0,0.449,82,144,16,.938,.422,.641,55,73,11,0,0,0,0,8,0,139,.921,0,.000,,5,1,28,36,"15,46",0.33,15,46,"32,69",0.46,32,69,"26,54",0.48,26,54,"1,4",0.25,1,4,0,0,0,0,"12,18","12,15","47,78",97,0,0,0,0,0,0,0,16,29,0,,UW-Superior,UWS,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.14728129529149,6,98
2025-26,softball,Upper Midwest Athletic Conference (UMAC),umac,Crown,Maria Lilienthal,Maria,Lilienthal,,30035,Maria Lilienthal,0,0CROWN,32,30,,,94,29,42,32,13,2,4,11,0,5,5,2,3,0,0,1,0,0,0,1,0,1,0,0.523,71,111,3,1.000,.447,.755,51,12,3,3,0,5,1,2,0,66,.955,6,.833,,4,2,14,30,"14,31",0.45,14,31,"30,63",0.48,30,63,"20,41",0.49,20,41,"2,5",0.40,2,5,0,0,0,0,"6,10","9,18","46,73",101,0,0,0,"1,1",1.00,1,1,6,6,0,,Crown,CROWN,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.98888119385342,7,97
2025-26,softball,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,Allison Terry,Allison,Terry,,30031,Allison Terry,0,0UNW,30,22,,,66,28,35,14,4,0,2,3,0,0,4,0,21,2,1,0,0,0,0,0,0,0,0,0.551,45,70,23,.913,.530,.682,10,0,0,0,0,0,0,0,0,10,1.000,0,.000,,3,1,19,7,"9,17",0.53,9,17,"19,34",0.56,19,34,"15,24",0.63,15,24,"0,1",0,0,1,0,0,0,0,"12,19","4,7","25,36",55,0,0,0,"1,1",1.00,1,1,4,8,0,,Northwestern,UNW,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.45260087810086,8,97
2025-26,softball,Upper Midwest Athletic Conference (UMAC),umac,Crown,Emmy Romportl,Emmy,Romportl,,30035,Emmy Romportl,0,0CROWN,37,37,,,129,41,54,37,6,5,1,10,0,1,2,0,6,0,1,0,0,0,0,0,0,0,0,0.464,73,141,6,1.000,.419,.566,22,40,0,0,0,27,11,2,0,62,1.000,38,.711,,6,4,37,34,"15,37",0.41,15,37,"26,55",0.47,26,55,"20,38",0.53,20,38,"3,6",0.50,3,6,0,0,0,0,"25,57","9,8","41,61",50,0,0,0,0,0,0,0,9,22,0,,Crown,CROWN,0,True,181,1,21,10,12,0,19,1,0,0,135.0,119,93,53,84,40,8,5,4.82,577,645,9,6,0,3,5,1,1,37,.314,135,164,1,"2,7","6,15","6,11",0,"5,12",8.174021052627095,9,97
2025-26,softball,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,Emma Pillion,Emma,Pillion,,804,Emma Pillion,0,0UWS,11,0,,,4,6,3,4,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.857,4,7,1,1.000,.750,1.000,1,2,0,0,0,1,2,0,0,3,1.000,3,.333,,0,0,0,1,0,0,0,0,"2,2",1.00,2,2,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,"1,2","3,3","4,4",22,0,0,0,22,0,0,0,0,0,0,,UW-Superior,UWS,0,True,20,1,0,0,0,0,0,0,1,0,10.1,11,10,5,7,1,1,0,6.77,50,55,5,0,0,0,0,0,0,4,.400,13,9,0,"0,1","1,3","1,1",0,"1,2",8.079811927359422,10,96
