conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,z_per_set_stats_points,z_per_set_stats_kills,z_per_set_stats_assists,z_per_set_stats_blocks,z_per_set_stats_aces,z_per_set_stats_digs,z_attack_stats_errors,z_serve_stats_errors,composite_score,rank,rating
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Calvin,"Baker, Aerin",0,,5,101,42,0.229,936.0,138.0,352.0,9.0,4.0,71.0,0.0,27.0,15.0,206.0,0.0,0.0,605.0,35.0,155.0,45.0,6.0,41.0,4.0,403.5,1.0,3.49,0.09,1.53,0.45,0.27,4.0,2.982597271736732,3.0815130001926208,-0.33021332397450026,0.9971259269524847,1.0362340603060798,0.5324770692639836,2.8271303576781284,0.42732156612122485,5.68769730427305,1,99
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Albion,"Herrick, Kayda",0,,1,107,45,0.169,1032.0,179.0,353.0,15.0,3.0,105.0,0.0,59.0,67.0,465.0,0.0,0.0,445.0,45.0,296.0,29.0,2.0,28.0,1.0,427.0,0.0,3.3,0.14,2.77,0.27,0.55,3.99,2.97299148342196,2.872836203336399,-0.2996918459662938,0.3374941446843027,2.8437262805967207,1.6673357109102542,3.87101379136441,4.3099155390528665,5.609322538641537,2,95
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Albion,"Frank, Carly",0,,27,107,43,0.291,1068.0,118.0,429.0,2.0,2.0,56.0,0.0,6.0,13.0,88.0,0.0,0.0,59.0,5.0,77.0,34.0,3.0,34.0,0.0,452.0,1.0,4.01,0.02,0.72,0.32,0.06,4.22,3.1939246146617175,3.652628444220173,-0.37294339318598924,0.5207251953143532,-0.31938510491190075,-0.2088418821339835,2.3179189266116498,0.2779910287007771,5.481276531092776,3,93
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Saint Mary's,"Carens, Caroline",0,,10,104,55,0.313,675.0,104.0,315.0,9.0,6.0,66.0,0.0,8.0,11.0,224.0,0.0,0.0,12.0,2.0,58.0,100.0,6.0,68.0,32.0,389.0,0.0,3.03,0.09,0.56,0.96,0.08,3.74,2.732846775552658,2.5762954920144,-0.33021332397450026,2.8660826433790003,-0.19027851774828353,-0.35527525524963127,1.9614709248651143,0.12866049128032933,5.4587060414562005,4,92
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Hope,"Lee, Lauren",0,,11,109,42,0.219,338.0,26.0,100.0,1123.0,24.0,2878.0,0.0,19.0,28.0,363.0,0.0,0.0,11.0,1.0,263.0,49.0,2.0,44.0,5.0,146.0,0.0,0.92,10.3,2.41,0.45,0.17,1.34,0.4274575800073579,0.25888474797952254,5.902272485301257,0.9971259269524847,0.39070112448799393,1.3378606214000466,-0.02445365629415298,1.3979700593541353,5.030331163516599,5,91
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Calvin,"Ekblaw, Emma",0,,18,110,48,0.327,535.0,63.0,238.0,13.0,2.0,53.0,0.0,34.0,61.0,402.0,0.0,0.0,1.0,1.0,72.0,127.0,17.0,108.0,19.0,345.0,0.0,2.16,0.12,0.65,1.15,0.31,3.14,2.156499476666333,1.6207754221990718,-0.3119004371695764,3.5623606357731923,1.2944472346333142,-0.27290648287207936,0.9175874911788328,3.8619239267915235,4.927002252230826,6,90
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Calvin,"Bradley, Sarah",0,,8,111,48,0.248,779.0,104.0,297.0,19.0,0.0,111.0,0.0,37.0,25.0,315.0,0.0,0.0,601.0,35.0,196.0,61.0,7.0,54.0,7.0,368.0,0.0,2.68,0.17,1.77,0.55,0.33,3.32,2.32940366633223,2.1918908662266245,-0.2813789591613699,1.363588028212586,1.4235538217969315,0.7521271289374553,1.9614709248651143,1.1739742532234638,4.843644698580768,7,89
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Hope,"Wyma, Olivia",0,,16,108,42,0.38,603.0,63.0,292.0,5.0,1.0,40.0,0.0,0.0,4.0,14.0,0.0,0.0,4.0,1.0,18.0,106.0,5.0,70.0,36.0,363.0,0.0,2.7,0.05,0.17,0.98,0.0,3.36,2.3678268195913184,2.213856844843069,-0.35463050638106536,2.9393750636310205,-0.7067048664027523,-0.7122066022190228,0.9175874911788328,-0.39399638969123785,4.790970067070145,8,88
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Kalamazoo,"Miller, Brittany",0,,19,97,48,0.189,739.0,94.0,234.0,14.0,6.0,145.0,0.0,50.0,37.0,316.0,0.0,0.0,530.0,22.0,278.0,35.0,5.0,31.0,4.0,303.5,1.0,2.41,0.14,2.87,0.36,0.52,3.13,2.1468936883515606,1.895350154904626,-0.2996918459662938,0.6673100358183937,2.650066399851295,1.7588565691075342,1.706865209331875,2.0699574777461502,4.768385635181095,9,87
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Albion,"Edmunds, Molly",0,,7,107,46,0.208,212.0,19.0,63.0,1090.0,27.0,2950.0,0.0,22.0,24.0,357.0,0.0,0.0,4.0,0.0,319.0,46.0,2.0,44.0,2.0,109.0,0.0,0.59,10.19,2.98,0.43,0.21,1.02,0.12007235393465115,-0.10355389919180918,5.835125233683202,0.9238335067004645,0.6489142988152282,1.859529513124542,-0.20267765716742056,1.0993089845132398,4.655273858930744,10,87
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Hope,"Burbridge, Kamryn",0,,6,106,38,0.347,616.0,73.0,287.0,10.0,1.0,45.0,0.0,18.0,54.0,199.0,0.0,0.0,10.0,5.0,38.0,90.0,11.0,73.0,17.0,358.5,0.0,2.71,0.09,0.36,0.85,0.17,3.38,2.387038396220863,2.224839834151291,-0.33021332397450026,2.462974331992889,0.39070112448799393,-0.5383169716441911,1.1721932067120722,3.3392670458199563,4.653605296113379,11,86
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Trine,"Baker, Elli",0,,20,83,52,0.178,692.0,107.0,230.0,14.0,3.0,90.0,0.0,28.0,41.0,212.0,0.0,0.0,503.0,43.0,171.0,24.0,4.0,19.0,5.0,272.5,0.0,2.77,0.17,2.06,0.29,0.34,3.28,2.2909805130731415,2.2907377700006237,-0.2813789591613699,0.4107865649363228,1.4881071153787402,1.017537617709567,2.037852639525086,2.368618552587046,4.365331503460146,12,85
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Hope,"Fox, Brooke",0,,21,107,42,0.179,933.0,103.0,270.0,34.0,4.0,162.0,0.0,37.0,26.0,395.0,0.0,0.0,673.0,46.0,287.0,33.0,0.0,30.0,3.0,325.0,0.0,2.52,0.32,2.68,0.31,0.35,3.04,2.060441593518612,2.01616303729507,-0.18981452513675057,0.48407898518834314,1.5526604089605485,1.5849669385327023,1.9360103533117905,1.2486395219336877,4.306762676228457,13,85
miaa,Michigan Intercollegiate Athletic Association (MIAA),2025-26,wvball,Albion,"Jones, Margaret",0,,5,107,46,0.272,555.0,65.0,216.0,5.0,1.0,71.0,0.0,39.0,25.0,332.0,0.0,0.0,10.0,2.0,89.0,74.0,4.0,64.0,10.0,297.0,1.0,2.02,0.05,0.83,0.69,0.36,2.78,1.8106910973345376,1.4670135718839612,-0.35463050638106536,1.8766349699767273,1.617213702542357,-0.10816893811697564,0.9685086342854806,1.1739742532234638,4.018585230309688,14,84
