conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Dixon, Miles",0,,00,1,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,14:00,0,.00,.00,0,0,0,0,0,0.0,0.00,0,0,14:35,0,1,.00,0.000,.000,.00
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Kopsidas, Matthew",0,,0,5,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.20,.00,.00,0,,86:00,0,.00,.00,2,0,0,0,0,1.000,0.00,1,0,87:32,0,5,.00,1.000,.000,.20
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Viscuso, Thomas",0,,1,23,23,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,1925:00,0,.00,.00,129,2,2,19,8,.778,0.56,42,12,1923:51,23,23,.52,0.778,.348,1.83
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Kapitanov, Stefan",0,,77,3,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,48:00,0,.00,.00,2,0,0,0,0,1.000,0.00,1,0,44:02,0,2,.00,1.000,.000,.33
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Torres, Isaac",0,,2,23,23,0,0,4,9,2,2,0,0,0,.39,.17,.09,.000,.087,4,0,0,0,0,0,0,.000,11,0,3,0,.48,.13,.00,.00,0,,1566:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Shaver, Audie",0,,3,7,1,0,0,0,4,1,1,0,0,0,.57,.00,.14,.000,.143,0,0,0,0,0,0,0,.000,1,0,0,0,.14,.00,.00,.00,0,,114:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Casey, William",0,,4,22,22,0,0,18,28,13,3,5,0,0,1.27,.82,.59,.227,.136,13,0,0,0,2,2,2,.091,9,0,1,0,.41,.05,.00,.00,0,,1776:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Velasquez, Benjamin",0,,5,23,23,0,0,10,14,6,2,2,2,2,.61,.43,.26,.087,.087,8,1,0,0,0,2,1,.043,9,0,3,0,.39,.13,.00,.00,0,,1886:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Massanet, Cristobal",0,,6,19,0,0,0,6,10,5,1,2,0,0,.53,.32,.26,.105,.053,4,1,0,0,0,2,0,.000,9,0,2,0,.47,.11,.00,.00,0,,503:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Paredes, Agustin",0,,7,12,0,0,0,1,4,2,0,1,0,0,.33,.08,.17,.083,.000,0,0,0,0,0,0,0,.000,2,0,0,0,.17,.00,.00,.00,0,,297:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Cass, Ayden",0,,8,2,2,0,0,3,6,2,0,1,1,1,3.00,1.50,1.00,.500,.000,2,0,0,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,131:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Wilson, Kohlby",0,,9,23,0,0,0,9,25,12,4,4,0,0,1.09,.39,.52,.174,.174,5,0,0,0,1,1,1,.043,7,0,0,0,.30,.00,.00,.00,0,,696:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Napior, Keaton",0,,10,23,23,0,0,6,25,12,2,5,0,0,1.09,.26,.52,.217,.087,1,2,0,0,2,1,3,.130,27,0,2,0,1.17,.09,.00,.00,0,,1642:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"DeLorenzo, Sean",0,,11,21,0,0,0,16,31,20,2,9,0,0,1.48,.76,.95,.429,.095,7,0,1,0,2,3,2,.095,5,0,0,0,.24,.00,.00,.00,0,,594:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Lopez Coreas, Saul",0,,12,22,10,0,0,16,27,10,4,3,0,0,1.23,.73,.45,.136,.182,13,0,0,0,0,1,1,.045,14,0,0,0,.64,.00,.00,.00,0,,938:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Shepherd, Jacson",0,,13,7,0,0,0,1,1,1,1,0,0,0,.14,.14,.14,.000,.143,1,0,0,0,0,0,0,.000,1,0,0,0,.14,.00,.00,.00,0,,137:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Rihl Silva, Bruno",0,,14,21,1,0,0,11,21,8,4,2,0,0,1.00,.52,.38,.095,.190,9,0,0,0,1,0,1,.048,12,0,1,0,.57,.05,.00,.00,0,,598:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Wiley, Chris",0,,16,21,20,0,0,14,24,15,1,7,1,1,1.14,.67,.71,.333,.048,7,0,0,0,1,1,2,.095,21,0,7,0,1.00,.33,.00,.00,0,,989:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Bovo, Chris",0,,17,20,4,0,0,12,29,12,0,6,0,0,1.45,.60,.60,.300,.000,6,0,1,0,0,4,0,.000,9,0,2,0,.45,.10,.00,.00,0,,514:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Pask, Evan",0,,18,23,23,0,0,12,26,14,6,4,0,0,1.13,.52,.61,.174,.261,8,1,0,0,1,1,1,.043,15,0,1,0,.65,.04,.00,.00,0,,1281:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Fitzgerald, Nicholas",0,,19,4,0,0,0,2,4,4,0,2,0,0,1.00,.50,1.00,.500,.000,0,0,0,0,0,1,0,.000,3,0,0,0,.75,.00,.00,.00,0,,41:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Rodriguez, Felipe",0,,20,21,2,0,0,7,20,2,2,0,0,0,.95,.33,.10,.000,.095,7,0,0,0,0,0,0,.000,10,0,0,0,.48,.00,.00,.00,0,,681:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Lopez, Grayson",0,,23,1,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,07:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Daniel, Fischer",0,,24,20,5,0,0,6,10,4,2,1,0,0,.50,.30,.20,.050,.100,5,0,0,0,0,1,0,.000,20,0,4,0,1.00,.20,.00,.00,0,,604:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Andres Romero, Carlos",0,,27,11,17,0,0,3,4,12,4,4,0,0,.36,.27,1.09,.364,.364,-1,0,1,0,2,2,1,.091,20,0,2,0,1.82,.18,.00,.00,0,,644:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Amato, Luca",0,,29,4,0,0,0,0,1,0,0,0,0,0,.25,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,60:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Viscuso, Matthew",0,,30,23,21,0,0,11,26,7,3,2,0,0,1.13,.48,.30,.087,.130,9,0,0,0,0,1,1,.043,24,0,4,0,1.04,.17,.00,.00,0,,1613:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Cruz, Izaack",0,,31,21,10,0,0,15,28,10,0,5,0,0,1.33,.71,.48,.238,.000,10,0,0,0,2,2,3,.143,19,0,3,0,.90,.14,.00,.00,0,,805:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Rouse, Reid",0,,32,23,23,0,0,6,11,1,1,0,0,0,.48,.26,.04,.000,.043,6,0,0,0,0,0,0,.000,6,0,0,0,.26,.00,.00,.00,0,,1858:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Taishoff, Maks",0,,33,4,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,1,0,.25,.25,.00,.00,0,,51:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,"Vasquez, Erik",0,,34,20,0,0,0,1,3,0,0,0,0,0,.15,.05,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.05,.00,.00,.00,0,,574:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Lynchburg,Carlo Andres Romero,0,,27,1,0,0,0,1,2,0,0,0,0,0,2.00,1.00,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,34:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Hampden-Sydney College,"Larson, Stig",0,,0,20,20,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,4,0,.05,.20,.00,.00,0,,1800:00,0,.00,.00,169,2,4,14,8,.727,0.90,48,18,1800:00,20,20,.90,0.727,.400,2.40
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Hampden-Sydney College,"Beb, Daniel",0,,1,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Hampden-Sydney College,"Houser, Henry",0,,77,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Hampden-Sydney College,"Word, Thomas",0,,99,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Hampden-Sydney College,"Jimenez, Mauricio",0,,2,20,20,0,0,1,3,0,0,0,0,0,.15,.05,.00,.000,.000,1,0,0,0,0,0,0,.000,6,0,4,0,.30,.20,.00,.00,0,,1670:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Hampden-Sydney College,"Trujillo, Jason",0,,3,4,0,0,0,0,1,0,0,0,0,0,.25,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,50:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Hampden-Sydney College,"Aguirre, Uriel",0,,4,4,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,74:00,0,.00,.00,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,msoc,Hampden-Sydney College,"Ovalle-Mares, Victor",0,,5,20,20,0,0,9,23,10,4,3,0,0,1.15,.45,.50,.150,.200,6,1,0,0,2,1,1,.050,5,0,2,0,.25,.10,.00,.00,0,,1087:00,0,.00,.00,,,,,,,,,,,,,,,,
