conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,z_shot_stats_points,z_shot_stats_goals,z_shot_stats_assists,z_misc_stats_ground_balls,z_misc_stats_caused_turnovers,z_misc_stats_turnovers,z_penalty_stats_minutes,composite_score,rank,rating
ncac,North Coast Athletic Conference (NCAC),2025-26,wlax,Ohio Wesleyan,Brie Colangelo,,,,17,15,0.0,8.0,0.0,0.0,0.0,2.0,32.0,0.0,5.0,1.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,4.0,36.0,11.0,907:00,87.0,0.0,1.0,62.0,80.0,13.0,78.0,41.0,37.0,0.775,,,,,,,,,,,,,,,3.362923542572213,1.9639182675071165,5.424124121895514,1.046417260898419,0.5615956664296752,2.464972455837389,0.0,8.22735993776824,1,99
ncac,North Coast Athletic Conference (NCAC),2025-26,wlax,Denison,Anna DeVuono,,,,21,20,0.0,21.0,0.0,0.0,0.0,4.0,53.0,0.0,8.0,3.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,35.0,11.0,1200:00,22.0,0.0,1.0,113.0,149.0,33.0,89.0,9.0,80.0,0.758,,,,,,,,,,,,,,,3.931588831558499,5.001386654826089,0.7642971802276556,-0.46056954993436805,0.5615956664296752,2.365813336591203,0.0,7.55168868189084,2,95
ncac,North Coast Athletic Conference (NCAC),2025-26,wlax,Ohio Wesleyan,Caroline Fleming,,,,17,17,0.0,2.0,0.0,0.0,0.0,4.0,31.0,0.0,4.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,32.0,12.0,1027:00,87.0,0.0,1.0,89.0,122.0,9.0,72.0,18.0,54.0,0.73,,,,,,,,,,,,,,,3.052742475852421,3.1647778624936866,2.074873507571741,0.3288044938351871,0.6864730947689371,2.0683359788526454,0.0,6.514225106187768,3,93
ncac,North Coast Athletic Conference (NCAC),2025-26,wlax,DePauw,Bridget Driscoll,,,,16,16,0.0,5.0,0.0,0.0,0.0,1.0,15.0,1.0,0.0,3.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,129.0,34.0,36.0,961:00,5.0,0.0,1.0,61.0,78.0,12.0,59.0,20.0,39.0,0.782,,,,,,,,,,,,,,,2.380683497959537,2.105195866917301,2.366112691425982,1.9075525813742975,3.683531374911224,2.266654217345017,0.0,6.491782575439214,4,91
ncac,North Coast Athletic Conference (NCAC),2025-26,wlax,Denison,Bridget Sheehy,,,,21,21,0.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,58.0,21.0,19.0,1210:00,37.0,0.0,1.0,38.0,59.0,14.0,55.0,35.0,20.0,0.644,,,,,,,,,,,,,,,2.1738961201463423,0.763058672520546,4.5504065703327905,1.1899398143110655,1.5606150931437708,0.9775856671446008,0.0,6.403759862774343,5,90
ncac,North Coast Athletic Conference (NCAC),2025-26,wlax,Wooster,Kenzie Morris,,,,18,17,0.0,5.0,0.0,0.0,1.0,1.0,32.0,1.0,5.0,5.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,52.0,28.0,22.0,1014:00,131.0,0.0,1.0,80.0,102.0,16.0,61.0,20.0,41.0,0.784,,,,,,,,,,,,,,,2.4840771868661347,2.246473466327486,2.366112691425982,1.4052236444300352,1.9352473781615567,1.671699501867902,0.0,6.2709963499566275,6,89
ncac,North Coast Athletic Conference (NCAC),2025-26,wlax,DePauw,Rosalie Tasker,,,,15,14,0.0,3.0,0.0,0.0,0.0,4.0,23.0,1.0,2.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,32.0,12.0,841:00,5.0,0.0,1.0,52.0,70.0,5.0,64.0,26.0,38.0,0.743,,,,,,,,,,,,,,,2.639167720226031,2.034557067212209,3.2398302429887056,-0.10176316640275207,0.6864730947689371,2.0683359788526454,0.0,5.882773131056689,7,88
ncac,North Coast Athletic Conference (NCAC),2025-26,wlax,Wooster,Kaitlyn McBride,,,,21,21,0.0,8.0,0.0,0.0,0.0,1.0,33.0,0.0,6.0,4.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,18.0,34.0,25.0,1262:00,129.0,0.0,1.0,85.0,109.0,19.0,58.0,16.0,42.0,0.78,,,,,,,,,,,,,,,2.3289866535062385,2.317112266032578,1.7836343237174999,1.046417260898419,2.3098796631793426,2.266654217345017,0.0,5.531447883219873,8,87
ncac,North Coast Athletic Conference (NCAC),2025-26,wlax,Denison,Mary Martinson,,,,21,21,0.0,12.0,0.0,0.0,0.0,0.0,23.0,1.0,4.0,2.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,94.0,20.0,14.0,1210:00,44.0,0.0,1.0,74.0,93.0,18.0,60.0,7.0,53.0,0.796,,,,,,,,,,,,,,,2.432380342412836,3.0941390627885945,0.47305799637341434,1.1181785376047424,0.9362279514474611,0.878426547898415,0.0,5.503783517661397,9,87
ncac,North Coast Athletic Conference (NCAC),2025-26,wlax,Kenyon,Blythe Karras,,,,16,16,0.0,6.0,0.0,0.0,0.0,0.0,26.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,29.0,5.0,859:00,151.0,0.0,1.0,44.0,56.0,13.0,59.0,32.0,27.0,0.786,,,,,,,,,,,,,,,2.380683497959537,1.2575302704561928,4.113547794551429,-0.03000188969642887,-0.1876689036058965,1.7708586211140878,0.0,5.4925464840741585,10,86
