conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,z_per_set_stats_points,z_per_set_stats_kills,z_per_set_stats_assists,z_per_set_stats_blocks,z_per_set_stats_aces,z_per_set_stats_digs,z_attack_stats_errors,z_serve_stats_errors,composite_score,rank,rating
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,John Carroll,"Glowe, Natalie",0,,25,109,56,0.218,1031.0,116.0,341.0,63.0,11.0,286.0,0.0,45.0,49.0,396.0,0.0,0.0,721.0,53.0,332.0,41.0,2.0,34.0,7.0,410.0,0.0,3.13,0.58,3.05,0.38,0.41,3.76,2.6512659571847306,2.5652116423900586,-0.07706136344098385,0.6450051667506006,1.9720270104758764,1.7142721937539496,1.9963608506075403,2.6359056104182357,5.534217157872994,1,99
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Oberlin,"Geiger, Mara",0,,17,83,50,0.151,703.0,141.0,247.0,12.0,4.0,81.0,0.0,52.0,44.0,297.0,0.0,0.0,272.0,29.0,152.0,20.0,4.0,15.0,5.0,311.5,1.0,2.98,0.14,1.83,0.24,0.63,3.75,2.6414021430768235,2.3981214572453036,-0.3422271044437637,0.12584299618353703,3.495500527857558,0.6472954580588939,2.5794741704940836,2.2884622842042255,5.232767557437084,2,94
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Wittenberg,"Worcester, Kaili",0,,23,101,36,0.196,920.0,117.0,297.0,26.0,12.0,150.0,0.0,36.0,51.0,352.0,0.0,0.0,463.0,39.0,244.0,33.0,1.0,30.0,3.0,351.0,0.0,2.94,0.26,2.42,0.33,0.36,3.48,2.3750791621633267,2.3535640745400355,-0.2699091750793692,0.4595901058337923,1.625783029252767,1.1632924040097814,2.019685383403002,2.7748829409038396,4.585490911597197,3,92
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Wittenberg,"Colahan, Kait",0,,16,75,10,0.337,478.0,65.0,226.0,1.0,5.0,44.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,52.0,49.0,0.0,40.0,9.0,255.0,0.0,3.01,0.01,0.69,0.65,0.0,3.4,2.2961686493000686,2.4315394942742543,-0.42057152792185776,1.646246495701366,-0.8671736355536195,-0.3497155900496013,0.8068096780389918,-0.699550321236262,4.28647532059902,4,91
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Kenyon,"Rumpca-Veronese, Mariyah",0,,18,126,83,0.151,1234.0,178.0,364.0,31.0,8.0,93.0,0.0,55.0,51.0,200.0,0.0,0.0,369.0,65.0,293.0,23.0,2.0,12.0,11.0,436.0,1.0,2.89,0.25,2.33,0.18,0.44,3.46,2.355351533947512,2.297867346158451,-0.2759356691930687,-0.09665507691663307,2.179773399209742,1.0845810054749003,3.4424818839261673,2.7748829409038396,4.15682641107712,5,89
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Wittenberg,"Sulfridge, Mary",0,,3,106,42,0.183,263.0,18.0,66.0,994.0,39.0,2748.0,0.0,25.0,32.0,343.0,0.0,0.0,7.0,1.0,234.0,50.0,6.0,44.0,6.0,119.0,2.0,0.62,9.38,2.21,0.47,0.24,1.12,0.04721903269720784,-0.23076412236550892,5.2262534566146135,0.9787522764008557,0.794797474317305,0.9796324740950587,-0.28944336334770976,1.454598301290601,3.9629918977651646,6,88
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Ohio Wesleyan,"Dieball, Natalie",0,,9,105,46,0.131,1011.0,150.0,282.0,23.0,9.0,143.0,0.0,38.0,51.0,365.0,0.0,0.0,641.0,52.0,238.0,29.0,2.0,28.0,1.0,335.0,0.0,2.69,0.22,2.27,0.28,0.36,3.19,2.0890285530340154,2.0750804326321104,-0.29401515153416735,0.2741750449169839,1.625783029252767,1.0321067397849795,2.7893949656532393,2.7748829409038396,3.782743940104015,7,87
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,DePauw,"Proeh, Jen",0,,12,100,52,0.326,427.0,43.0,182.0,7.0,1.0,39.0,0.0,14.0,20.0,231.0,0.0,0.0,5.0,0.0,53.0,114.0,7.0,86.0,28.0,267.0,4.0,1.82,0.07,0.53,1.14,0.14,2.67,1.5761102194228367,1.1059573587925313,-0.38441256323966044,3.4633140926860886,0.10230951187108654,-0.48964696522272333,0.2936699565388336,0.6207343183769766,3.7595902551533986,8,86
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,John Carroll,"Sheehan, Mary Kate",0,,15,99,43,0.245,669.0,79.0,243.0,17.0,7.0,92.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,48.0,87.0,3.0,69.0,18.0,295.5,2.0,2.45,0.17,0.48,0.88,0.0,2.98,1.8818884567679626,1.807736136400503,-0.32414762210266507,2.4991557759186844,-0.8671736355536195,-0.533375519964324,1.1333531371754562,-0.7690389864790641,3.753186617586395,9,86
ncac,North Coast Athletic Conference (NCAC),2025-26,wvball,Oberlin,"Peters, Brylie",0,,7,85,51,0.171,744.0,113.0,240.0,9.0,4.0,93.0,0.0,23.0,37.0,214.0,0.0,0.0,196.0,22.0,192.0,17.0,5.0,15.0,2.0,272.5,3.0,2.82,0.11,2.26,0.2,0.27,3.21,2.10875618124983,2.2198919264242316,-0.3603065867848623,-0.022489052549909634,1.0025438630511707,1.0233610288366592,1.9263872522211551,1.8020416275046112,3.7486174332782847,10,85
