conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Coast Guard,Sophia Rosenberg,0,,13,1,0,.000,0,0,0,3,0,3,0,0,1,4,0,0,0,0,0,0.0,0,0,0,0.0,0,0.00,3.00,0.00,0.00,0.00,0.00
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Springfield,"Keaveney, Emily",0,,4,97,50,.189,689,93,223,25,5,115,0,49,38,314,0,0,332,38,253,13,1,12,1,279,0,2.30,0.26,2.61,0.13,0.51,2.88
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Springfield,"Boardman, Aurissa",0,,19,41,4,.055,109,25,31,5,0,14,0,7,6,49,0,0,11,4,12,11,1,11,0,43.5,0,0.76,0.12,0.29,0.27,0.17,1.06
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Springfield,"Nealy, Olivia",0,,6,99,0,.033,30,3,4,62,3,270,0,4,2,48,0,0,515,30,352,1,1,0,1,9,1,0.04,0.63,3.56,0.01,0.04,0.09
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Springfield,"Colosimo, Tori",0,,10,99,50,.273,194,18,71,875,24,2303,0,54,35,398,0,0,5,1,229,40,10,32,8,149,3,0.72,8.84,2.31,0.40,0.55,1.51
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Springfield,"Saelua, Jodi",0,,16,98,50,.352,488,48,220,8,1,42,0,0,2,4,0,0,3,0,17,98,10,78,20,279,0,2.24,0.08,0.17,1.00,0.00,2.85
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Springfield,"James, Ahunna",0,,15,96,49,.209,612,77,205,12,3,67,0,26,26,325,0,0,498,48,217,69,7,59,10,270.5,0,2.14,0.13,2.26,0.72,0.27,2.82
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Springfield,"Bonato, Alexa",0,,8,80,28,.085,448,105,143,7,5,37,0,16,30,136,0,0,136,13,83,25,4,23,2,172.5,0,1.79,0.09,1.04,0.31,0.20,2.16
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Springfield,"Dudley, Eva",0,,3,7,0,.071,14,3,4,0,0,2,0,0,0,5,0,0,9,2,1,1,0,1,0,4.5,0,0.57,0.00,0.14,0.14,0.00,0.64
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Springfield,"Gude, Vanessa",0,,2,48,6,-.167,6,1,0,2,2,18,0,7,10,66,0,0,68,15,75,0,0,0,0,7,0,0.00,0.04,1.56,0.00,0.15,0.15
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Springfield,"Allain, Karenna",0,,13,79,8,.000,9,0,0,2,0,18,0,32,37,220,0,0,24,2,35,0,0,0,0,32,0,0.00,0.03,0.44,0.00,0.41,0.41
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Springfield,"Chandler, Avery",0,,14,42,5,-.010,102,24,23,3,2,16,0,12,17,112,0,0,60,13,46,3,1,3,0,36.5,0,0.55,0.07,1.10,0.07,0.29,0.87
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Springfield,"Hughes, Aubrey",0,,18,98,49,.321,430,57,195,3,7,43,0,42,43,389,0,0,5,0,50,66,8,58,8,274,1,1.99,0.03,0.51,0.67,0.43,2.80
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Springfield,"Carr, Arrington",0,,1,6,0,1.000,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,2.5,0,0.33,0.00,0.00,0.17,0.00,0.42
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Springfield,"McGee, Delaney",0,,17,41,0,.000,5,1,1,21,2,67,0,15,11,84,0,0,0,0,16,0,2,0,0,16,0,0.02,0.51,0.39,0.00,0.37,0.39
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Springfield,"Kilinski, Maia",0,,9,37,1,-.250,4,1,0,2,0,10,0,4,7,58,0,0,29,2,40,0,0,0,0,4,1,0.00,0.05,1.08,0.00,0.11,0.11
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Springfield,"Kirtyan, Megan",0,,12,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Smith,"Oakes, Miranda",0,,1,84,47,.282,245,36,105,2,5,36,0,1,1,5,0,0,1,0,11,84,3,73,11,153.5,4,1.25,0.02,0.13,1.00,0.01,1.83
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Smith,"Teske, Olivia",0,,13,56,10,.134,253,53,87,9,4,61,0,12,16,91,0,0,75,3,51,35,4,29,6,119.5,2,1.55,0.16,0.91,0.63,0.21,2.13
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Smith,"Poehlmann, Claudia",0,,15,100,6,.271,166,32,77,3,5,38,0,35,48,234,0,0,4,1,27,29,4,25,4,128.5,3,0.77,0.03,0.27,0.29,0.35,1.29
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Smith,"Hunt, Abby",0,,24,71,34,.226,389,41,129,4,2,52,0,6,7,86,0,0,229,13,103,44,4,39,5,159.5,0,1.82,0.06,1.45,0.62,0.08,2.25
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Smith,"Manzer, Madeleine",0,,25,9,3,.400,25,1,11,1,0,7,0,3,3,10,0,0,0,0,1,9,0,7,2,19.5,1,1.22,0.11,0.11,1.00,0.33,2.17
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Smith,"Tullis, Ruth",0,,3,69,0,-.048,21,3,2,60,3,227,0,13,17,153,0,0,325,25,217,0,0,0,0,15,1,0.03,0.87,3.14,0.00,0.19,0.22
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Smith,"Feuer, Anna",0,,4,97,54,.209,235,32,81,2,1,32,0,4,13,31,0,0,6,2,29,99,14,72,27,148,2,0.84,0.02,0.30,1.02,0.04,1.53
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Smith,"Klunder, Addison",0,,9,81,41,.149,477,94,165,13,8,94,0,24,23,339,0,0,398,34,185,20,2,18,2,200,6,2.04,0.16,2.28,0.25,0.30,2.47
newmac,New England Women's and Men's Athletic Conference (NEWMAC),2025-26,wvball,Smith,"Woodward, Ruby",0,,17,74,6,.000,41,6,6,299,18,823,0,27,36,253,0,0,3,0,84,2,0,2,0,34,8,0.08,4.04,1.14,0.03,0.36,0.46
