conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,softball,Greenville,Katie Mcginn,,,,33,0,1,12,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0.000,0,1,4,.500,.000,.000,1,0,0,0,0,0,0,0,0,1,1.000,0,.000,0,0,0,0,0,0,0,0,"0,1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"0,0",0,"0,1",0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,softball,Greenville,Emma Longcor,,,,24,10,28,9,13,7,1,3,1,0,0,1,7,1,4,0,1,0,0,0,0,0,0,0,0,0.483,23,30,4,1.000,.464,.821,19,2,0,0,0,0,0,0,0,21,1.000,0,.000,0,0,5,4,"5,10",0.50,5,10,"5,15",0.33,5,15,"4,12",0.33,4,12,"2,2",1.00,2,2,0,0,0,0,"5,7","0,1","8,16",11,0,0,0,1,0,0,0,4,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,softball,Greenville,Jamey Johnso,,,,29,23,41,8,13,5,1,1,0,6,0,1,5,2,3,0,2,2,0,0,0,0,0,0,0,0.400,16,52,3,1.000,.317,.390,33,3,0,0,0,0,0,0,0,36,1.000,0,.000,1,1,12,14,"6,12",0.50,6,12,"8,21",0.38,8,21,"4,14",0.29,4,14,"2,6",0.33,2,6,0,0,0,0,"1,10","3,6","16,28",1,0,0,0,12,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,softball,Greenville,Emma William,,,,28,19,35,12,7,7,0,1,0,9,0,0,5,3,3,1,3,0,0,0,0,0,0,0,0,0.364,9,47,4,.750,.200,.257,13,0,0,0,0,0,0,0,0,13,1.000,0,.000,1,2,17,8,"2,15",0.13,2,15,"5,24",0.21,5,24,"3,18",0.17,3,18,0,0,0,0,0,0,0,0,"2,6","4,8","17,32",11,0,0,0,0,0,0,0,6,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,softball,Greenville,Melissa Bern,,,,22,19,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0,3,0,.000,.000,.000,5,22,1,0,0,10,3,0,0,28,.964,13,.769,0,0,0,2,"0,2",0,0,2,"0,1",0,0,1,"0,1",0,0,1,0,0,0,0,0,0,0,0,"1,1",0,"0,1",0,0,0,0,2,0,0,0,0,1,0,90,1,19,14,3,0,11,4,0,0,117.2,33,30,29,68,17,2,3,1.78,425,467,5,3,0,1,9,0,0,20,.212,151,122,0,"2,6","2,6","2,6",0,"2,7"
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,softball,Greenville,Destiny Dunl,,,,29,19,49,10,18,15,5,0,2,6,0,0,7,2,0,0,0,2,0,0,0,0,0,0,0,0.421,29,57,0,.000,.367,.592,49,6,2,0,0,4,2,0,0,57,.965,6,.667,3,2,9,15,"9,20",0.45,9,20,"12,34",0.35,12,34,"8,20",0.40,8,20,"0,4",0,0,4,0,0,0,0,"5,10","6,6","19,38",15,0,0,0,3,0,0,0,5,14,0,43,1,7,8,0,1,2,2,0,0,37.1,19,14,13,21,5,0,1,2.63,155,175,5,1,0,1,5,0,0,7,.277,44,45,0,"1,1","1,2","2,3",0,"1,2"
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,softball,Greenville,Audrey Noble,,,,6,0,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.200,1,5,0,.000,.200,.200,6,2,0,0,0,0,0,0,0,8,1.000,0,.000,0,0,0,3,"0,1",0,0,1,"1,4",0.25,1,4,"1,3",0.33,1,3,0,0,0,0,0,0,0,0,0,0,"1,4",0,0,0,0,14,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,softball,Greenville,Allie Stewar,,,,7,3,7,1,2,4,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.286,5,7,0,.000,.286,.714,18,2,0,0,0,2,1,0,0,20,1.000,3,.667,0,0,1,1,"2,4",0.50,2,4,"2,6",0.33,2,6,"2,4",0.50,2,4,0,0,0,0,0,0,0,0,0,"0,1","2,6","0,1",0,0,1,"0,1",0,0,1,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,softball,Greenville,Makenna Budd,,,,19,7,28,14,9,10,3,0,2,9,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0.486,18,37,0,.000,.321,.643,22,0,0,1,0,0,0,0,0,22,1.000,0,.000,2,2,4,4,"5,12",0.42,5,12,"8,20",0.40,8,20,"7,12",0.58,7,12,"0,3",0,0,3,0,0,0,0,"2,8","1,5","16,24",0,0,0,0,51,0,0,0,1,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,softball,Greenville,Megan Chapma,,,,12,1,12,4,4,2,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.385,5,13,1,1.000,.333,.417,0,2,1,0,0,0,0,0,0,3,.667,0,.000,1,0,2,3,"3,3",1.00,3,3,"4,7",0.57,4,7,"2,5",0.40,2,5,0,0,0,0,0,0,0,0,"0,3","0,1","5,7",0,0,0,0,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,softball,Greenville,Patricia Rod,,,,24,13,41,9,11,11,4,0,1,6,0,0,8,1,2,0,0,0,0,0,0,0,0,0,0,0.362,18,47,2,1.000,.268,.439,17,1,0,0,0,0,0,0,0,18,1.000,0,.000,3,2,8,12,"3,9",0.33,3,9,"7,25",0.28,7,25,"6,18",0.33,6,18,"1,5",0.20,1,5,0,0,0,0,"4,10","5,8","16,26",18,0,0,0,16,0,0,0,8,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,softball,Spalding,D. Wilson,,,,27,23,69,18,26,13,2,1,1,6,0,0,7,2,10,3,2,0,0,0,0,0,0,1,0,0.427,33,77,13,.769,.377,.478,32,22,11,0,0,0,0,1,0,65,.831,0,.000,3,3,21,13,"4,14",0.29,4,14,"14,37",0.38,14,37,"10,27",0.37,10,27,"3,8",0.38,3,8,0,0,0,0,"9,15","5,11","23,40",118,0,0,0,0,0,0,0,5,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,softball,Spalding,M. Loechle,,,,37,37,91,17,34,23,13,0,0,25,0,3,11,3,2,3,0,3,0,0,0,0,0,2,0,0.508,47,122,5,.400,.374,.516,7,0,0,2,0,7,0,0,0,7,1.000,7,1.000,6,3,10,31,"13,28",0.46,13,28,"22,65",0.34,22,65,"15,43",0.35,15,43,"2,7",0.29,2,7,0,0,0,0,"14,21","7,14","43,81",44,0,0,0,22,0,0,0,9,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,softball,Spalding,G. Marcum,,,,40,40,127,37,55,41,11,5,4,8,0,2,13,4,19,0,0,1,0,0,0,0,0,2,0,0.471,88,138,19,1.000,.433,.693,61,-1,3,0,0,0,0,0,0,63,.952,0,.000,5,4,21,34,"19,45",0.42,19,45,"43,84",0.51,43,84,"25,53",0.47,25,53,"4,10",0.40,4,10,0,0,0,0,"6,13","9,23","56,88",99,0,0,0,0,0,0,0,9,8,0,5,1,1,0,0,0,0,0,0,0,6.1,4,4,2,3,1,0,0,4.42,24,27,0,1,0,0,0,0,0,0,.208,7,9,0,"1,7","1,6","2,8",0,"2,8"
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,softball,Spalding,A. Nell,,,,26,20,49,9,13,11,4,0,0,13,0,5,9,1,5,0,2,0,0,0,0,0,0,1,0,0.463,17,69,5,1.000,.265,.347,100,5,4,0,0,0,0,4,0,109,.963,0,.000,6,2,13,10,"5,20",0.25,5,20,"9,30",0.30,9,30,"7,25",0.28,7,25,0,0,0,0,0,0,0,0,"6,11","5,11","19,36",24,0,0,0,31,0,0,0,3,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,softball,Spalding,B. Nolot,,,,32,19,50,14,12,10,2,0,0,8,0,1,9,0,7,4,1,1,0,0,0,0,0,1,0,0.350,14,61,11,.636,.240,.280,35,28,5,0,0,2,0,3,0,68,.926,2,1.000,1,2,15,15,"5,21",0.24,5,21,"10,32",0.31,10,32,"6,21",0.29,6,21,"0,3",0,0,3,0,0,0,0,"4,11","5,8","15,36",97,0,0,0,0,0,0,0,3,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,softball,Spalding,B. Billups,,,,12,7,19,1,3,2,0,0,0,2,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0.238,3,21,1,1.000,.158,.158,13,0,0,0,0,1,0,1,0,13,1.000,1,1.000,0,1,6,5,"0,10",0,0,10,"3,13",0.23,3,13,"1,10",0.10,1,10,0,0,0,0,0,0,0,0,"0,1","1,1","5,14",5,0,0,0,25,0,0,0,1,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,softball,Spalding,B. Ward,,,,27,23,67,4,13,11,3,0,0,3,0,4,8,1,2,0,3,1,0,0,0,0,0,4,0,0.267,16,78,2,1.000,.194,.239,109,11,0,2,0,30,2,3,0,120,1.000,32,.938,1,3,25,23,"6,20",0.30,6,20,"9,37",0.24,9,37,"7,26",0.27,7,26,"2,5",0.40,2,5,0,0,0,0,"2,17","5,8","22,44",74,0,0,0,55,0,0,0,10,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,softball,Spalding,R. Beckmann,,,,24,15,38,10,8,5,0,2,0,6,0,1,9,2,5,0,0,0,0,0,0,0,1,0,0,0.333,12,45,5,1.000,.211,.316,32,13,3,4,0,18,3,1,0,48,.938,21,.857,4,1,5,12,"0,9",0,0,9,"4,19",0.21,4,19,"3,15",0.20,3,15,"0,3",0,0,3,0,0,0,0,"8,16","2,2","14,23",2,0,0,0,27,0,0,0,3,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sliac,St. Louis Intercollegiate Athletic Conference (SLIAC),2025-26,softball,Spalding,E. Eaton,,,,33,32,87,13,26,21,5,0,0,15,0,1,11,1,4,1,1,1,0,0,0,0,0,2,0,0.404,31,105,5,.800,.299,.356,32,60,7,0,0,0,0,3,0,99,.929,0,.000,3,3,13,36,"7,30",0.23,7,30,"19,61",0.31,19,61,"13,42",0.31,13,42,"2,8",0.25,2,8,0,0,0,0,"3,14","11,12","33,68",256,0,0,0,0,0,0,0,6,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
