rank,conference_code,conference,season,team,player_name,class_year,position,gp,mpg,ppg,rpg,apg,spg,bpg,tov_pg,composite_score,z_ppg,z_rpg,z_apg,z_spg,z_bpg,z_tov_pg
15,skyline_conference,Skyline Conference,2025-26,Old Westbury,"King Jr.,Jermaine",0,G,27,35.51851851851852,14.41,2.52,4.44,1.37,0.0,1.962962962962963,3.8371221321559577,1.4493517805438858,-0.6149316029219728,2.518698369132057,1.107032239133591,-0.9321825416360552,0.602053767534552
16,skyline_conference,Skyline Conference,2025-26,Manhattanville,"Middleton,Isiah",0,G,26,29.923076923076923,13.38,7.08,0.58,0.62,0.81,1.3846153846153846,3.350994699728726,1.221269219845727,1.434924431085603,-0.9703937000241467,-0.46673812739378995,1.3226949599993598,-0.19413291498933494
17,skyline_conference,Skyline Conference,2025-26,Merchant Marine,Jack Flannery,0,*,25,33.04,15.84,4.44,1.6,1.28,0.24,2.12,3.3443147441233614,1.7660100929694849,0.24816567455490146,-0.04840564029893223,0.9181797951503051,-0.264070689299636,0.8182400234001513
18,skyline_conference,Skyline Conference,2025-26,Sarah Lawrence,"Dougherty,Chris",0,C,27,28.074074074074073,8.3,9.56,2.56,0.44,1.74,2.407407407407407,3.113560072360425,0.09635717290723436,2.5497584144932324,0.81934782767774,-0.8444430153603613,3.911628387802984,1.2139016614937945
19,skyline_conference,Skyline Conference,2025-26,Manhattanville,"Saint-Louis,Andrew",0,G,24,34.833333333333336,13.96,4.67,3.04,1.17,0.17,2.2916666666666665,3.0933143176382125,1.3497040598505154,0.35155753591931843,1.253224561666076,0.6873601413929558,-0.45893664623109154,1.0545662724419085
20,skyline_conference,Skyline Conference,2025-26,Purchase,"Skeete,Trey",0,G,27,35.81481481481482,11.7,5.59,2.7,2.0,0.07,2.1481481481481484,3.0564653271838207,0.8492510625904771,0.7651249813769873,0.945895208424338,2.4289993470165907,-0.7373165847045996,0.8569903900175702
21,skyline_conference,Skyline Conference,2025-26,Yeshiva,"Dovrat,Yair",0,G,28,31.75,8.82,4.82,5.04,1.14,0.68,2.107142857142857,3.0112062814843528,0.21150565015290673,0.4189870107221994,3.0610442866174767,0.6244093267318604,0.9608010399837993,0.8005401378963303
22,skyline_conference,Skyline Conference,2025-26,Maritime,"Anderson,Tyler",0,G,26,29.076923076923077,11.08,3.23,2.69,2.0,0.31,1.6923076923076923,2.8690148126612374,0.7119586474129447,-0.29576542218833707,0.9368561097995809,2.4289993470165907,-0.0692047323681804,0.2294540885209103
23,skyline_conference,Skyline Conference,2025-26,Mount Saint Vincent,"Gado,Joel",0,,19,21.789473684210527,11.74,8.32,1.58,1.32,0.95,3.1052631578947367,2.6818999720790027,0.8581086377632213,1.9923414227894176,-0.06648383754844625,1.0021142146984323,1.7124268738622708,2.1746101967455886
24,skyline_conference,Skyline Conference,2025-26,Sarah Lawrence,"Kim,Andrew",0,G,27,30.40740740740741,11.19,4.48,4.33,1.07,0.0,1.962962962962963,2.643452326158411,0.7363169791379907,0.2661468678356697,2.4192682842597297,0.4775240925226386,-0.9321825416360552,0.602053767534552
25,skyline_conference,Skyline Conference,2025-26,St. Joseph's-Brooklyn,"Munson,Justin",0,G,25,28.92,13.56,5.96,3.44,1.04,0.16,3.2,2.424499278677125,1.261128308123075,0.9314510192240932,1.614788506656356,0.41457327786154335,-0.48677464007844234,2.305030405721112
26,skyline_conference,Skyline Conference,2025-26,Sarah Lawrence,"Kelly,Eamon",0,G,24,29.416666666666668,12.33,4.42,2.38,1.04,0.21,1.75,2.390982116531696,0.9887578715611959,0.23917507791451714,0.6566440524321138,0.41457327786154335,-0.3475846708416884,0.3088766516790813
27,skyline_conference,Skyline Conference,2025-26,Yeshiva,"Zakheim,Max",0,G,25,28.48,9.04,5.0,2.84,1.36,0.28,1.4,2.2261139179848333,0.2602223136029987,0.4999023804856562,1.072442589170936,1.0860486342465592,-0.1527187139102327,-0.17295356481382274
28,skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Evans,Kentrell",0,F,28,21.142857142857142,10.79,8.46,0.82,0.68,0.36,1.4285714285714286,2.178227399322231,0.6477412274105503,2.0552755992721066,-0.7534553330299786,-0.3408364980715994,0.06998523686857357,-0.13362048591644266
29,skyline_conference,Skyline Conference,2025-26,Old Westbury,"Thomas,Christian",0,F,18,28.22222222222222,9.44,5.11,1.22,1.06,0.72,1.0,2.151057709444645,0.3487980653304391,0.5493506620077689,-0.3918913880396984,0.4565404876356069,1.0721530153732024,-0.7236166693771414
30,skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Buckley,Liam",0,F,26,24.384615384615383,10.62,6.42,1.35,0.69,0.46,1.2692307692307692,2.121527785200624,0.6100965329263881,1.1382347419529275,-0.2743831059178573,-0.31985289318456783,0.34836517534208167,-0.3529780413056769
31,skyline_conference,Skyline Conference,2025-26,Mount Saint Mary,"Egan,J.P.",0,F,25,25.92,8.92,4.72,2.16,1.16,0.48,1.24,1.899355608397624,0.23364958808476674,0.37403402752027864,0.45778388268745995,0.666376536505924,0.40404116303678317,-0.39321880663915015
32,skyline_conference,Skyline Conference,2025-26,Merchant Marine,Aaron Zalescik,0,*,25,30.76,8.84,7.96,1.52,1.76,0.32,2.16,1.872091431772731,0.21593443773927865,1.8305106832625038,-0.12071842929698832,1.9253928297278289,-0.04136673852082957,0.8733063338564833
33,skyline_conference,Skyline Conference,2025-26,Maritime,"Block,Evan",0,F,22,25.863636363636363,6.73,6.91,2.36,1.36,0.36,1.2272727272727273,1.801952705025653,-0.25130265262296914,1.3585043596423383,0.6385658551825998,1.0860486342465592,0.06998523686857357,-0.41073990542071026
34,skyline_conference,Skyline Conference,2025-26,St. Joseph's-Brooklyn,"Idowu,Jacob",0,G,25,27.04,11.84,8.04,1.04,0.72,0.28,2.32,1.5991520292049626,0.8802525756950813,1.8664730698240397,-0.5545951632853244,-0.2569020785234726,-0.1527187139102327,1.0935715756818103
35,skyline_conference,Skyline Conference,2025-26,Mount Saint Mary,"Walsh,Matthew",0,G,25,26.96,8.96,3.52,2.12,1.92,0.24,1.6,1.5809998479510678,0.24250716325751098,-0.16540177090276753,0.4216274881884319,2.2611305079203365,-0.264070689299636,0.10237798746783688
36,skyline_conference,Skyline Conference,2025-26,Manhattanville,"Ranaghan,John",0,G,26,30.807692307692307,10.42,3.77,1.62,0.92,0.27,1.1538461538461535,1.473839774789572,0.565808657062668,-0.053019312897966214,-0.030327443049418215,0.16277001921716244,-0.18055670775758353,-0.5118231676220192
37,skyline_conference,Skyline Conference,2025-26,Old Westbury,"Akinwale,Imole",0,G,26,34.76923076923077,10.77,3.23,2.38,1.54,0.15,2.1153846153846154,1.3643013902846712,0.6433124398241783,-0.29576542218833707,0.6566440524321138,1.4637535222131306,-0.5146126339257932,0.8118862183474975
38,skyline_conference,Skyline Conference,2025-26,Sarah Lawrence,"Burman,Braden",0,G,27,26.185185185185187,9.85,4.63,1.78,0.7,0.15,1.2592592592592593,1.0793119132208704,0.43958821085106553,0.33357634263855024,0.11429813494669375,-0.29886928829753606,-0.5146126339257932,-0.3667053979009162
39,skyline_conference,Skyline Conference,2025-26,St. Joseph's-Long Island,"Gaston,Jaiden",0,G,26,30.46153846153846,11.31,3.54,1.62,0.65,0.19,1.5,1.0197686224980367,0.762889704656223,-0.1564111742623834,-0.030327443049418215,-0.40378731273269464,-0.40326065853639,-0.035287788672992926
40,skyline_conference,Skyline Conference,2025-26,Mount Saint Vincent,"Salice-Mitchell,Blake",0,,19,22.05263157894737,9.95,5.05,1.32,0.53,0.42,1.4736842105263157,0.9260030406594156,0.4617321487829255,0.5223788720866164,-0.30150040179212834,-0.6555905713770755,0.23701319995267836,-0.07151562449952717
41,skyline_conference,Skyline Conference,2025-26,Purchase,"Western,Maurice",0,G,25,27.88,9.6,2.44,2.28,0.8,0.4,1.4,0.8937229239999922,0.3842283660214153,-0.6508939894835092,0.5662530661845436,-0.08903323942721847,0.18133721225797686,-0.17295356481382274
42,skyline_conference,Skyline Conference,2025-26,Merchant Marine,Mason Lavergne,0,*,25,30.04,10.84,2.48,2.52,1.68,0.36,2.84,0.8890291630949145,0.6588131963764804,-0.632912796202741,0.7831914331787119,1.7575239906315747,0.06998523686857357,1.8094336116141247
43,skyline_conference,Skyline Conference,2025-26,Purchase,"Holzman,Sean",0,F,27,24.0,7.15,5.7,1.04,0.78,0.44,0.8518518518518519,0.6882855862252228,-0.15829811330915675,0.8145732628990999,-0.5545951632853244,-0.13100044920128198,0.29268918764738,-0.9275659673635557
44,skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Tucker,Jordan",0,G,28,18.607142857142858,9.43,3.64,1.11,0.89,0.25,1.2142857142857142,0.5459096949630894,0.34658367153725317,-0.11145819106046284,-0.4913214729120253,0.09981920455606716,-0.23623269545228517,-0.4286185776467922
45,skyline_conference,Skyline Conference,2025-26,St. Joseph's-Long Island,"Hawkins,TayShaun",0,G,25,32.12,12.64,4.12,2.12,0.56,0.16,2.92,0.4076085054293137,1.0574040791499622,0.10431612830875565,0.4216274881884319,-0.5926397567159802,-0.48677464007844234,1.9195662325267886
46,skyline_conference,Skyline Conference,2025-26,St. Joseph's-Brooklyn,"Mills,Colin",0,G,25,26.24,10.4,1.8,1.68,1.12,0.08,1.68,0.2489528620047924,0.5613798694762961,-0.9385930819758006,0.023907148699123647,0.5824421169577975,-0.7094785908572487,0.21251060838050043
47,skyline_conference,Skyline Conference,2025-26,Purchase,"Darden,Antuan",0,F,11,19.636363636363637,6.91,4.91,0.64,0.18,1.55,1.6363636363636365,0.13180704781795755,-0.211443564345621,0.4594446956039278,-0.9161591082756047,-1.3900167424231868,3.382706504703319,0.15243826970086588
48,skyline_conference,Skyline Conference,2025-26,Yeshiva,"Itcovichi,Roy",0,F,25,24.68,7.8,4.28,1.56,0.6,0.24,1.28,-0.08041584314791489,-0.014362516752066288,0.17624090143182855,-0.08456203479796028,-0.5087053371678535,-0.264070689299636,-0.33815249618281823
49,skyline_conference,Skyline Conference,2025-26,Mount Saint Mary,"Rivera,Justin",0,G,25,26.08,9.16,3.36,1.96,1.24,0.08,2.56,-0.4754293238043792,0.286795039121231,-0.2373265440258404,0.27700191019231973,0.8342453756021782,-0.7094785908572487,1.4239694384198018
50,skyline_conference,Skyline Conference,2025-26,Mount Saint Vincent,"Chi,Alex",0,G,20,27.7,9.7,3.85,2.45,1.0,0.15,3.1,-0.5211314120355754,0.4063723039532753,-0.017056926336429763,0.719917742805413,0.3306388583134163,-0.5146126339257932,2.167364629580282
51,skyline_conference,Skyline Conference,2025-26,Purchase,"Hunter,Chris",0,G,27,28.666666666666668,8.78,4.07,3.78,1.41,0.22,4.074074074074074,-0.5629886226446281,0.2026480749801625,0.08183963670779548,1.9221178598980937,1.1909666586817176,-0.31974667699433756,3.5083312638409567
52,skyline_conference,Skyline Conference,2025-26,St. Joseph's-Brooklyn,"Wrynn,Austin",0,F,24,19.291666666666668,6.21,4.0,0.25,0.58,0.75,0.9583333333333334,-0.6584410915242318,-0.3664511298686417,0.050372548466450985,-1.2686839546411277,-0.550672546941917,1.1556669969152549,-0.7809774094358204
53,skyline_conference,Skyline Conference,2025-26,Yeshiva,"Bardichev,Dothan",0,F,27,19.925925925925927,6.04,3.26,1.89,0.7,0.41,1.3333333333333333,-0.6892400058616628,-0.40409582435280383,-0.282279527227761,0.21372821981902065,-0.29886928829753606,0.20917520610532753,-0.2647307489077092
54,skyline_conference,Skyline Conference,2025-26,Old Westbury,"Young,Bradley",0,G,13,21.846153846153847,5.62,4.15,0.92,1.08,0.08,0.8461538461538461,-0.7330416636103638,-0.4971003636666162,0.11780202326933192,-0.6630643467824084,0.4985076974096704,-0.7094785908572487,-0.935410171132264
55,skyline_conference,Skyline Conference,2025-26,Sarah Lawrence,"Matonti,Thomas",0,G,27,20.333333333333332,8.48,2.26,0.59,0.56,0.0,0.7777777777777778,-0.8515609061738915,0.13621626118458247,-0.7318093592469662,-0.9613546013993894,-0.5926397567159802,-0.9321825416360552,-1.0295406163567629
56,skyline_conference,Skyline Conference,2025-26,Maritime,"Tricario,Jesse",0,F,21,20.52380952380953,6.29,4.38,0.52,0.81,0.57,1.4285714285714286,-0.8597129187490342,-0.3487359795231536,0.22119388463374892,-1.0246282917726885,-0.0680496345401867,0.6545831076629403,-0.13362048591644266
57,skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Siechen,Robbie",0,G,28,18.75,6.0,2.36,1.36,0.54,0.29,0.6428571428571429,-0.8999667861887485,-0.4129533995255479,-0.6868563760450457,-0.26534400729310026,-0.6346069664900438,-0.12488072006288205,-1.2152801555943902
58,skyline_conference,Skyline Conference,2025-26,Mount Saint Mary,"Geremino,Rob",0,G,19,19.157894736842103,6.0,2.53,1.0,0.74,0.53,1.105263157894737,-1.039625910102521,-0.4129533995255479,-0.6104363046017808,-0.5907515577843524,-0.21493486874940904,0.5432311322735373,-0.5787053260710047
59,skyline_conference,Skyline Conference,2025-26,Mount Saint Mary,"Graham,Brenden",0,G,25,25.04,7.52,2.8,1.72,0.92,0.08,1.84,-1.0726058466381656,-0.0763655429612746,-0.4890632499565954,0.060063543198151687,0.16277001921716244,-0.7094785908572487,0.43277585020582815
60,skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Stanley,Dylon",0,F,28,14.928571428571429,5.25,3.11,0.61,0.64,0.64,0.8571428571428571,-1.1145909277767916,-0.5790329340144985,-0.3497090020306417,-0.9432764041498755,-0.4247709176197264,0.8494490645943961,-0.920282063864041
61,skyline_conference,Skyline Conference,2025-26,Merchant Marine,Sykes jr Richard,0,0,23,21.652173913043477,7.22,1.96,1.22,1.0,0.26,1.608695652173913,-1.1969435626030158,-0.14279735675685482,-0.8666683088527277,-0.3918913880396984,0.3306388583134163,-0.20839470160493437,0.11434892452356113
62,skyline_conference,Skyline Conference,2025-26,St. Joseph's-Long Island,"Maxwell,Matthew",0,G,24,22.916666666666668,4.96,2.71,2.13,0.83,0.21,1.375,-1.376636292376062,-0.6432503540168928,-0.5295209348383237,0.4306665868131887,-0.026082424766123415,-0.3475846708416884,-0.20737000884903004
63,skyline_conference,Skyline Conference,2025-26,Mount Saint Vincent,"Vidal,Louis",0,G,23,22.782608695652176,6.74,3.87,1.52,0.78,0.35,2.217391304347826,-1.3946040667841306,-0.24908825882978317,-0.008066329696045649,-0.12071842929698832,-0.13100044920128198,0.04214724302122275,0.9523145184242636
64,skyline_conference,Skyline Conference,2025-26,Manhattanville,"Urena,Carlos",0,G,25,23.04,6.48,2.44,1.68,0.84,0.08,1.56,-1.4473538304316829,-0.30666249745261936,-0.6508939894835092,0.023907148699123647,-0.005098819879091654,-0.7094785908572487,0.04731167701150496
65,skyline_conference,Skyline Conference,2025-26,St. Joseph's-Brooklyn,"Cummings,Maven",0,G,24,15.541666666666666,8.21,2.58,0.33,0.38,0.13,1.25,-1.5629312774450734,0.07642762876856031,-0.5879598130008205,-1.1963711656430716,-0.9703446446825518,-0.5702886216204948,-0.37945222902506714
66,skyline_conference,Skyline Conference,2025-26,Manhattanville,"Marinaccio,Daniel",0,G,26,20.384615384615383,4.92,2.31,0.88,0.85,0.04,0.6153846153846154,-1.690195936235881,-0.6521079291896369,-0.7093328676460058,-0.6992207412814365,0.01588478500794011,-0.8208305662466521,-1.253100423764948
67,skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Reed,Derek",0,G,17,20.352941176470587,5.53,1.94,2.0,0.47,0.12,1.1764705882352942,-1.7330779927171824,-0.5170299078052902,-0.8756589054931118,0.31315830469134776,-0.7814922006992662,-0.5981266154678456,-0.480677064422736
68,skyline_conference,Skyline Conference,2025-26,Old Westbury,"Rosch Kouassi,Stephon",0,F,19,19.63157894736842,3.68,4.32,1.37,0.53,0.68,1.5263157894736843,-1.7449902922778973,-0.9266927595447018,0.19422209471259677,-0.25630490866834327,-0.6555905713770755,0.9608010399837993,0.0009400471535413122
69,skyline_conference,Skyline Conference,2025-26,Mount Saint Mary,"Monaco,Matt",0,F,25,17.56,4.72,3.04,1.0,0.52,0.24,0.84,-1.7883578675660479,-0.6963958050533571,-0.381176090271986,-0.5907515577843524,-0.6765741762641073,-0.264070689299636,-0.9438819112024689
70,skyline_conference,Skyline Conference,2025-26,Sarah Lawrence,"Downes,Gabe",0,G,27,17.0,5.04,3.0,1.04,0.67,0.04,0.925925925925926,-1.8495494000358272,-0.6255352036714047,-0.39915728355275426,-0.5545951632853244,-0.36182010295863115,-0.8208305662466521,-0.8255913183703484
71,skyline_conference,Skyline Conference,2025-26,Mount Saint Vincent,"McCahey,Aidan",0,,15,30.0,4.27,2.93,4.13,0.4,0.0,2.066666666666667,-1.8527183026864171,-0.7960435257467275,-0.4306243717940985,2.2384863117645892,-0.9283774349084882,-0.9321825416360552,0.7448182761250423
72,skyline_conference,Skyline Conference,2025-26,St. Joseph's-Long Island,"Sommervil,Corey",0,G,25,13.12,3.56,2.16,1.04,0.92,0.48,1.0,-1.9761822975111298,-0.9532654850629342,-0.7767623424488865,-0.5545951632853244,0.16277001921716244,0.40404116303678317,-0.7236166693771414
73,skyline_conference,Skyline Conference,2025-26,Old Westbury,"Balta,Yigit",0,F,27,18.37037037037037,3.74,3.0,1.33,0.44,0.37,0.925925925925926,-2.023782641901199,-0.9134063967855859,-0.39915728355275426,-0.2924613031673713,-0.8444430153603613,0.0978232307159244,-0.8255913183703484
74,skyline_conference,Skyline Conference,2025-26,Maritime,"O'Sullivan,Matthew",0,G,23,14.73913043478261,2.35,2.13,1.39,1.3,0.09,0.6956521739130435,-2.1090139552374576,-1.221207134038441,-0.7902482374094628,-0.23822671141882945,0.9601470049243687,-0.681640597009898,-1.1425994663274925
75,skyline_conference,Skyline Conference,2025-26,St. Joseph's-Long Island,"Todd,Anthony",0,F,25,25.36,6.0,3.92,1.44,0.6,0.12,2.08,-2.1148964851970917,-0.4129533995255479,0.014410161904914533,-0.1930312182950444,-0.5087053371678535,-0.5981266154678456,0.7631737129438194
76,skyline_conference,Skyline Conference,2025-26,Manhattanville,"Melillo,Andrew",0,G,26,15.153846153846152,2.5,2.96,1.42,0.69,0.15,0.6153846153846154,-2.230508403489181,-1.187991227140651,-0.41713847683352245,-0.21110941554455842,-0.31985289318456783,-0.5146126339257932,-1.253100423764948
77,skyline_conference,Skyline Conference,2025-26,St. Joseph's-Brooklyn,"Nazon,Justin",0,F,23,18.52173913043478,4.61,3.57,1.48,0.65,0.17,1.6956521739130437,-2.2699769612718197,-0.720754136778403,-0.14292527930180735,-0.15687482379601636,-0.40378731273269464,-0.45893664623109154,0.23405829508080456
78,skyline_conference,Skyline Conference,2025-26,St. Joseph's-Brooklyn,"Jasaraj,Adam",0,F,25,18.36,2.76,3.6,1.64,0.4,0.12,0.92,-2.456268611090747,-1.1304169885178148,-0.12943938434123106,-0.012249245799904395,-0.9283774349084882,-0.5981266154678456,-0.833749290289805
79,skyline_conference,Skyline Conference,2025-26,Farmingdale State,"Griffin,Conor",0,G,19,10.105263157894736,3.16,1.79,0.79,0.47,0.21,0.3157894736842105,-2.5223512950977725,-1.0418412367903744,-0.9430883802959925,-0.7805726289042495,-0.7814922006992662,-0.3475846708416884,-1.6655404008670285
80,skyline_conference,Skyline Conference,2025-26,Purchase,"Jackson,Amar",0,F,10,12.1,2.9,3.7,0.5,0.7,0.2,0.8,-2.525853373105728,-1.0994154754132108,-0.08448640113931051,-1.0427064890222026,-0.29886928829753606,-0.3754226646890391,-0.9989482216588007
81,skyline_conference,Skyline Conference,2025-26,Old Westbury,"Minton,Josh",0,G,21,10.952380952380953,6.52,0.62,0.24,0.19,0.05,0.6666666666666666,-2.6533535635672623,-0.2978049222798755,-1.4690382837584626,-1.2777230532658845,-1.369033137536155,-0.7929925723993012,-1.1825025898465737
82,skyline_conference,Skyline Conference,2025-26,Mount Saint Vincent,"Conlee,Tyler",0,,20,13.4,4.7,2.45,0.55,0.55,0.05,1.0,-2.6768005977221154,-0.700824592639729,-0.646398691163317,-0.9975109958984175,-0.613623361603012,-0.7929925723993012,-0.7236166693771414
83,skyline_conference,Skyline Conference,2025-26,Mount Saint Mary,"Lynch,Liam",0,G,25,13.4,4.44,2.2,0.68,0.92,0.04,1.28,-2.722454643154907,-0.7583988312625651,-0.7587811491681183,-0.8800027137765765,0.16277001921716244,-0.8208305662466521,-0.33815249618281823
84,skyline_conference,Skyline Conference,2025-26,Manhattanville,"Del Vescovo,Antonio",0,F,26,10.807692307692308,2.96,2.88,0.58,0.38,0.12,0.4615384615384615,-2.7810249093607746,-1.0861291126540946,-0.4531008633950589,-0.9703937000241467,-0.9703446446825518,-0.5981266154678456,-1.4648939255200706
85,skyline_conference,Skyline Conference,2025-26,Mount Saint Mary,"Gemmill,Conor",0,F,18,17.833333333333332,4.61,3.11,0.56,0.33,0.44,1.5555555555555556,-2.802476202262513,-0.720754136778403,-0.3497090020306417,-0.9884718972736605,-1.0752626691177103,0.29268918764738,0.04119319807191249
86,skyline_conference,Skyline Conference,2025-26,Purchase,"Maldonado,Nate",0,G,27,14.555555555555555,6.0,1.33,0.78,0.33,0.11,1.3333333333333333,-2.8223745205290647,-0.4129533995255479,-1.149872103024827,-0.7896117275290064,-1.0752626691177103,-0.6259646093151964,-0.2647307489077092
87,skyline_conference,Skyline Conference,2025-26,Mount Saint Vincent,"Novello,Gerard",0,G,18,23.333333333333332,5.78,1.56,2.06,0.22,0.06,1.8888888888888888,-2.834383013152225,-0.46167006297564,-1.0464802416604098,0.3673928964398898,-1.3060823228750598,-0.7651545785519503,0.5000791185413447
88,skyline_conference,Skyline Conference,2025-26,Merchant Marine,Colin Hart,0,*,23,20.60869565217391,4.09,2.87,0.78,0.57,0.26,1.4782608695652173,-2.8827040721862294,-0.8359026140240756,-0.45759616171525086,-0.7896117275290064,-0.5716561518289488,-0.20839470160493437,-0.06521513131230386
89,skyline_conference,Skyline Conference,2025-26,Maritime,"Kivlan,Sean",0,F,23,11.91304347826087,4.39,2.22,0.65,0.35,0.13,1.0,-2.9216776989623554,-0.7694708002284953,-0.7497905525277342,-0.9071200096508474,-1.033295459343647,-0.5702886216204948,-0.7236166693771414
90,skyline_conference,Skyline Conference,2025-26,Sarah Lawrence,"Furlong,Dean",0,F,14,20.357142857142858,1.93,4.57,1.86,0.43,0.36,1.7857142857142858,-2.967327604971058,-1.3142116733522535,0.3066045527173981,0.18661092394474982,-0.865426620247393,0.06998523686857357,0.3580430003008063
91,skyline_conference,Skyline Conference,2025-26,St. Joseph's-Brooklyn,"Wignall,Maxwell",0,G,11,11.0,3.27,1.55,0.73,0.55,0.09,0.6363636363636364,-3.0232701285145422,-1.0174829050653282,-1.050975539980602,-0.8348072206527916,-0.613623361603012,-0.681640597009898,-1.2242194917074312
92,skyline_conference,Skyline Conference,2025-26,Maritime,"Zaveckas,Chris",0,G,25,11.24,3.32,1.36,0.32,0.36,0.12,0.32,-3.1295034800856563,-1.0064109360993985,-1.1363862080642506,-1.2054102642678286,-1.0123118544566152,-0.5981266154678456,-1.6597439471347832
93,skyline_conference,Skyline Conference,2025-26,Mount Saint Vincent,"Baldi,Brendan",0,,23,15.217391304347826,1.96,1.83,0.96,0.35,0.3,0.5217391304347826,-3.1611021082804194,-1.3075684919726955,-0.9251071870152243,-0.6269079522833805,-1.033295459343647,-0.09704272621553121,-1.382018207441979
94,skyline_conference,Skyline Conference,2025-26,Old Westbury,Latimer Taylor,0,0,20,14.5,4.4,0.95,0.55,0.1,0.1,0.6,-3.243676190622624,-0.7672564064353092,-1.3206934391921248,-0.9975109958984175,-1.5578855815194406,-0.6538026031625471,-1.27427977394046
