season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,goal_stats,penalty_stats,misc_stats,shot_stats
2025-26,wlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Nicolina Smith,Nicolina,Smith,,42,Nicolina Smith,"SMITH,NICOLINA",SMITHNICOLINAAURORA,18,18,,,Aurora,AURORA,0,0,6,0,0,0,2,10,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,32,20,24,15,1062:00,82,0,1.000,,27,38,10,27,10,17,.711,1.50,,,,,,,,,,,,,,,,,,
2025-26,wlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Ari Rootberg,Ari,Rootberg,,42,Ari Rootberg,"ROOTBERG,ARI",ROOTBERGARIAURORA,15,1,,,Aurora,AURORA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,0,17,3,103:00,17,0,1.000,,8,10,1,9,6,3,.800,0.60,,,,,,,,,,,,,,,,,,
2025-26,wlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Sydney Breitenstein,Sydney,Breitenstein,,42,Sydney Breitenstein,"BREITENSTEIN,SYDNEY",BREITENSTEINSYDNEYAURORA,18,17,,,Aurora,AURORA,0,0,2,0,0,0,1,11,0,0,1,0,0,0,9,1,0,0,0,0,0,0,0,0,27,1,41,6,1032:00,60,0,1.000,,38,48,6,38,14,24,.792,2.11,,,,,,,,,,,,,,,,,,
2025-26,wlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Kielly Reeve,Kielly,Reeve,,42,Kielly Reeve,"REEVE,KIELLY",REEVEKIELLYAURORA,18,17,,,Aurora,AURORA,0,0,5,0,0,0,1,7,0,1,0,0,0,0,12,7,0,0,0,0,0,0,0,0,35,24,28,19,975:00,101,0,1.000,,18,24,9,10,2,8,.750,0.56,,,,,,,,,,,,,,,,,,
2025-26,wlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Olivia Dahlberg,Olivia,Dahlberg,,42,Olivia Dahlberg,"DAHLBERG,OLIVIA",DAHLBERGOLIVIAAURORA,18,18,,,Aurora,AURORA,0,0,10,0,0,1,0,21,0,1,4,0,0,0,2,4,0,0,0,0,0,0,0,0,42,50,28,21,1050:00,65,0,1.000,,60,78,21,46,8,38,.769,2.56,,,,,,,,,,,,,,,,,,
2025-26,wlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Isabella Ross,Isabella,Ross,,42,Isabella Ross,"ROSS,ISABELLA",ROSSISABELLAAURORA,12,0,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,2,2,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2025-26,wlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Eva Taute,Eva,Taute,,42,Eva Taute,"TAUTE,EVA",TAUTEEVAAURORA,13,0,,,Aurora,AURORA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,11,2,00:00,0,0,1.000,,2,3,0,2,1,1,.667,0.15,,,,,,,,,,,,,,,,,,
2025-26,wlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Ava Courtney,Ava,Courtney,,42,Ava Courtney,"COURTNEY,AVA",COURTNEYAVAAURORA,17,3,,,Aurora,AURORA,0,0,3,0,0,0,1,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,13,6,13,4,180:00,18,0,1.000,,12,16,3,11,3,8,.750,0.65,,,,,,,,,,,,,,,,,,
2025-26,wlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Caley Russell,Caley,Russell,,42,Caley Russell,"RUSSELL,CALEY",RUSSELLCALEYAURORA,18,18,,,Aurora,AURORA,0,0,3,0,0,0,2,11,0,11,3,0,0,0,2,2,0,2,0,0,0,0,0,0,37,1,42,11,1092:00,60,0,1.000,,70,88,6,62,19,43,.795,3.44,,,,,,,,,,,,,,,,,,
2025-26,wlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Kara Middleton,Kara,Middleton,,42,Kara Middleton,"MIDDLETON,KARA",MIDDLETONKARAAURORA,14,0,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,2,56:00,9,0,1.000,,1,2,0,4,3,1,.500,0.29,,,,,,,,,,,,,,,,,,
2025-26,wlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Annette Abbott,Annette,Abbott,,42,Annette Abbott,"ABBOTT,ANNETTE",ABBOTTANNETTEAURORA,1,0,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2025-26,wlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Sarah Brown,Sarah,Brown,,42,Sarah Brown,"BROWN,SARAH",BROWNSARAHAURORA,17,16,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,31,1,10,26,972:00,60,0,1.000,,1,2,0,1,0,1,.500,0.06,,,,,,,,,,,,,,,,,,
2025-26,wlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Syd Mann,Syd,Mann,,42,Syd Mann,"MANN,SYD",MANNSYDAURORA,18,18,,,Aurora,AURORA,0,0,0,0,0,0,1,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,41,10,1092:00,60,0,1.000,,21,26,1,45,31,14,.808,2.50,,,,,,,,,,,,,,,,,,
2025-26,wlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Kenly Axvig,Kenly,Axvig,,42,Kenly Axvig,"AXVIG,KENLY",AXVIGKENLYAURORA,18,17,,,Aurora,AURORA,0,0,6,0,0,0,3,28,1,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,30,56,28,21,1029:00,115,0,1.000,,78,93,19,61,15,46,.839,3.39,,,,,,,,,,,,,,,,,,
2025-26,wlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Lorelei Babich,Lorelei,Babich,,42,Lorelei Babich,"BABICH,LORELEI",BABICHLORELEIAURORA,18,18,,,Aurora,AURORA,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,10,26,1092:00,60,0,1.000,,1,1,0,4,3,1,1.000,0.22,,,,,,,,,,,,,,,,,,
2025-26,wlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Amelia Bell,Amelia,Bell,,42,Amelia Bell,"BELL,AMELIA",BELLAMELIAAURORA,11,0,,,Aurora,AURORA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,3,00:00,0,0,1.000,,2,2,0,4,3,1,1.000,0.36,,,,,,,,,,,,,,,,,,
2025-26,wlax,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,Brianna Peck,Brianna,Peck,,42,Brianna Peck,"PECK,BRIANNA",PECKBRIANNAAURORA,14,13,,,Aurora,AURORA,0,0,4,0,0,0,0,18,0,7,1,0,0,0,5,2,0,1,0,0,0,0,0,0,27,41,22,14,777:00,88,0,1.000,,55,69,10,43,6,37,.797,3.07,,,,,,,,,,,,,,,,,,
