season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source,global_rank,rating,composite_score
2025-26,wgolf,Women,Northern Athletics Collegiate Conference,nacc,Marian (Wis.),Marian University (WI),Yinan Lu,,Fourth Year,18333,172,ACTIVE,76.62,4.62,16,78.4504356735097,9,6,4,13.2748216349043,-27.3057480859487,Central - (W) DIII,clippd_scoreboard,74,93,26.7949524443443
2025-26,wgolf,Women,Northern Athletics Collegiate Conference,nacc,Aurora,Aurora University,Thanpimol Tharpanawongwech,,Second Year,7845,156,ACTIVE,77.48,5.48,21,78.1729364171819,13,6,4,14.4967067530396,-21.1862329544501,Central - (W) DIII,clippd_scoreboard,105,92,20.6182478853739
2025-26,wgolf,Women,Northern Athletics Collegiate Conference,nacc,Aurora,Aurora University,Anna Coccia,,Fourth Year,7843,180,ACTIVE,78.05,6.05,21,78.7443649886105,13,4,1,12.4743214005764,-21.1862329544501,Central - (W) DIII,clippd_scoreboard,124,92,17.8952441212404
2025-26,wgolf,Women,Northern Athletics Collegiate Conference,nacc,St. Norbert,St. Norbert College,Emma Laundrie,,,24846,258,ACTIVE,79.0,7.0,14,79.8946342892595,8,1,0,8.30121753968015,-26.6388897697133,Central - (W) DIII,clippd_scoreboard,180,90,12.4743214005764
2025-26,wgolf,Women,Northern Athletics Collegiate Conference,nacc,Aurora,Aurora University,Michelle Beggs,,,16825,269,ACTIVE,79.35,7.35,20,80.1074188331251,12,1,0,7.82918573924966,-20.9212898797157,Central - (W) DIII,clippd_scoreboard,197,89,11.4150221954967
2025-26,wgolf,Women,Northern Athletics Collegiate Conference,nacc,Aurora,Aurora University,Megan Kobelt,,,24140,248,ACTIVE,80.05,8.05,20,80.8074188331251,12,1,0,8.6516131835013,-20.9212898797157,Central - (W) DIII,clippd_scoreboard,245,88,8.80925630687643
2025-26,wgolf,Women,Northern Athletics Collegiate Conference,nacc,Aurora,Aurora University,Maddie Pink,,,10450,293,ACTIVE,80.25,8.25,20,81.0074188331251,12,1,0,7.09885150430693,-20.9212898797157,Central - (W) DIII,clippd_scoreboard,262,87,8.046142585759
2025-26,wgolf,Women,Northern Athletics Collegiate Conference,nacc,St. Norbert,St. Norbert College,Vivien Ninham,,Third Year,35856,314,ACTIVE,80.8,8.8,15,81.52637168544,9,3,0,6.24898044158448,-26.849008868265,Central - (W) DIII,clippd_scoreboard,296,86,6.93541171986996
2025-26,wgolf,Women,Northern Athletics Collegiate Conference,nacc,Marian (Wis.),Marian University (WI),Jessy Merrell,,Third Year,33228,428,ACTIVE,82.56,10.56,16,84.3879356735097,9,0,0,3.47526921168013,-27.3057480859487,Central - (W) DIII,clippd_scoreboard,410,83,3.89901388998633
2025-26,wgolf,Women,Northern Athletics Collegiate Conference,nacc,Aurora,Aurora University,Ava Kalt,,Second Year,7842,431,ACTIVE,83.06,11.06,18,84.0976102190407,12,1,0,3.3959459681321,-23.3822382060701,Central - (W) DIII,clippd_scoreboard,451,82,3.08701985552494
