season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,goalie_stats
2026-27,msoc,North Coast Athletic Conference (NCAC),ncac,DePauw,"Bell, Julian",Julian,Bell,,177,"Bell, Julian","BELL,JULIAN",DePauw,DEPAUW,1274-6480,2,2,7,0,7,0,0,2,5,2,0,1,0,0,2.50,1.00,1.00,.500,.000,1,0,0,0,0,0,1,.500,4,0,0,0,2.00,.00,.00,.00,0,,137:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,North Coast Athletic Conference (NCAC),ncac,DePauw,"Hockstok, AJ",AJ,Hockstok,,177,"Hockstok, AJ","HOCKSTOK,AJ",DePauw,DEPAUW,1274-6236,2,2,8,0,8,0,0,2,2,0,0,0,0,0,1.00,1.00,.00,.000,.000,2,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,109:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,North Coast Athletic Conference (NCAC),ncac,DePauw,"Vehovsky, Joey",Joey,Vehovsky,,177,"Vehovsky, Joey","VEHOVSKY,JOEY",DePauw,DEPAUW,1274-6243,2,0,9,0,9,0,0,0,1,1,1,0,0,0,.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,93:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,North Coast Athletic Conference (NCAC),ncac,DePauw,"Fogo, Matthew",Matthew,Fogo,,177,"Fogo, Matthew","FOGO,MATTHEW",DePauw,DEPAUW,1274-6235,0,0,10,0,10,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,North Coast Athletic Conference (NCAC),ncac,DePauw,"Girandola, Roman",Roman,Girandola,,177,"Girandola, Roman","GIRANDOLA,ROMAN",DePauw,DEPAUW,1274-6482,2,2,11,0,11,0,0,1,1,4,2,1,0,0,.50,.50,2.00,.500,1.000,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,120:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,North Coast Athletic Conference (NCAC),ncac,DePauw,"Bubalo, Cole",Cole,Bubalo,,177,"Bubalo, Cole","BUBALO,COLE",DePauw,DEPAUW,1274-6232,2,1,12,0,12,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,56:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,North Coast Athletic Conference (NCAC),ncac,DePauw,"Murphey, Braden",Braden,Murphey,,177,"Murphey, Braden","MURPHEY,BRADEN",DePauw,DEPAUW,1274-6238,2,2,13,0,13,0,0,3,4,3,1,1,0,0,2.00,1.50,1.50,.500,.500,2,0,0,0,0,0,0,.000,1,0,1,0,.50,.50,.00,.00,0,,116:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,North Coast Athletic Conference (NCAC),ncac,DePauw,"Engel, Harrison",Harrison,Engel,,177,"Engel, Harrison","ENGEL,HARRISON",DePauw,DEPAUW,1274-6481,2,2,14,0,14,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,North Coast Athletic Conference (NCAC),ncac,DePauw,"Hartsell, Logan",Logan,Hartsell,,177,"Hartsell, Logan","HARTSELL,LOGAN",DePauw,DEPAUW,1274-6723,2,2,15,0,15,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,North Coast Athletic Conference (NCAC),ncac,DePauw,"Jackson, Ian",Ian,Jackson,,177,"Jackson, Ian","JACKSON,IAN",DePauw,DEPAUW,1274-6724,2,1,16,0,16,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,66:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,North Coast Athletic Conference (NCAC),ncac,DePauw,"Girandola, Paolo",Paolo,Girandola,,177,"Girandola, Paolo","GIRANDOLA,PAOLO",DePauw,DEPAUW,1274-7020,0,0,17,0,17,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,North Coast Athletic Conference (NCAC),ncac,DePauw,"Whitley, Aidan",Aidan,Whitley,,177,"Whitley, Aidan","WHITLEY,AIDAN",DePauw,DEPAUW,1274-6490,2,2,18,0,18,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,1,0,.50,.50,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,North Coast Athletic Conference (NCAC),ncac,DePauw,"Basan, Ante",Ante,Basan,,177,"Basan, Ante","BASAN,ANTE",DePauw,DEPAUW,1274-6721,2,0,19,0,19,0,0,2,3,2,0,1,0,0,1.50,1.00,1.00,.500,.000,1,0,0,0,1,1,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,65:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,North Coast Athletic Conference (NCAC),ncac,DePauw,"Garofola, Cole",Cole,Garofola,,177,"Garofola, Cole","GAROFOLA,COLE",DePauw,DEPAUW,1274-7019,0,0,21,0,21,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,
2026-27,msoc,North Coast Athletic Conference (NCAC),ncac,DePauw,"Ryu, Jungwoo",Jungwoo,Ryu,,177,"Ryu, Jungwoo","RYU,JUNGWOO",DePauw,DEPAUW,1274-6488,1,0,22,0,22,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,34:00,0,.00,.00,,,,,,,,,,,,,,,,,
