season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats,composite_score,global_rank,rating,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip,pitching_stats_strike_percentage
2026-27,baseball,Centennial Conference,centennial_conference,Gettysburg,Robert Murphy,Robert,Murphy,,258,Robert Murphy,0,0GETTYSBU,20,20,,,76,25,33,16,8,1,0,18,0,4,13,5,7,0,2,1,0,0,0,0,0,1,0,0.556,43,101,7,1.000,.434,.566,27,57,5,0,0,0,0,18,0,89,.944,0,.000,,0,0,19,14,"8,17",0.47,8,17,"20,38",0.53,20,38,"12,24",0.50,12,24,"9,19",0.47,9,19,0,0,0,0,"9,18","6,10","31,49",45,0,0,0,0,0,0,0,4,7,0,,Gettysburg,GETTYSBU,665-5683,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2262171640731894,24,89,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Gettysburg,Dominick Balsamo,Dominick,Balsamo,,258,Dominick Balsamo,0,0GETTYSBU,20,20,,,76,26,29,25,5,2,2,12,0,2,21,9,0,0,0,2,0,0,0,1,0,1,0,0.467,44,92,0,.000,.382,.579,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,7,21,"7,27",0.26,7,27,"23,56",0.41,23,56,"18,44",0.41,18,44,"7,18",0.39,7,18,0,0,0,0,"7,15","8,13","31,63",38,0,0,0,0,0,0,0,5,25,0,,Gettysburg,GETTYSBU,665-5875,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1984269229545212,25,88,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Gettysburg,Brendan Laqui,Brendan,Laqui,,258,Brendan Laqui,0,0GETTYSBU,20,19,,,73,15,26,31,6,1,3,7,0,1,10,4,0,1,2,2,0,0,0,3,0,3,0,0.410,43,85,1,.000,.356,.589,141,11,1,4,0,19,6,2,0,153,.993,25,.760,,2,2,17,22,"12,29",0.41,12,29,"20,50",0.40,20,50,"16,38",0.42,16,38,"7,17",0.41,7,17,0,0,0,0,"5,11","7,12","30,55",160,0,0,0,0,0,0,0,13,23,0,,Gettysburg,GETTYSBU,665-5681,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1956443430614976,26,87,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Dickinson,Kevin Schmidt,Kevin,Schmidt,,185,Kevin Schmidt,0,0DIC,17,17,,,46,17,19,12,5,0,0,16,1,11,11,7,3,0,0,1,0,0,0,1,0,1,0,0.622,24,74,3,1.000,.413,.522,120,6,4,0,0,4,3,7,0,130,.969,7,.571,,1,0,9,7,"7,20",0.35,7,20,"13,29",0.45,13,29,"8,19",0.42,8,19,"7,16",0.44,7,16,0,0,0,0,"4,7","6,11","24,40",46,0,0,0,0,0,0,0,3,11,0,,Dickinson,DIC,663-2991,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1588895275531814,27,87,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Johns Hopkins,Clay Hartje,Clay,Hartje,,322,Clay Hartje,0,0JHU,20,20,,,68,23,24,25,4,1,3,14,0,2,9,5,2,1,1,3,0,0,0,1,0,1,0,0.460,39,88,3,.667,.353,.574,125,10,2,1,0,7,2,4,0,137,.985,9,.778,,0,2,12,27,"5,20",0.25,5,20,"18,40",0.45,18,40,"14,31",0.45,14,31,"3,13",0.23,3,13,0,0,0,0,"7,12","9,12","30,49",19,0,0,0,0,0,0,0,7,17,0,,Johns Hopkins,JHU,667-5874,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1003946206078368,28,86,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Ursinus,Matthew Callahan,Matthew,Callahan,,730,Matthew Callahan,0,0URSINUS,19,19,,,70,21,31,20,6,0,0,14,0,1,8,5,6,2,4,3,0,0,0,1,0,2,0,0.523,37,92,8,.750,.443,.529,25,50,4,0,0,0,0,10,0,79,.949,0,.000,,0,0,21,17,"10,23",0.43,10,23,"20,40",0.50,20,40,"14,29",0.48,14,29,"1,6",0.17,1,6,0,0,0,0,"8,14","9,13","34,49",18,0,0,0,0,0,0,0,22,14,0,,Ursinus,URSINUS,671-3521,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.058486821851655,29,86,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Dickinson,Kyle Bailey,Kyle,Bailey,,185,Kyle Bailey,0,0DIC,17,16,,,56,14,21,27,4,1,1,11,0,4,8,2,3,0,0,2,0,0,0,4,0,4,0,0.493,30,73,3,1.000,.375,.536,86,5,1,6,0,37,2,0,0,92,.989,39,.949,,1,2,13,15,"9,22",0.41,9,22,"16,39",0.41,16,39,"13,30",0.43,13,30,"6,12",0.50,6,12,0,0,0,0,"5,10","9,13","30,48",29,0,0,0,"1,1",1.00,1,1,7,20,0,,Dickinson,DIC,663-2802,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9735073036588666,30,85,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Swarthmore,Johnston Brad,Johnston,Brad,,686,Johnston Brad,0,0SWARTHMO,18,18,,,66,18,21,18,5,0,4,13,0,8,14,4,5,1,0,1,0,0,0,4,1,4,0,0.477,38,88,6,.833,.318,.576,29,1,0,0,0,0,0,0,0,30,1.000,0,.000,,1,1,18,13,"5,19",0.26,5,19,"15,41",0.37,15,41,"9,25",0.36,9,25,"2,7",0.29,2,7,"2,8",0.25,2,8,"4,11","8,13","26,47",9,0,0,0,0,0,0,0,11,12,0,,Swarthmore,SWARTHMO,670-5925,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4878314499737697,31,84,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Haverford,Jackson Sgro,Jackson,Sgro,,276,Jackson Sgro,0,0HAVERFOR,15,15,,,59,13,21,21,7,0,3,8,2,0,10,2,1,0,0,3,0,0,0,3,1,3,0,0.414,37,70,1,1.000,.356,.627,15,33,3,0,0,0,0,5,0,51,.941,0,.000,,0,1,12,19,"8,17",0.47,8,17,"11,29",0.38,11,29,"9,23",0.39,9,23,"1,10",0.10,1,10,0,0,0,0,"4,12","6,11","18,34",78,0,0,0,0,0,0,0,6,9,0,,Haverford,HAVERFOR,666-2375,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3073590603021454,32,84,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Ursinus,Brandon Sullivan,Brandon,Sullivan,,730,Brandon Sullivan,0,0URSINUS,19,19,,,75,30,30,16,6,1,0,17,0,6,6,5,13,1,0,2,0,0,0,1,2,1,0,0.530,38,100,14,.929,.400,.507,53,2,0,0,0,0,0,1,0,55,1.000,0,.000,,0,4,20,21,"8,17",0.47,8,17,"16,36",0.44,16,36,"9,23",0.39,9,23,"2,7",0.29,2,7,0,0,0,0,"19,35","4,7","29,46",35,0,0,0,0,0,0,0,3,11,0,,Ursinus,URSINUS,671-3305,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8959459668705527,33,83,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Washington College,Brady Wozniak,Brady,Wozniak,,753,Brady Wozniak,0,0WASHINGT,21,21,,,75,21,27,29,8,0,0,9,0,10,10,2,8,3,0,3,0,0,0,0,2,0,0,0.474,35,97,11,.727,.360,.467,13,43,7,0,0,0,0,1,0,63,.889,0,.000,,2,1,15,23,"9,19",0.47,9,19,"20,43",0.47,20,43,"16,31",0.52,16,31,"5,13",0.38,5,13,0,0,0,0,"6,17","11,14","36,52",8,0,0,0,0,0,0,0,13,12,0,,Washington College,WASHINGT,672-4483,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.732988462146304,34,83,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Dickinson,Dylan Posencheg,Dylan,Posencheg,,185,Dylan Posencheg,0,0DIC,15,15,,,48,17,19,10,0,0,1,13,0,6,9,4,14,2,1,1,0,0,0,0,0,1,0,0.559,22,69,16,.875,.396,.458,32,1,0,0,0,0,0,0,0,33,1.000,0,.000,,3,0,10,9,"7,11",0.64,7,11,"9,23",0.39,9,23,"6,13",0.46,6,13,"5,9",0.56,5,9,0,0,0,0,"12,17","5,7","21,32","1,1",1.00,1,1,0,0,0,0,3,4,0,,Dickinson,DIC,663-2631,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6793424314720435,35,82,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Gettysburg,Mike Coleman,Mike,Coleman,,258,Mike Coleman,0,0GETTYSBU,17,17,,,61,18,24,17,6,1,0,13,0,2,4,1,1,1,1,1,0,0,0,1,0,1,0,0.506,32,78,2,.500,.393,.525,18,1,1,0,0,0,0,1,0,20,.950,0,.000,,0,0,9,26,"5,22",0.23,5,22,"19,39",0.49,19,39,"13,26",0.50,13,26,"6,12",0.50,6,12,0,0,0,0,"3,10","6,8","28,48","0,1",0,0,1,0,0,0,0,4,17,0,,Gettysburg,GETTYSBU,665-6274,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.666408248659911,36,82,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Ursinus,Luke Kopec,Luke,Kopec,,730,Luke Kopec,0,0URSINUS,19,19,,,73,19,28,15,5,0,1,11,1,6,14,4,7,1,0,2,0,0,0,0,1,0,0,0.489,36,92,8,.875,.384,.493,35,0,0,0,0,0,0,0,0,35,1.000,0,.000,,1,4,14,16,"5,26",0.19,5,26,"18,50",0.36,18,50,"12,39",0.31,12,39,"4,8",0.50,4,8,0,0,0,0,"7,11","7,17","32,58",13,0,0,0,0,0,0,0,7,26,0,,Ursinus,URSINUS,671-3758,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.261467579367853,37,81,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Ursinus,Brett Barrett,Brett,Barrett,,730,Brett Barrett,0,0URSINUS,19,19,,,73,14,25,24,3,2,1,14,0,3,11,5,6,0,0,1,0,0,0,0,0,0,0,0.462,35,91,6,1.000,.342,.479,68,25,1,0,0,0,0,6,0,94,.989,0,.000,,3,5,21,14,"8,24",0.33,8,24,"17,43",0.40,17,43,"14,31",0.45,14,31,"2,6",0.33,2,6,0,0,0,0,"5,16","9,16","30,52",30,0,0,0,0,0,0,0,3,12,0,,Ursinus,URSINUS,671-3746,False,8,1,2,0,0,0,0,0,0,0,5.2,7,6,4,5,3,0,1,9.53,25,30,1,1,0,0,0,0,0,2,.320,7,4,1,"2,6","3,10","1,5",0,"4,9",,,,1.2255088983191402,38,80,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Swarthmore,Kahn Zac,Kahn,Zac,,686,Kahn Zac,0,0SWARTHMO,17,17,,,61,25,23,9,7,0,0,19,1,5,15,6,1,0,0,0,0,0,0,0,1,0,0,0.553,30,85,1,1.000,.377,.492,154,7,1,0,0,0,0,16,0,162,.994,0,.000,,0,2,11,12,"6,20",0.30,6,20,"12,36",0.33,12,36,"8,29",0.28,8,29,"1,6",0.17,1,6,"5,10",0.50,5,10,"9,16","5,12","20,41",41,0,0,0,0,0,0,0,7,19,0,,Swarthmore,SWARTHMO,670-6561,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.960177634355973,39,80,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,McDaniel,Anthony Cerone,Anthony,Cerone,,773,Anthony Cerone,0,0MCDANIEL,14,14,,,49,8,17,21,1,0,2,6,0,1,9,2,1,0,0,2,0,0,0,0,0,1,0,0.414,24,58,1,1.000,.347,.490,10,0,0,0,0,0,0,0,0,10,1.000,0,.000,,1,2,10,13,"5,20",0.25,5,20,"12,29",0.41,12,29,"10,23",0.43,10,23,"4,8",0.50,4,8,0,0,0,0,"5,11","7,12","19,32",46,0,0,0,0,0,0,0,7,9,0,,McDaniel,MCDANIEL,668-3512,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.720366455138191,40,79,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Franklin & Marshall,Nick Digiacomo,Nick,Digiacomo,,239,Nick Digiacomo,0,0FMC,16,15,,,57,15,20,17,2,3,2,4,0,1,14,7,3,1,1,3,0,0,0,0,0,0,0,0.385,34,66,4,.750,.351,.596,25,0,0,0,0,0,0,0,0,25,1.000,0,.000,,1,0,10,16,"6,14",0.43,6,14,"13,35",0.37,13,35,"8,25",0.32,8,25,"0,6",0,0,6,0,0,0,0,"5,12","5,9","21,39",1,0,0,0,"0,1",0,0,1,10,5,0,,Franklin & Marshall,FMC,664-5813,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5923484638955936,41,79,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Swarthmore,Peterson Deven,Peterson,Deven,,686,Peterson Deven,0,0SWARTHMO,18,18,,,59,20,18,19,5,0,1,13,0,11,13,6,2,1,2,1,0,0,0,1,0,1,0,0.500,26,86,3,.667,.305,.441,4,0,0,0,0,0,0,0,0,4,1.000,0,.000,,3,2,13,15,"3,18",0.17,3,18,"14,38",0.37,14,38,"11,30",0.37,11,30,"2,4",0.50,2,4,"2,5",0.40,2,5,"4,12","7,9","30,51",46,0,0,0,0,0,0,0,7,20,0,,Swarthmore,SWARTHMO,670-6812,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40315318712032244,42,78,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Johns Hopkins,Damian Brown,Damian,Brown,,322,Damian Brown,0,0JHU,20,20,,,65,19,18,20,3,0,4,10,0,3,17,3,1,0,0,2,0,0,0,1,0,1,0,0.388,33,80,1,1.000,.277,.508,28,43,6,0,0,0,0,10,0,77,.922,0,.000,,4,0,9,19,"4,19",0.21,4,19,"7,31",0.23,7,31,"6,21",0.29,6,21,"4,9",0.44,4,9,0,0,0,0,"7,19","8,11","19,36",71,0,0,0,0,0,0,0,7,11,0,,Johns Hopkins,JHU,667-5665,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2389690282191278,43,77,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,McDaniel,Shea Mckenna,Shea,Mckenna,,773,Shea Mckenna,0,0MCDANIEL,21,21,,,75,26,25,20,9,1,0,12,0,5,12,3,6,1,0,1,0,0,0,2,0,2,0,0.452,36,93,7,.857,.333,.480,23,31,2,0,0,0,0,6,0,56,.964,0,.000,,3,5,26,10,"7,25",0.28,7,25,"17,49",0.35,17,49,"13,34",0.38,13,34,"4,12",0.33,4,12,0,0,0,0,"8,13","9,11","36,57",72,0,0,0,0,0,0,0,12,20,0,,McDaniel,MCDANIEL,668-3252,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.016632821471746273,44,77,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Franklin & Marshall,M. zuben,M.,zuben,,239,M. zuben,0,0FMC,17,17,,,66,22,25,14,7,1,0,6,0,2,7,4,8,0,0,1,0,0,0,2,0,4,0,0.440,34,75,8,1.000,.379,.515,28,0,0,0,0,0,0,0,0,28,1.000,0,.000,,3,2,22,11,"7,22",0.32,7,22,"15,37",0.41,15,37,"13,26",0.50,13,26,"7,13",0.54,7,13,0,0,0,0,"3,10","8,11","22,41",38,0,0,0,0,0,0,0,2,20,0,,Franklin & Marshall,FMC,664-5096,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.021134422490606486,45,76,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Muhlenberg,Sean Habeeb,Sean,Habeeb,,453,Sean Habeeb,0,0MUHL,14,14,,,55,14,22,9,3,0,0,5,0,4,6,0,8,2,0,2,0,0,0,1,1,2,0,0.470,25,66,10,.800,.400,.455,17,41,7,0,0,0,0,9,0,65,.892,0,.000,,1,2,13,15,"5,14",0.36,5,14,"10,24",0.42,10,24,"7,17",0.41,7,17,"1,4",0.25,1,4,"1,4",0.25,1,4,"9,20","4,6","18,28",1,0,0,0,0,0,0,0,7,6,0,,Muhlenberg,MUHL,669-3351,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.28544482670973603,46,76,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Johns Hopkins,Shane Keough,Shane,Keough,,322,Shane Keough,0,0JHU,20,20,,,70,14,17,23,2,2,4,8,0,3,15,6,3,1,1,0,0,0,0,0,0,0,0,0.346,35,82,4,.750,.243,.500,28,0,0,0,0,0,0,0,0,28,1.000,0,.000,,0,1,17,22,"5,28",0.18,5,28,"12,41",0.29,12,41,"9,32",0.28,9,32,"0,6",0,0,6,0,0,0,0,"3,10","7,9","23,49",22,0,0,0,0,0,0,0,7,21,0,,Johns Hopkins,JHU,667-6278,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6099794279729411,47,75,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Gettysburg,Brayden Casas,Brayden,Casas,,258,Brayden Casas,0,0GETTYSBU,12,6,,,32,9,12,7,3,1,0,5,0,1,6,2,0,0,0,2,0,0,0,0,0,0,0,0.450,17,40,0,.000,.375,.531,3,17,3,0,0,0,0,1,0,23,.870,0,.000,,0,3,10,6,"3,9",0.33,3,9,"8,19",0.42,8,19,"3,14",0.21,3,14,"1,6",0.17,1,6,0,0,0,0,"3,10","6,6","17,24",33,0,0,0,70,0,0,0,4,12,0,,Gettysburg,GETTYSBU,665-6271,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6634028060081661,48,75,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Swarthmore,Kittredge Nathaniel,Kittredge,Nathaniel,,686,Kittredge Nathaniel,0,0SWARTHMO,18,18,,,68,13,21,20,8,0,0,11,0,4,13,3,2,1,0,2,0,0,0,6,0,8,0,0.424,29,85,3,.667,.309,.426,23,50,2,0,0,0,0,11,0,75,.973,0,.000,,1,2,18,16,"8,18",0.44,8,18,"17,42",0.40,17,42,"14,32",0.44,14,32,"1,6",0.17,1,6,"3,7",0.43,3,7,"3,16","5,14","33,50",51,0,0,0,0,0,0,0,14,15,0,,Swarthmore,SWARTHMO,670-6563,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1972314138461346,49,74,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,McDaniel,Cam Simon,Cam,Simon,,773,Cam Simon,0,0MCDANIEL,16,13,,,33,13,9,16,2,0,0,17,0,5,7,1,2,0,2,5,0,0,0,1,0,2,0,0.517,11,62,2,1.000,.273,.333,87,18,0,3,0,14,7,0,0,105,1.000,21,.667,,1,0,13,11,"2,9",0.22,2,9,"7,24",0.29,7,24,"5,13",0.38,5,13,"1,6",0.17,1,6,0,0,0,0,"4,7","11,16","24,39",26,0,0,0,0,0,0,0,10,6,0,,McDaniel,MCDANIEL,668-3509,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4078862641749423,50,73,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Franklin & Marshall,Nolan Mccloskey,Nolan,Mccloskey,,239,Nolan Mccloskey,0,0FMC,15,13,,,50,12,18,8,5,0,0,5,0,2,6,2,1,2,1,0,0,0,0,0,0,0,0,0.439,23,58,3,.333,.360,.460,21,0,0,0,0,0,0,0,0,21,1.000,0,.000,,0,2,15,11,"5,14",0.36,5,14,"9,25",0.36,9,25,"7,19",0.37,7,19,"3,8",0.38,3,8,0,0,0,0,"8,21","3,4","17,30",13,0,0,0,33,0,0,0,3,13,0,,Franklin & Marshall,FMC,664-5091,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.4439730397333208,51,73,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Dickinson,Luke Gartland,Luke,Gartland,,185,Luke Gartland,0,0DIC,20,20,,,54,15,13,11,4,1,1,16,0,14,10,4,8,1,1,1,0,0,0,1,0,3,0,0.506,22,86,9,.889,.241,.407,23,43,8,0,0,0,0,8,0,74,.892,0,.000,,0,3,20,13,"6,18",0.33,6,18,"6,32",0.19,6,32,"4,23",0.17,4,23,"4,12",0.33,4,12,0,0,0,0,"4,15","5,12","24,46",10,0,0,0,0,0,0,0,6,21,0,,Dickinson,DIC,663-2799,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6568223348480173,52,72,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Franklin & Marshall,Zac Fuscaldo,Zac,Fuscaldo,,239,Zac Fuscaldo,0,0FMC,10,10,,,32,12,11,4,4,0,0,6,0,1,6,1,1,0,1,0,0,0,0,0,1,0,0,0.462,15,40,1,1.000,.344,.469,36,11,2,0,0,0,0,4,0,49,.959,0,.000,,0,2,9,7,"2,12",0.17,2,12,"6,18",0.33,6,18,"4,13",0.31,4,13,"2,7",0.29,2,7,0,0,0,0,"4,7","2,5","7,19",15,0,0,0,0,0,0,0,1,11,0,,Franklin & Marshall,FMC,664-6048,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7377597263539217,53,72,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Ursinus,Isaac Gesford,Isaac,Gesford,,730,Isaac Gesford,0,0URSINUS,19,19,,,76,13,22,25,1,1,1,7,0,2,10,5,4,1,3,0,0,0,0,1,0,1,0,0.365,28,88,5,.800,.289,.368,16,0,2,0,0,0,0,0,0,18,.889,0,.000,,1,7,35,9,"10,24",0.42,10,24,"16,52",0.31,16,52,"11,39",0.28,11,39,"2,7",0.29,2,7,0,0,0,0,"4,13","11,14","40,59",53,0,0,0,0,0,0,0,20,15,0,,Ursinus,URSINUS,671-3531,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7563457513529248,54,71,batting,,,
2026-27,baseball,Centennial Conference,centennial_conference,Dickinson,Will Ferris,Will,Ferris,,185,Will Ferris,0,0DIC,16,12,,,38,14,13,1,1,0,1,7,0,1,11,3,6,1,0,0,0,0,0,0,0,0,0,0.457,17,46,7,.857,.342,.447,30,1,0,0,0,0,0,0,0,31,1.000,0,.000,,2,1,5,7,"5,11",0.45,5,11,"3,17",0.18,3,17,"2,10",0.20,2,10,"4,10",0.40,4,10,0,0,0,0,"7,12","0,1","9,20",2,0,0,0,"0,1",0,0,1,1,7,0,,Dickinson,DIC,663-2633,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.9015773175851962,55,70,batting,,,
