season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,goal_stats,penalty_stats,misc_stats,shot_stats,composite_score,global_rank,rating
2026-27,mlax,Conference of New England (CCC),ccc,Endicott College,Tommy Tyksinski,Tommy,Tyksinski,,8981,Tommy Tyksinski,"TYKSINSKI,TOMMY",TYKSINSKITOMMYENDICOTT,17,17,,,Endicott College,ENDICOTT,0,0,0,0,0,0,3,33,1,5,1,0,0,0,0,0,0,0,3,3,0,0,0,0,31,0,40,7,1006:00,30,0,1.000,,82,167,0,80,29,51,.491,4.71,,,,,,,,,,,,,,,,,,,17.1124271103238,1,99
2026-27,mlax,Conference of New England (CCC),ccc,Western New England University,Jacob Roy,Jacob,Roy,,775,Jacob Roy,"ROY,JACOB",ROYJACOBWNE,20,19,,,Western New England University,WNE,1022-2214,0,0,0,0,0,1,21,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,24,0,40,3,1140:00,51,0,1.000,,88,170,0,78,35,43,.518,3.90,,,,,,,,,,,,,,,,,,,16.452768721447075,2,99
2026-27,mlax,Conference of New England (CCC),ccc,Endicott College,Nick Graap,Nick,Graap,,8981,Nick Graap,"GRAAP,NICK",GRAAPNICKENDICOTT,18,18,,,Endicott College,ENDICOTT,0,0,0,0,0,0,4,18,0,8,4,0,0,0,0,0,0,0,1,0,0,0,0,0,35,0,22,8,1066:00,30,0,1.000,,110,198,0,81,7,74,.556,4.50,,,,,,,,,,,,,,,,,,,16.10077761370093,3,99
2026-27,mlax,Conference of New England (CCC),ccc,University of Hartford,Shaun Wright,Shaun,Wright,,272,Shaun Wright,"WRIGHT,SHAUN",WRIGHTSHAUNHARTFORD,17,17,,,University of Hartford,HARTFORD,6-3116,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,0,27,3,1020:00,75,0,1.000,,42,61,0,56,38,18,.689,3.29,,,,,,,,,,,,,,,,,,,12.456649817592838,4,98
2026-27,mlax,Conference of New England (CCC),ccc,University of Hartford,Michael Novotny,Michael,Novotny,,272,Michael Novotny,"NOVOTNY,MICHAEL",NOVOTNYMICHAELHARTFORD,17,17,,,University of Hartford,HARTFORD,6-2758,0,0,0,0,0,5,11,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,27,8,1020:00,75,0,1.000,,72,111,0,60,20,40,.649,3.53,,,,,,,,,,,,,,,,,,,12.389685982871553,5,98
2026-27,mlax,Conference of New England (CCC),ccc,University of New England,Shea Fogarty,Shea,Fogarty,,1255,Shea Fogarty,"FOGARTY,SHEA",FOGARTYSHEAUNE,17,16,,,University of New England,UNE,990-2748,0,0,0,0,0,0,20,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,48,0,35,17,954:00,212,0,1.000,,65,122,0,47,18,29,.533,2.76,,,,,,,,,,,,,,,,,,,11.452193678347772,6,98
2026-27,mlax,Conference of New England (CCC),ccc,Nichols College,Conor Doherty,Conor,Doherty,,484,Conor Doherty,"DOHERTY,CONOR",DOHERTYCONORNICHOLS,18,18,,,Nichols College,NICHOLS,695-4459,0,0,0,0,0,1,29,0,7,3,0,0,0,0,0,0,1,5,1,0,0,0,0,23,0,50,4,1066:00,24,0,1.000,,64,112,0,55,17,38,.571,3.06,,,,,,,,,,,,,,,,,,,10.753658906187216,7,97
2026-27,mlax,Conference of New England (CCC),ccc,Wentworth Institute of Technology,Tyler Longo,Tyler,Longo,,762,Tyler Longo,"LONGO,TYLER",LONGOTYLERWIT,16,15,,,Wentworth Institute of Technology,WIT,0,0,0,0,0,0,1,16,1,4,1,0,0,0,0,0,0,0,1,2,0,0,0,0,28,0,28,13,885:00,22,0,1.000,,56,100,0,47,16,31,.560,2.94,,,,,,,,,,,,,,,,,,,10.192891629373342,8,97
2026-27,mlax,Conference of New England (CCC),ccc,Wentworth Institute of Technology,Brendan Kroll,Brendan,Kroll,,762,Brendan Kroll,"KROLL,BRENDAN",KROLLBRENDANWIT,16,15,,,Wentworth Institute of Technology,WIT,0,0,0,0,0,0,1,2,0,5,2,0,0,0,0,0,0,0,2,2,0,0,0,0,13,0,15,6,885:00,22,0,1.000,,61,98,0,51,21,30,.622,3.19,,,,,,,,,,,,,,,,,,,10.066819861937912,9,97
2026-27,mlax,Conference of New England (CCC),ccc,University of Hartford,Colin Reilly,Colin,Reilly,,272,Colin Reilly,"REILLY,COLIN",REILLYCOLINHARTFORD,16,15,,,University of Hartford,HARTFORD,6-2752,0,0,0,0,0,2,10,0,7,1,0,0,0,0,0,0,0,0,2,0,0,0,0,33,0,12,6,900:00,51,0,1.000,,71,93,0,51,8,43,.763,3.19,,,,,,,,,,,,,,,,,,,9.925997231228596,10,96
2026-27,mlax,Conference of New England (CCC),ccc,Wentworth Institute of Technology,Gabe Cobham,Gabe,Cobham,,762,Gabe Cobham,"COBHAM,GABE",COBHAMGABEWIT,16,0,,,Wentworth Institute of Technology,WIT,0,0,0,0,0,0,1,13,0,7,1,0,0,0,0,0,0,0,2,0,0,0,0,0,20,0,20,5,00:00,0,0,1.000,,78,152,0,51,14,37,.513,3.19,,,,,,,,,,,,,,,,,,,9.753551360346393,11,96
2026-27,mlax,Conference of New England (CCC),ccc,University of Hartford,Aidan Ezra,Aidan,Ezra,,272,Aidan Ezra,"EZRA,AIDAN",EZRAAIDANHARTFORD,17,17,,,University of Hartford,HARTFORD,6-2742,0,0,0,0,0,1,20,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,13,0,10,3,1020:00,75,1,1.000,,53,85,0,50,21,29,.624,2.94,,,,,,,,,,,,,,,,,,,9.562548638712155,12,96
2026-27,mlax,Conference of New England (CCC),ccc,Curry College,Nicholas Cole,Nicholas,Cole,,170,Nicholas Cole,"COLE,NICHOLAS",COLENICHOLASCURRY,16,16,,,Curry College,CURRY,0,0,0,0,0,0,2,25,1,5,3,0,0,0,0,0,0,0,3,2,0,0,0,0,24,0,47,5,960:00,0,0,1.000,,91,147,0,49,12,37,.619,3.06,,,,,,,,,,,,,,,,,,,9.367409945123914,13,95
2026-27,mlax,Conference of New England (CCC),ccc,Wentworth Institute of Technology,Tony Corrado,Tony,Corrado,,762,Tony Corrado,"CORRADO,TONY",CORRADOTONYWIT,16,1,,,Wentworth Institute of Technology,WIT,0,0,0,0,0,0,1,22,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,31,3,60:00,0,0,1.000,,82,155,0,49,13,36,.529,3.06,,,,,,,,,,,,,,,,,,,8.978096931304782,14,95
2026-27,mlax,Conference of New England (CCC),ccc,Western New England University,Logan Jenkins,Logan,Jenkins,,775,Logan Jenkins,"JENKINS,LOGAN",JENKINSLOGANWNE,17,14,,,Western New England University,WNE,1022-4285,0,0,0,0,1,3,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,43,2,840:00,51,0,1.000,,65,127,0,45,13,32,.512,2.65,,,,,,,,,,,,,,,,,,,8.296808501356761,15,95
2026-27,mlax,Conference of New England (CCC),ccc,Endicott College,Manny Marshall,Manny,Marshall,,8981,Manny Marshall,"MARSHALL,MANNY",MARSHALLMANNYENDICOTT,18,0,,,Endicott College,ENDICOTT,0,0,0,0,0,1,1,8,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,14,0,27,3,00:00,0,0,1.000,,37,67,0,41,26,15,.552,2.28,,,,,,,,,,,,,,,,,,,8.139880150759419,16,95
2026-27,mlax,Conference of New England (CCC),ccc,Endicott College,Adam Priest,Adam,Priest,,8981,Adam Priest,"PRIEST,ADAM",PRIESTADAMENDICOTT,17,14,,,Endicott College,ENDICOTT,0,0,0,0,0,0,3,8,0,2,4,0,0,0,0,0,0,0,2,2,0,0,0,0,27,0,17,7,825:00,22,0,1.000,,42,61,0,40,15,25,.689,2.35,,,,,,,,,,,,,,,,,,,8.087940895144463,17,94
