season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,avg_points_game,goal_stats,penalty_stats,misc_stats,shot_stats,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct
2025-26,wlax,Centennial Conference,centennial_conference,Dickinson,Marnie Todd,Marnie,Todd,,185,Marnie Todd,"TODD,MARNIE",TODDMARNIEDSON,17,8,,,Dickinson,DSON,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,12,18,2,480:00,0,0,1.000,,12,15,1,13,7,6,.800,0.76,,,,,,,,,,,,,,,,,,
2025-26,wlax,Centennial Conference,centennial_conference,Dickinson,Maisy Lewerenz,Maisy,Lewerenz,,185,Maisy Lewerenz,"LEWERENZ,MAISY",LEWERENZMAISYDSON,2,0,,,Dickinson,DSON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2025-26,wlax,Centennial Conference,centennial_conference,Dickinson,Abby Geary,Abby,Geary,,185,Abby Geary,"GEARY,ABBY",GEARYABBYDSON,4,4,,,Dickinson,DSON,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,9,0,240:00,0,0,1.000,,15,19,1,14,7,7,.789,3.50,,,,,,,,,,,,,,,,,,
2025-26,wlax,Centennial Conference,centennial_conference,Dickinson,Grace Kelly,Grace,Kelly,,185,Grace Kelly,"KELLY,GRACE",KELLYGRACEDSON,17,12,,,Dickinson,DSON,0,0,0,0,0,0,1,5,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,29,1,720:00,0,0,1.000,,21,29,2,28,15,13,.724,1.65,,,,,,,,,,,,,,,,,,
2025-26,wlax,Centennial Conference,centennial_conference,Dickinson,Crawford Fisher,Crawford,Fisher,,185,Crawford Fisher,"FISHER,CRAWFORD",FISHERCRAWFORDDSON,12,0,,,Dickinson,DSON,0,0,2,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,13,6,3,00:00,0,0,1.000,,10,13,3,6,1,5,.769,0.50,,,,,,,,,,,,,,,,,,
2025-26,wlax,Centennial Conference,centennial_conference,Dickinson,Christina McLoughlin,Christina,McLoughlin,,185,Christina McLoughlin,"MCLOUGHLIN,CHRISTINA",MCLOUGHLINCHRISTINADSON,0,0,,,Dickinson,DSON,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,
2025-26,wlax,Centennial Conference,centennial_conference,Dickinson,Mia Seergae,Mia,Seergae,,185,Mia Seergae,"SEERGAE,MIA",SEERGAEMIADSON,17,17,,,Dickinson,DSON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,17,0,14,22,1020:00,0,0,1.000,,1,1,0,0,0,0,1.000,0.00,,,,,,,,,,,,,,,,,,
2025-26,wlax,Centennial Conference,centennial_conference,Dickinson,Jillian McNulty,Jillian,McNulty,,185,Jillian McNulty,"MCNULTY,JILLIAN",MCNULTYJILLIANDSON,15,0,,,Dickinson,DSON,0,0,1,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,2,00:00,0,0,1.000,,5,6,2,4,1,3,.833,0.27,,,,,,,,,,,,,,,,,,
2025-26,wlax,Centennial Conference,centennial_conference,Dickinson,Taylor Cheung,Taylor,Cheung,,185,Taylor Cheung,"CHEUNG,TAYLOR",CHEUNGTAYLORDSON,4,0,,,Dickinson,DSON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,,,,,,,,,,,,,,
2025-26,wlax,Centennial Conference,centennial_conference,Dickinson,Peyton Vandorpe,Peyton,Vandorpe,,185,Peyton Vandorpe,"VANDORPE,PEYTON",VANDORPEPEYTONDSON,17,12,,,Dickinson,DSON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,17,18,711:00,27,0,1.000,,0,0,0,0,0,0,.000,0.00,,,,,17,865:08,147,110,0,5,8,0,1,1,0,365,10.19,.428
2025-26,wlax,Centennial Conference,centennial_conference,Dickinson,Carson Cerow,Carson,Cerow,,185,Carson Cerow,"CEROW,CARSON",CEROWCARSONDSON,16,2,,,Dickinson,DSON,0,0,3,0,0,0,0,5,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8,7,11,3,120:00,0,0,1.000,,27,31,7,15,2,13,.871,0.94,,,,,,,,,,,,,,,,,,
