season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,shot_stats,goal_stats,caution_stats,misc_stats
2026-27,msoc,Skyline Conference,skyline_conference,Yeshiva,"Zirlinger, Ivan",Ivan,Zirlinger,,814,"Zirlinger, Ivan","ZIRLINGER,IVAN",Yeshiva,YU,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Yeshiva,"Mermelszteyn, Daniel",Daniel,Mermelszteyn,,814,"Mermelszteyn, Daniel","MERMELSZTEYN,DANIEL",Yeshiva,YU,0,2,1,12,0,12,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,108:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Yeshiva,"Abijmil, Mark",Mark,Abijmil,,814,"Abijmil, Mark","ABIJMIL,MARK",Yeshiva,YU,0,2,0,14,0,14,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,21:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Yeshiva,"Lavinsky, Barel",Barel,Lavinsky,,814,"Lavinsky, Barel","LAVINSKY,BAREL",Yeshiva,YU,0,2,2,16,0,16,0,0,0,0,1,1,0,0,0,.00,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,128:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Yeshiva,"Light, Asher",Asher,Light,,814,"Light, Asher","LIGHT,ASHER",Yeshiva,YU,0,2,2,17,0,17,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,128:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Yeshiva,"Galer, Nicolas",Nicolas,Galer,,814,"Galer, Nicolas","GALER,NICOLAS",Yeshiva,YU,0,2,2,18,0,18,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.50,.00,.00,0,,119:00,0,.00,.00,,1,0,0,1,1,0.0,0.00,0,0,37:29,1,1,.00,0.000,.500,.00,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Yeshiva,"Strassberg, David",David,Strassberg,,814,"Strassberg, David","STRASSBERG,DAVID",Yeshiva,YU,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Yeshiva,"Aron, Uri",Uri,Aron,,814,"Aron, Uri","ARON,URI",Yeshiva,YU,0,2,0,21,0,21,0,0,1,1,3,1,1,0,0,.50,.50,1.50,.500,.500,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,67:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Yeshiva,"Form, Miles",Miles,Form,,814,"Form, Miles","FORM,MILES",Yeshiva,YU,0,2,2,22,0,22,0,0,3,5,6,4,1,0,0,2.50,1.50,3.00,.500,2.000,2,0,0,0,1,0,1,.500,2,0,0,0,1.00,.00,.00,.00,0,,128:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Yeshiva,"Reuven, David",David,Reuven,,814,"Reuven, David","REUVEN,DAVID",Yeshiva,YU,0,2,2,24,0,24,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,0,0,0,0,0,0,.000,1,0,1,0,.50,.50,.00,.00,0,,81:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Yeshiva,"Pahmer, Yaakov",Yaakov,Pahmer,,814,"Pahmer, Yaakov","PAHMER,YAAKOV",Yeshiva,YU,0,1,0,28,0,28,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,27:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Yeshiva,"Clayhills, Benjamin",Benjamin,Clayhills,,814,"Clayhills, Benjamin","CLAYHILLS,BENJAMIN",Yeshiva,YU,0,0,0,30,0,30,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Gjomemo, Martino",Martino,Gjomemo,,524,"Gjomemo, Martino","GJOMEMO,MARTINO",Old Westbury,OLD,1328-3369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,10:00,0,.00,.00,,1,0,0,0,0,0.0,9.00,0,1,10:48,0,1,1.00,0.000,.000,.00,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Pasakiolis, Athanasios",Athanasios,Pasakiolis,,524,"Pasakiolis, Athanasios","PASAKIOLIS,ATHANASIOS",Old Westbury,OLD,1328-3636,0,0,00,0,00,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"DeGennaro, Paul",Paul,DeGennaro,,524,"DeGennaro, Paul","DEGENNARO,PAUL",Old Westbury,OLD,1328-3352,1,1,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,90:00,0,.00,.00,,9,1,0,0,0,.714,2.00,5,2,90:00,1,1,2.00,0.714,.000,5.00,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Chacho, Andy",Andy,Chacho,,524,"Chacho, Andy","CHACHO,ANDY",Old Westbury,OLD,1328-3216,1,1,20,0,20,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,80:00,0,.00,.00,,22,0,0,1,0,1.000,0.00,10,0,79:12,1,1,.00,1.000,.000,10.00,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Paz, Christopher",Christopher,Paz,,524,"Paz, Christopher","PAZ,CHRISTOPHER",Old Westbury,OLD,1328-3637,0,0,33,0,33,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Sortur, Vedant",Vedant,Sortur,,524,"Sortur, Vedant","SORTUR,VEDANT",Old Westbury,OLD,1328-3488,0,0,99,0,99,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Quiroz, Dylan",Dylan,Quiroz,,524,"Quiroz, Dylan","QUIROZ,DYLAN",Old Westbury,OLD,1328-3638,2,2,2,0,2,0,0,0,1,1,1,0,0,0,.50,.00,.50,.000,.500,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,157:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Martinez, Wilmer Reyes",Wilmer Reyes,Martinez,,524,"Martinez, Wilmer Reyes","MARTINEZ,WILMER REYES",Old Westbury,OLD,1328-3489,1,0,3,0,3,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,34:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Young, Malachi",Malachi,Young,,524,"Young, Malachi","YOUNG,MALACHI",Old Westbury,OLD,1328-3641,1,0,4,0,4,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,10:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Tesoriere, Tyler",Tyler,Tesoriere,,524,"Tesoriere, Tyler","TESORIERE,TYLER",Old Westbury,OLD,1328-3214,2,2,5,0,5,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,138:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Jeznach, Oliver",Oliver,Jeznach,,524,"Jeznach, Oliver","JEZNACH,OLIVER",Old Westbury,OLD,1328-3632,1,0,6,0,6,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,10:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Bellantone, Youssef",Youssef,Bellantone,,524,"Bellantone, Youssef","BELLANTONE,YOUSSEF",Old Westbury,OLD,1328-3629,2,0,7,0,7,0,0,1,2,0,0,0,0,0,1.00,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,0,0,2,0,.00,1.00,.00,.00,0,,43:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Joergensen, Alexander",Alexander,Joergensen,,524,"Joergensen, Alexander","JOERGENSEN,ALEXANDER",Old Westbury,OLD,1328-3633,2,1,8,0,8,0,0,4,6,7,1,3,0,0,3.00,2.00,3.50,1.500,.500,1,1,0,0,0,0,1,.500,5,0,0,0,2.50,.00,.00,.00,0,,124:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Mehalakes, Stratos",Stratos,Mehalakes,,524,"Mehalakes, Stratos","MEHALAKES,STRATOS",Old Westbury,OLD,1328-3635,1,0,9,0,9,0,0,0,2,0,0,0,0,0,2.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,2.00,.00,.00,.00,0,,23:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Gran, Johan",Johan,Gran,,524,"Gran, Johan","GRAN,JOHAN",Old Westbury,OLD,1328-3479,2,2,10,0,10,0,0,3,5,5,1,2,0,0,2.50,1.50,2.50,1.000,.500,1,0,0,0,1,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,148:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Wassend, Marius",Marius,Wassend,,524,"Wassend, Marius","WASSEND,MARIUS",Old Westbury,OLD,1328-3482,2,2,11,0,11,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,170:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Huaman, Marcelo",Marcelo,Huaman,,524,"Huaman, Marcelo","HUAMAN,MARCELO",Old Westbury,OLD,1328-3631,2,0,12,0,12,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,99:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Chimbo, Chris",Chris,Chimbo,,524,"Chimbo, Chris","CHIMBO,CHRIS",Old Westbury,OLD,1328-3357,1,0,13,0,13,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,10:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Arroyo, Alvaro",Alvaro,Arroyo,,524,"Arroyo, Alvaro","ARROYO,ALVARO",Old Westbury,OLD,1328-3627,1,0,14,0,14,0,0,2,2,2,0,1,0,0,2.00,2.00,2.00,1.000,.000,1,0,0,0,1,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,54:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Rovani, Emiliano",Emiliano,Rovani,,524,"Rovani, Emiliano","ROVANI,EMILIANO",Old Westbury,OLD,1328-3639,0,0,18,0,18,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Ronquillo Malanco, Isaac",Isaac,Ronquillo Malanco,,524,"Ronquillo Malanco, Isaac","RONQUILLO MALANCO,ISAAC",Old Westbury,OLD,1328-3667,1,0,19,0,19,0,0,2,2,4,0,2,0,0,2.00,2.00,4.00,2.000,.000,0,0,0,0,0,2,0,.000,0,0,0,0,.00,.00,.00,.00,0,,18:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Benitez, Oscar",Oscar,Benitez,,524,"Benitez, Oscar","BENITEZ,OSCAR",Old Westbury,OLD,1328-3492,2,0,21,0,21,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,1,0,1.00,.50,.00,.00,0,,40:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Quintanilla, Stephen",Stephen,Quintanilla,,524,"Quintanilla, Stephen","QUINTANILLA,STEPHEN",Old Westbury,OLD,1328-3487,2,1,22,0,22,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.50,.00,.00,0,,91:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Velasquez, Sebastian",Sebastian,Velasquez,,524,"Velasquez, Sebastian","VELASQUEZ,SEBASTIAN",Old Westbury,OLD,1328-3486,2,2,23,0,23,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,1,0,.00,.50,.00,.00,0,,111:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Banos, Balmore",Balmore,Banos,,524,"Banos, Balmore","BANOS,BALMORE",Old Westbury,OLD,1328-3628,1,0,25,0,25,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,17:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Hernandez, Spencer",Spencer,Hernandez,,524,"Hernandez, Spencer","HERNANDEZ,SPENCER",Old Westbury,OLD,1328-3353,1,0,26,0,26,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,10:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Baires, Jeffrey",Jeffrey,Baires,,524,"Baires, Jeffrey","BAIRES,JEFFREY",Old Westbury,OLD,1328-3362,2,2,27,0,27,0,0,1,1,0,0,0,0,0,.50,.50,.00,.000,.000,1,0,0,0,0,0,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,71:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Vargas, Abdiel",Abdiel,Vargas,,524,"Vargas, Abdiel","VARGAS,ABDIEL",Old Westbury,OLD,1328-3493,2,2,28,0,28,0,0,1,2,1,1,0,0,0,1.00,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,74:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Yanes, Bryan",Bryan,Yanes,,524,"Yanes, Bryan","YANES,BRYAN",Old Westbury,OLD,1328-3640,0,0,29,0,29,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Martinez, Ian",Ian,Martinez,,524,"Martinez, Ian","MARTINEZ,IAN",Old Westbury,OLD,1328-3634,1,0,30,0,30,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,27:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Gonzales, Renato",Renato,Gonzales,,524,"Gonzales, Renato","GONZALES,RENATO",Old Westbury,OLD,1328-3630,1,0,31,0,31,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,08:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Cardenas, Isaac",Isaac,Cardenas,,524,"Cardenas, Isaac","CARDENAS,ISAAC",Old Westbury,OLD,1328-3477,2,2,37,0,37,0,0,2,2,1,1,0,0,0,1.00,1.00,.50,.000,.500,2,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,143:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Cardenas, Isaiah",Isaiah,Cardenas,,524,"Cardenas, Isaiah","CARDENAS,ISAIAH",Old Westbury,OLD,1328-3478,2,2,38,0,38,0,0,0,2,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,156:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Guardian, Christopher",Christopher,Guardian,,524,"Guardian, Christopher","GUARDIAN,CHRISTOPHER",Old Westbury,OLD,1328-3491,1,0,39,0,39,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,06:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Skyline Conference,skyline_conference,Old Westbury,"Yanez, Fredi",Fredi,Yanez,,524,"Yanez, Fredi","YANEZ,FREDI",Old Westbury,OLD,1328-3370,1,0,40,0,40,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,08:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
