conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mvball,Aurora,"Meier, Lucas",0,,13,40,7,.281,203,30,87,3,0,7,0,0,2,2,0,0,50,5,18,17,1,16,1,96,0,2.18,0.08,0.45,0.43,0.00,2.40
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mvball,Aurora,"Anderson, Nathan",0,,2,64,0,.250,4,0,1,8,1,24,0,3,5,93,0,0,55,2,52,0,0,0,0,4,0,0.02,0.13,0.81,0.00,0.05,0.06
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mvball,Aurora,"Dail, Solomon",0,,17,59,21,.203,251,45,96,4,0,14,0,2,4,29,0,0,1,0,24,32,2,26,6,117,0,1.63,0.07,0.41,0.54,0.03,1.98
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mvball,Aurora,"Maglaya, Ayden",0,,10,8,2,-.200,5,2,1,0,0,0,0,0,5,7,0,0,10,2,3,0,0,0,0,1,0,0.13,0.00,0.38,0.00,0.00,0.13
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mvball,Aurora,"McKee, Martin",0,,14,27,5,.250,80,14,34,1,0,6,0,5,7,44,0,0,2,0,5,21,1,17,4,51.5,0,1.26,0.04,0.19,0.78,0.19,1.91
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mvball,Aurora,"Nonhof, Alex",0,,4,99,0,.143,21,0,3,60,2,216,0,0,0,0,0,0,446,19,295,0,0,0,0,3,0,0.03,0.61,2.98,0.00,0.00,0.03
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mvball,Aurora,"Rodarte, Gunner",0,,27,12,4,.125,48,10,16,0,0,0,0,0,3,12,0,0,2,2,5,12,0,12,0,22,0,1.33,0.00,0.42,1.00,0.00,1.83
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mvball,Aurora,"Vescova, AJ",0,,11,7,0,.500,4,0,2,20,0,47,0,0,4,18,0,0,0,0,3,0,0,0,0,2,0,0.29,2.86,0.43,0.00,0.00,0.29
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mvball,Aurora,"Wiatrowski, Reece",0,,21,71,0,-.500,2,1,0,3,0,12,0,8,21,166,0,0,0,0,13,0,0,0,0,8,0,0.00,0.04,0.18,0.00,0.11,0.11
nacc,Northern Athletics Collegiate Conference (NACC),2025-26,mvball,Aurora,"Gobetz, Conor",0,,1,3,0,.000,0,0,0,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.33,0.33
