conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,z_per_set_stats_points,z_per_set_stats_kills,z_per_set_stats_assists,z_per_set_stats_blocks,z_per_set_stats_aces,z_per_set_stats_digs,z_attack_stats_errors,z_serve_stats_errors,composite_score,rank,rating
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Gallaudet University,"Worley, Brielle",0,,14,105,88,0.32,1201.0,125.0,509.0,10.0,1.0,87.0,0.0,52.0,44.0,434.0,0.0,0.0,487.0,47.0,274.0,31.0,0.0,23.0,8.0,580.5,0.0,4.85,0.1,2.61,0.3,0.5,5.53,4.5573476891687115,4.805872735323731,-0.3683571371125733,0.8522499753804934,1.1460365636253356,1.3044448209616375,2.3938340464475947,2.216648473687991,8.691250756882622,1,99
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Gallaudet University,"Gamble, Ella",0,,2,105,88,0.282,170.0,10.0,58.0,1101.0,11.0,2660.0,0.0,109.0,59.0,523.0,0.0,0.0,2.0,2.0,181.0,40.0,2.0,36.0,4.0,189.0,3.0,0.55,10.49,1.72,0.38,1.04,1.8,0.79858846467864,-0.16194378630674056,6.473951845070999,1.278722630996514,3.4103977027005294,0.5200842920692156,-0.5456005168107692,3.3011503197505805,6.465951083658714,2,95
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Cedar Crest College,"Everett, Ellise",0,,18,98,53,0.262,971.0,100.0,354.0,23.0,10.0,121.0,0.0,29.0,15.0,281.0,0.0,0.0,321.0,41.0,189.0,37.0,3.0,21.0,16.0,409.5,1.0,3.61,0.23,1.93,0.38,0.3,4.18,3.196938854567747,3.3732930872256417,-0.28274595639227834,1.278722630996514,0.3073842898937823,0.7051581247292252,1.7548265326957766,0.11994490463365054,6.30157051614845,3,93
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Penn State Harrisburg,"DeGregory, Hannah",0,,9,90,83,0.288,591.0,71.0,241.0,306.0,33.0,867.0,0.0,42.0,41.0,285.0,0.0,0.0,13.0,1.0,196.0,37.0,5.0,26.0,11.0,307.0,4.0,2.68,3.4,2.18,0.41,0.47,3.41,2.4210019637212716,2.2988583511520746,1.8048497580949134,1.4386498768525218,1.0202387225656024,0.9254841159911417,1.0135778167436673,1.9997481044754728,6.299099582153886,4,92
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Notre Dame of Maryland,"Lackovic, Alyson",0,,18,72,46,0.199,291.0,38.0,96.0,394.0,12.0,1190.0,0.0,70.0,19.0,324.0,0.0,0.0,24.0,1.0,250.0,25.0,0.0,20.0,5.0,181.0,5.0,1.33,5.47,3.47,0.35,0.97,2.51,1.5140627406539615,0.7391950245936707,3.16804317417961,1.1187953851405064,3.1168694068944856,2.06236623090263,0.17008789859126736,0.4091453969170078,6.253049558480414,5,91
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Cairn University,"Lehman, Marah",0,,8,84,61,0.2,851.0,139.0,309.0,17.0,3.0,110.0,0.0,32.0,48.0,267.0,0.0,0.0,352.0,24.0,259.0,12.0,0.0,10.0,2.0,348.0,0.0,3.68,0.2,3.08,0.14,0.38,4.14,3.1566304446536444,3.4541645189731147,-0.3025023827123464,-0.0006953358515479506,0.6428451993864036,1.7186576845340402,2.7516782541486133,2.505848965971348,5.623994915740168,6,90
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Notre Dame of Maryland,"Brown, Kaliyah",0,,1,71,46,0.176,754.0,111.0,244.0,13.0,3.0,76.0,0.0,33.0,29.0,176.0,0.0,0.0,307.0,20.0,208.0,10.0,0.0,9.0,1.0,282.5,3.0,3.44,0.18,2.93,0.14,0.46,3.98,2.9953968049972337,3.176891038696065,-0.3156733335923918,-0.0006953358515479506,0.978306108879025,1.5864620897768904,2.0359898387465765,1.1321466276254009,5.614683303356854,7,89
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Gallaudet University,"Zarembka, Jada",0,,5,104,88,0.316,632.0,90.0,290.0,10.0,0.0,51.0,0.0,34.0,41.0,331.0,0.0,0.0,6.0,0.0,194.0,61.0,6.0,50.0,11.0,360.0,1.0,2.79,0.1,1.87,0.59,0.33,3.46,2.4713874761139,2.425942029612389,-0.3683571371125733,2.398213351988568,0.4331821309535154,0.6522798868263654,1.4992235271950494,1.9997481044754728,5.226756801731993,8,89
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Penn College,"Stockum, Lilly",0,,18,89,31,0.106,887.0,196.0,290.0,20.0,9.0,107.0,0.0,47.0,46.0,247.0,0.0,0.0,320.0,31.0,147.0,18.0,7.0,13.0,5.0,348.5,1.0,3.26,0.22,1.65,0.2,0.53,3.92,2.9349341901260804,2.9689359284882775,-0.28933143183230103,0.31915915586046756,1.2718344046850687,0.45839301451587894,4.2086153855027595,2.3612487198296694,4.841547718167034,9,88
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Gallaudet University,"Lummer, Citrine",0,,11,105,88,0.228,808.0,101.0,285.0,47.0,3.0,163.0,0.0,45.0,49.0,363.0,0.0,0.0,611.0,48.0,379.0,29.0,3.0,24.0,5.0,347.0,0.0,2.71,0.45,3.61,0.28,0.43,3.3,2.310153836457489,2.3335175361867058,-0.13786549671177922,0.7456318114764884,0.8525082678192919,2.1857487860093023,1.7803868332458492,2.578149089042187,4.740612701194685,10,87
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Penn State Abington,"Jamaladdin, Zayna",0,,11,83,45,0.175,834.0,118.0,264.0,5.0,7.0,76.0,0.0,34.0,26.0,191.0,0.0,0.0,183.0,23.0,95.0,14.0,1.0,10.0,4.0,307.0,0.0,3.18,0.06,1.14,0.17,0.41,3.7,2.713237935598516,2.8765114350625947,-0.39469903887266405,0.15923191000445983,0.7686430404461365,0.0089279923415697,2.2149119425970856,0.915246258412883,4.632425815230365,11,87
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Lancaster Bible College,"Sareyka, Lea",0,,2,98,50,0.192,850.0,114.0,277.0,11.0,3.0,78.0,0.0,63.0,32.0,371.0,0.0,0.0,300.0,27.0,165.0,15.0,2.0,13.0,2.0,348.5,0.0,2.83,0.11,1.68,0.15,0.64,3.56,2.572158500899156,2.4721542763252304,-0.3617716616725506,0.052613746100454536,1.733093155237423,0.4848321334673089,2.112670740396795,1.349046996837919,4.616132245704683,12,86
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Penn State Harrisburg,"Ondishin Ribon, Brianna",0,,5,90,73,0.238,665.0,79.0,237.0,24.0,2.0,92.0,0.0,33.0,16.0,270.0,0.0,0.0,407.0,26.0,235.0,21.0,3.0,14.0,7.0,284.0,0.0,2.63,0.27,2.61,0.23,0.37,3.16,2.16907440175813,2.2410930427610225,-0.2564040546321876,0.4790864017164753,0.600912585699826,1.3044448209616375,1.2180602211442493,0.19224502770448984,4.351289296566915,13,85
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,St. Mary's (Md.),"Mauro, Maya",0,,20,97,45,0.139,813.0,181.0,294.0,11.0,2.0,76.0,0.0,34.0,43.0,307.0,0.0,0.0,357.0,24.0,216.0,22.0,4.0,16.0,6.0,342.0,0.0,3.03,0.11,2.23,0.23,0.35,3.53,2.5419271934635788,2.7032155098894384,-0.3617716616725506,0.4790864017164753,0.5170473583266706,0.9695493142435248,3.8252108772516684,2.1443483506171517,4.196709066609337,14,85
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Cairn University,"Dow, Anna",0,,25,77,61,0.14,157.0,14.0,36.0,631.0,26.0,1821.0,0.0,37.0,15.0,285.0,0.0,0.0,2.0,0.0,140.0,18.0,15.0,17.0,1.0,82.5,4.0,0.47,8.19,1.82,0.23,0.48,1.07,0.06295998374626673,-0.2543682797324238,4.959292493865781,0.4790864017164753,1.06217133625218,0.6082146885739821,-0.4433593146104782,0.11994490463365054,3.728183636241132,15,84
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Penn State Brandywine,"Zima, Lara",0,,5,35,10,0.146,137.0,15.0,35.0,124.0,6.0,491.0,0.0,30.0,6.0,177.0,0.0,0.0,16.0,2.0,105.0,1.0,0.0,1.0,0.0,65.5,3.0,1.0,3.54,3.0,0.03,0.86,1.87,0.8691281820283197,0.3579439892127274,1.897046414255231,-0.5870952373235765,2.655610656342131,1.6481533673302269,-0.4177990140604054,-0.5307562030039034,3.6110816307717326,16,84
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Cairn University,"Manthe, Bella",0,,0,84,28,0.215,395.0,57.0,142.0,107.0,3.0,360.0,0.0,46.0,31.0,301.0,0.0,0.0,9.0,0.0,82.0,33.0,0.0,27.0,6.0,207.5,1.0,1.69,1.27,0.98,0.39,0.55,2.47,1.4737543307398593,1.155105245009245,0.40214348937008115,1.3320317129485169,1.355699632058224,-0.13208064206605666,0.6557336090426492,1.2767468737670797,3.5555787599651,17,83
north_eastern_athletic_c,North Eastern Athletic Conference,2025-26,wvball,Wilson College,"Moreland, Abby",0,,2,83,40,0.055,873.0,168.0,216.0,10.0,9.0,111.0,0.0,33.0,21.0,213.0,0.0,0.0,625.0,53.0,231.0,6.0,0.0,6.0,0.0,252.0,2.0,2.6,0.12,2.78,0.07,0.4,3.04,2.048149172015822,2.2064338577263913,-0.3551861862325279,-0.3738589095155661,0.7267104267595591,1.4542664950197404,3.4929269701007226,0.5537456430586865,3.313545927832381,18,83
