season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,matches_played,attack_stats,set_stats,serve_stats,defense_stats,block_stats,misc_stats,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,composite_score,global_rank,rating
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,"Glenn, Miranda",Miranda,Glenn,,218,"Glenn, Miranda","GLENN, MIRANDA",Eureka,EUREKA,0,0,0,22,0,22,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.886190638748466,113,62
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,"Grundy, Makayliah",Makayliah,Grundy,,23260,"Grundy, Makayliah","GRUNDY, MAKAYLIAH",Spalding,SU,926-1392,0,0,2,0,2,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.886190638748466,114,62
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,"Hendrickson,Sydney",Sydney,Hendrickson,,759,"Hendrickson,Sydney","HENDRICKSON,SYDNEY",Webster,WEBSTER,1259-2430,0,0,02,0,02,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.886190638748466,115,61
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Horstmann, Rylee",Rylee,Horstmann,,1450,"Horstmann, Rylee","HORSTMANN, RYLEE",Westminster,WESTMO,1216-1909,0,0,13,0,13,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.886190638748466,116,61
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Klug, Lilia",Lilia,Klug,,1450,"Klug, Lilia","KLUG, LILIA",Westminster,WESTMO,1216-1910,0,0,19,0,19,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.886190638748466,117,61
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"LaMontagne, Katie",Katie,LaMontagne,,1111,"LaMontagne, Katie","LAMONTAGNE, KATIE",Greenville,GRNVLU,1227-2617,0,0,22,0,22,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.886190638748466,118,61
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Lansaw, Elaina",Elaina,Lansaw,,1450,"Lansaw, Elaina","LANSAW, ELAINA",Westminster,WESTMO,1216-1726,0,0,8,0,8,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.886190638748466,119,60
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Legendre, Kennedy",Kennedy,Legendre,,1111,"Legendre, Kennedy","LEGENDRE, KENNEDY",Greenville,GRNVLU,1227-2619,0,0,31,0,31,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.886190638748466,120,60
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Li, Nadia",Nadia,Li,,1111,"Li, Nadia","LI, NADIA",Greenville,GRNVLU,1227-3007,0,0,2,0,2,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.886190638748466,121,60
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"McCabe, Ellie",Ellie,McCabe,,1450,"McCabe, Ellie","MCCABE, ELLIE",Westminster,WESTMO,1216-1911,0,0,26,0,26,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.886190638748466,122,59
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Eureka,"McLean-Garcia, Kirra",Kirra,McLean-Garcia,,218,"McLean-Garcia, Kirra","MCLEAN-GARCIA, KIRRA",Eureka,EUREKA,0,0,0,14,0,14,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.886190638748466,123,59
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Mcschooler, Mia",Mia,Mcschooler,,1111,"Mcschooler, Mia","MCSCHOOLER, MIA",Greenville,GRNVLU,1227-2569,0,0,7,0,7,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.886190638748466,124,59
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Porter, Kaleya",Kaleya,Porter,,1111,"Porter, Kaleya","PORTER, KALEYA",Greenville,GRNVLU,1227-3008,0,0,8,0,8,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.886190638748466,125,58
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Rhodes, Annika",Annika,Rhodes,,1450,"Rhodes, Annika","RHODES, ANNIKA",Westminster,WESTMO,1216-1656,0,0,27,0,27,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.886190638748466,126,58
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Rittenhouse, Claire",Claire,Rittenhouse,,1111,"Rittenhouse, Claire","RITTENHOUSE, CLAIRE",Greenville,GRNVLU,1227-2620,0,0,33,0,33,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.886190638748466,127,58
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Scheve, Elena",Elena,Scheve,,1450,"Scheve, Elena","SCHEVE, ELENA",Westminster,WESTMO,1216-1593,0,0,25,0,25,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.886190638748466,128,57
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,"Sciarra, Gianna",Gianna,Sciarra,,23260,"Sciarra, Gianna","SCIARRA, GIANNA",Spalding,SU,926-1681,0,0,11,0,11,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.886190638748466,129,57
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,"Stroup,Julia",Julia,Stroup,,759,"Stroup,Julia","STROUP,JULIA",Webster,WEBSTER,1259-2434,0,0,09,0,09,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.886190638748466,130,57
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Thompson, Gabrielle",Gabrielle,Thompson,,1450,"Thompson, Gabrielle","THOMPSON, GABRIELLE",Westminster,WESTMO,1216-1915,0,0,23,0,23,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.886190638748466,131,56
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,"Wilson, Hannah",Hannah,Wilson,,23260,"Wilson, Hannah","WILSON, HANNAH",Spalding,SU,926-1507,0,0,3,0,3,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.886190638748466,132,56
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Zastrow, Olivia",Olivia,Zastrow,,1450,"Zastrow, Olivia","ZASTROW, OLIVIA",Westminster,WESTMO,1216-1661,0,0,20,0,20,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.886190638748466,133,56
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Lyon,Zoey Craig,Zoey,Craig,,22989,Zoey Craig,"CRAIG,ZOEY",Lyon,LC,783-4170,0,0,25,0,25,0,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,-2.886190638748466,134,55
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Lyon,"Carothers, Claire",Claire,Carothers,,22989,"Carothers, Claire","CAROTHERS, CLAIRE",Lyon,LC,0,2,0,20,0,20,0,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,.000,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,-3.1045959676516874,135,55
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,"Delkic,Hana",Hana,Delkic,,759,"Delkic,Hana","DELKIC,HANA",Webster,WEBSTER,1259-2437,1,0,14,0,14,0,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,.000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.1045959676516874,136,55
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Blackburn,"Hasslemann, Camille",Camille,Hasslemann,,64,"Hasslemann, Camille","HASSLEMANN, CAMILLE",Blackburn,BLACKB,0,1,0,22,0,22,0,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,.000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-3.1045959676516874,137,54
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,"Smith, Audrey",Audrey,Smith,,23260,"Smith, Audrey","SMITH, AUDREY",Spalding,SU,926-1514,2,0,15,0,15,0,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,.000,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0.0,0,-3.1045959676516874,138,54
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Spalding,"Watson, Brooks",Brooks,Watson,,23260,"Watson, Brooks","WATSON, BROOKS",Spalding,SU,926-1397,3,0,7,0,7,0,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,.000,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.0,0,-3.1045959676516874,139,54
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"White, Sophia",Sophia,White,,1450,"White, Sophia","WHITE, SOPHIA",Westminster,WESTMO,1216-1917,2,0,17,0,17,0,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,.000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-3.1045959676516874,140,53
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Lyon,Payton Ashley,Payton,Ashley,,22989,Payton Ashley,"ASHLEY,PAYTON",Lyon,LC,783-5521,3,0,12,0,12,0,,,,,,,0.33,0.00,0.00,0.00,0.00,0.33,-.143,7,2,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.127580561670472,141,53
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Lyon,Chaney McCance,Chaney,McCance,,22989,Chaney McCance,"MCCANCE,CHANEY",Lyon,LC,783-5250,11,0,26,0,26,0,,,,,,,0.00,0.18,1.82,0.00,0.36,0.36,-.500,2,1,0,2,0,6,0,4,0,27,0,0,2,0,20,0,0,0,0,4,0,-3.1524778751882527,142,53
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Webster,"Szarka,Shalamar",Shalamar,Szarka,,759,"Szarka,Shalamar","SZARKA,SHALAMAR",Webster,WEBSTER,1259-2321,7,1,08,0,08,0,,,,,,,0.00,2.00,1.57,0.00,0.29,0.29,-.500,2,1,0,14,0,64,0,2,3,19,0,0,0,0,11,0,0,0,0,2,0,-3.4644104516655356,143,52
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Greenville,"Stolte, Kinley",Kinley,Stolte,,1111,"Stolte, Kinley","STOLTE, KINLEY",Greenville,GRNVLU,1227-3009,6,0,27,0,27,0,,,,,,,0.00,2.67,0.83,0.00,0.00,0.00,-.250,4,1,0,16,0,58,0,0,0,12,0,0,0,0,5,0,0,0,0,0,1,-3.510934973544969,144,52
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Blackburn,"Sullivan, Shyanne",Shyanne,Sullivan,,64,"Sullivan, Shyanne","SULLIVAN, SHYANNE",Blackburn,BLACKB,0,3,0,13,0,13,0,,,,,,,0.00,0.00,1.00,0.00,0.33,0.33,-.500,4,2,0,0,0,4,0,1,0,4,0,0,3,0,3,0,0,0,0,1.0,0,-3.81773034481932,145,52
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Lyon,Marae Pounds,Marae,Pounds,,22989,Marae Pounds,"POUNDS,MARAE",Lyon,LC,783-5523,4,1,3,0,3,0,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,-.250,12,3,0,0,0,0,0,0,0,0,0,0,13,4,0,0,1,0,0,0,0,-4.12985375773897,146,51
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Principia,"Stalnaker, Lydia",Lydia,Stalnaker,,555,"Stalnaker, Lydia","STALNAKER, LYDIA",Principia,Princ,1258-2421,10,4,6,0,6,0,,,,,,,0.00,0.10,1.00,0.10,0.00,0.05,-.667,3,2,0,1,0,7,0,0,12,17,0,0,41,11,10,1,0,1,0,0.5,0,-4.62855617710782,147,51
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Westminster,"Brandt, Kylee",Kylee,Brandt,,1450,"Brandt, Kylee","BRANDT, KYLEE",Westminster,WESTMO,1216-1907,3,0,22,0,22,0,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,-.500,2,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-5.155111547826252,148,51
2026-27,wvball,St. Louis Intercollegiate Athletic Conference (SLIAC),sliac,Lyon,Paige Molloy,Paige,Molloy,,22989,Paige Molloy,"MOLLOY,PAIGE",Lyon,LC,783-5524,1,0,4,0,4,0,,,,,,,0.00,0.00,0.00,0.00,0.00,0.00,-.750,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0,-6.180369337913534,149,50
