conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct
ll,Liberty League (LL),2025-26,mlax,Clarkson,Zach Tiffany,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,mlax,Clarkson,Joe Kelly,,,,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,1,00:00,0,0,1.000,19,28,0,12,6,6,.679,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,mlax,Clarkson,Jack Burns,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,mlax,Clarkson,Alex Alfieri,,,,16,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,11,0,18,2,00:00,0,0,1.000,31,44,0,21,8,13,.705,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,mlax,Clarkson,Mario Streiff,,,,15,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,7,0,00:00,0,0,1.000,10,17,0,8,4,4,.588,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,mlax,Clarkson,Eric Gellasch,,,,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,75:00,193,0,1.000,0,0,0,0,0,0,.000,7,78:09,17,8,0,0,2,0,3,0,0,38,13.05,.320
ll,Liberty League (LL),2025-26,mlax,Clarkson,Chris Albrecht,,,,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,3,5,61:00,24,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,mlax,Clarkson,Ethan Hopkins,,,,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,14,1,00:00,0,0,1.000,20,35,0,11,2,9,.571,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,mlax,Clarkson,Ian Erskine,,,,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,11,4,00:00,0,0,1.000,30,49,0,16,2,14,.612,,,,,,,,,,,,,,
ll,Liberty League (LL),2025-26,mlax,Clarkson,Tobey Diulio,,,,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,00:00,0,0,1.000,3,3,0,1,0,1,1.000,,,,,,,,,,,,,,
