season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,matches_played,attack_stats_hitting_pct,attack_stats_attempts,attack_stats_errors,attack_stats_kills,set_stats_assists,set_stats_errors,set_stats_attempts,set_stats_set_pct,serve_stats_aces,serve_stats_errors,serve_stats_attempts,serve_stats_serve_pct,defense_stats_defense_pct,defense_stats_attempts,defense_stats_receptions,defense_stats_digs,block_stats_total,block_stats_errors,block_stats_assists,block_stats_solos,misc_stats_points,misc_stats_ball_handling_errors,per_set_stats_kills,per_set_stats_assists,per_set_stats_digs,per_set_stats_blocks,per_set_stats_aces,per_set_stats_points,attack_stats,set_stats,serve_stats,defense_stats,block_stats,misc_stats,composite_score,global_rank,rating
2026-27,wvball,Liberty League (LL),ll,RIT,"Brasier, Zoey",Zoey,Brasier,,580,"Brasier, Zoey","BRASIER, ZOEY",RIT,RIT,1008-12075,4,1,4,0,4,0,.462,13,2,8,0,0,5,0,6,2,23,0,0,0,0,1,3,0,3,0,15.5,0,2.00,0.00,0.25,0.75,1.50,3.88,,,,,,,7.347704352651475,1,99
2026-27,wvball,Liberty League (LL),ll,Ithaca,"Leadbetter, Addison",Addison,Leadbetter,,313,"Leadbetter, Addison","LEADBETTER, ADDISON",Ithaca,ITH,1006-11502,14,6,16,0,16,0,.414,87,5,41,1,1,9,0,5,5,51,0,0,0,0,5,15,1,8,7,57,1,2.93,0.07,0.36,1.07,0.36,4.07,,,,,,,7.054828697512455,2,99
2026-27,wvball,Liberty League (LL),ll,RIT,"Wasula, Anna",Anna,Wasula,,580,"Wasula, Anna","WASULA, ANNA",RIT,RIT,1008-11845,4,1,14,0,14,0,.220,41,7,16,2,0,2,0,2,4,12,0,0,3,0,6,2,0,2,0,19.0,0,4.00,0.50,1.50,0.50,0.50,4.75,,,,,,,6.829929562311965,3,99
2026-27,wvball,Liberty League (LL),ll,Vassar,"Gegen, Eleanor",Eleanor,Gegen,,737,"Gegen, Eleanor","GEGEN, ELEANOR",Vassar,VAS,1065-4446,7,2,14,0,14,0,.239,71,8,25,2,0,4,0,2,3,26,0,0,21,1,19,3,1,3,0,28.5,0,3.57,0.29,2.71,0.43,0.29,4.07,,,,,,,6.358564139067724,4,98
2026-27,wvball,Liberty League (LL),ll,St. Lawrence,"Gammons, Bridget",Bridget,Gammons,,607,"Gammons, Bridget","GAMMONS, BRIDGET",St. Lawrence,SLU,1062-11154,9,13,9,0,9,0,.367,60,5,27,0,0,7,0,8,8,43,0,0,1,0,10,4,1,3,1,37.5,0,3.00,0.00,1.11,0.44,0.89,4.17,,,,,,,6.3543503099473355,5,98
2026-27,wvball,Liberty League (LL),ll,Ithaca,"Owen, Brianna",Brianna,Owen,,313,"Owen, Brianna","OWEN, BRIANNA",Ithaca,ITH,1006-11297,14,2,6,0,6,0,.423,104,6,50,0,0,5,0,7,8,66,0,0,7,1,13,6,1,6,0,60,0,3.57,0.00,0.93,0.43,0.50,4.29,,,,,,,6.226835942908486,6,98
2026-27,wvball,Liberty League (LL),ll,William Smith,"Fulton, Emily",Emily,Fulton,,30073,"Fulton, Emily","FULTON, EMILY",William Smith,WSC,1059-8768,11,5,8,0,8,0,.287,87,11,36,2,0,7,0,9,3,48,0,0,52,2,24,2,0,2,0,46,0,3.27,0.18,2.18,0.18,0.82,4.18,,,,,,,6.036385183475966,7,97
2026-27,wvball,Liberty League (LL),ll,St. Lawrence,"Acum-Santos, Araiza",Araiza,Acum-Santos,,607,"Acum-Santos, Araiza","ACUM-SANTOS, ARAIZA",St. Lawrence,SLU,1062-10858,8,13,13,0,13,0,.125,72,20,29,1,0,11,0,5,3,28,0,0,32,2,24,1,0,0,1,35,0,3.63,0.13,3.00,0.13,0.63,4.38,,,,,,,5.926430371647692,8,97
2026-27,wvball,Liberty League (LL),ll,William Smith,"Breuer, Cassidy",Cassidy,Breuer,,30073,"Breuer, Cassidy","BREUER, CASSIDY",William Smith,WSC,1059-10053,11,5,1,0,1,0,.250,112,21,49,1,0,7,0,2,2,38,0,0,77,6,26,1,0,1,0,51.5,0,4.45,0.09,2.36,0.09,0.18,4.68,,,,,,,5.791367712042563,9,97
2026-27,wvball,Liberty League (LL),ll,Vassar,"McAusland, Maura",Maura,McAusland,,737,"McAusland, Maura","MCAUSLAND, MAURA",Vassar,VAS,1065-3938,9,3,13,0,13,0,.297,74,7,29,1,0,4,0,4,6,37,0,0,35,2,20,2,0,1,1,34.5,0,3.22,0.11,2.22,0.22,0.44,3.83,,,,,,,5.265875944800449,10,96
2026-27,wvball,Liberty League (LL),ll,Vassar,"Kaplan, Holland",Holland,Kaplan,,737,"Kaplan, Holland","KAPLAN, HOLLAND",Vassar,VAS,1065-3937,9,3,5,0,5,0,.247,81,13,33,2,0,10,0,4,3,26,0,0,41,3,18,1,0,1,0,37.5,0,3.67,0.22,2.00,0.11,0.44,4.17,,,,,,,5.148541295662614,11,96
2026-27,wvball,Liberty League (LL),ll,Union,Martinez cartagena Kayla,Martinez cartagena,Kayla,,727,Martinez cartagena Kayla,"CARTAGENA,K MARTINEZ",Union,UNION,1064-9438,11,7,4,0,4,0,.232,95,12,34,2,0,19,0,5,5,42,0,0,46,2,35,1,0,1,0,39.5,0,3.09,0.18,3.18,0.09,0.45,3.59,,,,,,,5.0606919341879,12,96
