conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,z_shot_stats_goals,z_shot_stats_assists,z_shot_stats_points,z_shot_stats_shots_on_goal,z_caution_stats_yellow_cards,z_caution_stats_red_cards,composite_score,rank,rating
nwc,Northwest Conference (NWC),2025-26,wsoc,Puget Sound,"Hausia-Haugen, Leila",0,,22,21,21,0.0,0.0,43.0,81.0,24.0,4.0,10.0,1.0,1.0,3.86,2.05,1.14,0.476,0.19,33.0,1.0,0.0,0.0,3.0,1.0,3.0,0.143,17.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,,1693:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.657552935510699,3.4158243389726612,6.623861438850329,7.588234324590237,-0.4268958113499761,-0.058321184351980436,15.290342690348126,1,99
nwc,Northwest Conference (NWC),2025-26,wsoc,Pacific Lutheran ,"Olson, Liv",0,,5,20,20,0.0,0.0,18.0,38.0,21.0,1.0,10.0,0.0,0.0,1.9,0.9,1.05,0.5,0.05,8.0,1.0,0.0,0.0,5.0,0.0,5.0,0.25,27.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,,1643:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,6.657552935510699,0.5146683504978002,5.7348536479218275,2.848399638060805,-0.4268958113499761,-0.058321184351980436,11.689261107459885,2,96
nwc,Northwest Conference (NWC),2025-26,wsoc,Puget Sound,"Short, Kate",0,,18,21,21,0.0,0.0,17.0,31.0,18.0,2.0,8.0,0.0,0.0,1.48,0.81,0.86,0.381,0.095,9.0,0.0,0.0,0.0,3.0,1.0,3.0,0.143,21.0,0.0,1.0,0.0,1.0,0.05,0.0,0.0,0.0,,1732:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,5.242583111320745,1.4817203466560873,4.845845856993326,2.658806250599628,1.3221911934867314,-0.058321184351980436,10.028640498713042,3,94
nwc,Northwest Conference (NWC),2025-26,wsoc,Pacific Lutheran ,"Gutierrez, Kiana",0,,17,20,17,0.0,0.0,12.0,24.0,13.0,7.0,3.0,0.0,0.0,1.2,0.6,0.65,0.15,0.35,9.0,1.0,0.0,0.0,2.0,1.0,1.0,0.05,17.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,,948:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,1.70515855084586,6.3169803274475225,3.364166205445822,1.7108393132937418,-0.4268958113499761,-0.058321184351980436,8.911491831973235,4,93
nwc,Northwest Conference (NWC),2025-26,wsoc,Linfield,"Rendon, Lize",0,,27,19,13,0.0,0.0,9.0,15.0,13.0,3.0,5.0,0.0,0.0,0.79,0.47,0.68,0.263,0.158,4.0,0.0,0.0,0.0,1.0,2.0,1.0,0.053,2.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,,842:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.120128375035814,2.448772342814374,3.364166205445822,1.14205915091021,-0.4268958113499761,-0.058321184351980436,7.5049600344432825,5,92
nwc,Northwest Conference (NWC),2025-26,wsoc,Whitman,"Bell, Bailey",0,,12,20,12,0.0,0.0,13.0,17.0,14.0,0.0,7.0,0.0,0.0,0.85,0.65,0.7,0.35,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,,842:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,4.535098199225768,-0.45238364566048683,3.660502135755323,1.900432700754919,-0.4268958113499761,-0.058321184351980436,7.2482305278864265,6,91
nwc,Northwest Conference (NWC),2025-26,wsoc,Linfield,"Curtaz, Mia",0,,10,20,20,0.0,0.0,19.0,25.0,10.0,6.0,2.0,2.0,1.0,1.25,0.95,0.5,0.1,0.3,17.0,0.0,0.0,0.0,1.0,2.0,1.0,0.05,14.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,,1663:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.9976736387508829,5.349928331289235,2.4751584145173204,3.037993025521983,-0.4268958113499761,-0.058321184351980436,7.170195811363158,7,91
nwc,Northwest Conference (NWC),2025-26,wsoc,Puget Sound,"Witter, Zoe",0,,4,21,21,0.0,0.0,15.0,38.0,12.0,2.0,5.0,0.0,0.0,1.81,0.71,0.57,0.238,0.095,10.0,1.0,0.0,0.0,2.0,3.0,3.0,0.143,15.0,0.0,0.0,0.0,0.71,0.0,0.0,0.0,0.0,,1539:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,3.120128375035814,1.4817203466560873,3.0678302751363216,2.2796194756772734,-0.4268958113499761,-0.058321184351980436,6.848100550869245,8,90
nwc,Northwest Conference (NWC),2025-26,wsoc,Lewis & Clark,"Driskill, Carli",0,,4,19,19,0.0,0.0,16.0,21.0,8.0,6.0,1.0,0.0,0.0,1.11,0.84,0.42,0.053,0.316,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,1.0,0.0,0.74,0.05,0.0,0.0,0.0,,1467:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.29018872665590584,5.349928331289235,1.882486553898319,2.4692128631384507,1.3221911934867314,-0.058321184351980436,5.671721513632667,9,89
nwc,Northwest Conference (NWC),2025-26,wsoc,Whitman,"Lash, Emoree",0,,11,17,6,0.0,0.0,19.0,38.0,10.0,2.0,4.0,0.0,0.0,2.24,1.12,0.59,0.235,0.118,15.0,1.0,0.0,0.0,2.0,1.0,1.0,0.059,14.0,0.0,1.0,0.0,0.82,0.06,0.0,0.0,0.0,,863:00,0.0,0.0,0.0,,,,,,,,,,,,,,,,,2.412643462940837,1.4817203466560873,2.4751584145173204,3.037993025521983,1.3221911934867314,-0.058321184351980436,5.615056995584402,10,89
