season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats,composite_score,global_rank,rating,ranking_segment
2025-26,baseball,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,Devin Frydenlund,Devin,Frydenlund,,804,Devin Frydenlund,0,0UWS,24,13,,,63,18,26,22,3,1,3,5,0,0,12,5,1,1,1,0,0,0,0,1,0,1,0,0.456,40,69,2,.500,.413,.635,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,1,4,20,5,"11,22",0.50,11,22,"19,41",0.46,19,41,"16,30",0.53,16,30,"4,7",0.57,4,7,0,0,0,0,"6,12","4,6","26,43",24,0,0,0,738,0,0,0,7,15,0,,UW-Superior,UWS,0,False,1,1,0,0,0,0,0,0,0,0,1.0,0,0,1,2,0,0,0,0.00,4,5,0,0,0,0,0,0,0,0,.250,1,0,0,0,"1,4",0,0,"0,1",,,,5.666150269780027,11,96,batting
2025-26,baseball,Upper Midwest Athletic Conference (UMAC),umac,Minnesota Morris,Ben Meuser,Ben,Meuser,,1226,Ben Meuser,0,0UMM,34,30,,,125,24,44,37,8,2,6,12,1,3,25,6,5,0,0,3,0,0,0,2,0,2,0,0.413,74,143,5,1.000,.352,.592,197,13,2,0,0,0,0,9,0,212,.991,0,.000,,4,5,28,25,"19,53",0.36,19,53,"25,70",0.36,25,70,"18,52",0.35,18,52,"11,17",0.65,11,17,0,0,0,0,"5,16","9,14","41,77",310,0,0,0,"1,1",1.00,1,1,8,26,0,,Minnesota Morris,UMM,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.518539844277635,12,96,batting
2025-26,baseball,Upper Midwest Athletic Conference (UMAC),umac,North Central,Teagan Burch,Teagan,Burch,,30039,Teagan Burch,0,0NORTH CE,37,37,,,107,38,32,31,7,1,5,26,0,18,24,14,6,0,0,1,0,0,0,1,2,2,0,0.500,56,152,6,1.000,.299,.523,148,28,5,13,0,104,8,2,0,181,.972,112,.929,,7,5,22,24,"9,33",0.27,9,33,"22,62",0.35,22,62,"17,42",0.40,17,42,"6,14",0.43,6,14,0,0,0,0,"20,34","9,15","44,77",82,0,0,0,0,0,0,0,5,22,0,,North Central,NORTH CE,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.775957454811968,13,95,batting
2025-26,baseball,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,Payton Steiner,Payton,Steiner,,804,Payton Steiner,0,0UWS,30,30,,,122,31,39,32,9,1,7,12,0,5,22,8,3,2,0,1,0,0,0,3,0,5,0,0.400,71,140,5,.600,.320,.582,56,3,1,0,0,0,0,0,0,60,.983,0,.000,,3,6,28,29,"14,36",0.39,14,36,"24,68",0.35,24,68,"18,49",0.37,18,49,"2,16",0.13,2,16,0,0,0,0,"12,29","6,9","40,74",0,0,0,0,4,0,0,0,8,20,0,,UW-Superior,UWS,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6005135900750105,14,94,batting
2025-26,baseball,Upper Midwest Athletic Conference (UMAC),umac,Minnesota Morris,David Steffen,David,Steffen,,1226,David Steffen,0,0UMM,35,34,,,149,39,51,42,10,2,6,6,0,4,12,1,16,2,0,7,0,0,0,0,0,0,0,0.367,83,166,18,.889,.342,.557,62,6,2,0,0,1,1,0,0,70,.971,2,.500,,5,8,41,43,"16,58",0.28,16,58,"27,81",0.33,27,81,"25,66",0.38,25,66,"8,17",0.47,8,17,0,0,0,0,"17,36","13,16","51,91",328,0,0,0,0,0,0,0,19,50,0,,Minnesota Morris,UMM,0,False,5,1,0,1,1,3,0,0,0,0,7.0,2,2,9,8,1,1,0,2.57,24,34,0,0,0,0,1,0,2,1,.208,4,8,0,"1,1","0,1","0,1",0,"0,1",,,,4.55790851419356,15,94,batting
2025-26,baseball,Upper Midwest Athletic Conference (UMAC),umac,North Central,Caleb Alfaro,Caleb,Alfaro,,30039,Caleb Alfaro,0,0NORTH CE,38,38,,,130,30,45,37,10,1,3,28,0,0,20,14,7,1,0,3,0,0,0,0,2,1,0,0.453,66,161,8,.875,.346,.508,69,3,4,0,0,1,0,1,0,76,.947,1,1.000,,5,2,27,36,"11,42",0.26,11,42,"34,80",0.43,34,80,"24,55",0.44,24,55,"6,16",0.38,6,16,0,0,0,0,"8,27","13,17","50,89",148,0,0,0,"0,1",0,0,1,10,30,0,,North Central,NORTH CE,0,False,22,1,4,1,2,0,0,0,0,0,14.1,15,15,9,2,3,0,2,9.42,62,75,3,3,0,1,0,0,0,0,.355,19,19,0,"1,1","2,3","2,6",0,"1,2",,,,4.3844250540276235,16,93,batting
2025-26,baseball,Upper Midwest Athletic Conference (UMAC),umac,Crown,Ashton Long,Ashton,Long,,30035,Ashton Long,0,0CROWN,33,33,,,114,28,31,26,8,0,9,21,0,9,35,7,4,2,0,2,0,0,0,1,0,2,0,0.418,66,146,6,.667,.272,.579,26,42,17,0,0,0,0,3,0,85,.800,0,.000,,4,4,18,28,"10,37",0.27,10,37,"18,58",0.31,18,58,"11,35",0.31,11,35,"5,18",0.28,5,18,0,0,0,0,"14,32","6,19","32,69",31,0,0,0,0,0,0,0,5,31,0,,Crown,CROWN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.286353877830426,17,92,batting
2025-26,baseball,Upper Midwest Athletic Conference (UMAC),umac,Northwestern,Christian Raya,Christian,Raya,,30031,Christian Raya,0,0UNW,36,29,,,107,23,35,31,6,0,5,12,0,7,25,2,5,0,0,1,0,0,0,1,0,4,0,0.425,56,127,5,1.000,.327,.523,25,30,5,0,0,8,0,4,0,60,.917,8,1.000,,1,1,9,38,"13,40",0.33,13,40,"21,63",0.33,21,63,"14,41",0.34,14,41,"1,8",0.13,1,8,0,0,0,0,"10,30","9,12","30,69",187,0,0,0,12,0,0,0,9,32,0,,Northwestern,UNW,0,False,16,1,0,1,1,2,0,0,0,0,16.2,9,7,15,20,3,0,0,3.78,65,83,9,2,1,1,0,0,0,8,.246,12,17,0,"1,3","0,1","1,3",0,"0,1",,,,3.9065472206087004,18,92,batting
2025-26,baseball,Upper Midwest Athletic Conference (UMAC),umac,Bethany Lutheran,Seth Jones,Seth,Jones,,30038,Seth Jones,0,0BLCBB,36,31,,,116,28,38,38,10,4,2,16,0,6,34,7,15,0,0,2,0,0,0,1,2,2,0,0.429,62,140,15,1.000,.328,.534,28,-3,1,0,0,0,1,0,0,26,.962,1,.000,,8,0,24,15,"16,37",0.43,16,37,"24,61",0.39,24,61,"21,51",0.41,21,51,"8,20",0.40,8,20,0,0,0,0,"13,31","11,20","38,69",194,0,0,0,"0,1",0,0,1,9,22,0,,Bethany Lutheran,BLCBB,0,False,-2,1,0,1-0,0,0,0,0,0,0,0.0,-1,-1,0,-4,1,0,0,0.00,-19,-21,1,1,0,1,0,0,0,1,.105,3,11,0,"1,5","0,5",0,0,"1,7",,,,3.611581617544351,19,91,batting
2025-26,baseball,Upper Midwest Athletic Conference (UMAC),umac,Crown,Tyler Bloom,Tyler,Bloom,,30035,Tyler Bloom,0,0CROWN,39,39,,,152,30,47,33,11,0,5,21,1,6,34,5,1,1,0,0,0,0,0,1,0,3,0,0.413,73,179,2,.500,.309,.480,232,17,6,0,0,0,0,27,0,255,.976,0,.000,,2,0,27,42,"18,52",0.35,18,52,"30,80",0.38,30,80,"21,58",0.36,21,58,"8,18",0.44,8,18,0,0,0,0,"9,35","9,21","42,88",70,0,0,0,0,0,0,0,6,24,0,,Crown,CROWN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.131247457489161,20,91,batting
2025-26,baseball,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,Trey Sybrant,Trey,Sybrant,,804,Trey Sybrant,0,0UWS,37,35,,,131,31,47,27,5,0,3,12,0,6,18,7,4,3,0,4,0,0,0,1,0,1,0,0.425,61,153,7,.571,.359,.466,64,1,0,0,0,0,0,0,0,65,1.000,0,.000,,5,6,32,32,"14,54",0.26,14,54,"25,69",0.36,25,69,"16,45",0.36,16,45,"7,17",0.41,7,17,0,0,0,0,"12,22","9,12","42,79",376,0,0,0,110,0,0,0,11,37,0,,UW-Superior,UWS,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.996223434657207,21,90,batting
2025-26,baseball,Upper Midwest Athletic Conference (UMAC),umac,UW-Superior,Tanner Voight,Tanner,Voight,,804,Tanner Voight,0,0UWS,38,36,,,138,34,45,28,17,1,4,9,0,7,32,6,0,2,0,2,0,0,0,0,0,1,0,0.391,76,156,2,.000,.326,.551,290,9,4,0,0,0,0,16,0,303,.987,0,.000,,7,4,28,29,"11,42",0.26,11,42,"25,71",0.35,25,71,"19,39",0.49,19,39,"2,15",0.13,2,15,0,0,0,0,"15,41","6,10","40,81",130,0,0,0,131,0,0,0,3,27,0,,UW-Superior,UWS,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9764540097386205,22,89,batting
2025-26,baseball,Upper Midwest Athletic Conference (UMAC),umac,Crown,Tyler Olson,Tyler,Olson,,30035,Tyler Olson,0,0CROWN,37,37,,,134,29,46,25,12,2,2,12,0,10,25,8,5,1,2,1,0,0,0,5,0,6,0,0.433,68,159,6,.833,.343,.507,63,6,2,0,0,0,0,0,0,71,.972,0,.000,,5,4,40,22,"15,50",0.30,15,50,"23,76",0.30,23,76,"13,48",0.27,13,48,"7,19",0.37,7,19,0,0,0,0,"14,27","8,20","41,84",82,0,0,0,0,0,0,0,12,43,0,,Crown,CROWN,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7552926171614334,23,89,batting
2025-26,baseball,Upper Midwest Athletic Conference (UMAC),umac,North Central,Jonah Taylor,Jonah,Taylor,,30039,Jonah Taylor,0,0NORTH CE,35,33,,,120,25,42,27,8,2,2,8,0,4,20,6,8,4,0,1,0,0,0,0,0,1,0,0.406,60,133,12,.667,.350,.500,79,2,1,0,0,0,0,0,0,82,.988,0,.000,,6,6,21,32,"17,43",0.40,17,43,"25,70",0.36,25,70,"19,42",0.45,19,42,"8,16",0.50,8,16,0,0,0,0,"9,23","8,10","42,80",115,0,0,0,8,0,0,0,6,27,0,,North Central,NORTH CE,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.470808358996402,24,88,batting
2025-26,baseball,Upper Midwest Athletic Conference (UMAC),umac,Crown,Drew Girtz,Drew,Girtz,,30035,Drew Girtz,0,0CROWN,38,38,,,150,42,53,22,12,1,1,13,0,13,13,3,21,5,1,0,0,0,0,0,0,2,0,0.449,70,177,26,.808,.353,.467,112,5,6,0,0,0,0,0,0,123,.951,0,.000,,6,5,41,39,"14,46",0.30,14,46,"26,63",0.41,26,63,"17,42",0.40,17,42,"9,21",0.43,9,21,0,0,0,0,"35,67","7,9","40,69",228,0,0,0,0,0,0,0,8,35,0,,Crown,CROWN,0,False,5,1,0,0,1,2,0,0,0,0,7.0,5,4,10,9,1,0,0,5.14,24,36,5,2,0,0,0,0,0,2,.208,6,3,1,"0,1","0,1","0,3",0,"0,1",,,,2.308298777267531,25,87,batting
