conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
odac,Old Dominion Athletic Conference (ODAC),2025-26,baseball,Shenandoah,Jaime Padilla,,,,44,44,170,52,71,42,20,2,5,30,1,8,22,8,14,2,0,5,0,0,0,1,1,4,0,0.512,110,213,16,.875,.418,.647,104,3,4,0,0,0,0,0,0,111,.964,0,.000,5,3,31,45,"18,47",0.38,18,47,"37,81",0.46,37,81,"27,56",0.48,27,56,"17,31",0.55,17,31,0,0,0,0,"38,77","14,14","62,99",135,0,0,0,0,0,0,0,10,42,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,baseball,Shenandoah,Luke Keister,,,,26,13,33,8,5,2,1,0,0,4,0,0,2,0,4,0,5,0,0,0,0,0,0,0,0,0.243,6,42,4,1.000,.152,.182,21,54,3,0,0,0,0,9,0,78,.962,0,.000,2,6,16,13,"3,16",0.19,3,16,"2,21",0.10,2,21,"1,16",0.06,1,16,"2,4",0.50,2,4,0,0,0,0,"3,6","1,4","9,26",10,0,0,0,6,0,0,0,5,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,baseball,Shenandoah,Hd Madagan,,,,45,44,169,34,53,38,13,0,7,15,1,3,24,2,9,4,5,2,0,0,0,4,0,4,0,0.376,87,194,13,.692,.314,.515,83,3,1,0,0,0,0,1,0,87,.989,0,.000,5,8,42,52,"17,61",0.28,17,61,"33,98",0.34,33,98,"21,62",0.34,21,62,"8,26",0.31,8,26,0,0,0,0,"11,29","11,16","55,111",195,0,0,0,0,0,0,0,16,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,baseball,Shenandoah,Noah Cornwell,,,,45,44,175,46,53,60,15,2,17,23,4,10,39,12,5,1,1,1,0,0,0,0,0,1,0,0.411,123,210,6,.833,.303,.703,360,18,2,0,0,0,0,30,0,380,.995,0,.000,6,9,36,39,"12,51",0.24,12,51,"41,117",0.35,41,117,"25,82",0.30,25,82,"6,28",0.21,6,28,0,0,0,0,"10,29","12,22","69,127",69,0,0,0,3,0,0,0,12,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,baseball,Shenandoah,Brody Pickette,,,,45,44,163,42,60,46,12,0,5,22,1,8,16,4,5,1,3,4,0,0,0,6,0,6,0,0.457,87,200,6,.833,.368,.534,304,30,5,9,0,33,16,1,0,339,.985,49,.673,10,6,41,45,"21,53",0.40,21,53,"32,86",0.37,32,86,"25,70",0.36,25,70,"9,22",0.41,9,22,0,0,0,0,"21,42","16,24","59,99",34,0,0,0,0,0,0,0,22,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,baseball,Shenandoah,Connor Houser,,,,43,36,130,24,41,32,7,0,6,14,1,7,29,1,1,0,2,8,0,0,0,1,0,1,0,0.390,66,161,1,1.000,.315,.508,3,0,0,0,0,0,0,0,0,3,1.000,0,.000,1,2,29,42,"8,35",0.23,8,35,"20,67",0.30,20,67,"13,46",0.28,13,46,"3,11",0.27,3,11,0,0,0,0,"15,33","12,14","42,82",57,0,0,0,17,0,0,0,23,30,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,.000,0,0,0,0,0,0,0,0
odac,Old Dominion Athletic Conference (ODAC),2025-26,baseball,Shenandoah,Liam Cook,,,,19,15,46,11,15,9,0,1,0,10,0,3,9,3,1,0,2,0,0,0,0,0,2,0,0,0.475,17,61,1,1.000,.326,.370,2,33,10,0,0,0,0,1,0,45,.778,0,.000,0,2,14,10,"6,14",0.43,6,14,"11,24",0.46,11,24,"7,18",0.39,7,18,"3,9",0.33,3,9,0,0,0,0,"2,12","3,4","19,31",60,0,0,0,1,0,0,0,3,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,baseball,Shenandoah,Scott Wilson,,,,21,11,33,5,6,2,1,0,1,8,0,0,15,8,0,0,0,0,0,0,0,1,0,1,0,0.341,10,41,0,.000,.182,.303,5,16,2,0,0,0,0,0,0,23,.913,0,.000,2,2,7,4,"3,15",0.20,3,15,"2,21",0.10,2,21,"1,17",0.06,1,17,"1,10",0.10,1,10,0,0,0,0,"4,6","0,3","9,24",11,0,0,0,"0,1",0,0,1,2,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,baseball,Shenandoah,Kyle Garrett,,,,40,38,148,47,56,31,15,1,1,19,0,5,17,6,19,3,7,1,0,0,0,3,3,3,0,0.462,76,180,22,.864,.378,.514,46,52,5,0,0,0,0,9,0,103,.951,0,.000,12,6,54,19,"13,43",0.30,13,43,"33,80",0.41,33,80,"19,56",0.34,19,56,"14,24",0.58,14,24,0,0,0,0,"13,26","14,20","58,95",224,0,0,0,"0,1",0,0,1,12,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
odac,Old Dominion Athletic Conference (ODAC),2025-26,baseball,Shenandoah,P. Farringto,,,,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,1,5,1,0,0,3,1,0,0,7,.857,4,.750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,8,4,1,0,0,0,0,0,35.2,17,15,14,34,14,0,2,3.79,139,161,1,2,0,1,5,0,0,4,.273,38,31,1,"3,6","4,9","1,9",0,"0,5"
