season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,composite_score,global_rank,rating
2025-26,softball,Landmark Conference,landmark_conference,Moravian,Marcie Silberman,Marcie,Silberman,,443,Marcie Silberman,0,0MOR,49,49,,,157,23,59,53,6,0,16,14,0,5,26,3,1,0,0,3,0,0,0,0,0,1,0,0.436,113,179,1,1.000,.376,.720,226,18,0,3,0,17,7,1,0,244,1.000,24,.708,,4,6,27,43,"19,61",0.31,19,61,"38,94",0.40,38,94,"24,67",0.36,24,67,"0,5",0,0,5,0,0,0,0,"12,22","13,20","56,103",22,0,0,0,8,0,0,0,12,37,0,,Moravian,MOR,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.800892690424497,1,99
2025-26,softball,Landmark Conference,landmark_conference,Catholic,O. Brousseau,O.,Brousseau,,124,O. Brousseau,0,0CATHOLIC,22,0,,,1,9,1,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1.000,2,1,5,.800,1.000,2.000,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,0,0,0,0,"1,1",1.00,1,1,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,"1,1",1.00,1,1,0,0,0,,Catholic,CATHOLIC,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.66298985972101,2,99
2025-26,softball,Landmark Conference,landmark_conference,Drew,Olivia Magliacano,Olivia,Magliacano,,190,Olivia Magliacano,0,0DREW,40,40,,,140,41,54,26,7,10,6,14,0,0,15,2,7,1,1,0,0,0,0,0,0,1,0,0.442,99,155,8,.875,.386,.707,95,7,3,0,0,0,0,1,0,105,.971,0,.000,,5,1,22,45,"12,38",0.32,12,38,"25,61",0.41,25,61,"19,42",0.45,19,42,"7,13",0.54,7,13,0,0,0,0,"30,56","6,7","37,66",45,0,0,0,0,0,0,0,5,25,0,,Drew,DREW,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.807958281749464,3,99
2025-26,softball,Landmark Conference,landmark_conference,Susquehanna,Riley Mullen,Riley,Mullen,,685,Riley Mullen,0,0SUSQUEHA,3,0,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000,1,1,0,.000,1.000,1.000,1,1,0,0,0,0,0,1,0,2,1.000,0,.000,,0,0,0,0,0,0,0,0,"1,1",1.00,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,1",0,0,0,0,"1,1",1.00,1,1,0,0,0,,Susquehanna,SUSQUEHA,0,True,6,1,0,0,0,0,0,0,0,0,5.0,3,2,6,1,2,0,0,2.80,18,25,1,0,0,1,0,0,0,1,.333,7,5,0,0,0,0,0,0,10.675260793985451,4,98
2025-26,softball,Landmark Conference,landmark_conference,Moravian,Sarah DeStefano,Sarah,DeStefano,,443,Sarah DeStefano,0,0MOR,49,49,,,79,13,31,21,6,2,0,1,0,1,8,1,6,1,1,0,0,0,0,0,0,1,0,0.407,41,82,7,.857,.392,.519,33,49,0,0,0,8,5,3,0,82,1.000,13,.615,,5,7,20,15,"16,33",0.48,16,33,"21,50",0.42,21,50,"15,30",0.50,15,30,"1,3",0.33,1,3,0,0,0,0,"4,10","6,8","28,52",11,0,0,0,0,0,0,0,3,18,0,,Moravian,MOR,0,True,124,1,26,22,4,1,24,10,0,0,177.0,34,26,41,142,12,1,1,1.03,645,704,6,4,0,2,12,0,0,46,.192,125,246,0,"19,47","17,76","6,21",0,"12,57",10.627171445427747,5,98
2025-26,softball,Landmark Conference,landmark_conference,Catholic,K. McHugh,K.,McHugh,,124,K. McHugh,0,0CATHOLIC,37,37,,,97,21,34,29,5,1,7,13,0,0,16,2,3,2,1,0,0,0,0,0,0,0,0,0.427,62,111,5,.600,.351,.639,58,45,8,1,0,7,1,4,0,111,.928,8,.875,,2,4,12,35,"12,23",0.52,12,23,"22,52",0.42,22,52,"19,34",0.56,19,34,"0,2",0,0,2,0,0,0,0,"3,19","7,9","34,57",35,0,0,0,"0,1",0,0,1,5,10,0,,Catholic,CATHOLIC,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.17531524433986,6,98
2025-26,softball,Landmark Conference,landmark_conference,Catholic,K. Scolese,K.,Scolese,,124,K. Scolese,0,0CATHOLIC,43,43,,,147,32,50,38,12,3,4,6,0,1,7,1,10,0,0,3,0,0,0,0,1,1,0,0.363,80,157,10,1.000,.340,.544,56,97,14,0,0,0,0,6,0,167,.916,0,.000,,8,17,37,43,"16,54",0.30,16,54,"31,91",0.34,31,91,"24,55",0.44,24,55,"2,4",0.50,2,4,0,0,0,0,"12,21","10,16","52,96",77,0,0,0,0,0,0,0,12,26,0,,Catholic,CATHOLIC,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.995480830585306,7,97
2025-26,softball,Landmark Conference,landmark_conference,Moravian,Sage Snyder,Sage,Snyder,,443,Sage Snyder,0,0MOR,49,49,,,135,39,48,29,12,1,1,25,0,6,21,9,22,1,2,0,0,0,0,0,0,0,0,0.476,65,168,23,.957,.356,.481,44,4,0,0,0,0,0,0,0,48,1.000,0,.000,,2,5,21,43,"16,45",0.36,16,45,"28,68",0.41,28,68,"22,50",0.44,22,50,"0,3",0,0,3,0,0,0,0,"15,37","8,13","47,80",40,0,0,0,0,0,0,0,7,26,0,,Moravian,MOR,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.892242356767253,8,97
2025-26,softball,Landmark Conference,landmark_conference,Juniata,A. Superka,A.,Superka,,325,A. Superka,0,0JUNIATA,36,34,,,98,18,33,24,3,0,8,13,0,4,15,2,2,0,0,2,0,0,0,0,0,0,0,0.427,60,117,2,1.000,.337,.612,136,14,5,2,1,29,2,2,0,155,.968,31,.935,,4,2,16,31,"10,37",0.27,10,37,"19,54",0.35,19,54,"12,31",0.39,12,31,"1,5",0.20,1,5,0,0,0,0,"9,17","4,6","35,62",22,0,0,0,"0,1",0,0,1,6,20,0,,Juniata,JUNIATA,0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.73863563350382,9,97
2025-26,softball,Landmark Conference,landmark_conference,Moravian,Kyra Holtje,Kyra,Holtje,,443,Kyra Holtje,0,0MOR,46,44,,,122,29,36,39,7,0,4,10,0,0,22,6,4,0,3,0,0,0,0,1,0,1,0,0.348,55,135,4,1.000,.295,.451,1,21,0,0,0,5,3,0,0,22,1.000,8,.625,,0,8,34,30,"8,34",0.24,8,34,"25,71",0.35,25,71,"21,60",0.35,21,60,"1,3",0.33,1,3,0,0,0,0,"7,24","13,18","43,79",43,0,0,0,"0,1",0,0,1,10,28,0,,Moravian,MOR,0,True,63,1,14,12,2,0,5,3,1,0,79.2,32,22,23,41,3,2,0,1.93,292,327,11,1,0,4,7,0,0,14,.216,48,142,0,"7,15","9,27","5,14",0,"4,19",9.518678348407569,10,96
