conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Matthew Sheinberg,,,,18,1,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47,0,13,6,60:00,0,0,1.000,,,,,,,,,,,,,,,13,30,0,9,1,8,.433
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Alex Vlacich,,,,18,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,13,0,00:00,0,0,1.000,,,,,,,,,,,,,,,28,58,0,26,13,13,.483
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Lawson Laverty,,,,17,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48,0,14,26,1043:00,20,0,1.000,,,,,,,,,,,,,,,3,5,0,1,0,1,.600
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Steve Crawford,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Rob Williamson,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:00,0,0,1.000,3,13:04,2,1,0,0,0,0,0,0,0,5,9.18,.333,0,0,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Jacob Bruno,,,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,0,6,11,1043:00,20,0,1.000,,,,,,,,,,,,,,,0,1,0,1,1,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Sam Schafer,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Alex Giacobbe,,,,17,8,0,0,0,0,0,1,12,0,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,23,0,25,3,480:00,0,0,1.000,,,,,,,,,,,,,,,72,120,0,38,7,31,.600
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Shafeek Halabi,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Sam Sneider,,,,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,27,0,7,7,60:00,0,0,1.000,,,,,,,,,,,,,,,2,3,0,1,0,1,.667
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Ben Wick,,,,10,8,0,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,480:00,0,0,1.000,,,,,,,,,,,,,,,25,39,0,15,5,10,.641
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Tim Souza,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Ayden Santi-Tillotson,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Bennett Chow,,,,18,1,0,0,0,0,0,3,22,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,11,0,25,1,60:00,0,0,1.000,,,,,,,,,,,,,,,67,118,0,44,13,31,.568
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Michael Li,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Pat Arnold,,,,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,2,4,0,3,2,1,.500
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Noah Chappell,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Jordan Gangaram,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Thompson Lau,,,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,3,19,1043:00,20,0,1.000,,,,,,,,,,,,,,,7,10,0,3,1,2,.700
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Patrick Leder,,,,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,60:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Ben Steingass,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Ben Bruno,,,,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,41,0,11,12,1043:00,20,0,1.000,,,,,,,,,,,,,,,2,5,0,3,3,0,.400
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Peter Koren,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Sam Gerber,,,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,00:00,0,0,1.000,,,,,,,,,,,,,,,1,3,0,0,0,0,.333
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Braden Poon,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Owen Gaydos,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Max Lowe,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Oliver Pritchard,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Gus Singh,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Nate Cootauco,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,2,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Ethan Tanner,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Dylan Kelleher,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0,0,0,00:00,0,12,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Peter Mok,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Jack Morrison,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Amherst,Dutch Lohnes,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60:00,0,0,1.000,,,,,,,,,,,,,,,0,1,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Andrew Toland,,,,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,9,1,765:00,150,0,1.000,15,792:07,150,155,0,9,8,0,0,0,0,502,11.36,.508,0,0,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,TJ Underhill,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,00:00,0,0,1.000,,,,,,,,,,,,,,,3,4,0,2,0,2,.750
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Connor Hartman,,,,16,0,0,0,0,0,0,3,13,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,18,2,00:00,0,0,1.000,,,,,,,,,,,,,,,79,136,0,41,11,30,.581
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Quinn Berry,,,,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,60:00,0,0,1.000,,,,,,,,,,,,,,,0,1,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Denim Evans,,,,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60:00,0,0,1.000,,,,,,,,,,,,,,,2,2,0,0,0,0,1.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Johnny Nunez,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,1,00:00,0,0,1.000,,,,,,,,,,,,,,,1,1,0,1,0,1,1.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Ben Miller,,,,16,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,64,0,6,34,945:00,150,1,1.000,,,,,,,,,,,,,,,14,24,0,11,2,9,.583
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Sam Scola,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,00:00,0,0,1.000,,,,,,,,,,,,,,,1,1,0,1,0,1,1.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Javi Werner,,,,16,1,0,0,0,0,0,1,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,10,1,60:00,0,0,1.000,,,,,,,,,,,,,,,32,55,0,17,4,13,.582
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Rye Kushner,,,,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,0,8,3,00:00,0,0,1.000,,,,,,,,,,,,,,,7,13,0,3,0,3,.538
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Benjamin Kondner,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56:00,29,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Riley McClure,,,,16,15,0,0,0,0,0,1,11,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,27,0,22,7,885:00,150,0,1.000,,,,,,,,,,,,,,,76,118,0,49,14,35,.644
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Morgan Ruppenstein,,,,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,9,0,00:00,0,0,1.000,,,,,,,,,,,,,,,5,13,0,6,4,2,.385
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Colton Curtis,,,,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,23,0,8,9,945:00,150,0,1.000,,,,,,,,,,,,,,,1,1,0,1,1,0,1.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Jake Anastas,,,,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,5,1,00:00,0,0,1.000,,,,,,,,,,,,,,,8,14,0,10,5,5,.571
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Luke Breen,,,,13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,9,1,60:00,0,0,1.000,,,,,,,,,,,,,,,8,13,0,6,1,5,.615
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Liam Rule,,,,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,0,12,5,00:00,0,0,1.000,,,,,,,,,,,,,,,16,32,0,21,13,8,.500
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Drew McClutchy,,,,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22,0,5,7,829:00,121,0,1.000,,,,,,,,,,,,,,,0,2,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Jack Markert,,,,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,13,22,0,8,2,6,.591
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Graham Ray,,,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,24,24,0,4,1,00:00,0,67,1.000,,,,,,,,,,,,,,,0,0,0,1,1,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Aidan Cunningham,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Jack Morrison,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,1,1,0,0,0,0,1.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Teddy Rosen,,,,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,22,0,11,13,706:00,82,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Kevin Burke,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Colin Eaton,,,,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1,00:00,0,0,1.000,,,,,,,,,,,,,,,9,12,0,8,3,5,.750
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Jameson Eigel,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00:00,0,0,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Cooper Lance,,,,16,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,39,0,6,14,945:00,150,1,1.000,,,,,,,,,,,,,,,4,14,0,6,3,3,.286
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Mason Proutt,,,,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,10,00:00,0,0,1.000,,,,,,,,,,,,,,,2,4,0,5,4,1,.500
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Finn Gibbons,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,7,0,1,0,00:00,0,24,1.000,,,,,,,,,,,,,,,0,0,0,0,0,0,.000
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Dane Jones,,,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,00:00,0,0,1.000,,,,,,,,,,,,,,,2,5,0,3,2,1,.400
nescac,New England Small College Athletic Conference (NESCAC),2025-26,mlax,Bates,Tyler Chang,,,,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0,1,2,60:00,0,0,1.000,,,,,,,,,,,,,,,2,4,0,1,0,1,.500
