season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats
2026-27,baseball,Old Dominion Athletic Conference (ODAC),odac,Bridgewater College,Nick Stavros,Nick,Stavros,,75,Nick Stavros,0,0BCE,21,21,,,78,24,28,27,7,1,1,18,1,5,6,1,2,1,0,4,0,0,0,1,2,2,0,0.486,40,105,3,.667,.359,.513,35,46,4,0,0,0,0,11,0,85,.953,0,.000,,2,1,23,23,"13,26",0.50,13,26,"17,38",0.45,17,38,"12,26",0.46,12,26,"2,13",0.15,2,13,0,0,0,0,"17,35","8,13","34,50",74,0,0,0,0,0,0,0,13,14,0,,Bridgewater College,BCE,1287-3380,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Old Dominion Athletic Conference (ODAC),odac,Bridgewater College,Bransen Hensley,Bransen,Hensley,,75,Bransen Hensley,0,0BCE,18,18,,,69,18,25,14,2,0,0,16,0,1,10,2,0,2,0,5,0,0,0,2,0,2,0,0.462,27,91,2,.000,.362,.391,22,55,9,0,0,0,0,8,0,86,.895,0,.000,,4,2,18,17,"9,26",0.35,9,26,"16,37",0.43,16,37,"11,23",0.48,11,23,"4,12",0.33,4,12,0,0,0,0,"5,14","7,11","35,49",50,0,0,0,0,0,0,0,9,16,0,,Bridgewater College,BCE,1287-3799,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Old Dominion Athletic Conference (ODAC),odac,Bridgewater College,Zack Chadwell,Zack,Chadwell,,75,Zack Chadwell,0,0BCE,21,21,,,83,15,22,30,4,0,6,12,1,3,22,6,0,0,0,1,0,0,0,0,1,1,0,0.374,44,99,0,.000,.265,.530,0,0,0,0,0,0,0,0,0,0,0.000,0,.000,,1,2,12,27,"10,32",0.31,10,32,"14,53",0.26,14,53,"12,39",0.31,12,39,"3,15",0.20,3,15,0,0,0,0,"2,13","5,10","27,62",36,0,0,0,0,0,0,0,6,34,0,,Bridgewater College,BCE,1287-3803,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Old Dominion Athletic Conference (ODAC),odac,Bridgewater College,Trent Holland,Trent,Holland,,75,Trent Holland,0,0BCE,21,21,,,87,20,29,14,6,0,2,9,0,2,5,1,2,0,0,2,0,0,0,4,0,4,0,0.400,41,100,2,1.000,.333,.471,29,3,1,0,0,0,0,0,0,33,.970,0,.000,,2,8,31,22,"7,28",0.25,7,28,"13,49",0.27,13,49,"5,29",0.17,5,29,"7,15",0.47,7,15,0,0,0,0,"13,20","6,9","33,59",36,0,0,0,0,0,0,0,6,25,0,,Bridgewater College,BCE,1287-3800,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Old Dominion Athletic Conference (ODAC),odac,Bridgewater College,Jakson Walter,Jakson,Walter,,75,Jakson Walter,0,0BCE,19,19,,,64,25,18,22,2,1,3,13,0,6,9,1,3,1,2,1,0,0,0,1,0,1,0,0.440,31,86,4,.750,.281,.484,44,0,1,0,0,0,0,0,0,45,.978,0,.000,,2,2,16,22,"7,23",0.30,7,23,"12,38",0.32,12,38,"7,24",0.29,7,24,"4,12",0.33,4,12,0,0,0,0,"5,13","6,9","27,50",16,0,0,0,0,0,0,0,7,18,0,,Bridgewater College,BCE,1287-4068,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Old Dominion Athletic Conference (ODAC),odac,Bridgewater College,Ashton Smith,Ashton,Smith,,75,Ashton Smith,0,0BCE,20,20,,,76,25,23,18,2,1,6,13,0,2,15,2,0,0,0,1,0,0,0,1,0,1,0,0.413,45,92,0,.000,.303,.592,12,39,2,0,0,0,0,1,0,53,.962,0,.000,,4,1,11,23,"9,17",0.53,9,17,"10,38",0.26,10,38,"6,24",0.25,6,24,"5,11",0.45,5,11,0,0,0,0,"9,23","4,9","29,48",6,0,0,0,0,0,0,0,11,12,0,,Bridgewater College,BCE,1287-3612,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Old Dominion Athletic Conference (ODAC),odac,Bridgewater College,Bryce Suters,Bryce,Suters,,75,Bryce Suters,0,0BCE,21,21,,,75,32,34,31,7,1,4,16,0,1,12,1,2,0,1,0,0,0,0,2,0,2,0,0.554,55,93,2,1.000,.453,.733,25,1,4,0,0,0,0,0,0,30,.867,0,.000,,5,2,14,11,"14,30",0.47,14,30,"25,46",0.54,25,46,"14,27",0.52,14,27,"6,14",0.43,6,14,0,0,0,0,"6,12","6,9","37,53","1,1",1.00,1,1,0,0,0,0,2,12,0,,Bridgewater College,BCE,1287-3805,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Old Dominion Athletic Conference (ODAC),odac,Bridgewater College,Jake Harris,Jake,Harris,,75,Jake Harris,0,0BCE,16,14,,,53,16,17,16,5,0,2,6,0,2,14,2,1,0,1,1,0,0,0,0,0,1,0,0.403,28,63,1,1.000,.321,.528,91,10,0,2,0,16,2,0,0,101,1.000,18,.889,,1,2,13,10,"8,21",0.38,8,21,"8,30",0.27,8,30,"7,21",0.33,7,21,"3,7",0.43,3,7,0,0,0,0,"4,12","6,8","18,39",48,0,0,0,1,0,0,0,3,17,0,,Bridgewater College,BCE,1287-3621,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Old Dominion Athletic Conference (ODAC),odac,Bridgewater College,Chandler Valbak,Chandler,Valbak,,75,Chandler Valbak,0,0BCE,21,21,,,69,22,26,28,7,1,1,18,1,0,11,4,0,0,0,2,0,0,0,0,0,0,0,0.494,38,89,0,.000,.377,.551,169,14,3,0,0,0,0,13,0,186,.984,0,.000,,5,4,13,16,"13,33",0.39,13,33,"20,43",0.47,20,43,"15,34",0.44,15,34,"3,11",0.27,3,11,0,0,0,0,"5,11","9,14","37,54",57,0,0,0,0,0,0,0,4,20,0,,Bridgewater College,BCE,1287-3611,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-27,baseball,Old Dominion Athletic Conference (ODAC),odac,Bridgewater College,Cam Nuckols,Cam,Nuckols,,75,Cam Nuckols,0,0BCE,6,6,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0,0,0,.000,.000,.000,4,7,2,0,0,2,2,1,0,13,.846,4,.500,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Bridgewater College,BCE,1287-3802,False,24,1,6,4,0,0,0,0,0,0,34.0,11,9,17,16,5,0,0,2.38,119,149,3,9,0,1,3,0,0,7,.202,26,52,0,"3,6","1,12","1,3",0,"2,8",,,
