season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,goalie_stats,shot_stats,goal_stats,caution_stats,misc_stats
2026-27,msoc,Southern Athletic Association (SAA),saa,Berry,"Bednar, Soren",Soren,Bednar,,973,"Bednar, Soren","BEDNAR,SOREN",Berry,BCM,838-3306,1,0,11,0,11,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,26:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Berry,"Whitaker, Tyler",Tyler,Whitaker,,973,"Whitaker, Tyler","WHITAKER,TYLER",Berry,BCM,838-3307,2,2,12,0,12,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,1,0,1.00,.50,.00,.00,0,,124:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Berry,"Brown, Leyton",Leyton,Brown,,973,"Brown, Leyton","BROWN,LEYTON",Berry,BCM,838-3880,2,0,13,0,13,0,0,1,3,2,0,1,0,0,1.50,.50,1.00,.500,.000,0,0,0,0,0,1,0,.000,1,0,0,0,.50,.00,.00,.00,0,,103:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Berry,"Kanclerz, Aiden",Aiden,Kanclerz,,973,"Kanclerz, Aiden","KANCLERZ,AIDEN",Berry,BCM,838-3631,2,2,15,0,15,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,59:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Berry,"Captain, Joey",Joey,Captain,,973,"Captain, Joey","CAPTAIN,JOEY",Berry,BCM,838-3881,2,2,16,0,16,0,0,2,3,2,0,1,0,0,1.50,1.00,1.00,.500,.000,1,0,0,0,0,1,0,.000,3,0,0,0,1.50,.00,.00,.00,0,,123:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Berry,"Martinez, Sean",Sean,Martinez,,973,"Martinez, Sean","MARTINEZ,SEAN",Berry,BCM,838-3638,2,1,17,0,17,0,0,3,4,5,1,2,0,0,2.00,1.50,2.50,1.000,.500,1,0,0,0,0,1,1,.500,0,0,0,0,.00,.00,.00,.00,0,,100:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Berry,"McKenzie, Duncan",Duncan,McKenzie,,973,"McKenzie, Duncan","MCKENZIE,DUNCAN",Berry,BCM,838-3886,2,0,18,0,18,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,102:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Berry,"Regier, Davis",Davis,Regier,,973,"Regier, Davis","REGIER,DAVIS",Berry,BCM,838-3636,0,0,19,0,19,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Berry,"Strickland, Grady",Grady,Strickland,,973,"Strickland, Grady","STRICKLAND,GRADY",Berry,BCM,838-3887,2,2,20,0,20,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,137:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Berry,"Ladner, Seamus",Seamus,Ladner,,973,"Ladner, Seamus","LADNER,SEAMUS",Berry,BCM,838-3630,2,0,22,0,22,0,0,0,2,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,69:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Berry,"Maas, Cullen",Cullen,Maas,,973,"Maas, Cullen","MAAS,CULLEN",Berry,BCM,838-3907,1,1,23,0,23,0,0,0,1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,2,0,1,0,2.00,1.00,.00,.00,0,,51:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Berry,"Carlson, Sam",Sam,Carlson,,973,"Carlson, Sam","CARLSON,SAM",Berry,BCM,838-3629,2,2,24,0,24,0,0,0,1,0,0,0,0,0,.50,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,119:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Berry,"Osho, Daniel",Daniel,Osho,,973,"Osho, Daniel","OSHO,DANIEL",Berry,BCM,838-3640,2,2,29,0,29,0,0,3,3,3,1,1,1,1,1.50,1.50,1.50,.500,.500,2,1,0,0,0,1,0,.000,0,0,0,0,.00,.00,.00,.00,0,,121:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Bass, TJ",TJ,Bass,,8746,"Bass, TJ","BASS,TJ",Southwestern,SWSN,1322-2971,3,3,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,270:00,0,.00,.00,32,0,1,2,1,.714,1.33,10,4,270:00,3,3,1.33,0.714,.333,3.33,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Holcomb, Chase",Chase,Holcomb,,8746,"Holcomb, Chase","HOLCOMB,CHASE",Southwestern,SWSN,1322-3235,0,0,00,0,00,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Marino, Mark",Mark,Marino,,8746,"Marino, Mark","MARINO,MARK",Southwestern,SWSN,1322-2784,0,0,35,0,35,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Pero, Cooper",Cooper,Pero,,8746,"Pero, Cooper","PERO,COOPER",Southwestern,SWSN,1322-2656,3,1,2,0,2,0,0,4,9,2,0,1,0,0,3.00,1.33,.67,.333,.000,3,1,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,203:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Singh, Amar",Amar,Singh,,8746,"Singh, Amar","SINGH,AMAR",Southwestern,SWSN,1322-2791,3,3,3,0,3,0,0,1,1,1,1,0,0,0,.33,.33,.33,.000,.333,1,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,243:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Johnson, Chase",Chase,Johnson,,8746,"Johnson, Chase","JOHNSON,CHASE",Southwestern,SWSN,1322-2780,3,2,4,0,4,0,0,1,1,0,0,0,0,0,.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,218:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Anderson, Ross",Ross,Anderson,,8746,"Anderson, Ross","ANDERSON,ROSS",Southwestern,SWSN,1322-2778,3,3,6,0,6,0,0,0,2,1,1,0,0,0,.67,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,2,0,1,0,.67,.33,.00,.00,0,,243:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Sartorio, Daniel",Daniel,Sartorio,,8746,"Sartorio, Daniel","SARTORIO,DANIEL",Southwestern,SWSN,1322-2790,3,2,7,0,7,0,0,0,2,1,1,0,0,0,.67,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,6,0,1,0,2.00,.33,.00,.00,0,,149:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Guenther, Landon",Landon,Guenther,,8746,"Guenther, Landon","GUENTHER,LANDON",Southwestern,SWSN,1322-2650,3,3,8,0,8,0,0,3,5,2,0,1,0,0,1.67,1.00,.67,.333,.000,2,0,0,0,0,0,0,.000,4,0,2,0,1.33,.67,.00,.00,0,,194:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Peacher, Anthony",Anthony,Peacher,,8746,"Peacher, Anthony","PEACHER,ANTHONY",Southwestern,SWSN,1322-2977,0,0,9,0,9,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Wasserman, Danny",Danny,Wasserman,,8746,"Wasserman, Danny","WASSERMAN,DANNY",Southwestern,SWSN,1322-2794,3,3,10,0,10,0,0,6,9,4,0,2,2,2,3.00,2.00,1.33,.667,.000,4,0,0,0,1,2,1,.333,4,0,1,0,1.33,.33,.00,.00,0,,206:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Colegrove, Nico",Nico,Colegrove,,8746,"Colegrove, Nico","COLEGROVE,NICO",Southwestern,SWSN,1322-2649,3,1,11,0,11,0,0,1,1,0,0,0,0,0,.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,124:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Mazzawi, Pierre",Pierre,Mazzawi,,8746,"Mazzawi, Pierre","MAZZAWI,PIERRE",Southwestern,SWSN,1322-3230,3,0,13,0,13,0,0,2,2,2,0,1,0,0,.67,.67,.67,.333,.000,1,0,0,0,0,0,1,.333,2,0,0,0,.67,.00,.00,.00,0,,76:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Cryer, Ezra",Ezra,Cryer,,8746,"Cryer, Ezra","CRYER,EZRA",Southwestern,SWSN,1322-2972,3,0,14,0,14,0,0,1,1,0,0,0,0,0,.33,.33,.00,.000,.000,1,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,125:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Andre, Jack",Jack,Andre,,8746,"Andre, Jack","ANDRE,JACK",Southwestern,SWSN,1322-3234,1,0,15,0,15,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,02:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Richards, Grey",Grey,Richards,,8746,"Richards, Grey","RICHARDS,GREY",Southwestern,SWSN,1322-2979,3,3,16,0,16,0,0,9,12,4,0,2,0,0,4.00,3.00,1.33,.667,.000,7,0,0,0,1,0,0,.000,1,0,1,0,.33,.33,.00,.00,0,,189:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Sosa, Alessandro",Alessandro,Sosa,,8746,"Sosa, Alessandro","SOSA,ALESSANDRO",Southwestern,SWSN,1322-2792,3,3,17,0,17,0,0,0,1,0,0,0,0,0,.33,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,127:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Goudy, Scott",Scott,Goudy,,8746,"Goudy, Scott","GOUDY,SCOTT",Southwestern,SWSN,1322-3227,-1,0,18,0,18,0,0,0,-1,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,-20:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Lozano, Oziel",Oziel,Lozano,,8746,"Lozano, Oziel","LOZANO,OZIEL",Southwestern,SWSN,1322-3227,3,0,18,0,18,0,0,0,2,1,1,0,0,0,.67,.00,.33,.000,.333,0,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,81:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Hemstreet, Austin",Austin,Hemstreet,,8746,"Hemstreet, Austin","HEMSTREET,AUSTIN",Southwestern,SWSN,1322-2974,1,0,19,0,19,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,02:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Mason, Justus",Justus,Mason,,8746,"Mason, Justus","MASON,JUSTUS",Southwestern,SWSN,1322-2975,0,0,20,0,20,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"MacLeod, Quinn",Quinn,MacLeod,,8746,"MacLeod, Quinn","MACLEOD,QUINN",Southwestern,SWSN,1322-2783,3,3,21,0,21,0,0,2,3,0,0,0,0,0,1.00,.67,.00,.000,.000,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,146:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Gritzmacher, Connor",Connor,Gritzmacher,,8746,"Gritzmacher, Connor","GRITZMACHER,CONNOR",Southwestern,SWSN,1322-3231,3,3,22,0,22,0,0,2,3,0,0,0,0,0,1.00,.67,.00,.000,.000,2,0,0,0,0,0,0,.000,2,0,0,0,.67,.00,.00,.00,0,,142:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Guimaraes, Dante",Dante,Guimaraes,,8746,"Guimaraes, Dante","GUIMARAES,DANTE",Southwestern,SWSN,1322-3233,2,0,23,0,23,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,27:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Faulkner, Brady",Brady,Faulkner,,8746,"Faulkner, Brady","FAULKNER,BRADY",Southwestern,SWSN,1322-3229,3,0,24,0,24,0,0,3,5,1,1,0,0,0,1.67,1.00,.33,.000,.333,3,0,0,0,0,0,0,.000,2,0,1,0,.67,.33,.00,.00,0,,142:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Oliveira, Mateo",Mateo,Oliveira,,8746,"Oliveira, Mateo","OLIVEIRA,MATEO",Southwestern,SWSN,1322-3236,3,0,26,0,26,0,0,0,2,0,0,0,0,0,.67,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,52:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Mindra, Archie",Archie,Mindra,,8746,"Mindra, Archie","MINDRA,ARCHIE",Southwestern,SWSN,1322-3228,1,0,29,0,29,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,06:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Southwestern,"Hemstreet, Andrew",Andrew,Hemstreet,,8746,"Hemstreet, Andrew","HEMSTREET,ANDREW",Southwestern,SWSN,1322-3232,1,0,30,0,30,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,03:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Sewanee,"Gunzenhauser, Reid",Reid,Gunzenhauser,,652,"Gunzenhauser, Reid","GUNZENHAUSER,REID",Sewanee,SEW,1321-3477,3,3,0,0,0,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,224:00,0,.00,.00,20,1,0,1,0,.600,0.81,3,2,222:42,3,3,.67,0.600,.000,1.00,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Sewanee,"Monti, Drew",Drew,Monti,,652,"Monti, Drew","MONTI,DREW",Sewanee,SEW,1321-3752,2,0,1,0,1,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,46:00,0,.00,.00,8,0,1,0,0,.600,3.83,3,2,47:18,0,2,1.00,0.600,.000,1.50,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Sewanee,"Herring, Peter",Peter,Herring,,652,"Herring, Peter","HERRING,PETER",Sewanee,SEW,1321-3762,0,0,99,0,99,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,00:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Sewanee,"Lotchin, Matthew",Matthew,Lotchin,,652,"Lotchin, Matthew","LOTCHIN,MATTHEW",Sewanee,SEW,1321-3753,2,1,2,0,2,0,0,0,2,0,0,0,0,0,1.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,125:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Sewanee,"Satterfield, Harper",Harper,Satterfield,,652,"Satterfield, Harper","SATTERFIELD,HARPER",Sewanee,SEW,1321-3064,1,0,3,0,3,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,25:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Sewanee,"Hunter, Luke",Luke,Hunter,,652,"Hunter, Luke","HUNTER,LUKE",Sewanee,SEW,1321-3060,2,0,4,0,4,0,0,0,0,0,0,0,0,0,.00,.00,.00,.000,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,68:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
2026-27,msoc,Southern Athletic Association (SAA),saa,Sewanee,"McConnell, Stokes",Stokes,McConnell,,652,"McConnell, Stokes","MCCONNELL,STOKES",Sewanee,SEW,1321-3072,3,3,5,0,5,0,0,4,9,0,0,0,0,0,3.00,1.33,.00,.000,.000,4,0,0,0,0,0,0,.000,1,0,0,0,.33,.00,.00,.00,0,,135:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,
