conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,z_hitting_stats_hits,z_hitting_stats_runs,z_hitting_stats_runs_batted_in,z_hitting_stats_home_runs,z_hitting_stats_stolen_bases,z_hitting_stats_strikeouts,composite_score,rank,rating
skyline_conference,Skyline Conference,2025-26,baseball,Merchant Marine,Luke Kruer,,,,47,47,161,49,56,53,10,3,10,15,0,22,25,5,26,4,0,1,0,0,0,2,2,2,0,0.467,102,199,30,0.867,0.348,0.634,63,8,4,0,0,10,1,0,0,75,0.947,11,0.909,4,6,29,48,"16,62",0.26,16,62,"33,94",0.35,33,94,"23,58",0.4,23,58,"4,15",0.27,4,15,0,0,0,0,"22,38","7,17","55,103",683,0.0,0,0,0,0.0,0,0,8,46,0,7.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,2.0,10.0,15.0,1.0,0.0,0.0,1.2,50.0,62.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.14,7.0,21.0,0.0,"0,1","1,3","0,1",0.0,"0,1",2.8861679188861302,3.5482236226541444,4.265629366418553,7.512991088005929,5.408894528908912,2.117415798350301,12.168646780851232,1,99
skyline_conference,Skyline Conference,2025-26,baseball,Purchase,Liam Daly,,,,34,33,117,35,58,45,13,1,7,15,5,3,9,0,16,0,0,2,0,0,0,1,0,1,0,0.555,94,137,16,1.0,0.496,0.803,220,4,3,0,0,0,0,14,0,227,0.987,0,0.0,1,5,23,29,"30,54",0.56,30,54,"37,71",0.52,37,71,"27,47",0.57,27,47,"4,11",0.36,4,11,0,0,0,0,"7,10","5,7","47,77",255,0.0,0,0,22,0.0,0,0,9,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.012920288562872,2.3432002891461208,3.5263272197431186,5.14532268237241,3.1377369396080823,0.2696638054564273,9.349942819093869,2,96
skyline_conference,Skyline Conference,2025-26,baseball,Merchant Marine,Jack Millen,,,,44,44,178,46,67,40,17,4,4,24,0,8,19,8,20,0,0,1,0,0,0,1,3,2,0,0.469,104,211,20,1.0,0.376,0.584,42,95,15,0,0,0,0,15,0,152,0.901,0,0.0,2,5,32,59,"15,46",0.33,15,46,"36,82",0.44,36,82,"26,60",0.43,26,60,"9,21",0.43,9,21,0,0,0,0,"28,76","9,15","59,94",98,0.0,0,0,0,0.0,0,0,11,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.583305952108212,3.2900043369024248,3.0642633780709723,2.777654276738891,4.046199975328414,1.4245088010150984,8.177859558981208,3,95
skyline_conference,Skyline Conference,2025-26,baseball,Farmingdale State,Heyder Richie,,,,42,39,146,39,68,41,9,4,5,17,3,1,19,3,9,3,0,4,0,0,0,1,1,3,0,0.512,100,168,12,0.75,0.466,0.685,68,2,0,0,0,0,0,0,0,70,1.0,0,0.0,1,4,28,31,"15,37",0.41,15,37,"30,64",0.47,30,64,"13,41",0.32,13,41,"3,10",0.3,3,10,0,0,0,0,"13,32","7,10","47,72",59,0.0,0,0,22,0.0,0,0,11,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.646682136946583,2.6874926701484134,3.156676146405401,3.5668770786167308,1.5479266270975012,1.4245088010150984,7.833302221028499,4,94
skyline_conference,Skyline Conference,2025-26,baseball,Maritime,Owen Weber,,,,41,41,161,42,54,36,11,2,7,10,0,6,26,6,5,3,0,6,0,0,0,5,0,5,0,0.383,90,183,8,0.625,0.335,0.559,47,73,8,0,0,0,0,6,0,128,0.938,0,0.0,7,5,38,42,"13,43",0.3,13,43,"22,66",0.33,22,66,"17,47",0.36,17,47,"9,26",0.35,9,26,0,0,0,0,"32,69","11,16","41,76",483,0.0,0,0,0,0.0,0,0,12,32,0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.308,1.0,1.0,0.0,"1,3","2,7",0,0.0,"0,3",2.759415549209388,2.9457119559001326,2.694612304733255,5.14532268237241,0.6394635913771689,2.232900297906168,7.797686390218244,5,93
skyline_conference,Skyline Conference,2025-26,baseball,Farmingdale State,Lambert Jordan,,,,44,40,160,26,59,47,6,3,5,9,2,3,8,2,7,1,1,1,0,0,0,1,0,4,0,0.41,86,174,8,0.875,0.369,0.538,352,12,1,0,0,0,0,26,0,365,0.997,0,0.0,2,5,52,36,"24,55",0.44,24,55,"32,84",0.38,32,84,"26,60",0.43,26,60,"7,14",0.5,7,14,0,0,0,0,"11,38","11,16","51,89",84,0.0,0,0,0,0.0,0,0,17,38,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0762964734012432,1.568542431890963,3.711152756411977,3.5668770786167308,1.093695109237335,0.1541793059005602,7.493973137267118,6,92
skyline_conference,Skyline Conference,2025-26,baseball,Merchant Marine,Danny Heck,,,,36,30,112,30,40,44,9,0,7,9,0,4,16,3,4,0,1,5,0,0,0,2,0,3,0,0.408,70,131,4,1.0,0.357,0.625,249,14,2,1,0,17,1,14,0,265,0.992,18,0.944,2,1,13,46,"19,46",0.41,19,46,"27,62",0.44,27,62,"21,44",0.48,21,44,"1,8",0.13,1,8,0,0,0,0,"8,22","9,16","34,69",233,0.0,0,0,7,0.0,0,0,9,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.872148961472193,1.9128348128932555,3.4339144514086892,5.14532268237241,0.41234783244708584,1.078055302347497,7.458591139811145,7,92
skyline_conference,Skyline Conference,2025-26,baseball,Mount Saint Mary,T. De,,,,41,41,146,52,57,38,16,0,2,25,0,4,16,9,15,0,0,1,0,0,0,1,0,1,0,0.489,79,176,15,1.0,0.39,0.541,228,17,3,0,0,0,0,23,0,248,0.988,0,0.0,5,5,35,34,"14,38",0.37,14,38,"38,85",0.45,38,85,"28,56",0.5,28,56,"4,16",0.25,4,16,0,0,0,0,"15,35","12,22","57,98",289,0.0,0,0,0,0.0,0,0,4,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9495441037245014,3.8064429084058635,2.8794378414021136,1.199208672983211,2.910621180677999,1.078055302347497,6.516987695260463,8,91
skyline_conference,Skyline Conference,2025-26,baseball,Maritime,Harry Leipold,,,,41,41,134,43,41,34,13,5,4,29,1,3,31,7,19,3,0,4,0,0,0,1,0,1,0,0.429,76,170,22,0.864,0.306,0.567,91,0,3,0,0,0,0,0,0,94,0.968,0,0.0,5,6,22,39,"14,48",0.29,14,48,"21,66",0.32,21,66,"16,50",0.32,16,50,"9,25",0.36,9,25,0,0,0,0,"14,42","10,18","41,80",211,0.0,0,0,0,0.0,0,0,6,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.935525146310564,3.0317850511507056,2.509786768064396,2.777654276738891,3.819084216398331,2.8103227956855035,6.40791986858488,9,90
skyline_conference,Skyline Conference,2025-26,baseball,Mount Saint Mary,Christian Pa,,,,35,34,130,41,43,37,5,5,3,16,0,2,11,3,10,1,1,0,0,0,0,2,1,3,0,0.412,67,149,11,0.909,0.331,0.515,69,52,4,0,0,0,0,12,0,125,0.968,0,0.0,5,4,35,37,"8,42",0.19,8,42,"30,78",0.38,30,78,"21,57",0.37,21,57,"3,10",0.3,3,10,0,0,0,0,"11,28","11,19","51,84",219,0.0,0,0,0,0.0,0,0,15,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.062277515987306,2.8596388606495595,2.787025073067684,1.988431474861051,1.7750423860275841,0.5006328045681615,5.877725284990197,10,90
