conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,z_hitting_stats_hits,z_hitting_stats_runs,z_hitting_stats_runs_batted_in,z_hitting_stats_home_runs,z_hitting_stats_stolen_bases,z_hitting_stats_strikeouts,composite_score,rank,rating
ll,Liberty League (LL),2025-26,softball,Clarkson,Devin Fitzpatrick,,,,37,36,115,30,41,44,11,0,15,7,0,0,17,3,0,0,1,1,0,0,0,1,0,2,0,0.39,97,124,0,0.0,0.357,0.843,38,38,5,0,0,19,5,3,0,81,0.938,24,0.792,2,3,19,38,"10,38",0.26,10,38,"23,67",0.34,23,67,"17,42",0.4,17,42,"2,4",0.5,2,4,0,0,0,0,"13,27","5,10","34,74",68,0.0,0,0,0,0.0,0,0,4,25,0,134.0,1.0,17.0,13.0,7.0,3.0,11.0,2.0,1.0,0.0,134.1,61.0,39.0,20.0,90.0,20.0,7.0,3.0,2.03,538.0,581.0,6.0,8.0,0.0,3.0,12.0,0.0,0.0,24.0,0.249,105.0,196.0,0.0,"4,7","7,21","2,5",0.0,"2,9",1.668256010961869,1.984721465033463,3.5110852216536683,7.17922589167312,-0.5429981901737594,1.2906001132176532,8.505931970058233,1,99
ll,Liberty League (LL),2025-26,softball,Rochester,Riley Laygo,,,,37,37,125,39,49,35,17,1,10,9,2,1,14,4,13,2,1,0,0,0,0,2,0,2,0,0.437,98,136,15,0.867,0.392,0.784,57,4,2,0,0,0,0,2,0,63,0.968,0,0.0,7,9,28,28,"15,36",0.42,15,36,"26,61",0.43,26,61,"16,38",0.42,16,38,"3,12",0.25,3,12,0,0,0,0,"13,29","5,9","40,64",59,0.0,0,0,0,0.0,0,0,4,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1991250677516443,2.898248221867822,2.6044354417698785,4.639405411128385,2.6753801406433553,0.8584795395956711,7.919937516523784,2,94
ll,Liberty League (LL),2025-26,softball,Rochester,Bailey Nicholoff,,,,36,35,102,33,39,22,11,1,9,16,0,4,8,2,8,3,3,0,0,0,0,0,0,0,0,0.484,79,125,11,0.727,0.382,0.775,101,14,5,4,2,15,4,1,0,120,0.958,19,0.789,5,5,17,35,"6,19",0.32,6,19,"12,41",0.29,12,41,"9,28",0.32,9,28,"5,11",0.45,5,11,0,0,0,0,"23,40","5,7","25,49",65,0.0,0,0,"0,1",0.0,0,1,6,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.535538746764425,2.2892303839782495,1.2948302041599604,4.131441315019437,1.4375423210983114,-0.005761607648292972,5.938337462518687,3,92
ll,Liberty League (LL),2025-26,softball,RIT,Maddy Cook,,,,35,35,122,30,52,33,15,3,5,3,0,1,6,0,4,1,0,3,0,0,0,0,0,1,0,0.434,88,129,5,0.8,0.426,0.721,58,3,0,0,0,0,0,0,0,61,1.0,0,0.0,4,8,28,35,"18,46",0.39,18,46,"30,73",0.41,30,73,"24,49",0.49,24,49,"1,3",0.33,1,3,0,0,0,0,"16,29","7,8","43,77",35,0.0,0,0,0,0.0,0,0,10,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.39820096404781,1.984721465033463,2.4029577129068143,2.099584930583648,0.44727206546227594,-0.29384199006294764,5.337243261245986,4,91
ll,Liberty League (LL),2025-26,softball,Skidmore,Jessica Nachamie,,,,35,35,100,24,41,41,6,3,6,13,0,0,22,4,5,0,0,2,0,0,0,0,0,1,0,0.47,71,115,5,1.0,0.41,0.71,68,43,7,1,0,20,1,2,0,118,0.941,21,0.952,6,4,8,24,"11,36",0.31,11,36,"29,64",0.45,29,64,"24,44",0.55,24,44,"6,11",0.55,6,11,0,0,0,0,"7,15","14,18","41,69",104,0.0,0,0,0,0.0,0,0,4,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.668256010961869,1.3757036271438903,3.2088686283590717,2.6075490266925954,0.6948396293712847,2.01080106925429,5.108132228095465,5,89
ll,Liberty League (LL),2025-26,softball,RPI,Callista Adorno,,,,41,41,119,30,48,32,9,1,5,11,0,12,17,4,6,0,1,0,0,0,0,0,0,0,0,0.5,74,143,6,1.0,0.403,0.622,291,6,3,0,0,0,0,3,0,300,0.99,0,0.0,3,4,29,20,"18,52",0.35,18,52,"27,63",0.43,27,63,"22,45",0.49,22,45,"2,8",0.25,2,8,0,0,0,0,"8,20","8,10","45,71",165,0.0,0,0,0,0.0,0,0,9,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1327664356529223,1.984721465033463,2.302218848475282,2.099584930583648,0.9424071932802937,1.2906001132176532,4.949191343239419,6,88
ll,Liberty League (LL),2025-26,softball,Ithaca,Elise Waddington,,,,36,35,112,23,37,37,11,0,3,7,0,3,7,3,2,0,0,3,0,0,0,0,0,0,0,0.376,57,125,2,1.0,0.33,0.509,77,7,3,0,0,0,0,1,0,87,0.966,0,0.0,5,5,24,42,"11,35",0.31,11,35,"28,72",0.39,28,72,"19,47",0.4,19,47,"3,6",0.5,3,6,0,0,0,0,"4,17","14,21","45,77",103,0.0,0,0,12,0.0,0,0,15,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4028214825669814,1.2742006541622948,2.805913170632943,1.083656738365754,-0.04786306235574171,-0.1498017988556203,3.8090822115053022,7,87
ll,Liberty League (LL),2025-26,softball,Ithaca,Sela Scheinman,,,,38,38,118,37,41,18,13,1,1,21,0,1,15,9,18,2,3,2,1,0,0,0,1,0,0,0.444,59,146,20,0.9,0.347,0.5,53,45,9,0,0,0,0,0,0,107,0.916,0,0.0,1,2,19,45,"11,32",0.34,11,32,"18,50",0.36,18,50,"12,34",0.35,12,34,"1,7",0.14,1,7,0,0,0,0,"28,61","5,9","31,60",3,0.0,0,0,0,0.0,0,0,9,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.668256010961869,2.695242275904631,0.8918747464338317,0.06772854614785961,3.9132179601883994,1.0025197308029985,3.635046788998695,8,86
ll,Liberty League (LL),2025-26,softball,St. Lawrence,Allison  Kloft,,,,37,37,123,28,50,36,11,1,0,9,0,2,12,2,6,0,0,0,0,0,0,0,0,1,0,0.455,63,134,6,1.0,0.407,0.512,31,58,4,0,0,0,0,0,0,93,0.957,0,0.0,4,2,29,28,"13,38",0.34,13,38,"30,73",0.41,30,73,"25,53",0.47,25,53,"1,1",1.0,1,1,0,0,0,0,"7,18","13,18","46,78",66,0.0,0,0,0,0.0,0,0,13,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2654836998503662,1.781715519070272,2.705174306201411,-0.4402355499610876,0.9424071932802937,0.5703991571810164,3.5555584528342985,9,85
ll,Liberty League (LL),2025-26,softball,RPI,Addison Shaffer,,,,37,35,112,22,41,32,9,3,4,4,0,2,27,4,0,0,1,0,0,0,0,0,0,0,0,0.398,68,119,0,0.0,0.366,0.607,97,7,3,2,0,21,2,0,0,107,0.972,23,0.913,3,4,17,24,"13,43",0.3,13,43,"25,62",0.4,25,62,"15,39",0.38,15,39,"4,8",0.5,4,8,0,0,0,0,"12,25","5,7","37,66",172,0.0,0,0,12,0.0,0,0,4,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.668256010961869,1.1726976811806993,2.302218848475282,1.5916208344747012,-0.5429981901737594,2.731002025290927,3.2563987101565477,10,84
