conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_green_cards,penalty_stats_yellow_cards,penalty_stats_red_cards,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_powerplay_opps,misc_stats_powerplay_goals,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_ground_balls,misc_stats_draw_controls,misc_stats_turnovers,misc_stats_caused_turnovers,misc_stats_minutes_played,misc_stats_seconds,misc_stats_faceoffs_taken,misc_stats_penalty_killing_pct,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_free_position_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_on_goal_pct,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_shots_faced,goalie_stats_goals_against_avg,goalie_stats_save_pct
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,mlax,Anderson,Wesley Clymer,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,mlax,Anderson,Rutger Dobke,,,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,2,7,0,12,4,301:00,57,4,1.000,2,3,0,0,0,0,.667,,,,,,,,,,,,,,
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,mlax,Anderson,Gavin Van Matre,,,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,23,0,24,16,901:00,57,0,1.000,0,1,0,0,0,0,.000,,,,,,,,,,,,,,
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,mlax,Anderson,Antonio Vega,,,,13,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,4,5,0,0,0,0,30,0,15,7,180:00,0,0,1.000,16,38,0,9,2,7,.421,,,,,,,,,,,,,,
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,mlax,Anderson,Michael Coleman,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,5,3,00:00,0,0,1.000,0,0,0,0,0,0,.000,,,,,,,,,,,,,,
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,mlax,Anderson,Cooper Harris,,,,15,14,0,0,0,0,0,1,10,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0,41,7,840:00,0,0,1.000,42,71,0,25,3,22,.592,,,,,,,,,,,,,,
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,mlax,Anderson,Abram Zimmerman,,,,15,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,3,0,0,4,6,43,0,23,27,661:00,57,10,1.000,11,14,0,2,0,2,.786,,,,,,,,,,,,,,
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,mlax,Anderson,Trenton Rock,,,,15,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,243,143,187,0,28,3,901:00,57,386,1.000,12,17,0,3,2,1,.706,,,,,,,,,,,,,,
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,mlax,Anderson,Michael Harding,,,,15,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,18,1,120:00,0,0,1.000,9,21,0,6,1,5,.429,,,,,,,,,,,,,,
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,mlax,Anderson,Noah Walsh,,,,15,13,0,0,0,0,0,3,27,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18,0,40,10,781:00,57,0,1.000,86,138,0,55,20,35,.623,,,,,,,,,,,,,,
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,mlax,Anderson,Travis Moon,,,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,0,8,5,61:00,57,0,1.000,0,1,0,0,0,0,.000,,,,,,,,,,,,,,
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,mlax,Anderson,Connor Kistner,,,,15,14,0,0,0,0,0,1,17,0,3,2,0,0,0,0,0,0,0,2,2,0,0,0,0,30,0,18,6,841:00,57,0,1.000,78,134,0,40,6,34,.582,,,,,,,,,,,,,,
