season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source,global_rank,rating,composite_score
2025-26,mgolf,Men,Conference of New England,ccc,Western New England,Western New England University,Derek Johnson,,Third Year,36731,78,ACTIVE,72.06,0.06,16,72.9229753183413,10,7,7,38.1436107781296,-13.1776833984614,Region I - (M) DIII,clippd_scoreboard,22,95,56.4237622292112
2025-26,mgolf,Men,Conference of New England,ccc,Suffolk,Suffolk University,Mike Gallagher,,Third Year,37020,444,ACTIVE,74.5,2.5,12,75.2684493320974,8,4,3,18.2812819472883,-14.7144844894973,Region I - (M) DIII,clippd_scoreboard,233,91,25.6883832817024
2025-26,mgolf,Men,Conference of New England,ccc,Roger Williams,Roger Williams University,Will Lafrance,,,14722,537,ACTIVE,74.6,2.6,15,76.0192228688816,8,1,0,15.8814683425318,-13.3639867968171,Region I - (M) DIII,clippd_scoreboard,244,91,25.0027836798451
2025-26,mgolf,Men,Conference of New England,ccc,Roger Williams,Roger Williams University,Samuel Johnson,,Fourth Year,24414,100000,ACTIVE,74.64,2.64,11,75.9193698943199,5,1,0,16.2344461816726,-12.5083759233389,Region I - (M) DIII,clippd_scoreboard,252,91,24.7843801239817
2025-26,mgolf,Men,Conference of New England,ccc,Gordon,Gordon College,Ben Hoffman,,Second Year,8939,553,ACTIVE,74.69,2.69,13,76.9982372255327,10,4,1,15.5264707742621,-15.0428884818358,Region I - (M) DIII,clippd_scoreboard,258,90,24.6282635498343
2025-26,mgolf,Men,Conference of New England,ccc,Hartford,University of Hartford,Zack MacMillan,,Second Year,7821,234,ACTIVE,74.7,2.7,27,74.5736188948222,13,5,1,25.6124616529408,-10.3803329860593,Region I - (M) DIII,clippd_scoreboard,259,90,24.5838187255025
2025-26,mgolf,Men,Conference of New England,ccc,Endicott,Endicott College,Myles O’Quinn,,,36973,100000,ACTIVE,74.9,2.9,10,74.8871712648634,5,2,1,25.2986904021664,-12.8934113837019,Region I - (M) DIII,clippd_scoreboard,293,90,23.1803363512285
2025-26,mgolf,Men,Conference of New England,ccc,Nichols (MA),Nichols College,Cam Desante,,,19867,100000,ACTIVE,75.64,3.64,11,77.3289210805422,7,4,3,14.9426367160822,-14.9460649767723,Region I - (M) DIII,clippd_scoreboard,423,87,19.0257365210376
2025-26,mgolf,Men,Conference of New England,ccc,Wentworth Tech,Wentworth Institute of Technology,Garrett Kendall,,Third Year,34864,100000,ACTIVE,75.7,3.7,10,77.5239998998941,8,2,2,11.4318597866891,-15.2985641196611,Region I - (M) DIII,clippd_scoreboard,440,87,18.4047425787609
2025-26,mgolf,Men,Conference of New England,ccc,Wentworth Tech,Wentworth Institute of Technology,Milaad Madadi,,Fourth Year,8547,100000,ACTIVE,75.78,3.78,9,78.1200675949543,7,2,1,10.8072596001667,-15.2152985811815,Region I - (M) DIII,clippd_scoreboard,452,87,18.0400949662559
2025-26,mgolf,Men,Conference of New England,ccc,Hartford,University of Hartford,Griffin Lalonde,,Second Year,7825,565,ACTIVE,76.0,4.0,27,75.8699151911185,13,0,0,15.2945054146784,-10.3803329860593,Region I - (M) DIII,clippd_scoreboard,498,86,17.0438501214445
2025-26,mgolf,Men,Conference of New England,ccc,Hartford,University of Hartford,Manolo Vargas,,,7826,594,ACTIVE,76.46,4.46,26,76.4034275480672,13,2,1,14.7117167299718,-10.3787582257907,Region I - (M) DIII,clippd_scoreboard,602,84,14.5058266394545
2025-26,mgolf,Men,Conference of New England,ccc,Roger Williams,Roger Williams University,Ryan Dacey,,Third Year,12028,781,ACTIVE,76.46,4.46,13,77.4275946833482,6,1,0,11.2407925240937,-12.8862128789286,Region I - (M) DIII,clippd_scoreboard,604,84,14.4885775988797
2025-26,mgolf,Men,Conference of New England,ccc,Gordon,Gordon College,Eamonn Dolan,,Second Year,9105,100000,ACTIVE,76.67,4.67,9,79.2464833739699,7,2,0,10.0140750590155,-14.3337513073631,Region I - (M) DIII,clippd_scoreboard,658,83,13.342834303174
2025-26,mgolf,Men,Conference of New England,ccc,Hartford,University of Hartford,Shawn Amari,,Second Year,7816,659,ACTIVE,76.74,4.74,27,76.6106559318592,13,1,0,13.3317709059053,-10.3803329860593,Region I - (M) DIII,clippd_scoreboard,678,83,12.9611635855751
2025-26,mgolf,Men,Conference of New England,ccc,Endicott,Endicott College,Connor LaCross,,,10062,100000,ACTIVE,76.82,4.82,11,76.881714608323,6,1,0,12.8567155311789,-13.0214832956772,Region I - (M) DIII,clippd_scoreboard,697,82,12.6952914145891
