conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,field_goals_made,field_goals_attempted,three_points_made,three_points_attempted,free_throws_attempted,free_throws_made,points_scored,blocked_shots,steals,assists,minutes_played,offensive_rebounds,defensive_rebounds,total_rebounds,personal_fouls,technical_fouls,turnovers,disqualifications,deadballs,field_goals_pct,three_points_pct,free_throws_pct,points_per_game,rebounds_per_game,assists_per_game,steals_per_game,blocked_shots_per_game,turnovers_per_game,z_points_per_game,z_rebounds_per_game,z_assists_per_game,z_turnovers_per_game,z_field_goals_pct,z_steals_per_game,z_blocked_shots_per_game,composite_score,rank,rating
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,William Paterson,"Walsh,Patty",0,*,24,27,27,125,287,0,2,78,40,290,54,16,19,633,63,115,178,73,0,21,1,0,0.44,0.0,0.51,10.74,6.59,0.7,0.59,2.0,0.7777777777777778,1.4014905378893328,1.608968957737151,-0.23570127787384676,-0.7181652580829798,0.7229797893071516,-0.23630449829338968,4.954410438500876,6.436868933140927,11,84
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,TCNJ,"McFadden,Brooke",0,G,33,27,22,92,215,29,77,58,38,251,32,24,43,669,76,159,235,60,0,33,0,0,0.43,0.38,0.66,9.3,8.7,1.59,0.89,1.19,1.2222222222222223,1.0665065370449698,2.5194254384271173,0.7922055200234441,-0.32375307998745595,0.6632878132209554,0.19265589669779534,2.700708328147562,6.173689862009543,12,83
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,NJCU,"Postell,Na'tori",0,G,11,25,23,127,423,44,169,125,88,386,5,34,30,837,22,83,105,68,0,93,2,0,0.3,0.26,0.7,15.44,4.2,1.2,1.36,0.2,3.72,2.494841096200796,0.5776936075717392,0.34177445128193457,1.892843360909388,-0.11270787589959391,0.8646938488506519,-0.053816473395376284,5.943681710824822,13,82
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,NJCU,"John,Autumn",0,F,10,25,24,98,233,12,40,54,43,251,23,27,31,871,117,136,253,78,0,80,4,0,0.42,0.3,0.8,10.04,10.12,1.24,1.08,0.92,3.2,1.2386510930344339,3.132149705052592,0.3879725096143971,1.4313811125376252,0.6035958371347592,0.4643308135255459,1.9494742913631247,5.614769640511064,14,82
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Rutgers-Newark,"Felder,Quanajah",0,G,11,25,23,140,429,28,132,101,53,361,5,36,29,895,54,67,121,62,0,95,0,0,0.33,0.21,0.52,14.44,4.84,1.16,1.44,0.2,3.8,2.262213317836655,0.8538510235156151,0.295576392949472,1.9638375529665821,0.06636805235899454,0.9790832875149676,-0.053816473395376284,5.614681373503193,15,81
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Stockton,"Fathi,Imene",0,G,11,27,16,94,244,31,105,50,42,261,2,51,84,739,17,63,80,62,0,51,0,0,0.39,0.3,0.84,9.67,2.96,3.11,1.89,0.07,1.8888888888888888,1.1525788150397018,0.042638614180479255,2.547731736657019,0.2678651871558297,0.4245199088761711,1.622523880001745,-0.4155217503656612,4.955476872073584,16,80
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Rutgers-Camden,"El, Tamea",0,*,5,27,27,105,263,3,28,59,38,251,4,25,45,836,54,158,212,50,0,48,0,0,0.4,0.11,0.64,9.3,7.85,1.67,0.93,0.15,1.7777777777777777,1.0665065370449698,2.152653870376657,0.884601636688369,0.16926214263194866,0.4842118849623673,0.2498506160299534,-0.1929338876147167,4.883647934497924,17,80
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Ramapo,"Jones,Denay",0,G,11,23,23,68,188,10,35,88,59,205,25,46,54,707,35,85,120,41,0,64,0,0,0.36,0.29,0.67,8.91,5.22,2.35,2.0,1.09,2.782608695652174,0.9757817034829546,1.0178194892322914,1.6699686283402317,1.06097663223922,0.24544398061758266,1.7798093581651797,2.422473499708882,4.868596739424423,18,79
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,William Paterson,"Chiera,Mattison",0,*,2,24,24,89,238,15,69,32,22,215,6,43,70,687,30,53,83,22,0,35,0,0,0.37,0.22,0.69,8.96,3.46,2.92,1.79,0.25,1.4583333333333333,0.9874130924011618,0.25838659538663244,2.3282909595778225,-0.11422161037420907,0.3051359567037788,1.4795370816713502,0.08530094082396403,4.8066420818876185,19,79
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Montclair State,"Bruce,Bella",0,G,4,26,21,111,284,21,90,60,33,276,30,23,43,667,50,82,132,63,1,78,0,0,0.39,0.23,0.55,10.62,5.08,1.65,0.88,1.15,3.0,1.3735752044856357,0.9574100544945687,0.8615026075221377,1.2538956323946393,0.4245199088761711,0.17835721686475584,2.58941439677209,4.79072781397056,20,78
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,TCNJ,"Kowalski,Grace",0,G,14,26,20,87,226,35,102,32,15,224,7,38,92,682,19,69,88,42,0,47,0,0,0.38,0.34,0.47,8.62,3.38,3.54,1.46,0.27,1.8076923076923077,0.9083196477573534,0.2238669183936479,3.0443608637309914,0.19580911615760904,0.36482793278997494,1.0076806471810467,0.14094790651170022,4.706976180349245,21,78
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Ramapo,"Flatt,Lauren",0,G,12,25,23,87,223,46,114,61,42,262,14,27,39,686,23,84,107,40,0,56,0,0,0.39,0.4,0.69,10.48,4.28,1.56,1.08,0.56,2.24,1.3410073155146562,0.6122132845647237,0.7575569762740972,0.5794508078512938,0.4245199088761711,0.4643308135255459,0.9478289089838743,4.499664255453624,22,77
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Rowan,"Carlies,Charlotte",0,F,15,26,26,73,154,0,0,73,33,179,46,26,36,646,73,122,195,47,0,52,0,0,0.47,0.0,0.45,6.88,7.5,1.38,1.0,1.77,2.0,0.503547313403748,2.0016302835323496,0.5496657137780158,0.36646823167971065,0.9020557175657397,0.34994137486122984,4.3144703330919105,4.422052894498276,23,76
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Ramapo,"Kohler,Vanessa",0,F,4,25,24,91,201,0,7,80,52,234,7,29,34,731,47,74,121,56,0,34,0,0,0.45,0.0,0.65,9.36,4.84,1.36,1.16,0.28,1.36,1.080464203746818,0.8538510235156151,0.5265666846117848,-0.20148530477784357,0.7826717653933477,0.5787202521898617,0.16877138935556832,4.37176823776377,24,76
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Rutgers-Camden,"Goodwine, Hope",0,*,0,27,25,101,281,27,93,125,93,322,1,38,77,791,10,58,68,76,0,116,1,0,0.36,0.29,0.74,11.93,2.52,2.85,1.41,0.04,4.296296296296297,1.6783175941426607,-0.1472196092809355,2.247444357496013,2.404264485173251,0.24544398061758266,0.9361872480158492,-0.4989921988972654,4.324287659643676,25,75
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Stockton,"Evans,Bre",0,G,24,27,26,99,316,13,61,104,67,278,0,50,75,904,31,66,97,52,0,94,1,0,0.31,0.21,0.64,10.3,3.59,2.78,1.85,0.0,3.4814814814814814,1.2991343154091108,0.3144810705002322,2.1665977554142035,1.6811754919981234,-0.053015899813397764,1.5653291606695874,-0.6102861302727377,4.12801161968206,26,75
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Rowan,"Donelson,Megan",0,G,24,26,24,81,202,19,73,63,44,225,6,35,48,603,42,113,155,55,0,59,0,0,0.4,0.26,0.7,8.65,5.96,1.85,1.35,0.23,2.269230769230769,0.9152984811082779,1.3371265014173983,1.0924928991844505,0.6053909934106529,0.4842118849623673,0.8503951690176124,0.029653975136227917,4.063653642648557,27,75
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Stockton,"Speer,Grace",0,F,12,27,3,86,206,12,38,42,35,219,31,37,18,635,64,94,158,64,1,45,0,0,0.42,0.32,0.83,8.11,5.85,0.67,1.37,1.15,1.6666666666666667,0.7896794807916415,1.2896619455520444,-0.27034982162319354,0.07065909810806786,0.6035958371347592,0.8789925286836914,2.58941439677209,3.929155614826472,28,74
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Rowan,"Selmer,Haley",0,F,14,26,13,98,236,0,3,45,33,229,9,22,24,478,56,107,163,43,0,43,0,0,0.42,0.0,0.73,8.81,6.27,0.92,0.85,0.35,1.6538461538461537,0.9525189256465405,1.470890249765213,0.01838804295469712,0.059281823739927596,0.6035958371347592,0.13546117736563731,0.36353576926264464,3.826477493441876,29,74
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Ramapo,"Boyle,Marjorie",0,G,2,-10,0,-2,-8,0,-3,0,0,-4,0,-2,-3,-44,1,-3,-2,-3,0,-2,0,0,0.25,0.0,0.0,0.4,0.2,0.3,0.2,0.0,0.2,-1.0038806903958863,-1.148290242077486,-0.6976818611984718,-1.2309010896071608,-0.41116775633057434,-0.7939530117819301,-0.6102861302727377,3.6296123232558895,30,73
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Kean,"Mercedes,Erika",0,G,11,18,8,74,188,6,22,46,29,183,10,36,33,424,20,56,76,26,1,90,1,0,0.39,0.27,0.63,10.17,4.22,1.83,2.0,0.56,5.0,1.2688927042217724,0.5863235268199851,1.069393870018219,3.0287504338244964,0.4245199088761711,1.7798093581651797,0.9478289089838743,3.4791947480865213,31,73
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Rowan,"Mastriano,Jes",0,F,42,26,11,64,135,0,0,111,88,216,2,4,38,521,42,46,88,26,0,28,0,0,0.47,0.0,0.79,8.31,3.38,1.46,0.15,0.08,1.0769230769230769,0.83620503646447,0.2238669183936479,0.6420618304429409,-0.4526955228263773,0.9020557175657397,-0.8654464109471276,-0.3876982675217932,2.9552708940692463,32,72
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,TCNJ,"Ahrens,Riley",0,F,22,17,0,49,102,14,36,31,29,141,9,11,9,282,14,36,50,30,0,13,0,0,0.48,0.39,0.94,8.29,2.94,0.53,0.65,0.53,0.7647058823529411,0.8315524808971868,0.03400869493223312,-0.4320430257868123,-0.72976561626226,0.9617476936519358,-0.1505124192951526,0.8643584604522699,2.925604958166531,33,72
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Rutgers-Camden,"Collier, Tamyia",0,*,10,27,26,70,181,1,14,64,47,188,10,43,32,672,51,82,133,91,1,55,4,0,0.39,0.07,0.73,6.96,4.93,1.19,1.59,0.37,2.037037037037037,0.5221575356728794,0.8926856601327227,0.3302249366988189,0.39933591318767114,0.4245199088761711,1.1935634850105603,0.41918273495038083,2.6236100733111694,34,71
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Montclair State,"Hughes,Shannon",0,G,25,26,26,65,169,34,106,23,14,178,20,20,31,752,57,44,101,51,1,27,0,0,0.38,0.32,0.61,6.85,3.88,1.19,0.77,0.77,1.0384615384615385,0.4965684800528237,0.43961489959980105,0.3302249366988189,-0.4868273459307976,0.36482793278997494,0.02107173870132137,1.5321220487051037,2.612202586546416,35,71
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Kean,"Edwards,Maya",0,G,5,17,8,57,137,21,59,35,25,160,2,16,18,393,8,27,35,26,0,37,0,0,0.42,0.36,0.71,9.41,2.06,1.06,0.94,0.12,2.176470588235294,1.092095592665025,-0.3457077519905964,0.1800812471183159,0.523073067099992,0.6035958371347592,0.26414929586299274,-0.2764043361463209,2.6075975513629865,36,71
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Rowan,"Jazmin,Abigail",0,G,21,16,12,32,116,9,41,70,48,121,5,23,26,363,13,48,61,33,0,32,0,0,0.28,0.22,0.69,7.56,3.81,1.63,1.44,0.31,2.0,0.661734202691364,0.40941018223093967,0.8384035783559064,0.36646823167971065,-0.2320918280719859,0.9790832875149676,0.2522418378871724,2.5137775383618237,37,70
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Montclair State,"Phillip,Samantha",0,G,10,25,12,67,165,28,75,33,22,184,1,22,25,495,40,68,108,38,0,28,1,0,0.41,0.37,0.67,7.36,4.32,1.0,0.88,0.04,1.12,0.6152086470185358,0.6294731230612161,0.11078415961962208,-0.41446788094942644,0.543903861048563,0.17835721686475584,-0.4989921988972654,2.5034329347332496,38,70
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,NJCU,"Neal,Kaylah",0,G,2,7,3,27,62,3,8,19,13,70,4,9,9,158,11,25,36,29,0,29,4,0,0.44,0.38,0.68,10.0,5.14,1.29,1.29,0.57,4.142857142857143,1.2293459818998684,0.983299812239307,0.4457200825299753,2.268098376068844,0.7229797893071516,0.7646030900193753,0.975652391827742,2.4788833449178105,39,69
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,TCNJ,"Bernhardt,Maddie",0,G,23,27,7,82,193,50,132,22,13,227,3,26,22,467,19,28,47,57,0,30,1,0,0.42,0.38,0.59,8.41,1.74,0.81,0.96,0.11,1.1111111111111112,0.859467814300884,-0.48378645996253444,-0.10865661745957476,-0.42235612451133697,0.6035958371347592,0.29274665552907175,-0.3042278189901889,2.3264410112645004,40,69
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,NJCU,"Cassell,Bailey",0,G,3,24,22,38,142,12,56,70,51,139,2,39,68,654,66,82,148,75,1,83,3,0,0.27,0.21,0.73,5.79,6.17,2.83,1.63,0.08,3.4583333333333335,0.24998303498683425,1.4277406535239825,2.2243453283297816,1.6606331910556484,-0.29178380415818206,1.2507582043427181,-0.3876982675217932,2.157552229858765,41,69
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Rutgers-Newark,"Abdus-Salaam,Raihanna",0,G,0,5,3,19,62,5,22,16,7,50,1,17,5,118,4,24,28,17,0,17,1,0,0.31,0.23,0.44,10.0,5.6,1.0,3.4,0.2,3.4,1.2293459818998684,1.1817879549489678,0.11078415961962208,1.6088665926806107,-0.053015899813397764,3.781624534790709,-0.053816473395376284,2.14268679114928,42,68
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,William Paterson,"Sears,Megan",0,*,32,27,3,76,177,5,15,34,21,178,12,19,23,498,44,81,125,44,0,45,0,0,0.43,0.33,0.62,6.59,4.63,0.85,0.7,0.44,1.6666666666666667,0.4360852576781471,0.7632368714090308,-0.06245855912711234,0.07065909810806786,0.6632878132209554,-0.07901902012995521,0.6139471148574573,2.0020823881199385,43,68
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Rutgers-Camden,"Galloway, Ziarra",0,0,8,-19,0,-16,-76,0,0,-14,-13,-45,-14,-7,-15,-310,-65,-35,-100,-27,0,-33,0,0,0.21,0.0,0.93,2.37,5.26,0.79,0.37,0.74,1.736842105263158,-0.5456039670185283,1.0350793277287837,-0.13175564662580602,0.13293470517578215,-0.6499356606753588,-0.5508754546202587,1.4486516001734993,1.8123718833941882,44,68
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Rowan,"McLaughlin,Jess",0,G,33,26,26,56,235,30,126,56,34,176,6,28,62,810,9,68,77,39,0,61,0,0,0.24,0.24,0.61,6.77,2.96,2.38,1.08,0.23,2.3461538461538463,0.47795825778369244,0.042638614180479255,1.7046171720895784,0.6736546396194938,-0.4708597324167705,0.4643308135255459,0.029653975136227917,1.7778196061772302,45,67
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,William Paterson,"Kirby,Luna",0,0,11,27,24,47,149,27,77,58,45,166,3,37,47,693,19,45,64,48,0,29,1,0,0.32,0.35,0.78,6.15,2.37,1.74,1.37,0.11,1.0740740740740742,0.33372903519792513,-0.2119440036427814,0.9654482387701784,-0.45522380601929724,0.006676076272798384,0.8789925286836914,-0.3042278189901889,1.7732934807466953,46,67
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Rutgers-Newark,"Medina,Arlenny",0,G,3,22,13,72,222,6,36,34,16,166,12,30,44,653,12,65,77,57,2,98,0,0,0.32,0.17,0.47,7.55,3.5,2.0,1.36,0.55,4.454545454545454,0.6594079249077226,0.2756464338831247,1.2657356179311847,2.544699124343626,0.006676076272798384,0.8646938488506519,0.9200054261400061,1.610076453909158,47,66
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Ramapo,"Cartwright,Emma",0,F,25,23,20,62,201,2,9,56,33,159,27,9,13,516,18,54,72,43,0,39,0,0,0.31,0.22,0.59,6.91,3.13,0.57,0.39,1.17,1.6956521739130435,0.5105261467546723,0.1159929277905713,-0.38584496745434993,0.09638163146212368,-0.053015899813397764,-0.5222780949541795,2.6450613624598263,1.5201345144644915,48,66
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Rutgers-Newark,"Timario,Nicole",0,G,1,25,25,57,178,11,43,94,54,179,4,38,48,824,20,50,70,64,0,89,1,0,0.32,0.26,0.57,7.16,2.8,1.92,1.52,0.16,3.56,0.5686830913457076,-0.026400739805489817,1.1733395012662597,1.7508549767949995,0.006676076272798384,1.0934727261792838,-0.1651104047708486,1.4014938162896187,49,66
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Kean,"McCoy,Cara",0,G,24,21,16,56,175,5,41,30,16,133,3,27,40,591,38,59,97,46,0,74,1,0,0.32,0.12,0.53,6.33,4.62,1.9,1.29,0.14,3.5238095238095237,0.37560203530347047,0.7589219117849079,1.1502404721000283,1.7187385565786495,0.006676076272798384,0.7646030900193753,-0.2207573704585847,1.3449113528494732,50,65
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Rowan,"Barrera,Natalia",0,F,12,25,2,57,121,0,0,39,19,133,14,12,28,378,54,43,97,40,0,46,0,0,0.47,0.0,0.49,5.32,3.88,1.12,0.48,0.56,1.84,0.140647979155688,0.43961489959980105,0.24937833461700973,0.22447984756532216,0.9020557175657397,-0.39358997645682414,0.9478289089838743,1.2245180641090432,51,65
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Rutgers-Camden,Zairra Galloway,0,0,8,20,0,30,88,1,2,25,14,75,23,20,25,367,50,42,92,44,0,25,1,0,0.34,0.5,0.56,3.75,4.6,1.25,1.0,1.15,1.25,-0.22457763287601365,0.7502919925366615,0.39952202419751276,-0.2991023188564858,0.12606002844519068,0.34994137486122984,2.58941439677209,1.215798013035076,52,65
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Rutgers-Camden,"Toledo, Gabriella",0,*,4,27,26,56,181,44,150,21,15,171,3,42,23,638,16,32,48,59,0,31,1,0,0.31,0.29,0.71,6.33,1.78,0.85,1.56,0.11,1.1481481481481481,0.37560203530347047,-0.4665266214660422,-0.06245855912711234,-0.3894884430033767,-0.053015899813397764,1.1506674455114418,-0.3042278189901889,1.1088230848329639,53,64
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,TCNJ,"Hourigan-Hutton,Myah",0,G,24,27,27,36,92,0,3,63,38,110,3,13,39,721,50,80,130,46,0,22,0,0,0.39,0.0,0.6,4.07,4.81,1.44,0.48,0.11,0.8148148148148148,-0.1501367437994884,0.8409061446432459,0.6189628012767096,-0.6852975765750196,0.4245199088761711,-0.39358997645682414,-0.3042278189901889,0.9942951763932383,54,64
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Kean,"Sztenderowicz,Brooke",0,G,25,21,13,27,115,21,85,26,17,92,5,30,39,652,14,83,97,69,0,46,3,0,0.23,0.25,0.65,4.38,4.62,1.86,1.43,0.24,2.1904761904761907,-0.07802213250660475,0.7589219117849079,1.1040424137675662,0.5355020222920782,-0.5305517085029665,0.9647846076819282,0.05747745798009594,0.7640823648004319,55,64
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Kean,"Mack,Dacia",0,G,10,11,7,23,69,1,6,33,27,74,2,11,12,250,11,19,30,26,0,31,1,0,0.33,0.17,0.82,6.73,2.73,1.09,1.0,0.18,2.8181818181818183,0.468653146649127,-0.05660545717435119,0.2147297908676628,1.092545195901016,0.06636805235899454,0.34994137486122984,-0.10946343908311247,0.7336174511909094,56,63
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,NJCU,"Wilson,Jhava",0,G,13,3,0,6,21,0,5,18,6,18,0,9,6,77,2,7,9,7,0,8,0,0,0.29,0.0,0.33,6.0,3.0,2.0,3.0,0.0,2.6666666666666665,0.29883486844330387,0.059898452676971525,1.2657356179311847,0.9580864988229963,-0.17239985198579005,3.20967734146913,-0.6102861302727377,0.5574663511200506,57,63
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Stockton,"McNair,Madisyn",0,G,3,26,25,65,248,20,96,81,33,183,0,24,25,808,13,52,65,60,0,72,1,0,0.26,0.21,0.41,7.04,2.5,0.96,0.92,0.0,2.769230769230769,0.5407677579420106,-0.15584952852918163,0.06458610128715954,1.0491046937681172,-0.3514757802443782,0.2355519361969139,-0.6102861302727377,0.4062473243745711,58,63
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Ramapo,"Burke,Ava",0,F,40,21,4,37,120,12,45,16,7,93,12,15,20,376,11,89,100,44,0,44,1,0,0.31,0.27,0.44,4.43,4.76,0.95,0.71,0.57,2.0952380952380953,-0.06639074358839775,0.8193313465226306,0.0530365867040439,0.45098512698589444,-0.053015899813397764,-0.0647203402969157,0.975652391827742,0.36353898837205284,59,62
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Rutgers-Newark,"Mckenzie,Imani",0,G,5,12,3,18,55,0,3,23,12,48,3,6,20,239,17,30,47,33,0,20,2,0,0.33,0.0,0.52,4.0,3.92,1.67,0.5,0.25,1.6666666666666667,-0.16642068828497836,0.4568747380962933,0.884601636688369,0.07065909810806786,0.06636805235899454,-0.36499261679074513,0.08530094082396403,0.3188879646118676,60,62
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,Montclair State,"Bussanich,Celina",0,G,1,25,6,44,120,27,83,13,10,125,1,25,18,348,9,37,46,38,0,26,2,0,0.37,0.33,0.77,5.0,1.84,0.72,1.0,0.04,1.04,0.06620709007916276,-0.4406368637213038,-0.2126022487076155,-0.48546207300662075,0.3051359567037788,0.34994137486122984,-0.4989921988972654,0.17108722500140094,61,62
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,TCNJ,"Augustine,Izzy",0,G,10,24,1,38,89,15,46,30,18,109,2,7,29,285,10,18,28,26,0,15,0,0,0.43,0.33,0.6,4.54,1.17,1.21,0.29,0.08,0.625,-0.040801687968342146,-0.7297391585375491,0.3533239658650502,-0.8537444443033162,0.6632878132209554,-0.6652648932845746,-0.3876982675217932,0.11329604228430841,62,62
njac,New Jersey Athletic Conference (NJAC),2025-26,wbball,William Paterson,"Pinder,Leilani",0,0,23,27,3,41,95,13,39,12,10,105,6,16,26,423,29,35,64,25,0,20,0,0,0.43,0.33,0.83,3.89,2.37,0.96,0.59,0.22,0.7407407407407407,-0.19200974390503386,-0.2119440036427814,0.06458610128715954,-0.7510329395909402,0.6632878132209554,-0.23630449829338968,0.0018304922923598243,0.11038121749520952,63,61
