season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,SUNY Cortland,SUNY Cortland,Gina Milazzo,,Third Year,35861,241,ACTIVE,80.89,8.89,19,80.088533207812,10,3,2,8.95893242901487,-22.6577105358153,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,St. John Fisher,St. John Fisher University,Emma Sweazy,,Second Year,79119,523,ACTIVE,85.88,13.88,16,86.4313488863839,8,5,2,2.24489152332757,-29.4471970113714,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,SUNY Cortland,SUNY Cortland,Mimi Rienzo,,Fourth Year,12305,609,ACTIVE,87.95,15.95,19,87.1411647867594,10,0,0,1.59207103076624,-22.6577105358153,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,Nazareth,Nazareth University,Bethany Wineburg,,Third Year,35488,630,ACTIVE,85.25,13.25,16,87.1440652903525,10,5,3,1.41772464137672,-34.1034290646182,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,SUNY Cortland,SUNY Cortland,Kara Dumas,,Fourth Year,15155,674,ACTIVE,90.63,18.63,19,89.8253753130751,10,0,0,1.07429572680317,-22.6577105358153,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,SUNY Cortland,SUNY Cortland,Pia Aguilar,,Fourth Year,24148,707,ACTIVE,91.0,19.0,19,90.1937963657067,10,0,0,0.917966916260679,-22.6577105358153,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,SUNY Cortland,SUNY Cortland,Steffi Trombley,,Second Year,5092,805,ACTIVE,94.53,22.53,19,93.7201121551804,10,0,0,0.377557949611174,-22.6577105358153,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,St. John Fisher,St. John Fisher University,Paige Landers,,,22999,819,ACTIVE,93.92,21.92,12,93.7897275176859,6,0,0,0.330365053023833,-27.9792314720691,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,St. John Fisher,St. John Fisher University,Bella O'Rourke,,Second Year,79123,855,ACTIVE,95.0,23.0,14,95.8898372654647,7,0,0,0.186739520754893,-31.7308137422201,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,St. John Fisher,St. John Fisher University,Paige Lasher,,,18172,874,ACTIVE,95.67,23.67,15,96.5039836989951,8,0,0,0.145644990789486,-31.8218880045263,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,Nazareth,Nazareth University,Kara Kopyt,,,23604,935,ACTIVE,100.47,28.47,15,102.110316645651,9,1,0,0.039970547117178,-34.4682299057356,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,Nazareth,Nazareth University,Grace Colangelo,,,26038,947,ACTIVE,101.29,29.29,14,103.527401920743,9,0,0,0.0282991708903658,-34.6235523472091,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,Nazareth,Nazareth University,Abby Denz,,Second Year,8672,966,ACTIVE,104.93,32.93,14,106.682336851168,8,0,0,0.0128928720800361,-34.5661800649444,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,Nazareth,Nazareth University,Sabrina Schultz,,Fourth Year,24993,988,ACTIVE,112.79,40.79,14,114.795325107606,9,0,0,0.00171286550602189,-34.3909484600546,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,Utica,Utica University,Paige Graves,,Fifth Year,14394,100000,ACTIVE,102.3,30.3,10,104.687997932089,7,0,0,0.0197625677585568,-34.2504492064484,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,SUNY Geneseo,State University of NY at Geneseo,Shannon McCrory,,,14429,100000,ACTIVE,104.5,32.5,2,103.749965162198,1,0,0,0.0196620992271353,-36.6432107191941,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,SUNY Cobleskill,State University of NY at Cobleskill,Isabella Keilbach,,Fourth Year,16088,100000,ACTIVE,100.38,28.38,8,101.890297110488,5,0,0,0.087809116996627,-33.9280406614881,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,St. John Fisher,St. John Fisher University,Sarah Burgess,,Fourth Year,16517,100000,ACTIVE,85.73,13.73,11,86.126554025782,6,4,1,1.70779260825527,-29.9512037426006,East - (W) DIII,clippd_scoreboard
2025-26,wgolf,Women,Northeast Women's Golf Conference,northeast_women_s_golf_conference,SUNY Geneseo,State University of NY at Geneseo,Jillian Draper,,,17526,100000,ACTIVE,89.75,17.75,8,91.0582624867617,5,3,1,0.638075263890752,-33.7302370193259,East - (W) DIII,clippd_scoreboard
