season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,stats_stats_field_goals_made,stats_stats_field_goals_attempted,stats_stats_three_points_made,stats_stats_three_points_attempted,stats_stats_free_throws_attempted,stats_stats_free_throws_made,stats_stats_points_scored,stats_stats_blocked_shots,stats_stats_steals,stats_stats_assists,stats_stats_minutes_played,stats_stats_offensive_rebounds,stats_stats_defensive_rebounds,stats_stats_total_rebounds,stats_stats_personal_fouls,stats_stats_technical_fouls,stats_stats_turnovers,stats_stats_disqualifications,stats_stats_deadballs,stats_stats_games_played,stats_stats_field_goals_pct,stats_stats_three_points_pct,stats_stats_free_throws_pct,stats_stats_points_per_game,stats_stats_rebounds_per_game,stats_stats_assists_per_game,stats_stats_steals_per_game,stats_stats_blocked_shots_per_game,code,composite_score,global_rank,rating
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,"deLeon,Franny",Franny,deLeon,G,612,"deLeon,Franny","DELEON,FRANNY",Saint Mary's,SMU,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24,184.0,13,95
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,"Thompson,Jaiden",Jaiden,Thompson,F,612,"Thompson,Jaiden","THOMPSON,JAIDEN",Saint Mary's,SMU,0,13,0,25,0,8,27,3,11,4,3,22,1,1,5,82,7,9,16,6,0,6,0,0,13,0.30,0.27,0.75,1.69,1.23,0.38,0.08,0.08,25,183.0,14,95
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Mary's,"Olson,Kali",Kali,Olson,F,612,"Olson,Kali","OLSON,KALI",Saint Mary's,SMU,0,28,27,32,0,103,211,0,1,70,53,259,24,41,51,632,89,161,250,86,0,58,5,0,28,0.49,0.00,0.76,9.25,8.93,1.82,1.46,0.86,32,182.0,15,95
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Evans,Paige",Paige,Evans,G,161,"Evans,Paige","EVANS,PAIGE",Concordia,CC,0,5,0,00,0,1,1,0,0,0,0,2,0,0,1,13,0,1,1,0,0,1,0,0,5,1.00,0.00,0.00,0.40,0.20,0.20,0.00,0.00,00,181.0,16,94
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Findley,Tatum",Tatum,Findley,G,161,"Findley,Tatum","FINDLEY,TATUM",Concordia,CC,0,17,0,01,0,19,52,9,24,13,7,54,4,3,14,143,2,12,14,11,0,9,0,0,17,0.37,0.38,0.54,3.18,0.82,0.82,0.18,0.24,01,180.0,17,94
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Christianson,Brooklyn",Brooklyn,Christianson,G,161,"Christianson,Brooklyn","CHRISTIANSON,BROOKLYN",Concordia,CC,0,17,0,02,0,8,22,3,8,28,18,37,0,7,9,91,4,8,12,16,0,10,0,0,17,0.36,0.38,0.64,2.18,0.71,0.53,0.41,0.00,02,179.0,18,94
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Breidenbach,Peyton",Peyton,Breidenbach,G,161,"Breidenbach,Peyton","BREIDENBACH,PEYTON",Concordia,CC,0,12,0,03,0,7,16,4,11,6,3,21,3,4,5,58,1,4,5,7,0,7,0,0,12,0.44,0.36,0.50,1.75,0.42,0.42,0.33,0.25,03,178.0,19,94
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Rohloff,Kaitlyn",Kaitlyn,Rohloff,G,161,"Rohloff,Kaitlyn","ROHLOFF,KAITLYN",Concordia,CC,0,31,0,04,0,51,118,16,35,53,48,166,3,23,54,439,13,45,58,28,0,30,0,0,31,0.43,0.46,0.91,5.35,1.87,1.74,0.74,0.10,04,177.0,20,93
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Gruba,Genevieve",Genevieve,Gruba,F,161,"Gruba,Genevieve","GRUBA,GENEVIEVE",Concordia,CC,0,31,17,05,0,53,109,4,16,71,50,160,18,22,41,467,36,66,102,46,0,26,1,0,31,0.49,0.25,0.70,5.16,3.29,1.32,0.71,0.58,05,176.0,21,93
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Roney,Nora",Nora,Roney,G,161,"Roney,Nora","RONEY,NORA",Concordia,CC,0,9,0,10,0,2,4,0,2,2,2,6,1,3,4,27,2,4,6,1,0,2,0,0,9,0.50,0.00,1.00,0.67,0.67,0.44,0.33,0.11,10,175.0,22,93
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Jeffrey,Taya",Taya,Jeffrey,G,161,"Jeffrey,Taya","JEFFREY,TAYA",Concordia,CC,0,30,29,11,0,75,157,26,50,41,27,203,2,22,56,671,27,59,86,27,0,48,0,0,30,0.48,0.52,0.66,6.77,2.87,1.87,0.73,0.07,11,174.0,23,93
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Snesrud,Alexa",Alexa,Snesrud,G,161,"Snesrud,Alexa","SNESRUD,ALEXA",Concordia,CC,0,27,1,12,0,33,100,10,39,46,38,114,3,15,36,408,16,36,52,19,0,21,0,0,27,0.33,0.26,0.83,4.22,1.93,1.33,0.56,0.11,12,173.0,24,92
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Safranski,Taylor",Taylor,Safranski,G,161,"Safranski,Taylor","SAFRANSKI,TAYLOR",Concordia,CC,0,31,31,13,0,47,140,29,93,34,30,153,10,32,124,912,20,99,119,41,0,78,0,0,31,0.34,0.31,0.88,4.94,3.84,4.00,1.03,0.32,13,172.0,25,92
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Musland,Molly",Molly,Musland,G,161,"Musland,Molly","MUSLAND,MOLLY",Concordia,CC,0,31,31,14,0,107,244,51,126,33,27,292,7,27,65,770,27,93,120,48,0,49,1,0,31,0.44,0.40,0.82,9.42,3.87,2.10,0.87,0.23,14,171.0,26,92
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Metcalf,Maya",Maya,Metcalf,F,161,"Metcalf,Maya","METCALF,MAYA",Concordia,CC,0,31,31,15,0,192,418,32,96,102,90,506,53,21,70,980,63,199,262,46,0,45,0,0,31,0.46,0.33,0.88,16.32,8.45,2.26,0.68,1.71,15,170.0,27,92
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Rohloff,Karleigh",Karleigh,Rohloff,G,161,"Rohloff,Karleigh","ROHLOFF,KARLEIGH",Concordia,CC,0,5,0,20,0,2,6,0,0,1,1,5,0,0,0,13,1,2,3,0,0,1,0,0,5,0.33,0.00,1.00,1.00,0.60,0.00,0.00,0.00,20,169.0,28,91
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Hager,Clara-Mae",Clara-Mae,Hager,G,161,"Hager,Clara-Mae","HAGER,CLARA-MAE",Concordia,CC,0,10,0,21,0,4,16,2,9,4,2,12,0,0,2,40,2,3,5,2,0,5,0,0,10,0.25,0.22,0.50,1.20,0.50,0.20,0.00,0.00,21,168.0,29,91
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Fritel,Cabryn",Cabryn,Fritel,G,161,"Fritel,Cabryn","FRITEL,CABRYN",Concordia,CC,0,4,0,22,0,2,3,0,0,3,2,6,0,1,1,5,1,0,1,0,0,0,0,0,4,0.67,0.00,0.67,1.50,0.25,0.25,0.25,0.00,22,167.0,30,91
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Azure,Kennison",Kennison,Azure,F,161,"Azure,Kennison","AZURE,KENNISON",Concordia,CC,0,6,0,24,0,2,2,0,0,0,0,4,0,2,5,14,1,2,3,1,0,2,0,0,6,1.00,0.00,0.00,0.67,0.50,0.83,0.33,0.00,24,166.0,31,91
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Hanson,Olivia",Olivia,Hanson,G,161,"Hanson,Olivia","HANSON,OLIVIA",Concordia,CC,0,28,0,30,0,17,61,7,25,30,21,62,2,7,25,248,10,27,37,25,0,25,0,0,28,0.28,0.28,0.70,2.21,1.32,0.89,0.25,0.07,30,165.0,32,90
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Lenz,Leah",Leah,Lenz,F,161,"Lenz,Leah","LENZ,LEAH",Concordia,CC,0,13,1,31,0,5,11,2,3,4,1,13,1,4,6,72,2,12,14,5,0,2,0,0,13,0.45,0.67,0.25,1.00,1.08,0.46,0.31,0.08,31,164.0,33,90
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Gack,Kaia",Kaia,Gack,F,161,"Gack,Kaia","GACK,KAIA",Concordia,CC,0,31,0,32,0,75,172,8,19,71,39,197,12,18,25,484,34,53,87,38,0,34,0,0,31,0.44,0.42,0.55,6.35,2.81,0.81,0.58,0.39,32,163.0,34,90
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Wheeldon,Maci",Maci,Wheeldon,C,161,"Wheeldon,Maci","WHEELDON,MACI",Concordia,CC,0,29,14,33,0,48,106,1,3,54,36,133,15,2,19,326,33,44,77,37,0,17,0,0,29,0.45,0.33,0.67,4.59,2.66,0.66,0.07,0.52,33,162.0,35,90
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Lawrence,Mercedes",Mercedes,Lawrence,C,161,"Lawrence,Mercedes","LAWRENCE,MERCEDES",Concordia,CC,0,1,0,42,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,42,161.0,36,89
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Concordia,"Welch,Ellie",Ellie,Welch,F,161,"Welch,Ellie","WELCH,ELLIE",Concordia,CC,0,7,0,44,0,2,7,0,0,2,1,5,1,1,0,18,0,4,4,2,0,0,0,0,7,0.29,0.00,0.50,0.71,0.57,0.00,0.14,0.14,44,160.0,37,89
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Neubauer,Berkley",Berkley,Neubauer,G,60,"Neubauer,Berkley","NEUBAUER,BERKLEY",Bethel,BU,0,9,0,01,0,4,9,1,4,2,0,9,0,1,3,32,1,2,3,8,0,3,0,0,9,0.44,0.25,0.00,1.00,0.33,0.33,0.11,0.00,01,159.0,38,89
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Lundeen,Kenzie",Kenzie,Lundeen,G,60,"Lundeen,Kenzie","LUNDEEN,KENZIE",Bethel,BU,0,28,0,03,0,15,31,3,10,21,8,41,3,10,28,483,24,30,54,43,0,33,0,0,28,0.48,0.30,0.38,1.46,1.93,1.00,0.36,0.11,03,158.0,39,89
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Duininck,Colette",Colette,Duininck,G,60,"Duininck,Colette","DUININCK,COLETTE",Bethel,BU,0,31,31,04,0,70,239,25,105,96,75,240,2,86,144,974,13,65,78,70,0,91,2,0,31,0.29,0.24,0.78,7.74,2.52,4.65,2.77,0.06,04,157.0,40,88
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Born,Alli",Alli,Born,F,60,"Born,Alli","BORN,ALLI",Bethel,BU,0,31,31,10,0,69,182,23,84,24,16,177,27,59,70,861,43,159,202,87,0,60,1,0,31,0.38,0.27,0.67,5.71,6.52,2.26,1.90,0.87,10,156.0,41,88
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Littlefield,Macey",Macey,Littlefield,G,60,"Littlefield,Macey","LITTLEFIELD,MACEY",Bethel,BU,0,20,3,11,0,66,173,18,62,35,25,175,11,30,36,440,13,34,47,42,0,37,1,0,20,0.38,0.29,0.71,8.75,2.35,1.80,1.50,0.55,11,155.0,42,88
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Erickson,Emily",Emily,Erickson,F,60,"Erickson,Emily","ERICKSON,EMILY",Bethel,BU,0,31,31,12,0,203,387,11,37,175,144,561,29,33,34,790,56,113,169,71,0,60,2,0,31,0.52,0.30,0.82,18.10,5.45,1.10,1.06,0.94,12,154.0,43,88
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Belongia,Savannah",Savannah,Belongia,G,60,"Belongia,Savannah","BELONGIA,SAVANNAH",Bethel,BU,0,13,0,13,0,7,19,2,8,10,8,24,1,3,2,49,3,3,6,5,0,1,0,0,13,0.37,0.25,0.80,1.85,0.46,0.15,0.23,0.08,13,153.0,44,87
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Otoo,Jada",Jada,Otoo,G,60,"Otoo,Jada","OTOO,JADA",Bethel,BU,0,16,0,14,0,6,13,0,0,6,3,15,1,3,4,65,3,3,6,11,0,7,0,0,16,0.46,0.00,0.50,0.94,0.38,0.25,0.19,0.06,14,152.0,45,87
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Kaluza,Erin",Erin,Kaluza,G,60,"Kaluza,Erin","KALUZA,ERIN",Bethel,BU,0,11,0,15,0,0,3,0,1,2,2,2,0,0,0,29,1,4,5,3,0,1,0,0,11,0.00,0.00,1.00,0.18,0.45,0.00,0.00,0.00,15,151.0,46,87
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Bonacquista,Alaina",Alaina,Bonacquista,G,60,"Bonacquista,Alaina","BONACQUISTA,ALAINA",Bethel,BU,0,31,0,22,0,45,83,8,22,30,18,116,0,30,38,441,23,30,53,36,0,37,0,0,31,0.54,0.36,0.60,3.74,1.71,1.23,0.97,0.00,22,150.0,47,87
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Schermann,Lexi",Lexi,Schermann,G,60,"Schermann,Lexi","SCHERMANN,LEXI",Bethel,BU,0,21,0,25,0,7,29,6,21,9,6,26,1,3,5,151,7,15,22,17,0,19,0,0,21,0.24,0.29,0.67,1.24,1.05,0.24,0.14,0.05,25,149.0,48,86
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Penke,Rosalie",Rosalie,Penke,G,60,"Penke,Rosalie","PENKE,ROSALIE",Bethel,BU,0,31,29,32,0,78,178,34,92,31,28,218,3,18,33,666,31,48,79,52,0,35,0,0,31,0.44,0.37,0.90,7.03,2.55,1.06,0.58,0.10,32,148.0,49,86
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Peterson,Cally",Cally,Peterson,F,60,"Peterson,Cally","PETERSON,CALLY",Bethel,BU,0,31,22,33,0,91,239,17,78,95,70,269,30,23,50,750,22,81,103,66,0,55,1,0,31,0.38,0.22,0.74,8.68,3.32,1.61,0.74,0.97,33,147.0,50,86
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Palm,Abigail",Abigail,Palm,G,60,"Palm,Abigail","PALM,ABIGAIL",Bethel,BU,0,6,0,02,0,0,0,0,0,0,0,0,0,1,0,5,2,0,2,1,0,1,0,0,6,0.00,0.00,0.00,0.00,0.33,0.00,0.17,0.00,02,146.0,51,86
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Schmitz,Elly",Elly,Schmitz,F,60,"Schmitz,Elly","SCHMITZ,ELLY",Bethel,BU,0,21,8,05,0,97,194,28,60,70,58,280,26,35,34,514,41,101,142,35,0,35,1,0,21,0.50,0.47,0.83,13.33,6.76,1.62,1.67,1.24,05,145.0,52,85
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Delaney,Jasmine",Jasmine,Delaney,F,60,"Delaney,Jasmine","DELANEY,JASMINE",Bethel,BU,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,144.0,53,85
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,"Boyd,Jaelin",Jaelin,Boyd,F,60,"Boyd,Jaelin","BOYD,JAELIN",Bethel,BU,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,143.0,54,85
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Benedict,"Arnold,Lauren",Lauren,Arnold,G,595,"Arnold,Lauren","ARNOLD,LAUREN",Saint Benedict,CSB,0,23,22,01,0,101,247,21,58,79,75,298,9,38,55,654,11,47,58,46,0,60,1,0,23,0.41,0.36,0.95,12.96,2.52,2.39,1.65,0.39,01,142.0,55,85
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Benedict,"Gates,Natalie",Natalie,Gates,G,595,"Gates,Natalie","GATES,NATALIE",Saint Benedict,CSB,0,3,0,02,0,1,6,0,2,2,1,3,0,2,1,14,0,1,1,3,0,1,0,0,3,0.17,0.00,0.50,1.00,0.33,0.33,0.67,0.00,02,141.0,56,84
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Benedict,"Maurer,Ariana",Ariana,Maurer,F,595,"Maurer,Ariana","MAURER,ARIANA",Saint Benedict,CSB,0,7,0,03,0,0,2,0,0,2,2,2,0,0,1,26,1,3,4,2,0,2,0,0,7,0.00,0.00,1.00,0.29,0.57,0.14,0.00,0.00,03,140.0,57,84
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Benedict,"Sadlovsky,Alyssa",Alyssa,Sadlovsky,G,595,"Sadlovsky,Alyssa","SADLOVSKY,ALYSSA",Saint Benedict,CSB,0,25,9,04,0,51,145,26,91,23,16,144,3,30,19,583,24,28,52,39,0,42,0,0,25,0.35,0.29,0.70,5.76,2.08,0.76,1.20,0.12,04,139.0,58,84
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Benedict,"Driste,Megan",Megan,Driste,F,595,"Driste,Megan","DRISTE,MEGAN",Saint Benedict,CSB,0,25,3,05,0,42,115,23,83,23,12,119,0,28,40,523,13,57,70,33,0,25,0,0,25,0.37,0.28,0.52,4.76,2.80,1.60,1.12,0.00,05,138.0,59,84
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Benedict,"Buslee,Drew",Drew,Buslee,G,595,"Buslee,Drew","BUSLEE,DREW",Saint Benedict,CSB,0,25,25,09,0,86,284,44,161,129,93,309,7,72,56,737,31,90,121,72,1,68,4,0,25,0.30,0.27,0.72,12.36,4.84,2.24,2.88,0.28,09,137.0,60,84
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Benedict,"Crandall,Emily",Emily,Crandall,G,595,"Crandall,Emily","CRANDALL,EMILY",Saint Benedict,CSB,0,23,0,10,0,14,48,7,24,14,13,48,1,7,11,218,8,26,34,30,0,10,0,0,23,0.29,0.29,0.93,2.09,1.48,0.48,0.30,0.04,10,136.0,61,83
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Benedict,"Ryan,Lily",Lily,Ryan,G,595,"Ryan,Lily","RYAN,LILY",Saint Benedict,CSB,0,15,0,11,0,3,14,2,9,0,0,8,1,1,6,74,2,9,11,8,0,1,0,0,15,0.21,0.22,0.00,0.53,0.73,0.40,0.07,0.07,11,135.0,62,83
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Benedict,"Theisen,Emma",Emma,Theisen,F,595,"Theisen,Emma","THEISEN,EMMA",Saint Benedict,CSB,0,25,25,12,0,58,159,6,27,50,36,158,12,33,28,680,59,88,147,65,0,32,0,0,25,0.36,0.22,0.72,6.32,5.88,1.12,1.32,0.48,12,134.0,63,83
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Benedict,"Beeler,Cora",Cora,Beeler,F,595,"Beeler,Cora","BEELER,CORA",Saint Benedict,CSB,0,11,0,21,0,4,11,0,4,5,3,11,0,2,2,48,2,5,7,6,0,3,0,0,11,0.36,0.00,0.60,1.00,0.64,0.18,0.18,0.00,21,133.0,64,83
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Benedict,"Beeler,Ella",Ella,Beeler,F,595,"Beeler,Ella","BEELER,ELLA",Saint Benedict,CSB,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23,132.0,65,82
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Benedict,"Schmidt,Nora",Nora,Schmidt,G,595,"Schmidt,Nora","SCHMIDT,NORA",Saint Benedict,CSB,0,3,0,24,0,1,3,0,2,0,0,2,0,0,0,8,1,0,1,2,0,1,0,0,3,0.33,0.00,0.00,0.67,0.33,0.00,0.00,0.00,24,131.0,66,82
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Benedict,"Young,Kira",Kira,Young,F,595,"Young,Kira","YOUNG,KIRA",Saint Benedict,CSB,0,25,25,25,0,95,245,3,35,102,77,270,19,35,24,783,42,100,142,56,1,46,1,0,25,0.39,0.09,0.75,10.80,5.68,0.96,1.40,0.76,25,130.0,67,82
2025-26,wbball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Saint Benedict,"Ebert,Kate",Kate,Ebert,G,595,"Ebert,Kate","EBERT,KATE",Saint Benedict,CSB,0,13,0,30,0,5,18,1,5,8,4,15,1,4,4,65,1,1,2,6,0,6,0,0,13,0.28,0.20,0.50,1.15,0.15,0.31,0.31,0.08,30,129.0,68,82
