conference_code,conference,season,team,player_name,first_name,last_name,class_year,position,gp,mp_total,mpg,pts_total,ppg,reb_total,rpg,ast_total,apg,stl_total,spg,blk_total,bpg,tov_total,tov_pg,fgm,fga,fg_pct,tpm,tpa,tp_pct,ftm,fta,ft_pct
ll,Liberty League (LL),2025-26,Ithaca,"Okai-Koi,Tylar",Tylar,Okai-Koi,0,G,8,34.0,4.25,18.0,2.25,8.0,1.0,2.0,0.25,4.0,0.5,1.0,0.13,2.0,0.25,5.0,13.0,0.38,0.0,3.0,0.0,8.0,10.0,0.8
ll,Liberty League (LL),2025-26,Ithaca,"O'Neal,Jaylon",Jaylon,O'Neal,0,G,26,641.0,24.653846153846153,233.0,8.96,136.0,5.23,71.0,2.73,40.0,1.54,13.0,0.5,73.0,2.8076923076923075,86.0,197.0,0.44,15.0,48.0,0.31,46.0,68.0,0.68
ll,Liberty League (LL),2025-26,Ithaca,"Lemmond,Nick",Nick,Lemmond,0,G,26,451.0,17.346153846153847,192.0,7.38,61.0,2.35,21.0,0.81,20.0,0.77,1.0,0.04,23.0,0.8846153846153846,66.0,196.0,0.34,38.0,133.0,0.29,22.0,24.0,0.92
ll,Liberty League (LL),2025-26,Ithaca,"Schauder,Gavin",Gavin,Schauder,0,F,2,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ll,Liberty League (LL),2025-26,Ithaca,"Wissink,Cole",Cole,Wissink,0,G,26,540.0,20.76923076923077,93.0,3.58,47.0,1.81,17.0,0.65,24.0,0.92,6.0,0.23,20.0,0.7692307692307693,32.0,94.0,0.34,22.0,76.0,0.29,7.0,9.0,0.78
ll,Liberty League (LL),2025-26,Ithaca,"Zenker,Matthew",Matthew,Zenker,0,F,25,710.0,28.4,403.0,16.12,130.0,5.2,50.0,2.0,22.0,0.88,17.0,0.68,59.0,2.36,154.0,317.0,0.49,61.0,157.0,0.39,34.0,46.0,0.74
ll,Liberty League (LL),2025-26,Ithaca,"Wood,Cole",Cole,Wood,0,G,2,4.0,2.0,1.0,0.5,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5
ll,Liberty League (LL),2025-26,Ithaca,"Brady,Laurence",Laurence,Brady,0,F,25,285.0,11.4,44.0,1.76,21.0,0.84,14.0,0.56,9.0,0.36,3.0,0.12,4.0,0.16,13.0,43.0,0.3,9.0,28.0,0.32,9.0,11.0,0.82
ll,Liberty League (LL),2025-26,Ithaca,"Padilla,Jose",Jose,Padilla,0,G,12,87.0,7.25,21.0,1.75,13.0,1.08,8.0,0.67,4.0,0.33,0.0,0.0,13.0,1.0833333333333333,6.0,23.0,0.26,2.0,13.0,0.15,7.0,7.0,1.0
ll,Liberty League (LL),2025-26,Ithaca,"Penders,Alex",Alex,Penders,0,F,26,464.0,17.846153846153847,149.0,5.73,80.0,3.08,33.0,1.27,14.0,0.54,8.0,0.31,16.0,0.6153846153846154,55.0,128.0,0.43,32.0,86.0,0.37,7.0,9.0,0.78
