season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source
2025-26,mgolf,Men,Middle Atlantic Conference Freedom,middle_atlantic_conference_freedom,Stevens Institute,Stevens Institute of Technology,Jack Harris,,Second Year,9411,267,ACTIVE,75.76,3.76,25,75.2298638006751,13,5,3,24.2162971824563,-11.9868309906327,Region II - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Middle Atlantic Conference Freedom,middle_atlantic_conference_freedom,Stevens Institute,Stevens Institute of Technology,Arav Tank,,Fourth Year,38329,595,ACTIVE,76.54,4.54,24,75.9407489391708,12,1,0,14.6810317071781,-11.6227718096894,Region II - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Middle Atlantic Conference Freedom,middle_atlantic_conference_freedom,Stevens Institute,Stevens Institute of Technology,Sebastian Beaver,,Fourth Year,17570,628,ACTIVE,76.8,4.8,25,76.2698638006752,13,2,0,14.1336460564971,-11.9868309906327,Region II - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Middle Atlantic Conference Freedom,middle_atlantic_conference_freedom,Stevens Institute,Stevens Institute of Technology,Benjamin Slicker,,Fourth Year,13306,696,ACTIVE,77.38,5.38,21,76.6879061833838,11,0,0,12.7248518378401,-11.5996358474604,Region II - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Middle Atlantic Conference Freedom,middle_atlantic_conference_freedom,Stevens Institute,Stevens Institute of Technology,Noah Eide,,Fourth Year,11279,761,ACTIVE,78.1,6.1,21,77.2979777433006,12,2,0,11.6275032496315,-12.5765128057201,Region II - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Middle Atlantic Conference Freedom,middle_atlantic_conference_freedom,Stevens Institute,Stevens Institute of Technology,Bryce Karty,,Second Year,9413,822,ACTIVE,78.58,6.58,12,79.1512572360811,9,0,0,10.5475656431448,-14.3141409676549,Region II - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Middle Atlantic Conference Freedom,middle_atlantic_conference_freedom,Stevens Institute,Stevens Institute of Technology,Udyat Sarangdevot,,Second Year,9415,969,ACTIVE,78.58,6.58,12,78.8259795819247,9,0,0,8.25274685893956,-13.7286725391034,Region II - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Middle Atlantic Conference Freedom,middle_atlantic_conference_freedom,Stevens Institute,Stevens Institute of Technology,Brock Dickson,,,10576,1047,ACTIVE,78.75,6.75,12,79.5438110742267,8,0,0,7.35090547766645,-14.5612717193943,Region II - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Middle Atlantic Conference Freedom,middle_atlantic_conference_freedom,DeSales,DeSales University,Matthew Smith,,Second Year,8325,1069,ACTIVE,80.71,8.71,17,81.2335063017798,11,1,1,7.01874897691702,-16.0945039210542,Region II - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Middle Atlantic Conference Freedom,middle_atlantic_conference_freedom,Lebanon Valley,Lebanon Valley College,Reagan Flynn,,Third Year,38631,1129,ACTIVE,79.61,7.61,23,79.9381571021079,15,0,0,6.1671715495379,-14.9621313506423,Region II - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Middle Atlantic Conference Freedom,middle_atlantic_conference_freedom,Lebanon Valley,Lebanon Valley College,Brayden Herr,,Third Year,33820,1130,ACTIVE,80.71,8.71,21,80.74701022524,14,1,0,6.16603393673109,-15.0214906855308,Region II - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Middle Atlantic Conference Freedom,middle_atlantic_conference_freedom,Arcadia,Arcadia University,Frankie Sass,,Fourth Year,34195,1141,ACTIVE,80.67,8.67,21,80.2742917768655,14,1,0,6.01379844906877,-14.4789264596323,Region II - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Middle Atlantic Conference Freedom,middle_atlantic_conference_freedom,Arcadia,Arcadia University,Dominick Antonelli,,Fourth Year,34194,1259,ACTIVE,81.95,9.95,21,81.5600060625798,14,0,0,4.50531527007933,-14.4789264596323,Region II - (M) DIII,clippd_scoreboard
2025-26,mgolf,Men,Middle Atlantic Conference Freedom,middle_atlantic_conference_freedom,DeSales,DeSales University,Jim Kelly,,,20515,1264,ACTIVE,80.71,8.71,17,81.3557210388892,11,0,0,4.41349102268933,-16.1916432433947,Region II - (M) DIII,clippd_scoreboard
