season,sport,gender,conference,conference_code,team,school_name,player_name,position,class_year,clippd_player_id,clippd_rank,player_ranking_status,scoring_stats_scoring_average,scoring_stats_vs_par,scoring_stats_rounds,scoring_stats_adjusted_score,scoring_stats_stroke_play_events,top10_finishes,events_won,average_points,strength_of_schedule,region,data_source,global_rank,rating,composite_score
2025-26,mgolf,Men,Northern Athletics Collegiate Conference,nacc,Aurora,Aurora University,Jackson Hulsey,,,36068,22,ACTIVE,71.44,-0.56,27,70.9162465883214,11,5,4,56.4237622292112,-9.50326711965402,Region VI - (M) DIII,clippd_scoreboard,12,96,60.001282538274
2025-26,mgolf,Men,Northern Athletics Collegiate Conference,nacc,Aurora,Aurora University,Mattias Morris,,Third Year,35575,55,ACTIVE,72.56,0.56,27,72.0273576994325,11,1,0,41.3172314471284,-9.50326711965402,Region VI - (M) DIII,clippd_scoreboard,42,94,44.6270130586421
2025-26,mgolf,Men,Northern Athletics Collegiate Conference,nacc,Aurora,Aurora University,Christian Wakeford,,,7849,87,ACTIVE,72.96,0.96,27,72.4347651068399,11,4,1,37.6245398992295,-9.50326711965402,Region VI - (M) DIII,clippd_scoreboard,62,94,40.5403794252125
2025-26,mgolf,Men,Northern Athletics Collegiate Conference,nacc,Aurora,Aurora University,Caleb Negley,,Third Year,35580,62,ACTIVE,73.22,1.22,27,72.6940243660992,11,1,1,40.5403794252125,-9.50326711965402,Region VI - (M) DIII,clippd_scoreboard,74,94,38.8175277498519
2025-26,mgolf,Men,Northern Athletics Collegiate Conference,nacc,St. Norbert,St. Norbert College,Dawson Fish,,Fourth Year,12133,235,ACTIVE,73.25,1.25,20,73.8805674809371,11,2,1,25.5249115409994,-11.9903707641601,Region VI - (M) DIII,clippd_scoreboard,77,94,38.2686238333821
2025-26,mgolf,Men,Northern Athletics Collegiate Conference,nacc,Aurora,Aurora University,Brandon Burggraf,,Second Year,7851,144,ACTIVE,74.0,2.0,27,73.471802143877,11,2,0,31.6537218700155,-9.50326711965402,Region VI - (M) DIII,clippd_scoreboard,153,92,30.9615347943806
2025-26,mgolf,Men,Northern Athletics Collegiate Conference,nacc,Marian (WI),Marian University (WI),Wyatt Pfeiffer,,Third Year,5996,275,ACTIVE,74.23,2.23,13,74.5836353199198,8,2,1,23.8541510985256,-13.0322384373573,Region VI - (M) DIII,clippd_scoreboard,183,92,28.310923737936
2025-26,mgolf,Men,Northern Athletics Collegiate Conference,nacc,Aurora,Aurora University,George Proudman,,Third Year,35581,318,ACTIVE,74.62,2.62,13,75.0223849451418,8,2,1,22.290146559844,-11.6904463867126,Region VI - (M) DIII,clippd_scoreboard,246,91,24.9547525850009
2025-26,mgolf,Men,Northern Athletics Collegiate Conference,nacc,Aurora,Aurora University,Cole Bielecki,,,7850,100000,ACTIVE,75.27,3.27,11,75.8028077570627,7,0,0,19.7051238549364,-11.9231947924852,Region VI - (M) DIII,clippd_scoreboard,354,89,20.9983844186181
2025-26,mgolf,Men,Northern Athletics Collegiate Conference,nacc,Aurora,Aurora University,William Lange,,Second Year,7852,485,ACTIVE,75.63,3.63,19,75.8414105379019,10,0,0,17.3307991403033,-10.6722670483681,Region VI - (M) DIII,clippd_scoreboard,418,87,19.0732484149972
2025-26,mgolf,Men,Northern Athletics Collegiate Conference,nacc,MSOE,Milwaukee School of Engineering,Charlie Larson,,Second Year,7160,526,ACTIVE,75.63,3.63,19,76.3912309651891,10,2,0,16.190639396531,-12.1493526872637,Region VI - (M) DIII,clippd_scoreboard,420,87,19.0635031273943
2025-26,mgolf,Men,Northern Athletics Collegiate Conference,nacc,Aurora,Aurora University,Brydon North,,Fourth Year,21804,100000,ACTIVE,75.67,3.67,9,76.3647607834754,6,0,0,16.4031946697071,-12.1599725480143,Region VI - (M) DIII,clippd_scoreboard,434,87,18.6491369378894
2025-26,mgolf,Men,Northern Athletics Collegiate Conference,nacc,Aurora,Aurora University,Ty Pennypacker,,Third Year,35578,456,ACTIVE,75.87,3.87,15,76.1310470098671,8,1,0,17.9493935289879,-11.8845511033037,Region VI - (M) DIII,clippd_scoreboard,466,87,17.7152751989451
2025-26,mgolf,Men,Northern Athletics Collegiate Conference,nacc,MSOE,Milwaukee School of Engineering,Dylan Handlan,,Second Year,7153,622,ACTIVE,76.15,4.15,20,76.7762849687058,11,2,1,14.2092765752465,-12.2521391937135,Region VI - (M) DIII,clippd_scoreboard,532,85,16.0246609439368
2025-26,mgolf,Men,Northern Athletics Collegiate Conference,nacc,Aurora,Aurora University,Ryan Waugh,,,11648,100000,ACTIVE,76.18,4.18,11,76.7252433741554,6,0,0,12.67371602893,-11.3317931627033,Region VI - (M) DIII,clippd_scoreboard,541,85,15.7137085707062
2025-26,mgolf,Men,Northern Athletics Collegiate Conference,nacc,Wisconsin Lutheran,Wisconsin Lutheran College,Riley Tanzi,,,15791,660,ACTIVE,76.5,4.5,22,77.1084070676467,12,1,1,13.3023537861503,-12.7052897294307,Region VI - (M) DIII,clippd_scoreboard,616,84,14.2678810019264
2025-26,mgolf,Men,Northern Athletics Collegiate Conference,nacc,Wisconsin Lutheran,Wisconsin Lutheran College,Isaiah Schaser,,Third Year,36045,715,ACTIVE,76.95,4.95,22,77.5629525221922,12,1,0,12.3964919247246,-12.7052897294307,Region VI - (M) DIII,clippd_scoreboard,735,81,12.0384747179092
2025-26,mgolf,Men,Northern Athletics Collegiate Conference,nacc,Aurora,Aurora University,Paul Azzarelli,,Third Year,35570,100000,ACTIVE,77.0,5.0,9,77.5041451327972,6,0,0,11.764562408664,-12.0796089721427,Region VI - (M) DIII,clippd_scoreboard,746,81,11.8975878779372
2025-26,mgolf,Men,Northern Athletics Collegiate Conference,nacc,Edgewood,Edgewood University,Raymond Jordan,,,25018,785,ACTIVE,77.05,5.05,20,77.6737466905797,11,0,0,11.194083755591,-12.2521470521653,Region VI - (M) DIII,clippd_scoreboard,755,81,11.6957735095122
2025-26,mgolf,Men,Northern Athletics Collegiate Conference,nacc,St. Norbert,St. Norbert College,Conner Krach,,Fourth Year,10344,646,ACTIVE,77.06,5.06,17,77.5625047017329,9,1,0,13.7516539239184,-12.0270605097641,Region VI - (M) DIII,clippd_scoreboard,760,81,11.6465560784091
2025-26,mgolf,Men,Northern Athletics Collegiate Conference,nacc,MSOE,Milwaukee School of Engineering,Tristan Biesterfeld,,Third Year,36081,828,ACTIVE,77.28,5.28,18,77.9530454749663,9,1,0,10.4156472215352,-12.1079583345182,Region VI - (M) DIII,clippd_scoreboard,820,80,10.590289187826
2025-26,mgolf,Men,Northern Athletics Collegiate Conference,nacc,MSOE,Milwaukee School of Engineering,Alfredo Lopez Candela,,,24769,865,ACTIVE,77.32,5.32,19,78.0754414915049,10,0,0,9.64272082605556,-12.1493526872637,Region VI - (M) DIII,clippd_scoreboard,829,80,10.3949508269385
