conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,softball,Mount St. Joseph,M. Cornelius,,,,43,43,147,47,51,33,14,1,0,22,0,1,6,0,23,2,3,3,0,0,0,2,0,2,0,0.428,67,176,25,.920,.347,.456,69,0,3,0,0,0,0,0,0,72,.958,0,.000,9,8,48,40,"15,40",0.38,15,40,"29,67",0.43,29,67,"22,52",0.42,22,52,"1,2",0.50,1,2,0,0,0,0,"29,68","14,17","51,78",189,0,0,0,0,0,0,0,16,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,softball,Mount St. Joseph,E. McDonald,,,,40,39,130,38,50,22,3,0,0,10,0,4,7,2,24,2,6,3,0,0,0,0,0,1,0,0.435,53,153,26,.923,.385,.408,70,3,0,0,0,0,0,0,0,73,1.000,0,.000,7,8,32,42,"10,39",0.26,10,39,"24,70",0.34,24,70,"23,62",0.37,23,62,"3,3",1.00,3,3,0,0,0,0,"12,18","9,15","49,82",145,0,0,0,33,0,0,0,16,40,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,softball,Mount St. Joseph,S. Rakosky,,,,42,42,145,32,56,46,11,7,4,13,1,0,8,3,3,0,1,2,0,0,0,0,0,1,0,0.431,93,161,3,1.000,.386,.641,43,81,5,0,0,0,0,7,0,129,.961,0,.000,6,6,40,36,"15,42",0.36,15,42,"31,94",0.33,31,94,"25,70",0.36,25,70,"2,4",0.50,2,4,0,0,0,0,"13,26","19,27","60,98",332,0,0,0,0,0,0,0,26,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,softball,Mount St. Joseph,L. Miller,,,,34,32,85,11,30,26,7,0,4,15,0,0,13,4,2,0,0,1,0,0,0,0,0,0,0,0.446,49,101,2,1.000,.353,.576,0,1,1,0,0,0,0,0,0,2,.500,0,.000,2,1,14,27,"8,30",0.27,8,30,"19,51",0.37,19,51,"16,38",0.42,16,38,"1,2",0.50,1,2,0,0,0,0,"8,16","8,13","29,57",48,0,0,0,378,0,0,0,6,21,0,1,1,0,0,0,0,0,0,0,0,0.1,1,1,2,0,0,0,0,21.00,2,4,0,0,0,0,0,0,0,0,.500,0,1,0,"1,1","1,2",0,0,0
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,softball,Mount St. Joseph,S. Hughbanks,,,,27,25,67,13,20,8,3,0,0,9,0,0,6,1,2,0,3,1,0,0,0,0,0,0,0,0.377,23,80,2,1.000,.299,.343,142,8,0,0,0,0,0,9,0,150,1.000,0,.000,3,3,18,24,"6,18",0.33,6,18,"14,36",0.39,14,36,"7,20",0.35,7,20,0,0,0,0,0,0,0,0,"5,17","4,7","25,44",19,0,0,0,0,0,0,0,5,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,softball,Mount St. Joseph,M. Kennedy,,,,41,40,128,29,43,23,8,5,0,7,0,1,13,3,8,0,3,3,0,0,0,0,0,1,0,0.367,61,142,8,1.000,.336,.477,46,4,4,0,0,0,0,1,0,54,.926,0,.000,7,9,46,29,"16,47",0.34,16,47,"31,78",0.40,31,78,"23,50",0.46,23,50,"2,3",0.67,2,3,0,0,0,0,"11,31","7,14","44,85",0,0,0,0,0,0,0,0,9,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,softball,Mount St. Joseph,M. Lawson,,,,40,40,126,14,50,23,7,0,3,8,0,4,13,2,0,0,0,2,0,0,0,0,0,2,0,0.443,66,140,0,.000,.397,.524,166,18,4,6,0,35,8,1,0,188,.979,43,.814,0,3,27,39,"16,44",0.36,16,44,"25,73",0.34,25,73,"14,48",0.29,14,48,"0,2",0,0,2,0,0,0,0,"15,29","9,15","36,77",112,0,0,0,5,0,0,0,13,34,0,3,1,0,0,0,0,0,0,0,0,1.1,4,4,1,1,0,0,0,21.00,8,10,0,0,0,1,0,0,0,0,.375,2,1,0,"1,1","2,7","1,1",0,"2,4"
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,softball,Mount St. Joseph,S. Fletcher,,,,34,3,16,21,9,6,0,1,0,5,0,1,1,1,10,1,0,0,0,0,0,0,1,0,0,0.682,11,22,11,.909,.563,.688,5,1,0,0,0,0,0,0,0,6,1.000,0,.000,2,2,4,1,"6,11",0.55,6,11,"7,11",0.64,7,11,"5,9",0.56,5,9,"1,2",0.50,1,2,0,0,0,0,"1,1","2,2","12,13",7,0,0,0,22,0,0,0,3,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,softball,Mount St. Joseph,A. Wiltermoo,,,,43,41,116,28,37,22,8,0,0,11,0,1,10,3,6,1,8,1,0,0,0,0,0,1,0,0.380,45,137,7,.857,.319,.388,71,66,4,0,0,0,0,8,0,141,.972,0,.000,9,8,28,40,"8,32",0.25,8,32,"26,76",0.34,26,76,"18,48",0.38,18,48,"0,2",0,0,2,0,0,0,0,"8,21","8,15","48,87",282,0,0,0,3,0,0,0,13,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hcac,Heartland Collegiate Athletic Conference (HCAC),2025-26,softball,Mount St. Joseph,A. Flynn,,,,39,39,107,16,32,15,2,2,0,8,0,0,5,0,9,1,6,2,0,0,0,0,0,1,0,0.342,38,123,10,.900,.299,.355,88,45,3,0,0,0,0,3,0,136,.978,0,.000,6,9,41,28,"8,33",0.24,8,33,"22,68",0.32,22,68,"17,46",0.37,17,46,"0,2",0,0,2,0,0,0,0,"9,21","6,13","43,77",29,0,0,0,0,0,0,0,18,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
