conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,z_shot_stats_goals,z_shot_stats_assists,z_shot_stats_points,z_shot_stats_shots_on_goal,z_caution_stats_yellow_cards,z_caution_stats_red_cards,composite_score,rank,rating
saa,Southern Athletic Association (SAA),2025-26,msoc,Trinity,"Theiss, Samuel",0,,14.0,23,21,0,0,34,66,34,2,16,5,4,2.87,1.48,1.48,0.696,0.087,18,1,0,1,5,8,3,0.13,16,0,0,0,0.7,0.0,0.0,0.0,0,,1295:00,0,0.0,0.0,,,,,,,,,,,,,,,,,7.013917106496182,0.6995147490158754,6.086827248471466,5.304363592969906,-0.7213123950942142,-0.2132007163556104,13.018706369137677,1,99
saa,Southern Athletic Association (SAA),2025-26,msoc,Southwestern,"Pinto, Greyson",0,,9.0,20,20,0,0,27,58,22,8,7,1,1,2.9,1.35,1.1,0.35,0.4,20,0,0,0,3,1,2,0.1,22,0,1,0,1.1,0.05,0.0,0.0,0,,1183:00,0,0.0,0.0,,,,,,,,,,,,,,,,,2.7765360368512346,4.799373393827068,3.716735222517975,4.077027830865163,-0.005657352118385961,-0.2132007163556104,9.639346523825798,2,95
saa,Southern Athletic Association (SAA),2025-26,msoc,Sewanee,"White, Grayson",0,,19.0,18,16,0,0,28,50,23,3,10,3,3,2.78,1.56,1.28,0.556,0.167,18,2,1,0,2,4,2,0.111,7,0,2,0,0.39,0.11,0.0,0.0,0,,838:00,0,0.0,0.0,,,,,,,,,,,,,,,,,4.188996393399551,1.3828245231510743,3.9142428913474325,4.25236151116584,0.7099976908574422,-0.2132007163556104,8.7261965186953,3,94
saa,Southern Athletic Association (SAA),2025-26,msoc,Trinity,"Knutson, Adam",0,,2.0,23,23,0,0,30,78,21,5,8,2,2,3.39,1.3,0.91,0.348,0.217,22,0,0,0,5,2,6,0.261,27,0,3,0,1.17,0.13,0.0,0.0,0,,1670:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.247356155700673,2.749444071421472,3.519227553688517,4.603028871767195,1.4256527338332703,-0.2132007163556104,8.427464444098355,4,93
saa,Southern Athletic Association (SAA),2025-26,msoc,Berry,"Raulston, Jack",0,,7.0,22,22,0,0,18,58,24,0,12,4,4,2.64,0.82,1.09,0.545,0.0,6,0,0,0,8,5,8,0.364,15,0,2,0,0.68,0.09,0.0,0.0,0,,1463:00,0,0.0,0.0,,,,,,,,,,,,,,,,,5.130636631098428,-0.6671047992545222,4.1117505601768904,2.4990247081590646,0.7099976908574422,-0.2132007163556104,8.020474238289527,5,92
saa,Southern Athletic Association (SAA),2025-26,msoc,Berry,"Albertson, Max",0,,18.0,22,15,0,0,17,36,21,3,9,2,2,1.64,0.77,0.95,0.409,0.136,8,1,0,0,1,5,2,0.091,9,0,2,0,0.41,0.09,0.0,0.0,0,,1201:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.718176274550112,1.3828245231510743,3.519227553688517,2.323691027858387,0.7099976908574422,-0.2132007163556104,7.59313156682313,6,91
saa,Southern Athletic Association (SAA),2025-26,msoc,Southwestern,"Sharma, Raghav",0,,5.0,20,20,0,0,24,45,19,3,8,3,1,2.25,1.2,0.95,0.4,0.15,16,0,1,0,3,1,3,0.15,9,0,1,0,0.45,0.05,0.0,0.0,0,,1714:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.247356155700673,1.3828245231510743,3.1242122160296018,3.55102678996313,-0.005657352118385961,-0.2132007163556104,7.198616120479774,7,90
saa,Southern Athletic Association (SAA),2025-26,msoc,Sewanee,"McConnell, Stokes",0,,5.0,20,13,0,0,21,52,20,2,9,5,4,2.6,1.05,1.0,0.45,0.1,12,1,0,0,1,6,1,0.05,10,0,2,0,0.5,0.1,0.0,0.0,0,,1163:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.718176274550112,0.6995147490158754,3.3217198848590597,3.025025749061097,0.7099976908574422,-0.2132007163556104,7.116826300988414,8,89
saa,Southern Athletic Association (SAA),2025-26,msoc,Millsaps,"Dykes, Ellis",0,,13.0,17,15,0,0,21,35,14,6,4,0,0,2.06,1.24,0.82,0.235,0.353,17,0,0,0,4,0,2,0.118,11,0,3,0,0.65,0.18,0.0,0.0,0,,1048:00,0,0.0,0.0,,,,,,,,,,,,,,,,,1.3640756803029188,3.432753845556671,2.136673871882314,3.025025749061097,1.4256527338332703,-0.2132007163556104,5.739112608789681,9,88
saa,Southern Athletic Association (SAA),2025-26,msoc,Millsaps,"Walden, Myles",0,,22.0,17,2,0,0,10,20,17,1,8,0,0,1.18,0.59,1.0,0.471,0.059,2,2,0,0,1,2,1,0.059,16,0,1,0,0.94,0.06,0.0,0.0,0,,755:00,0,0.0,0.0,,,,,,,,,,,,,,,,,3.247356155700673,0.016204974880676633,2.729196878370687,1.096355265753644,-0.005657352118385961,-0.2132007163556104,5.474537395487359,10,88
