season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,hitting_stats_at_bats,hitting_stats_runs,hitting_stats_hits,hitting_stats_runs_batted_in,hitting_stats_doubles,hitting_stats_triples,hitting_stats_home_runs,hitting_stats_walks,hitting_stats_intentional_walks,hitting_stats_hit_by_pitch,hitting_stats_strikeouts,hitting_stats_strikeouts_looking,hitting_stats_stolen_bases,hitting_stats_caught_stealing,hitting_stats_sacrifice_hits,hitting_stats_sacrifice_flies,hitting_stats_reached_on_catchers_interference,hitting_stats_reached_on_error,hitting_stats_reached_on_fielders_choice,hitting_stats_grounded_into_doubleplay,hitting_stats_picked_off,hitting_stats_total_double_plays,hitting_stats_total_triple_plays,hitting_stats_onbase_percentage,hitting_stats_total_bases,hitting_stats_total_plate_appearances,hitting_stats_stolen_base_attempts,hitting_stats_stolen_base_percentage,hitting_stats_batting_average,hitting_stats_slugging_percentage,fielding_stats_putouts,fielding_stats_assists,fielding_stats_errors,fielding_stats_passed_balls,fielding_stats_catchers_interference,fielding_stats_stolen_bases_against,fielding_stats_caught_stealing_by,fielding_stats_involved_in_double_plays,fielding_stats_involved_in_triple_plays,fielding_stats_total_chances,fielding_stats_fielding_percentage,fielding_stats_stolen_bases_against_attempts,fielding_stats_stolen_bases_against_percentage,pitching_stats,hitting_summary_stats_times_reached_base_on_error,hitting_summary_stats_times_reached_base_on_fielders_choice,hitting_summary_stats_times_grouded_out,hitting_summary_stats_times_flied_out,hitting_summary_stats_hits_ab_with_2_outs,hitting_summary_stats_batting_avg_with_2_outs,hitting_summary_stats_hits_with_2_outs,hitting_summary_stats_ab_with_2_outs,hitting_summary_stats_hits_ab_with_runners_on_base,hitting_summary_stats_batting_avg_with_runners_on_base,hitting_summary_stats_hits_with_runners_on_base,hitting_summary_stats_ab_with_runners_on_base,hitting_summary_stats_hits_ab_with_runners_in_scoring_position,hitting_summary_stats_batting_avg_with_runners_in_scoring_position,hitting_summary_stats_hits_with_runners_in_scoring_position,hitting_summary_stats_ab_with_runners_in_scoring_position,hitting_summary_stats_hits_ab_vs_left_handed_pitchers,hitting_summary_stats_batting_avg_vs_left_handed_pitchers,hitting_summary_stats_hits_vs_left_handed_pitchers,hitting_summary_stats_ab_vs_left_handed_pitchers,hitting_summary_stats_hits_ab_vs_right_handed_pitchers,hitting_summary_stats_batting_avg_vs_right_handed_pitchers,hitting_summary_stats_hits_vs_right_handed_pitchers,hitting_summary_stats_ab_vs_right_handed_pitchers,hitting_summary_stats_success_opps_as_leadoff_batter_in_inning,hitting_summary_stats_success_opps_to_drive_in_runner_from_3rd_with_less_than_2_outs,hitting_summary_stats_number_of_runners_advanced_ab,hitting_summary_stats_hits_ab_with_bases_loaded,hitting_summary_stats_batting_avg_with_bases_loaded,hitting_summary_stats_hits_with_bases_loaded,hitting_summary_stats_ab_with_bases_loaded,hitting_summary_stats_hits_ab_as_pinch_hitter,hitting_summary_stats_batting_avg_as_pinch_hitter,hitting_summary_stats_hits_as_pinch_hitter,hitting_summary_stats_ab_as_pinch_hitter,hitting_summary_stats_times_advanced_at_least_1_runner_with_an_out,hitting_summary_stats_runners_left_on_base,hitting_summary_stats_two_out_rbis,pitching_summary_stats,team_name,team_id,sdrm_id,this_is_softball,pitching_stats_hits_allowed,pitching_stats_appearances,pitching_stats_games_started,pitching_stats_wins,pitching_stats_losses,pitching_stats_saves,pitching_stats_complete_games,pitching_stats_shutouts,pitching_stats_credit_for_combined_shutout,pitching_stats_games_finished,pitching_stats_innings_pitched,pitching_stats_runs_allowed,pitching_stats_earned_runs_allowed,pitching_stats_walks_allowed,pitching_stats_strikeouts,pitching_stats_doubles_allowed,pitching_stats_triples_allowed,pitching_stats_home_runs_allowed,pitching_stats_earned_run_average,pitching_stats_opponents_at_bats,pitching_stats_batters_faced,pitching_stats_wild_pitches,pitching_stats_hit_batters,pitching_stats_balks,pitching_stats_sacrifice_flies_allowed,pitching_stats_sacrifice_hits_allowed,pitching_stats_catchers_interference_allowed,pitching_stats_intentional_walks,pitching_stats_strikeouts_looking,pitching_stats_opponent_batting_average,pitching_summary_stats_fly_outs_allowed,pitching_summary_stats_ground_outs_allowed,pitching_summary_stats_runners_picked_off,pitching_summary_stats_success_opps_vs_leadoff_batters,pitching_summary_stats_hits_ab_with_runners_on_base,pitching_summary_stats_hits_ab_vs_left_handed_batters,pitching_summary_stats_hits_ab_vs_right_handed_batters,pitching_summary_stats_hits_ab_with_2_outs,hitting_stats,fielding_stats,hitting_summary_stats,global_rank,rating,composite_score,ranking_segment,pitching_stats_k_per_9,pitching_stats_whip
2026-27,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Carleton,Sam Chutkow,Sam,Chutkow,,118,Sam Chutkow,0,0CARLETON,9,8,,,32,6,13,8,4,2,1,3,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0.444,24,36,1,1.000,.406,.750,8,2,1,0,0,0,0,0,0,11,.909,0,.000,,0,5,8,10,"2,9",0.22,2,9,"8,20",0.40,8,20,"5,10",0.50,5,10,"1,7",0.14,1,7,0,0,0,0,"4,6","4,7","13,22",1,0,0,0,0,0,0,0,1,6,0,,Carleton,CARLETON,1105-965,False,1,1,0,0,0,1,0,0,0,0,2.1,2,1,2,0,0,0,0,3.86,7,12,0,1,0,0,2,0,0,0,.143,1,6,0,"1,1","1,3","0,2",0,"0,1",,,,1,99,129.0,batting,,
2026-27,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,Oran Hinkle,Oran,Hinkle,,60,Oran Hinkle,0,0BETHEL,21,21,,,84,29,34,28,9,0,1,14,0,3,7,1,4,0,0,1,0,0,0,0,0,4,0,0.500,46,102,4,1.000,.405,.548,36,0,1,0,0,0,0,0,0,37,.973,0,.000,,2,7,26,18,"13,23",0.57,13,23,"28,58",0.48,28,58,"17,36",0.47,17,36,"2,3",0.67,2,3,0,0,0,0,"3,11","7,9","40,65",82,0,0,0,0,0,0,0,5,11,0,,Bethel,BETHEL,1104-7917,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,99,128.0,batting,,
2026-27,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,Hayden Sperbeck,Hayden,Sperbeck,,60,Hayden Sperbeck,0,0BETHEL,20,20,,,77,31,32,22,5,1,3,12,2,2,2,0,4,0,0,2,0,0,0,0,0,0,0,0.495,48,93,4,1.000,.416,.623,28,25,6,1,0,0,0,4,0,59,.898,0,.000,,4,8,16,24,"7,16",0.44,7,16,"16,38",0.42,16,38,"11,28",0.39,11,28,"1,0",0,1,0,0,0,0,0,"10,21","7,13","28,42",98,0,0,0,0,0,0,0,12,17,0,,Bethel,BETHEL,1104-7925,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,99,127.0,batting,,
2026-27,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Macalester,John Mcmurray,John,Mcmurray,,376,John Mcmurray,0,0MACALEST,20,19,,,77,21,35,22,4,0,1,11,0,0,8,1,7,1,0,0,0,0,0,0,1,1,0,0.523,42,88,8,.875,.455,.545,42,2,0,0,0,0,0,0,0,44,1.000,0,.000,,5,5,17,11,"11,18",0.61,11,18,"25,48",0.52,25,48,"19,32",0.59,19,32,"8,16",0.50,8,16,0,0,0,0,"7,14","7,12","36,51",45,0,0,0,0,0,0,0,7,7,0,,Macalester,MACALEST,1110-5549,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,98,126.0,batting,,
2026-27,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Bethel,Chris Cannon,Chris,Cannon,,60,Chris Cannon,0,0BETHEL,17,14,,,60,12,26,19,8,0,2,7,0,3,4,4,0,0,0,0,0,0,0,0,0,3,0,0.514,40,70,0,.000,.433,.667,2,0,-1,0,0,0,0,2,0,1,2.000,0,.000,,0,3,20,10,"9,18",0.50,9,18,"16,37",0.43,16,37,"11,25",0.44,11,25,"1,4",0.25,1,4,0,0,0,0,"7,13","8,11","30,43",17,0,0,0,4,0,0,0,9,9,0,,Bethel,BETHEL,1104-7726,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,98,125.0,batting,,
2026-27,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Scholastica,Finley Spicer,Finley,Spicer,,618,Finley Spicer,0,0ST. SCHO,15,15,,,57,17,27,19,4,1,1,3,0,2,8,0,6,1,0,2,0,0,0,0,0,0,0,0.500,36,64,7,.857,.474,.632,16,1,4,0,0,0,0,0,0,21,.810,0,.000,,2,0,3,19,"7,18",0.39,7,18,"19,39",0.49,19,39,"14,24",0.58,14,24,"7,12",0.58,7,12,0,0,0,0,"4,8","8,12","27,42",89,0,0,0,0,0,0,0,6,7,0,,St. Scholastica,ST. SCHO,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,98,124.0,batting,,
2026-27,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Macalester,Tristan Lander,Tristan,Lander,,376,Tristan Lander,0,0MACALEST,18,16,,,57,12,23,14,4,0,0,8,0,3,7,2,0,1,2,1,0,0,0,2,0,5,0,0.493,27,71,1,.000,.404,.474,18,2,0,0,0,0,0,0,0,20,1.000,0,.000,,4,2,20,7,"8,23",0.35,8,23,"16,42",0.38,16,42,"11,24",0.46,11,24,"5,15",0.33,5,15,0,0,0,0,"4,8","9,11","30,51","0,1",0,0,1,"0,1",0,0,1,7,17,0,,Macalester,MACALEST,1110-5419,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,97,123.0,batting,,
2026-27,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Scholastica,D. Vera,D.,Vera,,618,D. Vera,0,0ST. SCHO,12,12,,,33,11,17,13,3,1,1,10,0,2,5,2,5,0,0,2,0,0,0,1,1,1,0,0.617,25,47,5,1.000,.515,.758,2,1,1,0,0,0,0,0,0,4,.750,0,.000,,2,0,3,8,"3,9",0.33,3,9,"9,19",0.47,9,19,"9,16",0.56,9,16,"2,8",0.25,2,8,0,0,0,0,"9,10","5,6","13,23",0,0,0,0,0,0,0,0,3,7,0,,St. Scholastica,ST. SCHO,0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,97,122.0,batting,,
2026-27,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Augsburg,Stanley Regguinti,Stanley,Regguinti,,38,Stanley Regguinti,0,0AUGSBURG,8,8,,,32,12,18,10,6,0,1,3,0,3,3,0,3,1,0,0,0,0,0,0,0,0,0,0.632,27,38,4,.750,.563,.844,20,0,0,0,0,0,0,0,0,20,1.000,0,.000,,1,0,3,8,"6,10",0.60,6,10,"11,17",0.65,11,17,"9,14",0.64,9,14,"2,2",1.00,2,2,0,0,0,0,"9,13","3,6","16,19","1,1",1.00,1,1,0,0,0,0,2,3,0,,Augsburg,AUGSBURG,1103-13161,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,97,121.0,batting,,
2026-27,baseball,Minnesota Intercollegiate Athletic Conference (MIAC),miac,Augsburg,Jack Huberty,Jack,Huberty,,38,Jack Huberty,0,0AUGSBURG,8,8,,,31,6,12,7,2,0,0,3,0,1,7,2,2,0,0,0,0,0,0,0,1,0,0,0.457,14,35,2,1.000,.387,.452,13,1,0,0,0,0,0,0,0,14,1.000,0,.000,,0,3,7,5,"3,9",0.33,3,9,"7,22",0.32,7,22,"6,18",0.33,6,18,"0,3",0,0,3,0,0,0,0,"3,6","3,4","13,23",7,0,0,0,0,0,0,0,7,13,0,,Augsburg,AUGSBURG,1103-13538,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,96,120.0,batting,,
