conference_code,conference,season,team,player_name,first_name,last_name,class_year,position,gp,mp_total,mpg,pts_total,ppg,reb_total,rpg,ast_total,apg,stl_total,spg,blk_total,bpg,tov_total,tov_pg,fgm,fga,fg_pct,tpm,tpa,tp_pct,ftm,fta,ft_pct
aec,Atlantic East Conference (AEC),2025-26,Immaculata,"Chambers,Christian",Christian,Chambers,0,G,24,589.0,24.541666666666668,294.0,12.25,108.0,4.5,21.0,0.88,24.0,1.0,31.0,1.29,43.0,1.7916666666666667,98.0,299.0,0.33,56.0,177.0,0.32,42.0,66.0,0.64
aec,Atlantic East Conference (AEC),2025-26,Immaculata,"Crews,Dylan",Dylan,Crews,0,G,25,671.0,26.84,352.0,14.08,93.0,3.72,59.0,2.36,34.0,1.36,12.0,0.48,66.0,2.64,108.0,228.0,0.47,21.0,72.0,0.29,115.0,151.0,0.76
aec,Atlantic East Conference (AEC),2025-26,Immaculata,"Flowers,Jalen",Jalen,Flowers,0,G,25,490.0,19.6,147.0,5.88,51.0,2.04,15.0,0.6,28.0,1.12,4.0,0.16,11.0,0.44,54.0,147.0,0.37,25.0,96.0,0.26,14.0,21.0,0.67
aec,Atlantic East Conference (AEC),2025-26,Immaculata,"Logan,Nasir",Nasir,Logan,0,G,7,54.0,7.714285714285714,12.0,1.71,8.0,1.14,9.0,1.29,1.0,0.14,0.0,0.0,9.0,1.2857142857142858,5.0,8.0,0.63,0.0,0.0,0.0,2.0,3.0,0.67
aec,Atlantic East Conference (AEC),2025-26,Immaculata,"Seapoe,Mandon",Mandon,Seapoe,0,G,24,587.0,24.458333333333332,277.0,11.54,79.0,3.29,63.0,2.63,41.0,1.71,5.0,0.21,69.0,2.875,124.0,246.0,0.5,9.0,44.0,0.2,20.0,36.0,0.56
aec,Atlantic East Conference (AEC),2025-26,Immaculata,"Telesford,Kevin",Kevin,Telesford,0,F,25,299.0,11.96,114.0,4.56,53.0,2.12,16.0,0.64,7.0,0.28,7.0,0.28,23.0,0.92,40.0,111.0,0.36,25.0,74.0,0.34,9.0,14.0,0.64
aec,Atlantic East Conference (AEC),2025-26,Immaculata,"Conyer,Robbie",Robbie,Conyer,0,G,23,289.0,12.565217391304348,111.0,4.83,60.0,2.61,10.0,0.43,8.0,0.35,4.0,0.17,13.0,0.5652173913043478,42.0,83.0,0.51,2.0,10.0,0.2,25.0,35.0,0.71
aec,Atlantic East Conference (AEC),2025-26,Immaculata,"Tard,Baptiste",Baptiste,Tard,0,F,4,4.0,1.0,2.0,0.5,1.0,0.25,0.0,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5
aec,Atlantic East Conference (AEC),2025-26,Immaculata,"Epps Jr.,Sir Guy",Sir Guy,Epps Jr.,0,G,4,10.0,2.5,3.0,0.75,6.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,0.2,1.0,1.0,1.0,0.0,0.0,0.0
aec,Atlantic East Conference (AEC),2025-26,Immaculata,"Gugger,Bowen",Bowen,Gugger,0,F,21,366.0,17.428571428571427,70.0,3.33,70.0,3.33,29.0,1.38,14.0,0.67,9.0,0.43,34.0,1.619047619047619,24.0,53.0,0.45,8.0,20.0,0.4,14.0,25.0,0.56
